,PLEKHD1 (400224)
ACH-000004,0.136811517819234
ACH-000005,0.13083037137303352
ACH-000007,0.1110782780526418
ACH-000009,0.016093898798495675
ACH-000011,0.06861324887385929
ACH-000012,0.11834287864116455
ACH-000013,0.0528503779427151
ACH-000014,-0.12163946295138925
ACH-000015,0.04639252607070024
ACH-000017,0.1284531107111034
ACH-000018,0.03912485228123679
ACH-000019,0.06710424383190912
ACH-000021,0.07390232490948538
ACH-000022,0.032789286022410886
ACH-000025,0.042706900287742364
ACH-000028,0.012159039508637176
ACH-000030,0.03542229959087905
ACH-000035,0.08373791134168211
ACH-000036,0.053506137207801514
ACH-000037,0.03797133902190044
ACH-000039,0.024005525027524892
ACH-000040,0.0071438794772294345
ACH-000041,0.032071784553467333
ACH-000042,0.10404808448159457
ACH-000045,0.03969762045485572
ACH-000047,0.03372221873828839
ACH-000052,-0.16384927417962653
ACH-000053,0.059350601449684584
ACH-000054,0.010865054948617815
ACH-000055,-0.10357593239218098
ACH-000060,-0.06712041584918213
ACH-000067,0.1874358360246228
ACH-000070,-0.16716971243093853
ACH-000075,0.13270695947649055
ACH-000078,0.16598813665077908
ACH-000082,0.01998800119897288
ACH-000085,-0.0061606713843840935
ACH-000086,0.010278324247529379
ACH-000087,-0.08521106030212976
ACH-000092,-0.02343681101346257
ACH-000095,0.09047390143334867
ACH-000097,0.0354818739196312
ACH-000098,0.13978192899915626
ACH-000099,0.08884425260731578
ACH-000108,-0.06601861635744319
ACH-000113,0.11489488787363418
ACH-000116,0.14381544884688674
ACH-000118,0.06145318724654405
ACH-000120,0.08163780760733505
ACH-000123,0.054377486318779256
ACH-000127,-0.0071548888116616674
ACH-000128,-0.029605948848391427
ACH-000132,0.04488107825470968
ACH-000133,-0.015816136199971246
ACH-000137,0.04975577224164551
ACH-000138,-0.023913619555580058
ACH-000142,0.1433154289856249
ACH-000143,0.20823966986355733
ACH-000146,0.15435051582542506
ACH-000148,-0.0561186921735653
ACH-000150,0.1945747422515328
ACH-000152,0.052644762859171815
ACH-000153,0.0061654355125861345
ACH-000159,0.0050546742992090285
ACH-000160,0.0398057227398252
ACH-000163,0.07339235424129557
ACH-000167,-0.03615367554981295
ACH-000168,-0.10795942353871764
ACH-000169,0.06357330477020327
ACH-000178,0.07386328408522562
ACH-000183,0.03684665266855965
ACH-000188,-0.0013785893006582352
ACH-000189,0.00641576983834265
ACH-000190,0.09254585282141832
ACH-000198,0.019781158967226587
ACH-000203,0.3213553462036223
ACH-000204,0.13522851654320972
ACH-000206,-0.19042108274496625
ACH-000207,0.033965592394515035
ACH-000208,0.2773856418051446
ACH-000210,0.10950690632255733
ACH-000211,0.040423727844654325
ACH-000215,0.057934216302030335
ACH-000221,-0.07503815133181255
ACH-000222,0.0068845136263571615
ACH-000223,0.03296036339574221
ACH-000226,0.06772149570402848
ACH-000227,-0.019072394227597045
ACH-000228,0.11451932718799347
ACH-000231,-0.03938311820575609
ACH-000232,0.04113886055000506
ACH-000233,0.08395307253256667
ACH-000234,0.07402220845053065
ACH-000235,0.05046006101873452
ACH-000237,0.155156479009132
ACH-000238,0.021644873835822632
ACH-000242,0.12626867236539593
ACH-000243,-0.031520812485697755
ACH-000244,-0.16831500018708245
ACH-000246,0.03422749121653128
ACH-000248,-0.05625022106399758
ACH-000250,0.03506063840731738
ACH-000251,-0.019615625475231217
ACH-000252,0.10315346838690737
ACH-000253,0.006951224625619476
ACH-000255,0.07311143401288178
ACH-000256,-0.08862896113379884
ACH-000257,-0.050126716037071896
ACH-000258,0.11257982898423652
ACH-000259,-0.009511222298866374
ACH-000260,0.054710798936131816
ACH-000261,-0.1166090420089858
ACH-000262,0.07917697716532161
ACH-000263,0.06857020895086073
ACH-000264,-0.03723734138960722
ACH-000265,0.07708046886051483
ACH-000266,0.05676930632024081
ACH-000272,0.0016579389842343744
ACH-000274,0.00943796871317865
ACH-000277,-0.1443102635846952
ACH-000278,0.1637040742009361
ACH-000279,0.05433968761780968
ACH-000280,0.025819758623444468
ACH-000281,0.02110842264186296
ACH-000288,0.07573769936581465
ACH-000291,0.05211090007030771
ACH-000293,0.11677409955413867
ACH-000294,0.0051091861384650935
ACH-000295,0.1656295512917312
ACH-000296,0.005766333355979389
ACH-000302,0.06385481274354178
ACH-000304,-0.16890722773836805
ACH-000307,0.1520203930411719
ACH-000308,0.03423853917878242
ACH-000310,0.06271347542226248
ACH-000311,0.09479690069732324
ACH-000312,0.12880187910333454
ACH-000315,0.011464288796479816
ACH-000316,0.028982767131914913
ACH-000317,-0.07541676350314086
ACH-000318,-0.06834825012457801
ACH-000319,0.12522887549633355
ACH-000320,0.054855841385400304
ACH-000322,0.08124565648410642
ACH-000323,0.00982757436645679
ACH-000324,0.06459893188385257
ACH-000329,0.04769564805111259
ACH-000330,-0.04910044091206928
ACH-000331,0.12178690713417906
ACH-000332,0.06490143556178331
ACH-000334,-0.024583616922000614
ACH-000335,0.19872260281653484
ACH-000336,0.10481909217702984
ACH-000337,0.009271440868060312
ACH-000338,-0.001959731124789665
ACH-000339,-0.003075063939514545
ACH-000341,-0.13358444217672125
ACH-000348,-0.00580425559346039
ACH-000350,0.1487319141012191
ACH-000352,0.116500089216684
ACH-000356,-0.006811704758884878
ACH-000361,-0.07752331229701714
ACH-000362,0.014472680083791363
ACH-000363,-0.04001754282635592
ACH-000364,0.21126022323592086
ACH-000365,0.03168716975285565
ACH-000366,0.046586580552843086
ACH-000368,0.05256867222086714
ACH-000374,0.05304477792660349
ACH-000375,0.01055258414498922
ACH-000376,0.07536575243545365
ACH-000381,0.06526605345946776
ACH-000383,0.013261470866490849
ACH-000387,0.02490231558381117
ACH-000389,0.21390072735903312
ACH-000390,0.059535731577891375
ACH-000393,-0.015896579181927648
ACH-000395,0.014322088632301878
ACH-000396,-0.04445819717209355
ACH-000397,0.06682484110952279
ACH-000401,0.010934915931087629
ACH-000402,0.4095576055157569
ACH-000403,0.05139773230054584
ACH-000404,-0.06972736893832455
ACH-000406,0.034125590974555524
ACH-000407,0.007223354895403929
ACH-000408,0.021432293488086517
ACH-000410,0.07929011743570533
ACH-000411,0.0916781132256998
ACH-000414,0.07709327978502295
ACH-000415,-0.020562841850854097
ACH-000416,0.11627048424267768
ACH-000420,0.03669034692562072
ACH-000421,0.05532170623955382
ACH-000424,0.04864327612273848
ACH-000425,0.06323710044983002
ACH-000426,-0.008872273379865826
ACH-000427,0.1346537707330265
ACH-000433,0.1242213264434506
ACH-000435,0.14682149340052356
ACH-000436,0.03905024674237947
ACH-000444,0.03717879249160741
ACH-000445,0.07720229149684506
ACH-000448,0.059893580529314414
ACH-000450,-0.11815795038323836
ACH-000452,0.08505125024914496
ACH-000454,0.0159900081532151
ACH-000458,0.01614662777690413
ACH-000459,-0.015498267418401756
ACH-000460,0.1138659976037485
ACH-000461,0.09200210407888976
ACH-000463,-0.012113725966002978
ACH-000464,0.13479610948656534
ACH-000466,-0.04805813924122426
ACH-000467,-0.09406835805858048
ACH-000468,0.07979645687969
ACH-000469,0.033502313057119426
ACH-000470,0.054086044018272585
ACH-000471,0.048964435099362484
ACH-000472,-0.07804467859460516
ACH-000473,0.184679987334803
ACH-000475,0.06725700978101658
ACH-000476,0.054497713544088056
ACH-000477,-0.008757959372037175
ACH-000479,0.06637773466173576
ACH-000480,-0.01155330295780442
ACH-000481,-0.01770330729013243
ACH-000483,0.062400263527166565
ACH-000484,0.0042841867087828
ACH-000485,0.11268387184162802
ACH-000486,0.07233588147893022
ACH-000487,0.13089799710570146
ACH-000488,-0.007745153241486819
ACH-000490,-0.03499881351933844
ACH-000491,0.03170156443094485
ACH-000495,0.011451098787202432
ACH-000496,-0.04271451164536744
ACH-000499,-0.08102483063471959
ACH-000500,0.039066282843954636
ACH-000502,0.057441368983203275
ACH-000503,0.15980131416099697
ACH-000505,0.07955586192877473
ACH-000507,0.07090724188409428
ACH-000510,0.08571412159234441
ACH-000511,0.02766563960307757
ACH-000512,0.06151422778058562
ACH-000516,0.024992120434616842
ACH-000517,0.08086479338748312
ACH-000518,0.10218798521858967
ACH-000520,0.013103819631163829
ACH-000521,-0.1003576378914556
ACH-000522,-0.039343529888626716
ACH-000524,0.06768909224207685
ACH-000527,0.06502216963448378
ACH-000528,0.02544817934549009
ACH-000537,0.1332660129531111
ACH-000541,0.1544456228073701
ACH-000542,0.06618266765046107
ACH-000544,0.030839055357131905
ACH-000545,0.10091735705683534
ACH-000547,0.08244188904517404
ACH-000548,0.13290413534871207
ACH-000549,0.07404330340059574
ACH-000550,0.1026591228183126
ACH-000552,-0.0639214056284849
ACH-000556,-0.04007790304995558
ACH-000557,-0.05538169995630102
ACH-000569,0.11165536827209473
ACH-000570,0.019903570959820902
ACH-000571,-0.0008761617284673228
ACH-000573,-0.005204536334135909
ACH-000576,0.06715033238392787
ACH-000579,0.015869816494288126
ACH-000580,0.06305315339488071
ACH-000584,0.018975034459643388
ACH-000585,-0.03241463508691228
ACH-000588,0.16657971877093164
ACH-000589,0.08397685932119066
ACH-000591,-0.06029715908630572
ACH-000593,0.024918778037730037
ACH-000600,-0.006126033370251349
ACH-000601,0.07401543493936537
ACH-000605,0.07159620227863962
ACH-000606,-0.06417421943805172
ACH-000608,-0.029960312622412905
ACH-000614,0.1179094742960922
ACH-000616,0.03457044303232214
ACH-000618,0.047267809081903485
ACH-000619,0.0774896172886116
ACH-000620,0.19656667443016684
ACH-000621,0.0747509712949837
ACH-000622,-0.026395984547650284
ACH-000623,-0.11413283846759928
ACH-000624,0.07192836215243277
ACH-000627,0.08173504075711244
ACH-000630,-0.3008753143123651
ACH-000631,0.06587540849933733
ACH-000632,-0.02555422370396346
ACH-000633,0.09108176012205124
ACH-000637,0.026804175170512763
ACH-000638,0.14271044466282834
ACH-000646,0.18380514048548927
ACH-000647,0.06362319028538348
ACH-000648,0.029222051770910275
ACH-000649,0.048360380849258526
ACH-000651,0.024471678629589558
ACH-000652,-0.07987154983729021
ACH-000653,0.07325774838032577
ACH-000657,0.031152587547758518
ACH-000658,0.10269752625284867
ACH-000661,-0.032578585518648645
ACH-000662,0.16369739174816994
ACH-000663,0.07121233795989056
ACH-000665,0.04656676748818472
ACH-000671,0.08407680236183092
ACH-000672,-0.3201437465293873
ACH-000673,0.10056940249667813
ACH-000676,0.05687947304759116
ACH-000677,0.0013617186867269967
ACH-000681,0.03166407486721655
ACH-000683,0.04715274544109188
ACH-000684,0.18942223029607785
ACH-000688,0.12772031999602496
ACH-000693,0.053377080940298464
ACH-000694,0.07817309227312268
ACH-000695,-0.09910074380276562
ACH-000696,-0.028799965209887
ACH-000697,0.11712837087960125
ACH-000699,-0.028692904063593
ACH-000701,0.017868989315299427
ACH-000706,0.08926209576508726
ACH-000711,-0.01761476944957115
ACH-000713,0.1321028088161003
ACH-000714,-0.07877454211486237
ACH-000718,-0.028288922843495174
ACH-000720,0.1200096601094929
ACH-000721,0.06982773383393545
ACH-000724,0.17348022920591538
ACH-000725,0.10906569966431094
ACH-000732,-0.3074540581886854
ACH-000734,0.006149036852217254
ACH-000735,-0.06527281774038073
ACH-000736,-0.006054403555596975
ACH-000738,0.062409535626265215
ACH-000746,0.00430522554772764
ACH-000747,-0.04276592615874033
ACH-000748,0.03321040288202585
ACH-000753,0.015352648257483397
ACH-000756,0.05870852085392704
ACH-000757,0.0984435974178588
ACH-000758,0.18714264916870899
ACH-000760,0.007379697733508759
ACH-000762,0.21221702762445546
ACH-000763,0.028432432302823087
ACH-000764,0.03315961567831665
ACH-000765,0.056613756666244325
ACH-000766,0.11789866132911912
ACH-000767,-0.013699302551503638
ACH-000768,-0.06677194864254296
ACH-000769,0.11830527727544853
ACH-000770,0.0685414167655394
ACH-000771,0.1349737674744907
ACH-000773,-0.02845655731998312
ACH-000776,0.11932590216919943
ACH-000777,0.09319593049583197
ACH-000778,-0.03794899419305376
ACH-000781,0.0341941295297707
ACH-000782,0.07791114735772907
ACH-000783,-0.014598308043110018
ACH-000784,0.0017088281442836405
ACH-000785,0.06889126568354809
ACH-000787,0.10867842045306396
ACH-000788,-0.0084214843940366
ACH-000791,-0.0702737599631615
ACH-000792,0.02234631515743696
ACH-000794,0.1360658449431603
