,S100P (6286)
ACH-000404,-0.1102246661127012
ACH-000406,-0.05663309349896532
ACH-000407,-0.07895243151289999
ACH-000408,-0.031943530668793664
ACH-000410,0.018383141563340723
ACH-000411,0.013221354181824286
ACH-000414,-0.04407393935863345
ACH-000415,-0.0551584482675695
ACH-000416,-0.06791248584078655
ACH-000420,-0.042781096498356735
ACH-000421,-0.13554898059370532
ACH-000424,0.11751030357561393
ACH-000425,-0.046799182643752164
ACH-000426,-0.035631563750500604
ACH-000427,0.13962528815182604
ACH-000433,-0.04684812573645759
ACH-000435,-0.013128677994211194
ACH-000436,0.05033523294800183
ACH-000444,-0.10003599675107187
ACH-000445,0.0004152806742651931
ACH-000448,-0.057042974741555626
ACH-000450,-0.1919433255959366
ACH-000452,-0.051087707003842193
ACH-000454,-0.0192908030145994
ACH-000458,0.18469282057397776
ACH-000459,-0.11155027516566167
ACH-000460,0.09068133109281153
ACH-000461,-0.04455263428919516
ACH-000463,-0.12713698269197246
ACH-000464,-0.11214680872286484
ACH-000466,-0.058310342524290286
ACH-000467,0.004280022558586518
ACH-000468,-0.007279061274890478
ACH-000469,-0.07916490950839884
ACH-000470,0.01743638453752204
ACH-000471,-0.014887725431191122
ACH-000472,-0.06074965284262926
ACH-000473,-0.11558133608364905
ACH-000475,-0.002017298391174364
ACH-000476,0.030541523888604757
ACH-000477,0.03219968348706887
ACH-000479,0.19221604852664784
ACH-000480,-0.07506327329335402
ACH-000481,-0.0011478984011000968
ACH-000483,-0.11308138673243955
ACH-000484,0.06998796519028573
ACH-000485,-0.01429183367287072
ACH-000486,0.03756908020051263
ACH-000487,-0.022450007885039345
ACH-000488,-0.025922858385044798
ACH-000490,-0.028331923689339563
ACH-000491,-0.006200379491614396
ACH-000495,0.05467631116664756
ACH-000496,-0.02659977183001368
ACH-000499,-0.14830737882724382
ACH-000500,0.3979125853898645
ACH-000502,-0.10427623385797527
ACH-000503,-0.06950538033529283
ACH-000505,-0.11320909711928001
ACH-000507,-0.05595211137957522
ACH-000510,-0.06455843213277394
ACH-000511,-0.058246318828510085
ACH-000512,-0.18992655044449933
ACH-000516,-0.08517908280204482
ACH-000517,0.004996077348528464
ACH-000518,-0.02997094168868704
ACH-000520,-0.0005451842647066087
ACH-000521,-0.08930755182984966
ACH-000522,-0.006388052756480235
ACH-000524,-0.0010163651068378443
ACH-000527,-0.1368885414019175
ACH-000528,-0.08755596940220241
ACH-000537,-0.003342933409835222
ACH-000541,0.2285240760350671
ACH-000542,-0.06960489623947971
ACH-000544,0.017936581795511376
ACH-000545,0.004344922639309652
ACH-000547,-0.06022041752556696
ACH-000548,0.005437687513286393
ACH-000549,-0.010403058850142524
ACH-000550,-0.0044259793917101825
ACH-000552,-0.1359726994499894
ACH-000556,0.061633818742858164
ACH-000557,-0.12948821303898053
ACH-000569,-0.11572353265092508
ACH-000570,-0.04799233923920828
ACH-000571,-0.1449876400682913
ACH-000573,0.0072753476510670064
ACH-000576,-0.05067462629256975
ACH-000579,-0.2142025250958713
ACH-000580,0.08133035570506454
ACH-000584,-0.17420851636836998
ACH-000585,-0.06450614238262893
ACH-000588,0.05268370491433205
ACH-000589,0.04107851558949285
ACH-000591,0.01361646436487783
ACH-000593,-0.06608344382316435
ACH-000600,-0.08049252229667436
ACH-000601,-0.1323219569079086
ACH-000605,-0.08588316671616883
ACH-000606,-0.0759915828119446
ACH-000608,-0.07145541809612062
ACH-000614,0.12780537060412284
ACH-000616,-0.11655381994487213
ACH-000618,-0.0061400275083408895
ACH-000619,-0.13384859388960266
ACH-000620,0.04343955340142144
ACH-000621,-0.03215780786084868
ACH-000622,-0.04014820801569082
ACH-000623,-0.06309875874534769
ACH-000624,-0.06683010086531035
ACH-000627,-0.13725613028608433
ACH-000630,0.043653131116463136
ACH-000631,-0.03353785324874787
ACH-000632,0.0018583778732186847
ACH-000633,0.04813761787228065
ACH-000637,0.0106826007986061
ACH-000638,-0.0015019124512796447
ACH-000646,0.1129914291876874
ACH-000647,-0.05242457781005536
ACH-000648,-0.03981845719464815
ACH-000649,-0.025192074572830275
ACH-000651,0.0024463705060146627
ACH-000652,0.055728182776792264
ACH-000653,0.002856626304500716
ACH-000657,-0.047549888828805766
ACH-000658,0.06384014802889176
ACH-000661,-0.12039854317959615
ACH-000662,0.15449036824973414
ACH-000663,-0.0384962834796615
ACH-000665,0.04876455309295722
ACH-000671,0.14138183753717842
ACH-000672,-0.3159029175573302
ACH-000673,-0.08821390648001022
ACH-000676,-0.04193766768262006
ACH-000677,-0.055769425237251626
ACH-000681,-0.026617625248049042
ACH-000683,-0.1637049663563033
ACH-000684,0.1022235160947206
ACH-000688,-0.02174910754665311
ACH-000693,-0.12937443979019714
ACH-000694,-0.08674911473138475
ACH-000695,-0.00575938529824992
ACH-000696,-0.06042179769769394
ACH-000697,0.014927068201483044
ACH-000699,-0.06025328737950325
ACH-000701,-0.2922788295947125
ACH-000706,-0.09231255848878164
ACH-000711,-0.03686543532890807
ACH-000713,0.07312656797227858
ACH-000714,-0.06457118002842882
ACH-000718,-0.0183688249901913
ACH-000720,-0.08449251236619723
ACH-000721,-0.07572824917883336
ACH-000724,-0.08447783782031675
ACH-000725,-0.005052315125629889
ACH-000732,0.15485834262104936
ACH-000734,-0.05513444467688112
ACH-000735,-0.07253556661398862
ACH-000736,0.0320549037711922
ACH-000738,-0.09846057030940174
ACH-000746,-0.03271278847985292
ACH-000747,-0.1934895145161756
ACH-000748,0.014603011913618891
ACH-000753,-0.0393125235312987
ACH-000756,-0.14208072686196396
ACH-000757,-0.03574163867096189
ACH-000758,-0.052593467029160984
ACH-000760,-0.07846556868717433
ACH-000762,-0.028319579077208713
ACH-000763,-0.03265229632367047
ACH-000764,0.02468679123238033
ACH-000765,0.021674304724551296
ACH-000766,-0.04076969869354605
ACH-000767,-0.045926782012350016
ACH-000768,-0.0484393441578329
ACH-000769,0.10036692098387352
ACH-000770,-0.051425052135048284
ACH-000771,-0.04316546445754687
ACH-000773,0.029441128233372225
ACH-000776,0.023044921159092027
ACH-000777,0.011906805144092506
ACH-000778,0.059980640535330275
ACH-000781,-0.06055389117180358
ACH-000782,-0.1129612616785036
ACH-000783,-0.08045684895663471
ACH-000784,-0.11061734469947716
ACH-000785,-0.07364104665492581
ACH-000787,-0.10716743805063952
ACH-000788,-0.007743925836647564
ACH-000791,-0.02181801056844013
ACH-000792,-0.018385819233062498
ACH-000794,-0.11471809250644435
ACH-000796,-0.038652131058648204
ACH-000798,0.02946179323410587
ACH-000799,0.008449130332455736
ACH-000800,0.16533328945954046
ACH-000802,-0.018211737300198837
ACH-000804,0.03667546818485134
ACH-000805,0.04349054983482905
ACH-000809,-0.07348091854506861
ACH-000810,-0.06651473934634103
ACH-000811,-0.10278903750742488
ACH-000817,-0.10512518801682473
ACH-000819,-0.008738741958517196
ACH-000820,0.1927925586927051
ACH-000821,-0.03252323256632345
ACH-000822,-0.025881510672137318
ACH-000823,-0.018449040071787392
ACH-000824,0.028406192294673893
ACH-000827,-0.006481786299676936
ACH-000829,-0.04094640605655407
ACH-000831,-0.050324210268221314
ACH-000832,0.055705070216410975
ACH-000833,-0.08659044165330433
ACH-000834,0.01680046760616503
ACH-000835,-0.07204597861859463
ACH-000836,-0.027593318581171436
ACH-000837,-0.0725583283434461
ACH-000838,0.00801744391474189
ACH-000839,-0.10084977638923033
ACH-000840,0.1126987611926795
ACH-000841,-0.1185425069765342
ACH-000843,0.076894576789946
ACH-000846,0.02769330004083084
ACH-000847,-0.05700571675358208
ACH-000848,-0.02088624571371593
ACH-000849,0.08408988133161399
ACH-000851,-0.032534471308319164
ACH-000855,-0.08604852404334976
ACH-000856,-0.0968568786961284
ACH-000858,-0.0350277385265054
ACH-000859,-0.050971005462094265
ACH-000861,0.00469627773636679
ACH-000862,0.07678492442268373
ACH-000865,-0.06376699643156315
ACH-000866,0.04632910623035194
ACH-000867,0.019868546932652532
ACH-000869,-0.15537393993509532
ACH-000872,-0.01949947636645714
ACH-000873,-0.1104360277176216
ACH-000876,-0.055989113619980116
ACH-000878,0.0177591835322962
ACH-000880,-0.02663502569391936
ACH-000881,-0.010263757057636323
ACH-000882,-0.003496367072443469
ACH-000884,-0.0041716667792137795
ACH-000885,0.08534704904097064
ACH-000887,0.003720093544081783
ACH-000889,0.0585827746065866
ACH-000896,-0.06855161580583867
ACH-000898,-0.039487418877843065
ACH-000900,0.05690720879616541
ACH-000901,-0.0566894419343234
ACH-000905,-0.11759234709299035
ACH-000906,-0.03860851947476472
ACH-000907,0.008501464215978744
ACH-000910,-0.020249781874860862
ACH-000911,0.0908179290182166
ACH-000912,-0.07602746219565616
ACH-000913,0.05071460095787481
ACH-000915,0.01879818495096487
ACH-000916,-0.268770174030584
ACH-000917,0.0298694988727592
ACH-000920,-0.4077163922858116
ACH-000921,-0.004917857765252149
ACH-000924,-0.08424255408638706
ACH-000926,0.01356309483431498
ACH-000928,-0.08309494966326632
ACH-000929,-0.06607991160914563
ACH-000932,0.07722621429211601
ACH-000935,0.07020677759204715
ACH-000936,0.05190960135536047
ACH-000937,-0.031107982470831783
ACH-000938,-0.18275755806047428
ACH-000939,0.006508307709066975
ACH-000941,-0.08341073423783285
ACH-000943,-0.016346886214490368
ACH-000946,0.023106090859445372
ACH-000947,-0.05089598936063999
ACH-000948,-0.0015347033586121774
ACH-000950,-0.177503730617471
ACH-000953,0.014929188632952957
ACH-000954,0.09687859353499792
ACH-000957,0.0912712393205626
ACH-000958,-0.019008243964366168
ACH-000960,-0.03895404086901772
ACH-000963,0.044761741879865695
ACH-000968,0.059492109841385525
ACH-000969,0.03557764267326702
ACH-000972,-0.024989884313507942
ACH-000973,-0.03179050473676223
ACH-000974,-0.09119188338185433
ACH-000978,0.01872238536845824
ACH-000984,-0.1998303812413597
ACH-000986,-0.01098720991290521
ACH-000988,0.004737694538917462
ACH-000993,-0.1224382297923056
ACH-000994,-0.13104834526316622
ACH-000996,-0.1763955220022706
ACH-001001,0.012547140137999305
ACH-001020,-0.02989004323610547
ACH-001028,-0.020019302360160085
ACH-001031,-0.16700537155813358
ACH-001038,-0.008792030809228982
ACH-001048,-0.10813152930265617
ACH-001050,-0.08258634216820046
ACH-001053,-0.15064178467335004
ACH-001054,0.001285217265419559
ACH-001061,0.00817965874967261
ACH-001067,0.012640373236968077
ACH-001075,0.25477008845110743
ACH-001096,-0.1493675616246948
ACH-001111,-0.13438649137998335
ACH-001119,-0.06771224724530682
ACH-001128,-0.07103147464505435
ACH-001134,-0.03414144144009388
ACH-001151,0.018421946543820532
ACH-001163,-0.013921762785431786
ACH-001164,-0.09112882686668418
ACH-001183,-0.0690121653701836
ACH-001192,-0.06574686960563779
ACH-001193,0.018445388404474586
ACH-001196,-0.17663469662797004
ACH-001197,0.0024897328854381674
ACH-001205,0.00660066695412441
ACH-001211,-0.10933980935032217
ACH-001212,0.08394003460692814
ACH-001228,0.07077239071788674
ACH-001232,-0.06883733276562051
ACH-001239,-0.04540960889904908
ACH-001270,0.0646785236333773
ACH-001274,0.01998875578520239
ACH-001275,-0.18786667134583784
ACH-001277,-0.020997882286501512
ACH-001278,-0.051883096035822016
ACH-001280,-0.2306923759663203
ACH-001283,-0.055041302818544836
ACH-001289,-0.09357281178775394
ACH-001300,0.0546685893188252
ACH-001301,-0.08799554460040945
ACH-001302,-0.15570727026774486
ACH-001306,0.03730433330703774
ACH-001318,-0.04500941930126688
ACH-001322,0.06723725864011171
ACH-001328,-0.029532158713515045
ACH-001332,-0.09043007189195594
ACH-001336,-0.2088843639297837
ACH-001346,-0.06735160789873378
ACH-001353,0.007817075891401178
ACH-001354,0.02979101488999087
ACH-001367,-0.3315046304787049
ACH-001368,0.0310600364997915
ACH-001374,-0.10379054385192413
ACH-001377,-0.07371157746120105
ACH-001380,0.0434186979018102
ACH-001391,-0.06096510491378845
ACH-001408,-0.1450577807239878
ACH-001430,-0.1833909584759193
ACH-001431,-0.031963991672011666
ACH-001450,-0.09771954964055148
ACH-001496,-0.08109177950685799
ACH-001500,-0.1302949820455963
ACH-001523,0.06427579574234621
ACH-001532,-0.09423356554297843
ACH-001550,-0.105036143124291
ACH-001552,0.15979492751441712
ACH-001554,0.11299378427437665
ACH-001654,-0.05198635117244723
ACH-001735,-0.1028081128696134
ACH-001736,-0.06809294960861005
ACH-001737,-0.2271104385454347
ACH-001740,-0.14818370996604294
ACH-001745,0.06989051435827189
ACH-001765,0.05445856192622081
