,COPRS (55352)
ACH-000004,-0.005239773550913183
ACH-000005,0.13913773602357424
ACH-000007,-0.08920827840732531
ACH-000009,-0.12269948008771905
ACH-000011,-0.35430924186848045
ACH-000012,-0.16121825866857767
ACH-000013,-0.22550689430244536
ACH-000014,-0.2125377877812983
ACH-000015,-0.15815089367467847
ACH-000017,-0.07224799062750857
ACH-000018,-0.3864657391740545
ACH-000019,-0.3420827018954284
ACH-000021,-0.09264121521110297
ACH-000022,-0.10772354222401603
ACH-000025,-0.09674399583101934
ACH-000028,-0.16344984336468352
ACH-000030,-0.15895078884998828
ACH-000035,-0.2571462105218918
ACH-000036,-0.05754961423784138
ACH-000037,-0.09883564497570914
ACH-000039,-0.17198942980578813
ACH-000040,-0.1883214915227865
ACH-000041,-0.04986874822286641
ACH-000042,-0.11871981571966247
ACH-000045,-0.07933700608314381
ACH-000047,-0.1139488214602477
ACH-000052,-0.06760362633039453
ACH-000053,-0.15993697545173804
ACH-000054,-0.08138458995502618
ACH-000055,-0.08478572427526118
ACH-000060,-0.15074145912447962
ACH-000067,-0.2687186649238241
ACH-000070,-0.04503197839107405
ACH-000075,0.08584726419460037
ACH-000078,-0.1737255365316499
ACH-000082,-0.01869876688440977
ACH-000085,0.006775284220908339
ACH-000086,-0.050120006132280966
ACH-000087,0.031566225883830165
ACH-000092,0.02797551096309684
ACH-000095,-0.260137540436208
ACH-000097,-0.08313000021033923
ACH-000098,-0.1408558831620509
ACH-000099,-0.1269867886110391
ACH-000108,-0.03140703135542597
ACH-000113,-0.055677575146930273
ACH-000116,-0.03907920285446741
ACH-000118,-0.07881067021484194
ACH-000120,0.0018236414024037442
ACH-000123,-0.06573686146679449
ACH-000127,0.07098330870643403
ACH-000128,-0.2977597068668649
ACH-000132,-0.1207649920247166
ACH-000133,0.01188077024899655
ACH-000137,-0.3176891179894173
ACH-000138,-0.09979776333117944
ACH-000142,-0.2182590829259328
ACH-000143,-0.17415019977230295
ACH-000146,-0.12528588983834216
ACH-000148,-0.16990036822037236
ACH-000150,-0.11876290105719235
ACH-000152,-0.1812296084371476
ACH-000153,-0.15001895363475412
ACH-000159,-0.11866200968678475
ACH-000160,0.25343998621928504
ACH-000163,-0.1756723327405615
ACH-000167,0.7922334273128815
ACH-000168,-0.068734727057431
ACH-000169,-0.20698704709380067
ACH-000178,-0.094142669357772
ACH-000183,-0.3709320786954909
ACH-000188,-0.18948400402042828
ACH-000189,-0.028500419468297532
ACH-000190,0.21034491065338354
ACH-000198,-0.08483902858473362
ACH-000203,-0.1544465657830174
ACH-000204,-0.3950594299394417
ACH-000206,-0.2509855020622868
ACH-000207,-0.10648454129685174
ACH-000208,-0.09042052357938364
ACH-000210,0.15003250867469056
ACH-000211,-0.40748520554993456
ACH-000215,-0.07839897129354824
ACH-000221,-0.0929873344498392
ACH-000222,-0.006791484913593697
ACH-000223,-0.04677648066842886
ACH-000226,-0.014804955258665984
ACH-000227,-0.1565914703722179
ACH-000228,-0.2555164754122564
ACH-000231,-0.09696714896948712
ACH-000232,-0.19430509588108952
ACH-000233,-0.21516247908388547
ACH-000234,-0.18780033554368544
ACH-000235,-0.17117073741248442
ACH-000237,-0.1223647612572892
ACH-000238,-0.07980457809628252
ACH-000242,-0.08807715592390891
ACH-000243,-0.25343185488041586
ACH-000244,-0.07999938093366595
ACH-000246,0.01742279044760496
ACH-000248,-0.3253144562096582
ACH-000250,-0.13435544986719136
ACH-000251,-0.17787991265196487
ACH-000252,-0.033591466758621014
ACH-000253,0.014535961715088372
ACH-000255,-0.05544286544996255
ACH-000256,-0.17733316744196012
ACH-000257,0.1208965886686268
ACH-000258,-0.15630889028136785
ACH-000259,-0.06878137658069237
ACH-000260,-0.04957163134163442
ACH-000261,-0.08897260668588337
ACH-000262,-0.18778091894558468
ACH-000263,-0.1715317629271658
ACH-000264,-0.19431970963177114
ACH-000265,-0.19164402988820214
ACH-000266,-0.044637669540983985
ACH-000272,-0.14873682366610766
ACH-000274,-0.29070612487384545
ACH-000277,-0.14305916858221854
ACH-000278,-0.08229869440524165
ACH-000279,-0.07086858272264282
ACH-000280,-0.15125645659118114
ACH-000281,-0.1870514005748207
ACH-000288,-0.19226225713044534
ACH-000291,-0.14892242797587169
ACH-000293,-0.2295364252597367
ACH-000294,-0.21482085524855812
ACH-000295,-0.08866076437277531
ACH-000296,-0.4019030297871447
ACH-000302,-0.06860815933688791
ACH-000304,-0.07939814512699896
ACH-000307,-0.04297341723622917
ACH-000308,-0.04285539872999115
ACH-000310,-0.077093364846495
ACH-000311,-0.18082459039292506
ACH-000312,-0.13013202133867616
ACH-000315,-0.16686055534263192
ACH-000316,-0.4250303992760499
ACH-000317,-0.0617158337369991
ACH-000318,-0.16447188408998464
ACH-000319,-0.06721501574490661
ACH-000320,-0.00925259328515114
ACH-000322,-0.4337970185199199
ACH-000323,-0.060762142429240676
ACH-000324,-0.15676491273787158
ACH-000329,-0.052516996208062605
ACH-000330,-0.2371606150778935
