,TPD52L1 (7164)
ACH-000004,-0.16746220598007444
ACH-000005,0.031324381895908214
ACH-000007,-0.17056639373984353
ACH-000009,0.004503124249558673
ACH-000011,-0.0959693199223316
ACH-000012,-0.09396937846512672
ACH-000013,-0.035648782053326236
ACH-000014,-0.17510214005051794
ACH-000015,-0.08934207335457267
ACH-000017,-0.03518817493189507
ACH-000018,-0.058717006400249086
ACH-000019,-0.12068402613458315
ACH-000021,-0.2114858504356058
ACH-000022,-0.05206972577893392
ACH-000025,-0.14185840676403114
ACH-000028,0.0196078377327475
ACH-000030,-0.10287513537325386
ACH-000035,-0.08440341173248278
ACH-000036,-0.04739098442967217
ACH-000037,-0.025499100308948808
ACH-000039,-0.3182592139808699
ACH-000040,-0.006685296123812753
ACH-000041,-0.3374637531998527
ACH-000042,0.01916329151513036
ACH-000045,-0.1631976741609625
ACH-000047,-0.03350560610519919
ACH-000052,-0.17523273548714474
ACH-000053,-0.10433491216447502
ACH-000054,-0.1412763101883346
ACH-000055,-0.03857789256533286
ACH-000060,-0.10706038599807324
ACH-000067,-0.11947178191403893
ACH-000070,0.13333951721550738
ACH-000075,-0.02333363761537236
ACH-000078,-0.14117617740050334
ACH-000082,-0.13216347809566112
ACH-000085,0.032181489230090427
ACH-000086,0.036033709874738834
ACH-000087,-0.1059123793957414
ACH-000092,-0.11934717974466047
ACH-000095,-0.1507289690014154
ACH-000097,-0.03377901778113572
ACH-000098,-0.16581272670167646
ACH-000099,-0.17532773830805348
ACH-000108,-0.04888285241968759
ACH-000113,-0.03377114062821425
ACH-000116,-0.12627140912761511
ACH-000118,-0.022535215049650698
ACH-000120,0.012521696248094351
ACH-000123,-0.18465279725956574
ACH-000127,-0.14125706635148064
ACH-000128,-0.19909780511951944
ACH-000132,-0.07305199466487908
ACH-000133,-0.0910365923936724
ACH-000137,-0.058657229530628976
ACH-000138,-0.0454061578510465
ACH-000142,-0.06995394570027696
ACH-000143,-0.1945568123925715
ACH-000146,-0.122803432160553
ACH-000148,-0.06040350965495157
ACH-000150,-0.1091473914868034
ACH-000152,-0.04430692152211315
ACH-000153,-0.20313529670351912
ACH-000159,-0.028500737339839738
ACH-000160,-0.09294679571351153
ACH-000163,-0.07283908712884524
ACH-000167,-0.08486367489454856
ACH-000168,-0.07618122791128719
ACH-000169,-0.11818485273192432
ACH-000178,-0.023058314724420062
ACH-000183,-0.01011790280744942
ACH-000188,-0.07162488357142828
ACH-000189,-0.28489808715891496
ACH-000190,-0.23154010902599345
ACH-000198,-0.08541870686322063
ACH-000203,-0.14275106655443495
ACH-000204,-0.01707135501018531
ACH-000206,-0.1243738670180978
ACH-000207,-0.015099125348303747
ACH-000208,0.10602944899647276
ACH-000210,-0.06699095021969471
ACH-000211,-0.15075051344643733
ACH-000215,-0.08181433271530282
ACH-000221,-0.1827565182979617
ACH-000222,0.04938802857861088
ACH-000223,-0.18663288511019926
ACH-000226,-0.17432826051321454
ACH-000227,-0.02139996152339309
ACH-000228,0.026152059618119332
ACH-000231,-0.12683754687119084
ACH-000232,-0.10707045482487007
ACH-000233,-0.07317906332974547
ACH-000234,-0.23604940905524235
ACH-000235,-0.059652581550704326
ACH-000237,-0.18634556159071008
ACH-000238,-0.09454005625425696
ACH-000242,0.1108369270137218
ACH-000243,0.037678957845871774
ACH-000244,0.08220710630476516
ACH-000246,-0.15199928319871922
ACH-000248,-0.013797628699920472
ACH-000250,-0.09320523923270528
ACH-000251,-0.0676378085088567
ACH-000252,0.010673118926887134
ACH-000253,-0.1309292462483497
ACH-000255,-0.09803423265439697
ACH-000256,0.013324907149065928
ACH-000257,-0.19541817660411315
ACH-000258,-0.11509492974117046
ACH-000259,-0.08533004987317976
ACH-000260,-0.14288259233208908
ACH-000261,-0.07337387143275448
ACH-000262,-0.16381363346974076
ACH-000263,-0.17072727309586475
ACH-000264,-0.1263469832465651
ACH-000265,0.06440635464687393
ACH-000266,-0.09041287643529976
ACH-000272,-0.06696066292956307
ACH-000274,-0.13770824834344247
ACH-000277,-0.03624821554494995
ACH-000278,-0.05789574575233448
ACH-000279,-0.17549772324623808
ACH-000280,-0.02749653179914006
ACH-000281,0.08032931280148893
ACH-000288,-0.09922933742751493
ACH-000291,-0.11434244443488573
