,MCMBP (79892)
ACH-000189,-0.8167076271740673
ACH-000190,-0.3411019897885378
ACH-000198,-0.4636587126324809
ACH-000203,-0.6915141629631407
ACH-000204,-0.5386794603999571
ACH-000206,-0.5834698516644166
ACH-000207,-0.5615206134384007
ACH-000208,-0.6025225625580278
ACH-000210,-0.7901966784775035
ACH-000211,-0.6966664496922247
ACH-000215,-0.6282085549836015
ACH-000221,-0.486692581922734
ACH-000222,-0.6757181699318663
ACH-000223,-0.6115959925469997
ACH-000226,-0.5906379930103731
ACH-000227,-0.3602964456934196
ACH-000228,-0.7746008798259534
ACH-000231,-0.5996110668856918
ACH-000232,-0.7192739211572803
ACH-000233,-0.6444676966434241
ACH-000234,-0.4991842959057558
ACH-000235,-0.40043379252141403
ACH-000237,-0.5200949465168804
ACH-000238,-0.7111910193533061
ACH-000242,-0.9404063260999368
ACH-000243,-0.8074744839021958
ACH-000244,-0.914203292191322
ACH-000246,-0.6616193815482186
ACH-000248,-0.4384512877682855
ACH-000250,-0.5458088072656266
ACH-000251,-0.5722803006173985
ACH-000252,-0.8053416431568373
ACH-000253,-0.5022508633132772
ACH-000255,-0.6212776743851756
ACH-000256,-0.2796856780975375
ACH-000257,-0.8738776766516849
ACH-000258,-0.7951309422791171
ACH-000259,-0.6486072802993699
ACH-000260,-0.5601148999864761
ACH-000261,-0.6910334338770453
ACH-000262,-0.5436306376817943
ACH-000263,-0.5656573937360045
ACH-000264,-0.4108762116544783
ACH-000265,-0.5619503208580441
ACH-000266,-0.7300791563759124
ACH-000272,-0.5742493360648435
ACH-000274,-0.4011917875003805
ACH-000277,-0.537409853397221
ACH-000278,-0.6400640415965583
ACH-000279,-0.7878714151174859
ACH-000280,-0.6798017609700637
ACH-000281,-0.5978273731878092
ACH-000288,-0.8900051937443584
ACH-000291,-0.8586920374953917
ACH-000293,-0.5555497424699054
ACH-000294,-0.7852468176590078
ACH-000295,-0.6101443297147948
ACH-000296,-0.4543027079669954
ACH-000302,-0.5494722254148883
ACH-000304,-0.9208985181195348
ACH-000307,-0.8725118605705663
ACH-000308,-0.5873448155056923
ACH-000310,-0.1913679817905289
ACH-000311,-0.5814735425647324
ACH-000312,-0.6277704737305279
ACH-000315,-0.8515429449139865
ACH-000316,-0.7999905296457738
ACH-000317,-0.8004839081023395
ACH-000318,-0.4833804157531751
ACH-000319,-0.6490149669957683
ACH-000320,-0.5861140003636185
ACH-000322,-0.8712422412962143
ACH-000323,-0.6202814636648812
ACH-000324,-0.6259740229501736
ACH-000329,-0.6664508551313915
ACH-000330,-0.965910182939682
ACH-000331,-0.6090266862969489
ACH-000332,-0.5541053703444621
ACH-000334,-0.4769279138322303
ACH-000335,-0.7690632495605879
ACH-000336,-0.4264841122801347
ACH-000337,-0.6875220856146912
ACH-000338,-0.6032115030682195
ACH-000339,-0.6692902234160936
ACH-000341,-0.3088061219819609
ACH-000348,-0.629250583736528
ACH-000350,-0.536301685108039
ACH-000352,-0.5227539852131172
ACH-000356,-0.7174307036583728
ACH-000361,-0.8180187478734339
ACH-000362,-0.6078130213994101
ACH-000363,-0.1832373654603223
ACH-000364,-0.9154897959461312
ACH-000365,-0.6974798352890708
ACH-000366,-0.6691417530921691
ACH-000368,-1.0320270013482151
ACH-000374,-0.582617614795955
ACH-000375,-0.5471892778656623
ACH-000376,-0.7961321971318341
ACH-000381,-0.6387013951411166
ACH-000383,-0.3618816503653067
ACH-000387,-0.4781255552252348
ACH-000389,-0.8571052301718756
ACH-000390,-0.5008098309122005
ACH-000393,-0.5113208133150621
ACH-000395,-0.5795865969343134
ACH-000396,-0.5001894524944674
ACH-000397,-0.8467870819570428
ACH-000401,-0.778893647359024
ACH-000402,-0.662305448225924
ACH-000403,-0.5222811627226079
ACH-000404,-0.8944921809032308
ACH-000406,-0.6719752346499924
ACH-000407,-0.6013513741763163
ACH-000408,-0.6729856136711453
ACH-000410,-0.6288944332464366
ACH-000411,-0.6895516595841666
ACH-000414,-0.6448852304864756
ACH-000415,-0.6197573682716427
ACH-000416,-0.6495907238092603
ACH-000420,-0.6387758838201739
ACH-000421,-0.7503767391156855
ACH-000424,-0.7106714842813697
ACH-000425,-0.5612475578677103
ACH-000426,-0.16574582341316513
ACH-000427,-0.5223780086808452
ACH-000433,-0.6070732383943005
ACH-000435,-0.638771604506535
ACH-000436,-0.4685727478075283
ACH-000444,-0.6991325487232594
ACH-000445,-0.6919299789718387
ACH-000448,-0.5945820047542718
ACH-000450,-0.7174116339697731
ACH-000452,-0.8084141616725601
ACH-000454,-0.8173304710358428
ACH-000458,-0.6388334405742448
ACH-000459,-0.4345319667595405
ACH-000460,-0.742614233023812
ACH-000461,-0.3735998141598553
ACH-000463,-0.6272778670147592
ACH-000464,-0.8405023104323941
ACH-000466,-0.6291803407027902
ACH-000467,-0.6135515625722376
ACH-000468,-0.440344002377072
ACH-000469,-0.7598880874192845
ACH-000470,-0.8028020366241262
ACH-000471,-0.687371437749801
ACH-000472,-0.4614410574931721
ACH-000473,-0.6244620790695113
ACH-000475,-0.4551458829288104
ACH-000476,-0.21884551127634594
ACH-000477,-0.8601343041495522
ACH-000479,-0.9836996732759618
ACH-000480,-0.7782046737671731
ACH-000481,-0.5247020940526331
ACH-000483,-0.4248916174110933
ACH-000484,-0.6143154172633745
ACH-000485,-0.579248297898847
ACH-000486,-0.6156136713713716
ACH-000487,-0.5058683048709837
ACH-000488,-0.5667430713664908
ACH-000490,-0.6524239762156451
ACH-000491,-0.5911926025571099
ACH-000495,-0.8776402536318071
ACH-000496,-0.6887551922435541
ACH-000499,-0.5768415534811219
ACH-000500,-0.6306421185167325
ACH-000502,-0.6180975228351913
ACH-000503,-0.6029912027329554
ACH-000505,-0.6063019017263536
ACH-000507,-0.624982233005876
ACH-000510,-0.5117770122236142
ACH-000511,-0.7081658732941862
ACH-000512,-0.4345207647857963
ACH-000516,-0.4422421619958699
ACH-000517,-0.6921807337293298
ACH-000518,-0.7440493376309237
ACH-000520,-0.5899394839398989
ACH-000521,-0.5427680242781572
ACH-000522,-0.3792705951462911
ACH-000524,-0.4009280649719186
ACH-000527,-0.6120347546502309
ACH-000528,-0.6841448121478688
ACH-000537,-0.7998383518478343
ACH-000541,-0.37465651096344144
ACH-000542,-0.5793850586346644
ACH-000544,-0.7247097635461623
ACH-000545,-0.7201314052373378
ACH-000547,-0.6312494047061807
ACH-000548,-0.6313963165672889
ACH-000549,-0.5924522601478741
ACH-000550,-0.5834622468393009
ACH-000552,-0.6571316999833899
ACH-000556,-0.2767947594739096
ACH-000557,-0.29713534028500915
ACH-000569,-0.6459815063413918
ACH-000570,-0.7399067760852556
ACH-000571,-0.16974734544297707
ACH-000573,-0.7880336783978689
ACH-000576,-0.5724543240385146
ACH-000579,-0.6333917370126221
ACH-000580,-0.8389717554690509
ACH-000584,-0.4341593140586822
ACH-000585,-0.5854963634957253
ACH-000588,-0.6144401269105487
ACH-000589,-0.5859068208887855
ACH-000591,-0.7623091581287029
ACH-000593,-0.5561688320580848
ACH-000600,-0.7118061973890099
ACH-000601,-0.4624512824610625
ACH-000605,-0.6317768104809295
ACH-000606,-0.6144760880004481
ACH-000608,-0.3271348761372975
ACH-000614,-0.9966907194372738
ACH-000616,-0.7802263251525211
ACH-000618,-0.5442878276978484
ACH-000619,-0.7175826349715195
ACH-000620,-0.4536389778619142
ACH-000621,-0.4303648101266762
ACH-000622,-0.8011464230225623
ACH-000623,-0.8211452395026204
ACH-000624,-0.4759378942719873
ACH-000627,-0.6212000291423863
ACH-000630,-0.6814131824025468
ACH-000631,-0.75616991463659
ACH-000632,-0.6366339672813048
ACH-000633,-0.23962969818389315
ACH-000637,-0.5551215721435474
ACH-000638,-0.7342740662399697
ACH-000646,-0.3621207312879117
ACH-000647,-0.3926276234331565
ACH-000648,-0.5673653078149039
ACH-000649,-0.6623786506813326
ACH-000651,-0.7335332564243379
ACH-000652,-0.7392254679528899
ACH-000653,-0.6180989568999282
ACH-000657,-0.5448529044636291
ACH-000658,-0.6386440840742925
ACH-000661,-0.4702771301510797
ACH-000662,-0.6178254299336048
ACH-000663,-0.6165044004160188
ACH-000665,-0.5886573737283629
ACH-000671,-0.4793225971834849
ACH-000672,-0.3186425467651452
ACH-000673,-0.500251871573544
ACH-000676,-0.6973449117962175
ACH-000677,-0.6019117702146475
ACH-000681,-0.6713288748374799
ACH-000683,-0.6384220727330138
ACH-000684,-1.0917853801555382
ACH-000688,-0.8015239442501364
ACH-000693,-0.6665511698810667
ACH-000694,-0.6503102923047257
ACH-000695,-0.6195868289065213
ACH-000696,-0.7214474877680922
ACH-000697,-0.41398200101778615
ACH-000699,-0.2895573550762935
ACH-000701,-0.6117599792780015
ACH-000706,-0.6554824510130154
ACH-000711,-0.5947289731870203
ACH-000713,-0.6054343697500982
ACH-000714,-0.3989751329898812
ACH-000718,-0.4308528573179367
ACH-000720,-0.6634669839421466
ACH-000721,-0.7081931258207372
ACH-000724,-0.6646852874239801
ACH-000725,-0.6864309901730904
ACH-000732,-0.7062654146969645
ACH-000734,-0.5072157648691306
ACH-000735,-0.4851045490840358
ACH-000736,-0.5036277598737056
ACH-000738,-0.5965482379897539
ACH-000746,-0.5368262164007971
ACH-000747,-0.6610051877427655
ACH-000748,-0.6759557490809229
ACH-000753,-0.5623449900993895
ACH-000756,-0.7072309984868302
ACH-000757,-0.27341981215896843
ACH-000758,-0.4412466121549706
ACH-000760,-0.5242349884878544
ACH-000762,-0.89767878440789
ACH-000763,-0.6130824137844944
ACH-000764,-0.4984548984812055
ACH-000765,-0.5278754026609763
ACH-000766,-0.4844151591144669
ACH-000767,-0.5786803678176367
ACH-000768,-0.5367412791164679
ACH-000769,-0.7216670876290175
ACH-000770,-0.6039940269955855
ACH-000771,-0.7370106605947586
ACH-000773,-0.6170284614260683
ACH-000776,-0.5601645592898592
ACH-000777,-0.807911494707735
ACH-000778,-0.7368516857031814
ACH-000781,-0.6173926712886495
ACH-000782,-0.5807503071370334
ACH-000783,-0.6216420930901031
ACH-000784,-0.7457896887179664
ACH-000785,-0.8356181548446813
ACH-000787,-0.5445830725703684
ACH-000788,-0.6685534633136658
ACH-000791,-0.4338305004095565
ACH-000792,-0.6100410905446604
ACH-000794,-0.5511176660309299
ACH-000796,-0.6269904770051935
ACH-000798,-0.9526301274977944
ACH-000799,-0.5172966362690856
ACH-000800,-0.5657638485665546
ACH-000802,-0.5301982569940993
ACH-000804,-0.3924320319185301
ACH-000805,-0.6577738233111073
ACH-000809,-0.7623233227803544
ACH-000810,-0.8303653411695309
ACH-000811,-0.7345731873731077
ACH-000817,-0.5527157340017439
ACH-000819,-0.7329193640337348
ACH-000820,-0.6100726672520955
ACH-000821,-0.4326137308715141
ACH-000822,-0.4517572792000771
ACH-000823,-0.7320998679679289
ACH-000824,-0.5605488991966815
ACH-000827,-0.5980234796032646
ACH-000829,-0.6374192459347244
ACH-000831,-0.6099192864839693
ACH-000832,-0.7442920926262732
ACH-000833,-0.7059708930066854
ACH-000834,-0.6903674811471933
ACH-000835,-0.7054307994027696
ACH-000836,-0.2785806372788491
ACH-000837,-0.5760827549366472
ACH-000838,-0.4505421631050617
ACH-000839,-0.6942248085143061
ACH-000840,-0.7222879592925844
ACH-000841,-0.7446767974158753
ACH-000843,-0.7635267893879097
ACH-000846,-0.5296340438612905
ACH-000847,-0.6328299005385126
ACH-000848,-0.726645080203543
ACH-000849,-0.8225289593026148
ACH-000851,-0.6333912610258369
ACH-000855,-0.7805326152528146
ACH-000856,-0.6805826399245217
ACH-000858,-0.4874367178223303
ACH-000859,-0.6772964192891134
ACH-000861,-0.7382995890974684
ACH-000862,-0.6132063020318744
ACH-000865,-0.7935041251123228
ACH-000866,-0.7218696689656906
ACH-000867,-0.35317758014157546
ACH-000869,-0.7199185018434832
ACH-000872,-0.6941970338430815
ACH-000873,-0.7375496856145469
ACH-000876,-0.3641320924095944
ACH-000878,-0.91764357210545
ACH-000880,-0.746741583928578
ACH-000881,-0.7952561657431674
ACH-000882,-0.5636960415613531
ACH-000884,-0.650289131372912
ACH-000885,-0.6368872187255263
ACH-000887,-0.3786628157810085
ACH-000889,-0.5369773637922529
ACH-000896,-0.573864980986288
ACH-000898,-0.7029091200626297
ACH-000900,-0.5530807893228039
ACH-000901,-0.6686236844646054
ACH-000905,-0.5996852445136844
ACH-000906,-0.5210092249216092
ACH-000907,-0.5998313769399862
ACH-000910,-0.5360172435540684
ACH-000911,-0.6345315113303476
ACH-000912,-0.7824863561349895
ACH-000913,-0.6270327359531919
ACH-000915,-0.4409698865697893
ACH-000916,-0.32710203478181005
ACH-000917,-0.4328296807601667
ACH-000920,-0.25773899306066306
ACH-000921,-0.8046405436486702
ACH-000924,-0.7320105148387901
ACH-000926,-0.7898477253830238
ACH-000928,-0.5256469333175025
ACH-000929,-0.522133203133883
ACH-000932,-0.7108054728563808
ACH-000935,-0.7138772151324464
ACH-000936,-0.6568586885354727
ACH-000937,-0.4968919615616177
ACH-000938,-0.438243419215104
ACH-000939,-0.4052660730652149
ACH-000941,-0.3149436478647475
ACH-000943,-0.8368904972046429
ACH-000946,-0.5590703684532233
ACH-000947,-0.5654904407234986
ACH-000948,-0.7431675019591986
ACH-000950,-0.3934876586412237
ACH-000953,-0.29711660763590003
ACH-000954,-0.5041080548571144
ACH-000957,-0.6870148505041023
ACH-000958,-0.5610236893293715
ACH-000960,-0.5358752917173534
ACH-000963,-0.2596616511333677
ACH-000968,-0.7908533007754727
ACH-000969,-0.4803469317403341
ACH-000972,-0.7370540760529037
ACH-000973,-0.5333212495733333
ACH-000974,-0.479550672195923
ACH-000978,-0.5016576428226114
ACH-000984,-0.4902029057774389
ACH-000986,-0.6213765213120336
ACH-000988,-0.4839673333828503
ACH-000993,-0.7185180618021575
ACH-000994,-0.2622776391622792
ACH-000996,-0.43940888346917817
ACH-001001,-0.5085568703488281
ACH-001020,-0.37241531757812096
ACH-001028,-0.5810438685777579
ACH-001031,-0.7788411315050153
ACH-001038,-0.6614830044904849
ACH-001048,-0.7980747518201547
ACH-001050,-0.4150508327731732
ACH-001053,-0.8103742189432598
ACH-001054,-0.6735437692577115
ACH-001061,-0.6839617069395809
ACH-001067,-0.5074228473482706
ACH-001075,-0.940777214863204
ACH-001096,-0.6357756964636755
ACH-001111,-0.3949237485096961
ACH-001119,-0.4029150507252212
ACH-001128,0.2986263559461921
ACH-001134,-0.5601569249594421
ACH-001151,-0.5902789822530805
ACH-001163,-0.5699218918848671
ACH-001164,-0.8930261960369994
ACH-001183,-0.7796335289580781
ACH-001192,-0.8305249110416825
ACH-001193,-1.0218619157070234
ACH-001196,-0.6006749080210908
ACH-001197,-0.9948826894308976
ACH-001205,-0.8463441612134908
ACH-001211,-0.3224632091190264
ACH-001212,-0.7543644485833617
ACH-001228,-0.6291341244210102
ACH-001232,-0.7945378202697484
ACH-001239,-0.7127902354061204
ACH-001270,-0.7971616230240061
ACH-001274,-0.7105531039259134
ACH-001275,-0.4682644787653956
ACH-001277,-0.9960064682914962
ACH-001278,-0.6413986058598535
ACH-001280,-0.4249846304336024
ACH-001283,-0.8555877380538921
ACH-001289,-0.5618045039671623
ACH-001300,-0.5658037366531556
ACH-001301,-0.4843473979073374
ACH-001302,-0.8800105068736074
ACH-001306,-0.8491956946736523
ACH-001318,-0.7783558315291437
ACH-001322,-0.4661822514347766
ACH-001328,-0.42858348493143394
ACH-001332,-0.7221220332827559
ACH-001336,-0.7977306236967616
ACH-001346,-0.6191548063345237
ACH-001353,-0.5689085103853009
ACH-001354,-0.8115633917384936
ACH-001367,-0.5912073756880657
ACH-001368,-0.5524958512792619
ACH-001374,-0.4610103807150136
ACH-001377,-0.6858585648581482
ACH-001380,-0.4320628793595518
ACH-001391,-0.3246613693834601
ACH-001408,-0.697983797301168
ACH-001430,-0.5514918726748154
ACH-001431,-0.8087290661240758
ACH-001450,-0.5977862162369691
ACH-001496,-0.6540988707501709
ACH-001500,-0.26142108792048324
ACH-001523,-0.7202847957308531
ACH-001532,-0.6816136294285897
ACH-001550,-0.37352694734668107
ACH-001552,-0.7159310720678165
ACH-001554,-0.6216606076782947
ACH-001654,-0.7544028079975559
ACH-001735,-0.5650706616842587
ACH-001736,-0.4900617995468354
ACH-001737,-0.2973357088963761
ACH-001740,-0.5776431957655367
ACH-001745,-0.6126469751744628
ACH-001765,-0.7207827876033793
