,OR6P1 (128366)
ACH-000004,0.18502177211471832
ACH-000005,-0.10555286558908
ACH-000007,0.0991325210521825
ACH-000009,0.02763701741253332
ACH-000011,-0.03231317548065665
ACH-000012,0.06565705181953745
ACH-000013,0.05777796022595194
ACH-000014,-0.0781071826648616
ACH-000015,0.04796949195024141
ACH-000017,0.002089163509550464
ACH-000018,0.0706028052670879
ACH-000019,0.1743246398860575
ACH-000021,0.03880585723553378
ACH-000022,-0.042290113804719726
ACH-000025,0.21851813536457373
ACH-000028,0.13693156645983687
ACH-000030,0.15214656152166786
ACH-000035,0.16648914476497625
ACH-000036,0.3147756737150122
ACH-000037,0.04220927199912128
ACH-000039,-0.019451878359163927
ACH-000040,0.011211496271158337
ACH-000041,0.02460354828383398
ACH-000042,0.145997167400969
ACH-000045,0.1350801353714668
ACH-000047,0.043519330626468615
ACH-000052,0.04918589795510403
ACH-000053,0.057406697685839725
ACH-000054,0.10592498765710218
ACH-000055,0.10009094123769648
ACH-000060,0.07082821973408551
ACH-000067,0.12371220955405035
ACH-000070,0.015401092363696538
ACH-000075,0.20512939661382365
ACH-000078,0.04023502132214664
ACH-000082,-0.0070618969800985
ACH-000085,0.16066601787691642
ACH-000086,-0.05786375460718484
ACH-000087,0.07093967782161867
ACH-000092,0.0766721075275938
ACH-000095,0.08096216166707333
ACH-000097,0.01889928254871986
ACH-000098,-0.014829377589544604
ACH-000099,0.1569857526432216
ACH-000108,0.0914660003466338
ACH-000113,0.04037436986424127
ACH-000116,-0.07853207424726326
ACH-000118,0.1314256124757359
ACH-000120,0.0991766116586227
ACH-000123,0.061379255070905775
ACH-000127,0.04902766177056024
ACH-000128,0.11319500211754202
ACH-000132,-0.05601557102511144
ACH-000133,0.04203991232530645
ACH-000137,0.07909953285211685
ACH-000138,0.17243431192645842
ACH-000142,0.038582132560703364
ACH-000143,0.14881444072140518
ACH-000146,0.07677861606059024
ACH-000148,0.057512373377512686
ACH-000150,0.04337594293283677
ACH-000152,0.05246719208051537
ACH-000153,-0.0015388528467502555
ACH-000159,-0.00016749401912721917
ACH-000160,0.06157021373121864
ACH-000163,0.10584321032365428
ACH-000167,-0.011717570664490765
ACH-000168,0.04213049067518974
ACH-000169,0.06331511648166332
ACH-000178,0.06790157105948673
ACH-000183,0.16405704750802275
ACH-000188,0.07358213914840156
ACH-000189,0.3076011040667229
ACH-000190,0.26655989563143545
ACH-000198,-0.020487539059651377
ACH-000203,0.4142534078276553
ACH-000204,-0.1618596189174056
ACH-000206,0.12662890150231626
ACH-000207,-0.02013581423422553
ACH-000208,-0.013753486369846576
ACH-000210,-0.2706849585132043
ACH-000211,0.06329391665274473
ACH-000215,0.02665339697377823
ACH-000221,-0.03390277624448142
ACH-000222,0.16271568399242828
ACH-000223,-0.1502448699927202
ACH-000226,-0.09516827912344217
ACH-000227,0.20210923653470825
ACH-000228,0.059009280732136876
ACH-000231,0.09006479127023469
ACH-000232,0.12456919903068578
ACH-000233,0.13988151644770228
ACH-000234,0.12276682037755356
ACH-000235,0.038840994365038926
ACH-000237,-0.08583119620762591
ACH-000238,0.08246479898243067
ACH-000242,0.23033501883711235
ACH-000243,0.05888450505518791
ACH-000244,0.03752973478919798
ACH-000246,0.1581331037785334
ACH-000248,0.09489750214672604
ACH-000250,0.04560655435308898
ACH-000251,0.18267835709243374
ACH-000252,-0.024965387840829842
ACH-000253,-0.03342652482685538
ACH-000255,0.02417234087520826
ACH-000256,0.06985941812795321
ACH-000257,-0.005332097487476049
ACH-000258,0.27979143836915543
ACH-000259,0.04146441037946105
ACH-000260,0.09007498838685296
ACH-000261,0.06972104466432201
ACH-000262,0.031804276164532505
ACH-000263,0.07645864853972377
ACH-000264,0.05626556612167754
ACH-000265,0.13988501094756164
ACH-000266,-0.01847917421666836
ACH-000272,0.021869671931247992
ACH-000274,0.09191835468291393
ACH-000277,-0.06167441999685343
ACH-000278,0.034987636321215154
ACH-000279,0.15232164210922125
ACH-000280,0.13729394511469215
ACH-000281,0.11348282727756508
ACH-000288,0.09801267969282083
ACH-000291,0.1080365427394895
ACH-000293,0.04362285322109368
ACH-000294,0.09536544075056899
ACH-000295,0.05388204958253079
ACH-000296,0.06003150876868129
ACH-000302,0.028133960908474302
ACH-000304,-0.1574117716006532
ACH-000307,0.19103358031408926
ACH-000308,0.11044802094783086
ACH-000310,0.16359652451284504
ACH-000311,0.01954281919746916
ACH-000312,0.08127849731054182
ACH-000315,-0.1481978075835429
ACH-000316,0.18221720389858284
ACH-000317,0.18583115846822384
ACH-000318,0.08301080058543901
ACH-000319,0.04439324717090023
ACH-000320,0.02329873647997849
ACH-000322,-0.09899097324691644
ACH-000323,0.24430846633097916
ACH-000324,0.07680166103868277
ACH-000329,0.05800200921428835
ACH-000330,-0.058336881875366176
ACH-000331,0.07533215792485977
ACH-000332,-0.008441158785618833
ACH-000334,0.016935104910895497
ACH-000335,0.02697180783523247
ACH-000336,0.07535099685757267
ACH-000337,0.19412669976509256
ACH-000338,-0.25798610095338786
ACH-000339,0.051938054578068035
ACH-000341,0.11202304650539603
ACH-000348,0.09175763859505498
ACH-000350,0.032241205942085766
ACH-000352,0.049297846604001966
ACH-000356,0.025209706524166868
ACH-000361,0.0360654329464265
ACH-000362,0.19938024845643915
ACH-000363,0.14173351169757073
ACH-000364,0.01073087543278129
ACH-000365,0.1082632014145536
ACH-000366,-0.032784954563402746
ACH-000368,0.1884602714899354
ACH-000374,0.0698589386955773
ACH-000375,0.3192072855787573
ACH-000376,0.09524838661100332
ACH-000381,0.03371362009633233
ACH-000383,0.0300877621191424
ACH-000387,0.04087566606817993
ACH-000389,0.03658958275402837
ACH-000390,0.003289346548645987
ACH-000393,0.0666979865489915
ACH-000395,0.0351985991222639
ACH-000396,-0.0875480739225655
ACH-000397,0.11269231061715193
ACH-000401,-0.09360578301863408
ACH-000402,-0.12540984312337458
ACH-000403,0.060314723544434436
ACH-000404,-0.17736340160949654
ACH-000406,0.07671330793433015
ACH-000407,0.05743327535195236
ACH-000408,0.09966221774471766
ACH-000410,-0.05104576720534034
ACH-000411,0.07914787800378649
ACH-000414,-0.01352301132251954
ACH-000415,0.09962544289887636
ACH-000416,-0.03247351065422992
ACH-000420,0.03067639548730595
ACH-000421,0.20549649826243774
ACH-000424,0.09723006479060986
ACH-000425,0.03295739005164842
ACH-000426,0.019983695143186986
ACH-000427,0.012663452346004998
ACH-000433,0.2641321465267193
ACH-000435,0.12933555593296492
ACH-000436,0.07769347775379035
ACH-000444,0.08617011674374071
ACH-000445,0.2027063000378677
ACH-000448,0.08137587749941086
ACH-000450,-0.024049499648084508
ACH-000452,0.09381873382406404
ACH-000454,-0.01530710488691235
ACH-000458,0.13024244058034715
ACH-000459,-0.02150211104435141
ACH-000460,0.09832927749929253
ACH-000461,0.1324571993992628
ACH-000463,0.021798384396645117
ACH-000464,0.059367663970611065
ACH-000466,-0.005516067369843776
ACH-000467,0.00199798198090877
ACH-000468,0.032217211771000134
ACH-000469,0.24646686990097905
ACH-000470,0.10924779077934796
ACH-000471,0.0601490762285532
ACH-000472,0.05187066530905412
ACH-000473,0.17184380958131112
