,LOC391003 (391003)
ACH-000004,0.11991852522757875
ACH-000005,0.008250360424456992
ACH-000007,-0.24761119645575494
ACH-000009,0.04172802134334661
ACH-000011,0.2908419891451264
ACH-000012,0.0013716204779494335
ACH-000013,0.18981837601523124
ACH-000014,0.05170012708210395
ACH-000015,0.059844055231980366
ACH-000017,0.11995212408183285
ACH-000018,-0.11213347578451106
ACH-000019,0.09591168086641913
ACH-000021,0.028351894314918788
ACH-000022,0.02055605550714141
ACH-000025,0.11655080494732825
ACH-000028,0.24532633292525186
ACH-000030,0.06825921364250234
ACH-000035,0.05808561087439136
ACH-000036,0.11266976666367515
ACH-000037,0.19341303390546172
ACH-000039,0.09126709820438028
ACH-000040,-0.015441348200212278
ACH-000041,0.12438329751685735
ACH-000042,0.00010089938378098286
ACH-000045,0.07845014500578969
ACH-000047,0.04821248236767733
ACH-000052,0.20751630470668156
ACH-000053,0.1820367072047258
ACH-000054,-0.014648563458342288
ACH-000055,0.031941915448250764
ACH-000060,-0.0034725403478890323
ACH-000067,0.012887175678595241
ACH-000070,-0.03823111709749037
ACH-000075,-0.17031982560250436
ACH-000078,0.042225960713243985
ACH-000082,0.20479913072512287
ACH-000085,-0.11276123162557923
ACH-000086,0.046498332628052634
ACH-000087,0.2024909485592681
ACH-000092,0.08433123380986576
ACH-000095,-0.04610858840632489
ACH-000097,-0.0011325907723435948
ACH-000098,0.026278851062302908
ACH-000099,0.10872170797199464
ACH-000108,-0.1302153621360087
ACH-000113,-0.008667595626487572
ACH-000116,0.1540519326728186
ACH-000118,0.1332705267015696
ACH-000120,0.2497657290594481
ACH-000123,0.13523227229862433
ACH-000127,0.050245705382896036
ACH-000128,-0.21454165786117715
ACH-000132,0.13496454308019154
ACH-000133,0.042853227017859874
ACH-000137,0.2413167338330571
ACH-000138,0.04000926507056855
ACH-000142,0.01736640948468152
ACH-000143,-0.05604372965910831
ACH-000146,0.06720772789674688
ACH-000148,-0.007995583375211043
ACH-000150,-0.25450560617246026
ACH-000152,-0.02701720203689105
ACH-000153,0.06343634619459501
ACH-000159,-0.11715701221163853
ACH-000160,-0.03885187905018294
ACH-000163,0.04468448935952394
ACH-000167,-0.27530311760330783
ACH-000168,0.21473300594024128
ACH-000169,0.03180340505949395
ACH-000178,-0.08055679921132293
ACH-000183,0.12565596786564745
ACH-000188,0.15758577612110225
ACH-000189,0.012093483839319824
ACH-000190,0.011092124054986122
ACH-000198,0.08384630153621131
ACH-000203,-0.03425157571646064
ACH-000204,0.17698564729905966
ACH-000206,0.2978881738585081
ACH-000207,0.20588648841037355
ACH-000208,0.015771202205955983
ACH-000210,0.032872954734007614
ACH-000211,0.05319984385470362
ACH-000215,0.023138716921443283
ACH-000221,-0.13628476943244536
ACH-000222,0.006163377646881362
ACH-000223,0.13065807364575635
ACH-000226,0.12352450136215533
ACH-000227,0.13234589795243945
ACH-000228,0.07034188256637497
ACH-000231,0.05926734842371651
ACH-000232,0.13016559893184718
ACH-000233,-0.15833892559888355
ACH-000234,-0.06983201483512781
ACH-000235,-0.045856586026672
ACH-000237,-0.07764873222390963
ACH-000238,0.021786392691384573
ACH-000242,0.3213631030753473
ACH-000243,0.004742178275078856
ACH-000244,0.0037381008379836008
ACH-000246,0.07051236998947065
ACH-000248,0.1980641942033695
ACH-000250,0.044201926195189034
ACH-000251,0.005003012071716612
ACH-000252,-0.020607439417573876
ACH-000253,-0.09459569447860453
ACH-000255,-0.06399895431784185
ACH-000256,0.2722210948843566
ACH-000257,0.12728297305181213
ACH-000258,0.17027388589786505
ACH-000259,0.09606095017834908
ACH-000260,0.04795809639997604
ACH-000261,0.04022806238218992
ACH-000262,0.27785730002177444
ACH-000263,-0.3331880250628814
ACH-000264,0.06959856952001225
ACH-000265,0.1612720137389877
ACH-000266,-0.08519685923410847
ACH-000272,0.030144352644375413
ACH-000274,-0.047691666226102256
ACH-000277,0.08919490951095804
ACH-000278,0.10719645832461153
ACH-000279,0.004800201041646452
ACH-000280,-0.015755037678071182
ACH-000281,-0.06782029986283744
ACH-000288,-0.04924977553333119
ACH-000291,0.0895207948372463
ACH-000293,0.07407888693471436
ACH-000294,0.17900160940433246
ACH-000295,-0.06373208777695978
ACH-000296,0.017303668408251517
ACH-000302,0.10313077128069413
ACH-000304,0.14585212513403675
ACH-000307,0.12326876952033493
ACH-000308,0.08182758990205073
ACH-000310,0.09231910001349844
ACH-000311,0.04446581646764456
ACH-000312,-0.010967430930861072
ACH-000315,0.2617393124013653
ACH-000316,0.038708893736303006
ACH-000317,-0.07592166583213784
ACH-000318,-0.11001634048388573
ACH-000319,0.17360176620809198
ACH-000320,-0.09108051260868227
ACH-000322,0.08292293275494259
ACH-000323,-0.0036910386343159134
ACH-000324,-0.09389655940563964
ACH-000329,0.015544219964298804
ACH-000330,-0.0460782587900779
ACH-000331,0.15534629344392914
ACH-000332,0.047499768026413584
ACH-000334,-0.10389382188481988
ACH-000335,0.053360198679468035
ACH-000336,-0.03389459517901485
ACH-000337,-0.09277558802562832
ACH-000338,0.4599367320280648
ACH-000339,0.17333666438494866
ACH-000341,0.09811594585113488
ACH-000348,0.09889119709829418
