,DPRX (503834)
ACH-000329,-0.10217498050843396
ACH-000330,-0.06534932172387906
ACH-000331,-0.015505864403479553
ACH-000332,-0.06621602568056804
ACH-000334,-0.2420395279499573
ACH-000335,-0.06562638485012325
ACH-000336,-0.20472968603498048
ACH-000337,-0.12926964348579684
ACH-000338,0.2598356873407842
ACH-000339,-0.15478718230876976
ACH-000341,-0.12686714541501726
ACH-000348,-0.049368229372626096
ACH-000350,-0.12392950725000275
ACH-000352,-0.013576695322638246
ACH-000356,-0.13885250499746554
ACH-000361,-0.3011628887991542
ACH-000362,-0.06946915185157237
ACH-000363,-0.1420542688441413
ACH-000364,-0.21747357889043084
ACH-000365,-0.16590479191782248
ACH-000366,-0.17084007010505312
ACH-000368,0.0844020469219768
ACH-000374,-0.1072073379075639
ACH-000375,-0.1026727043003979
ACH-000376,0.06387082790811832
ACH-000381,-0.00047877441179323694
ACH-000383,-0.17978028740676738
ACH-000387,0.035222579061014496
ACH-000389,-0.2328638152473745
ACH-000390,-0.08100557209398664
ACH-000393,-0.16954372627729242
ACH-000395,-0.12369693253857772
ACH-000396,-0.09544896629498184
ACH-000397,-0.06896691190419392
ACH-000401,-0.2854223687825662
ACH-000402,0.11139163995080473
ACH-000403,-0.13318694117604732
ACH-000404,-0.042813683050296654
ACH-000406,-0.06677257332255528
ACH-000407,-0.14034196918471875
ACH-000408,-0.13897818056135106
ACH-000410,-0.205597501733614
ACH-000411,-0.06050446775020658
ACH-000414,-0.04889065470870986
ACH-000415,-0.10153883112727663
ACH-000416,-0.0682552439657982
ACH-000420,-0.17116621405600055
ACH-000421,-0.13633946673610134
ACH-000424,-0.12137891645306895
ACH-000425,-0.20661150332111747
ACH-000426,-0.07332099337759511
ACH-000427,-0.14947772471078774
ACH-000433,0.056481721924077126
ACH-000435,-0.38007949926624907
ACH-000436,-0.20862770528100932
ACH-000444,-0.02444361231696642
ACH-000445,-0.13994374543664131
ACH-000448,-0.19532787376191346
ACH-000450,0.004733623385100756
ACH-000452,-0.0017131845337505535
ACH-000454,-0.14270764908762648
ACH-000458,-0.21011609119028496
ACH-000459,-0.018114451903293177
ACH-000460,-0.057911059941907476
ACH-000461,-0.07423671910332369
ACH-000463,-0.060250654114332315
ACH-000464,-0.066949493957411
ACH-000466,-0.06990261648850607
ACH-000467,-0.1374745200638067
ACH-000468,-0.18677830168298348
ACH-000469,-0.15517513801266866
ACH-000470,-0.18043965063299025
ACH-000471,-0.20601566608933705
ACH-000472,-0.1565393091860466
ACH-000473,-0.07124995424784067
ACH-000475,-0.07742742291576589
ACH-000476,-0.03814183558045983
ACH-000477,-0.0008134738351901809
ACH-000479,-0.10209833052918244
ACH-000480,-0.1581274753136536
ACH-000481,-0.13101992298079754
ACH-000483,-0.09949368982622613
ACH-000484,-0.2212056296873423
ACH-000485,-0.19834135704002293
ACH-000486,-0.04701697633871014
ACH-000487,0.012850374093154187
ACH-000488,-0.10616530814113573
ACH-000490,-0.038907478095799135
ACH-000491,-0.12698399353778672
ACH-000495,0.0046064861835393356
ACH-000496,-0.1184717023130836
ACH-000499,-0.2487604970719807
ACH-000500,0.3036111015737095
ACH-000502,-0.10968541024311124
ACH-000503,-0.06786099677204281
ACH-000505,-0.09101119347130476
ACH-000507,-0.3503568052452894
ACH-000510,-0.2456936953593208
ACH-000511,-0.20782387711335376
ACH-000512,-0.2980543025450917
ACH-000516,-0.0396547112773119
ACH-000517,-0.11245628446064496
ACH-000518,0.06619933777061182
ACH-000520,-0.18800780746278545
ACH-000521,-0.09100452027711918
ACH-000522,-0.10357824947679062
ACH-000524,-0.118175487362005
ACH-000527,-0.14259165900482035
ACH-000528,0.020919119215479075
ACH-000537,-0.08005424998259528
ACH-000541,0.039772128190500224
ACH-000542,-0.10923925757971896
ACH-000544,-0.10565131162318477
ACH-000545,-0.05077696597736719
ACH-000547,0.034660135100449185
ACH-000548,-0.20311885982071284
ACH-000549,-0.041989527305319546
ACH-000550,-0.1116210142144044
ACH-000552,-0.1952873964569448
ACH-000556,-0.1289784003446497
ACH-000557,-0.10984419795738982
ACH-000569,-0.033821275367463516
ACH-000570,-0.27109045009165395
ACH-000571,-0.08297756075931241
ACH-000573,-0.11260914917229345
ACH-000576,-0.15458316324762222
ACH-000579,-0.00920952728511192
ACH-000580,0.0042366370928228975
ACH-000584,-0.1640399520732707
ACH-000585,-0.10737384008566712
ACH-000588,-0.024837309794919164
ACH-000589,-0.19134003552507928
ACH-000591,-0.14608306716832464
ACH-000593,-0.17258475679469468
ACH-000600,-0.003778814460193826
ACH-000601,-0.08608201667547291
ACH-000605,0.042333193684982534
ACH-000606,-0.08404391292288872
ACH-000608,-0.21892735968244087
ACH-000614,-0.029827306114457733
ACH-000616,-0.1550591065579923
ACH-000618,-0.1368783034886403
ACH-000619,-0.014425530018462859
ACH-000620,-0.16026732858940548
ACH-000621,-0.08426109895794892
ACH-000622,-0.06828608959947613
ACH-000623,-0.1442325970025601
ACH-000624,-0.1048926627950286
ACH-000627,-0.0633969021333797
ACH-000630,-0.020283386077081585
ACH-000631,-0.34657186049480104
ACH-000632,-0.03817151188138932
ACH-000633,-0.17831034947702876
ACH-000637,-0.2347488878030021
ACH-000638,-0.0827253400726523
ACH-000646,-0.23352061316268466
ACH-000647,-0.07743902426206435
ACH-000648,-0.05045442082426597
ACH-000649,-0.1281630103273607
ACH-000651,-0.029899961280318806
ACH-000652,-0.2332787522801875
ACH-000653,-0.22919581314742746
ACH-000657,-0.040393480518989305
ACH-000658,-0.13711619918562554
ACH-000661,-0.07576212785056329
ACH-000662,0.0022295850685488568
ACH-000663,-0.17624781713842408
ACH-000665,-0.03316941965856746
ACH-000671,-0.048371164153511566
ACH-000672,-0.04262002039476818
ACH-000673,-0.10501439037913443
ACH-000676,-0.02193533489177998
ACH-000677,-0.15548779214133818
ACH-000681,-0.18993650533290585
ACH-000683,-0.0104193031246338
ACH-000684,-0.13671684786258764
ACH-000688,-0.04690001670146104
ACH-000693,-0.08327236897897605
ACH-000694,-0.04189068926097818
ACH-000695,-0.04137892851529945
ACH-000696,-0.047299156434773386
ACH-000697,0.04577143537979783
ACH-000699,-0.053255254466094866
ACH-000701,-0.2682918265423563
ACH-000706,-0.0905655444433164
ACH-000711,-0.09475209704243644
ACH-000713,-0.07899930006948815
ACH-000714,-0.08250867803738189
ACH-000718,0.05423146725132018
ACH-000720,-0.19259520453658716
ACH-000721,-0.11094085229663307
ACH-000724,-0.013154508710965173
ACH-000725,-0.05113519140347758
ACH-000732,0.004191615794224572
ACH-000734,-0.1263262577483313
ACH-000735,-0.1017892969222444
ACH-000736,-0.12008510086948156
ACH-000738,-0.036012596627156765
ACH-000746,-0.07089656108020538
ACH-000747,-0.06462511836608928
ACH-000748,-0.07790966252758569
ACH-000753,-0.052217180500718975
ACH-000756,-0.2803649579506581
ACH-000757,-0.04872535259167938
ACH-000758,-0.16732635337385005
ACH-000760,0.022219097083264125
ACH-000762,0.051902950113593777
ACH-000763,-0.03772324710426874
ACH-000764,-0.16680408807211894
ACH-000765,0.01901341863917388
ACH-000766,-0.1900228173891698
ACH-000767,-0.17125432272922214
ACH-000768,0.003595315460844197
ACH-000769,-0.2408922785858
ACH-000770,-0.11501651273710845
ACH-000771,-0.1390363291314688
ACH-000773,-0.016224420335990652
ACH-000776,-0.235165395998224
ACH-000777,-0.007308364680711569
ACH-000778,-0.07199893075865305
ACH-000781,-0.04315131500885438
ACH-000782,-0.05022877358567217
ACH-000783,0.03619072610460264
ACH-000784,-0.09185036769105467
ACH-000785,-0.005517948285850335
ACH-000787,-0.12086795601392405
ACH-000788,-0.1210052193437594
ACH-000791,-0.1439432682435686
ACH-000792,-0.09673319980328138
ACH-000794,-0.04742948758573976
ACH-000796,0.009289723846107337
ACH-000798,-0.2414909665355113
ACH-000799,-0.0330519299608132
ACH-000800,-0.22473138973165815
ACH-000802,-0.14815603902050867
ACH-000804,-0.010392175400423162
ACH-000805,-0.16446568747580348
ACH-000809,-0.1874922664666458
ACH-000810,0.014956167521836134
ACH-000811,-0.23493574834403866
ACH-000817,-0.2163876779391568
ACH-000819,-0.01166504118048462
ACH-000820,0.05368286345778624
ACH-000821,-0.1600954884490806
ACH-000822,-0.2703878724886408
ACH-000823,-0.13645557821434587
ACH-000824,-0.21847193941179904
ACH-000827,-0.0721446195338763
ACH-000829,0.023196660467737443
ACH-000831,-0.1628962238532299
ACH-000832,-0.09076025169328532
ACH-000833,-0.19941335936924048
ACH-000834,-0.07382057539867762
ACH-000835,-0.07246688331552066
ACH-000836,-0.04315076179994993
ACH-000837,-0.1652957473236713
ACH-000838,-0.06553473344380599
ACH-000839,0.09135583714131444
ACH-000840,-0.2235545109223133
ACH-000841,-0.07369040130466556
ACH-000843,-0.11626575519214165
ACH-000846,-0.07937839581826786
ACH-000847,-0.2442015315763678
ACH-000848,-0.2823751188171742
ACH-000849,-0.04774545499257199
ACH-000851,-0.14396843211799173
ACH-000855,-0.13637818931688006
ACH-000856,-0.09148329128533292
ACH-000858,-0.29763198383526845
ACH-000859,-0.17558620041533582
ACH-000861,-0.0787897780236772
ACH-000862,-0.19187232146421573
ACH-000865,-0.0239086566113087
ACH-000866,-0.0698248829019243
ACH-000867,-0.047478287731427316
ACH-000869,-0.15415985045659128
ACH-000872,-0.01855458961997209
ACH-000873,-0.2777871426574272
ACH-000876,-0.13255074820142018
ACH-000878,-0.1328011142087347
ACH-000880,-0.14310537597296585
ACH-000881,-0.06906799939361659
ACH-000882,-0.1812350029056172
ACH-000884,-0.07041474619698873
ACH-000885,-0.08359560517864867
ACH-000887,-0.2573840354270564
ACH-000889,-0.06369476063762232
ACH-000896,-0.1361877352428596
ACH-000898,-0.21836191707751032
ACH-000900,-0.08997783337891155
ACH-000901,-0.1537788474419066
ACH-000905,-0.08165235271145853
ACH-000906,-0.13775229715052836
ACH-000907,-0.1296055291518633
ACH-000910,-0.07037078645744467
ACH-000911,-0.04441411776628194
ACH-000912,-0.17349419175877115
ACH-000913,-0.1434643899706363
ACH-000915,0.00224477895635507
ACH-000916,-0.9634992936913888
ACH-000917,-0.038614125862853135
ACH-000920,-0.19542129103002254
ACH-000921,-0.19296723040153455
ACH-000924,-0.1698589542345542
ACH-000926,-0.017880081775284527
ACH-000928,-0.039713156648781424
ACH-000929,-0.14290244382703432
ACH-000932,-0.2002543200819738
ACH-000935,-0.1769853088567747
ACH-000936,-0.1897257163462916
ACH-000937,-0.055134760281441736
ACH-000938,-0.04942772917988069
ACH-000939,-0.1924391557380154
ACH-000941,-0.16600407760328872
ACH-000943,-0.059380505427348976
ACH-000946,0.0021356086721957077
ACH-000947,-0.07292588546859505
ACH-000948,-0.0526670832813906
ACH-000950,0.0005209631852211844
ACH-000953,-0.0706467173221073
ACH-000954,-0.2193704425423144
ACH-000957,-0.1084034387176296
ACH-000958,-0.02893242262225712
ACH-000960,0.08257304780921723
ACH-000963,-0.14058174699517811
ACH-000968,-0.20520482981954505
ACH-000969,-0.062016242788384475
ACH-000972,-0.19910982200172228
ACH-000973,-0.10262852659358628
ACH-000974,-0.04363217813475262
ACH-000978,-0.3082503017664517
ACH-000984,-0.15585220272014744
ACH-000986,0.024897284517969232
ACH-000988,-0.09935395459290143
ACH-000993,0.07893934426898502
ACH-000994,-0.2545035347995839
ACH-000996,0.03788869086690395
ACH-001001,-0.11839208732002166
ACH-001020,-0.15433135533320122
ACH-001028,-0.10500832153192154
ACH-001031,-0.09616647371725937
ACH-001038,-0.11502309892184127
ACH-001048,-0.14445983071590265
ACH-001050,-0.21869780167624744
ACH-001053,-0.2567859059928337
ACH-001054,-0.08862465183656296
ACH-001061,-0.06090831465131066
ACH-001067,-0.3211170124921761
ACH-001075,-0.2893570155750089
ACH-001096,-0.1662643945808642
ACH-001111,-0.08739140476746819
ACH-001119,-0.2021754211757824
ACH-001128,0.013569093044096793
ACH-001134,-0.1121441646609506
ACH-001151,-0.07793799939448673
ACH-001163,-0.22293753625867133
ACH-001164,-0.011030609481447278
ACH-001183,-0.08888803864578194
ACH-001192,-0.2026310838112929
ACH-001193,0.0928418395298482
ACH-001196,-0.09299164051043816
ACH-001197,0.08654594732387184
ACH-001205,-0.05969601806184523
ACH-001211,-0.1753537045642015
ACH-001212,0.003291679176473072
ACH-001228,-0.14428089875702635
ACH-001232,0.031078619708499136
ACH-001239,-0.11681409813461295
ACH-001270,-0.05818147037355145
ACH-001274,-0.05350536344162241
ACH-001275,-0.1867886569087044
ACH-001277,-0.2664227301253994
ACH-001278,-0.2670961989974923
ACH-001280,-0.16369134025078869
ACH-001283,-0.06435553199439104
ACH-001289,-0.043089679832657685
ACH-001300,-0.24993930264526415
ACH-001301,-0.003621807618825204
ACH-001302,-0.4996226407318713
ACH-001306,-0.12346377601894601
ACH-001318,-0.08253284467233547
ACH-001322,0.0017370890589036418
ACH-001328,-0.1324649655048258
ACH-001332,0.28732157372446576
ACH-001336,-0.06933128665292948
ACH-001346,0.011693850801808223
ACH-001353,-0.10024123399427147
ACH-001354,-0.16678659385596478
ACH-001367,0.10839609580596382
ACH-001368,-0.0899540247508585
ACH-001374,-0.2287493934928051
ACH-001377,-0.1590946849065711
ACH-001380,-0.10524161720443924
ACH-001391,-0.1125720097306038
ACH-001408,-0.11798525964858372
ACH-001430,-0.04585757128398645
ACH-001431,-0.06845073568338675
ACH-001450,-0.07936841561103761
ACH-001496,-0.20424867493014096
ACH-001500,-0.3485017958562794
ACH-001523,-0.15936236326229614
ACH-001532,-0.12338307285948867
ACH-001550,-0.032437388805956216
ACH-001552,-0.1928957625017225
ACH-001554,-0.11262101566227505
ACH-001654,-0.11636436344964195
ACH-001735,-0.13178779719609787
ACH-001736,0.009939036893588016
ACH-001737,-0.1978472419583086
ACH-001740,-0.21014063082242732
ACH-001745,-0.21586292759372425
ACH-001765,-0.17792762591840094
