,AOAH (313)
ACH-000004,0.27843317840516085
ACH-000005,0.1410380781358209
ACH-000007,0.2448476111530396
ACH-000009,0.130214259940233
ACH-000011,0.2759902124983639
ACH-000012,0.21939139884994752
ACH-000013,0.3195218988256614
ACH-000014,0.14088555719315254
ACH-000015,0.2429805274223109
ACH-000017,0.2511182631803784
ACH-000018,0.14221687071538733
ACH-000019,0.2224925492595124
ACH-000021,0.20892988819326866
ACH-000022,0.1297868522418494
ACH-000025,0.15925460502389627
ACH-000028,0.2623678346243069
ACH-000030,0.1912090456540919
ACH-000035,0.2910971043411851
ACH-000036,0.3035646021958801
ACH-000037,0.3298474959727113
ACH-000039,0.22269341497020287
ACH-000040,0.2924003585778649
ACH-000041,0.1356621631780998
ACH-000042,0.1823319188310808
ACH-000045,0.13428699300586827
ACH-000047,0.10896752467022068
ACH-000052,0.2337898313755865
ACH-000053,0.23931357182984256
ACH-000054,0.363583722841674
ACH-000055,0.1229152609081514
ACH-000060,0.15499962733750214
ACH-000067,0.07787525292188517
ACH-000070,0.18547297182823164
ACH-000075,0.24954382830848645
ACH-000078,0.26281522740371044
ACH-000082,0.09695669917996162
ACH-000085,0.3419917735888785
ACH-000086,0.33455059237288143
ACH-000087,0.3101602720382581
ACH-000092,0.2936345658467342
ACH-000095,0.16988635662872592
ACH-000097,0.163018542266211
ACH-000098,0.3196485526664921
ACH-000099,0.1671176754998668
ACH-000108,0.2676901632406605
ACH-000113,0.2471792968037934
ACH-000116,0.1351073722051481
ACH-000118,0.2721450724742435
ACH-000120,0.20610196094408048
ACH-000123,0.1477917249788114
ACH-000127,0.2800405966236801
ACH-000128,0.13361574263609008
ACH-000132,0.23812394236590365
ACH-000133,0.1591917359632659
ACH-000137,0.16850122581288396
ACH-000138,0.2271715085995655
ACH-000142,0.267740485555643
ACH-000143,0.1526046428683873
ACH-000146,0.233014988576487
ACH-000148,0.2452166112051541
ACH-000150,0.2390597255702265
ACH-000152,0.19738642351674102
ACH-000153,0.08385898450796858
ACH-000159,0.23346930666536034
ACH-000160,0.1962119622739537
ACH-000163,0.15889371335736793
ACH-000167,0.0947531126030554
ACH-000168,0.19950547217272893
ACH-000169,0.13596278144812435
ACH-000178,0.1977015103322702
ACH-000183,0.2772573666500173
ACH-000188,0.19571761688828584
ACH-000189,0.14709428687477671
ACH-000190,0.006386179709384401
ACH-000198,0.2964824466617467
ACH-000203,0.2442245712459322
ACH-000204,0.1684894667210759
ACH-000206,0.0665801376635366
ACH-000207,0.12995786532007325
ACH-000208,0.1412466481545644
ACH-000210,0.11742664069066065
ACH-000211,0.1678034030242648
ACH-000215,0.2636167398316601
ACH-000221,0.18312978284537565
ACH-000222,0.1763953719652849
ACH-000223,0.2664130985988502
ACH-000226,0.1423999224093372
ACH-000227,0.07953112237317167
ACH-000228,0.21427433175055394
ACH-000231,0.1911048581223579
ACH-000232,0.20896385470016565
ACH-000233,0.2426560697815299
ACH-000234,0.1610917841394811
ACH-000235,0.18125445130395998
ACH-000237,0.20946925770009106
ACH-000238,0.2861415562397143
ACH-000242,0.44255681548807146
ACH-000243,0.199723987531867
ACH-000244,0.2343944135151982
ACH-000246,0.16936657290920515
ACH-000248,0.21133444634895254
ACH-000250,0.15794668294618738
ACH-000251,0.4694990648818433
ACH-000252,0.014156844778734115
ACH-000253,0.20331120146158435
ACH-000255,0.2332070365289652
ACH-000256,0.3876593494560155
ACH-000257,0.3268211336526595
ACH-000258,0.2991383926878916
ACH-000259,0.1855082080014353
ACH-000260,0.2195291675334841
ACH-000261,0.23787695263584804
ACH-000262,0.21145443988776136
ACH-000263,0.22338662485019847
ACH-000264,0.16901689868702985
ACH-000265,0.1173424123161746
ACH-000266,0.17571448983031532
ACH-000272,0.2336701401470099
ACH-000274,0.19310561486631206
ACH-000277,0.3448712109408053
ACH-000278,0.2692395821611907
ACH-000279,0.25129551369187564
ACH-000280,0.23220182840718545
ACH-000281,0.2907066785004992
ACH-000288,0.17946016113167074
ACH-000291,0.17131857098453412
ACH-000293,0.15768536099210753
ACH-000294,0.15181070672065458
ACH-000295,0.17578220027581584
ACH-000296,0.2976471469628232
ACH-000302,0.17828392398979398
ACH-000304,0.3270032407821525
