,HIST1H2AE (3012)
ACH-000337,-0.31168157511771155
ACH-000338,-0.2575534233577283
ACH-000339,-0.35179442067850475
ACH-000341,-0.304809908003893
ACH-000348,-0.36970385536356604
ACH-000350,-0.3336465237017288
ACH-000352,-0.520737652616534
ACH-000356,-0.5613693598216802
ACH-000361,-0.4832578242828139
ACH-000362,-0.5472629081948283
ACH-000363,-0.5040695901298214
ACH-000364,-0.3119083776330282
ACH-000365,-0.2796354560182988
ACH-000366,-0.33484412641525857
ACH-000368,-0.4104531735730502
ACH-000374,-0.6884019816803775
ACH-000375,-0.2741830713724078
ACH-000376,-0.4579074050045817
ACH-000381,-0.623986798284511
ACH-000383,-0.4783230719969592
ACH-000387,-0.4052338377250421
ACH-000389,-0.394624020606812
ACH-000390,-0.5296434398157207
ACH-000393,-0.5957345729637663
ACH-000395,-0.2608257374166945
ACH-000396,-0.3412127321516862
ACH-000397,-0.45847098070977704
ACH-000401,-0.2451955357015633
ACH-000402,-0.2588377803402147
ACH-000403,-0.4674416913760752
ACH-000404,-0.16505744393941085
ACH-000406,-0.3459029494451614
ACH-000407,-0.4225476127915712
ACH-000408,-0.23814702191532056
ACH-000410,-0.4016190238578909
ACH-000411,-0.5960348737514478
ACH-000414,-0.4971528817997322
ACH-000415,-0.4323295478200198
ACH-000416,-0.29383015920148364
ACH-000420,-0.33937729380294895
ACH-000421,-0.3342457832465176
ACH-000424,-0.6108460481965313
ACH-000425,-0.4171533823007724
ACH-000426,-0.3577180192933692
ACH-000427,-0.5844904342231477
ACH-000433,-0.3530537285601729
ACH-000435,-0.4470378430992437
ACH-000436,-0.691015194235402
ACH-000444,-0.29466119634872034
ACH-000445,-0.4424018274389408
ACH-000448,-0.5046565229138973
ACH-000450,-0.8068644790002195
ACH-000452,-0.4819067658986576
ACH-000454,-0.5481974906286439
ACH-000458,-0.5093974917243179
ACH-000459,-0.5177632114396475
ACH-000460,-0.4903188839619206
ACH-000461,-0.14156053571906066
ACH-000463,-0.4237579005550207
ACH-000464,-0.4268831649836461
ACH-000466,-0.5320522442878322
ACH-000467,-0.3915449125182202
ACH-000468,-0.4505398198294937
ACH-000469,-0.4497689253203304
ACH-000470,-0.5296997301996381
ACH-000471,-0.4312505820599174
ACH-000472,-0.3376489509949434
ACH-000473,-0.3192004163393409
ACH-000475,-0.38517219581461337
ACH-000476,-0.3905128735110677
ACH-000477,-0.36710417973739135
ACH-000479,-0.4618495738370938
ACH-000480,-0.4246383849876815
ACH-000481,-0.4581234795786165
ACH-000483,-0.4105924609058649
ACH-000484,-0.4808850192238278
ACH-000485,-0.2895882022742971
ACH-000486,-0.5059184697378184
ACH-000487,-0.6496584295962559
ACH-000488,-0.4763086393859261
ACH-000490,-0.5128867725434562
ACH-000491,-0.7560557872078368
ACH-000495,-0.4342703079868929
ACH-000496,-0.339374544344472
ACH-000499,-0.3981434327469001
ACH-000500,-0.3941515980410321
ACH-000502,-0.5163493757020867
ACH-000503,-0.3256377113831766
ACH-000505,-0.4474875272305019
ACH-000507,-0.5099743530453362
ACH-000510,-0.3365719121584795
ACH-000511,-0.5444898392135848
ACH-000512,-0.7901860246430412
ACH-000516,-0.4613404888789697
ACH-000517,-0.5620035952652848
ACH-000518,-0.5365295560219849
ACH-000520,-0.29548684691898697
ACH-000521,-0.4210985536459232
ACH-000522,-0.6123424745605439
ACH-000524,-0.7703978442394168
ACH-000527,-0.4784873128019677
ACH-000528,-0.424802404541466
ACH-000537,-0.488019848162962
ACH-000541,-0.5134411239703714
ACH-000542,-0.3558578772365792
ACH-000544,-0.3882758679231639
ACH-000545,-0.4581066599933081
ACH-000547,-0.3033195001022705
ACH-000548,-0.6513894917743711
ACH-000549,-0.4906945486042617
ACH-000550,-0.4480248473564763
ACH-000552,-0.4844471411559513
ACH-000556,-0.3625218257500648
ACH-000557,-0.514769165076159
ACH-000569,-0.4083553610897458
ACH-000570,-0.4298142851211269
ACH-000571,-0.4904510524627141
ACH-000573,-0.39913402476947546
ACH-000576,-0.5502612356058592
ACH-000579,-0.2992553386438817
ACH-000580,-0.4931889263243264
ACH-000584,-0.4150997164676211
ACH-000585,-0.4905228008859958
ACH-000588,-0.4127878138555423
ACH-000589,-0.40204194211195976
ACH-000591,-0.4898368353791602
ACH-000593,-0.2529552239304464
ACH-000600,-0.4464902551973364
ACH-000601,-0.3504478474253595
ACH-000605,-0.4690874621124981
ACH-000606,-0.6092338792297503
ACH-000608,-0.4658453989533276
ACH-000614,-0.2352489466562132
ACH-000616,-0.3469713895310175
ACH-000618,-0.4021083046281192
ACH-000619,-0.6361029776477336
ACH-000620,-0.4809997535476249
ACH-000621,-0.47755521672149004
ACH-000622,-0.4596209381842269
ACH-000623,-0.37793866954814254
ACH-000624,-0.5531164637174929
ACH-000627,-0.4345711153161932
ACH-000630,-0.4269118335667797
ACH-000631,-0.3441637300373651
ACH-000632,-0.4063896769370964
ACH-000633,-0.2993921527787333
ACH-000637,-0.4172587513559727
ACH-000638,-0.5357425494984847
ACH-000646,-0.4450284201096149
ACH-000647,-0.4561971811203211
ACH-000648,-0.7567712913628373
ACH-000649,-0.2986704034666553
ACH-000651,-0.2152910465724296
ACH-000652,-0.486193851503257
ACH-000653,-0.4027208585486764
ACH-000657,-0.384468699245298
ACH-000658,-0.4402817466652584
ACH-000661,-0.4069013851832046
ACH-000662,-0.4175621821150891
ACH-000663,-0.26838712553453603
ACH-000665,-0.42491443805650814
ACH-000671,-0.2598502862454143
ACH-000672,-0.4138945640457807
ACH-000673,-0.4941449243924142
ACH-000676,-0.4157485624939757
ACH-000677,-0.3603577023077
ACH-000681,-0.3095916246378729
ACH-000683,-0.4062970009081843
ACH-000684,-0.4541129281286213
ACH-000688,-0.6356720561289599
ACH-000693,-0.4033243124456845
ACH-000694,-0.3544179314883411
ACH-000695,-0.8833692899739095
ACH-000696,-0.44500256523620413
ACH-000697,-0.5783954195980374
ACH-000699,-0.5210137364634021
ACH-000701,-0.4274304756908655
ACH-000706,-0.4172383836587688
ACH-000711,-0.4854542451653315
ACH-000713,-0.5210590866446614
ACH-000714,-0.4999106006394771
ACH-000718,-0.5955935933553471
ACH-000720,-0.5067173623380059
ACH-000721,-0.5205400222113671
ACH-000724,-0.5933471705238725
ACH-000725,-0.3740808963177124
ACH-000732,-0.3050885631362934
ACH-000734,-0.3098581179154527
ACH-000735,-0.590277858413571
ACH-000736,-0.42656559299060937
ACH-000738,-0.34700601250894897
ACH-000746,-0.3535906430007389
ACH-000747,-0.25477687072600963
ACH-000748,-0.3705263111064551
ACH-000753,-0.5504747766087831
ACH-000756,-0.3963009649803256
ACH-000757,-0.19338358719462528
ACH-000758,-0.4387974415172133
ACH-000760,-0.3778298198173626
ACH-000762,-0.7293438393448782
ACH-000763,-0.6912455319460997
ACH-000764,-0.7917177787790023
ACH-000765,-0.6012581784009855
ACH-000766,-0.3260921840808887
ACH-000767,-0.24195297519981102
ACH-000768,-0.5143757475651957
ACH-000769,-0.3511255548884742
ACH-000770,-0.3986754294918922
ACH-000771,-0.6041493333693398
ACH-000773,-0.5590688500053564
ACH-000776,-0.4815423345774102
ACH-000777,-0.4528403376240045
ACH-000778,-0.5408415062368833
ACH-000781,-0.3979765782583679
ACH-000782,-0.464690209002964
ACH-000783,-0.6747252383745999
ACH-000784,-0.17656528347424633
ACH-000785,-0.5117960496127699
ACH-000787,-0.3764204572484828
ACH-000788,-0.4016526277030753
ACH-000791,-0.5006977806318866
ACH-000792,-0.3444172770739846
ACH-000794,-0.5730553401455565
ACH-000796,-0.3997944255801183
ACH-000798,-0.4033138801796339
ACH-000799,-0.2590482620010885
ACH-000800,-0.5078035232344711
ACH-000802,-0.3875201903804594
ACH-000804,-0.5361624467343499
ACH-000805,-0.4083507995052129
ACH-000809,-0.2751386755437742
ACH-000810,-0.27740128294037364
ACH-000811,-0.4751013329496177
ACH-000817,-0.6283619188506412
ACH-000819,-0.38621515015739627
ACH-000820,-0.4665688765630318
ACH-000821,-0.3831510056049752
ACH-000822,-0.4481582379003224
ACH-000823,-0.3837895597796421
ACH-000824,-0.701715664389318
ACH-000827,-0.4411192318759807
ACH-000829,-0.35207100929461743
ACH-000831,-0.16011218455363094
ACH-000832,-0.4218694821891388
ACH-000833,-0.30350040344051915
ACH-000834,-0.3278296082581526
ACH-000835,-0.3334011858440295
ACH-000836,-0.29714020854051004
ACH-000837,-0.3576177490490735
ACH-000838,-0.5529760208561068
ACH-000839,-0.5841696506082793
ACH-000840,-0.5539853955754799
ACH-000841,-0.476336197929823
ACH-000843,-0.4322221808834624
ACH-000846,-0.5031967250931659
ACH-000847,-0.4478423341700766
ACH-000848,-0.18347695180807927
ACH-000849,-0.41396977746589264
ACH-000851,-0.4974364286500153
ACH-000855,-0.43646769809526825
ACH-000856,-0.38864671115094396
ACH-000858,-0.2543501695769961
ACH-000859,-0.5375479900784844
ACH-000861,-0.3680411529368489
ACH-000862,-0.4292272104017832
ACH-000865,-0.3915481332393396
ACH-000866,-0.4430708501349137
ACH-000867,-0.4300709267241344
ACH-000869,-0.38617394399737387
ACH-000872,-0.35692305761803833
ACH-000873,-0.626757334686063
ACH-000876,-0.6321925441120261
ACH-000878,-0.2876574880399299
ACH-000880,-0.3965493408012237
ACH-000881,-0.3787533381512087
ACH-000882,-0.5966599759655143
ACH-000884,-0.30647489671367456
ACH-000885,-0.45953631403831496
ACH-000887,-0.3257559275652112
ACH-000889,-0.7289478896762811
ACH-000896,-0.4430745302789218
ACH-000898,-0.340698993868448
ACH-000900,-0.36322867451016905
ACH-000901,-0.4536189264073732
ACH-000905,-0.4144236283435889
ACH-000906,-0.3034144014152186
ACH-000907,-0.2641901739929997
ACH-000910,-0.4622845483540288
ACH-000911,-0.3623574772735171
ACH-000912,-0.4563021511770409
ACH-000913,-0.2690063054027521
ACH-000915,-0.27669964163472444
ACH-000916,-0.13524170704605762
ACH-000917,-0.23610129908000746
ACH-000920,-0.3035678880313251
ACH-000921,-0.43261486301982216
ACH-000924,-0.27775232908872033
ACH-000926,-0.36283069516295213
ACH-000928,-0.2911916634047125
ACH-000929,-0.419853152960447
ACH-000932,-0.4462938296467253
ACH-000935,-0.5897151317860482
ACH-000936,-0.32720389925196713
ACH-000937,-0.3382808541177833
ACH-000938,-0.3335019775727873
ACH-000939,-0.35908192173245285
ACH-000941,-0.3655000109667913
ACH-000943,-0.3353149843879845
ACH-000946,-0.5585192239340802
ACH-000947,-0.42471909827163773
ACH-000948,-0.3729006922696874
ACH-000950,-0.2928027449587506
ACH-000953,-0.3077922341022509
ACH-000954,-0.10156944737907857
ACH-000957,-0.20608846087187047
ACH-000958,-0.2128421121611392
ACH-000960,-0.4920828183841026
ACH-000963,-0.3101719590486062
ACH-000968,-0.6090614479616066
ACH-000969,-0.5488729709407926
ACH-000972,-0.3285132750182289
ACH-000973,-0.4183376333160672
ACH-000974,-0.39769682829042896
ACH-000978,-0.23415794811721416
ACH-000984,-0.2968844042206468
ACH-000986,-0.41497991735873796
ACH-000988,-0.6622222405972832
ACH-000993,-0.2391305563851681
ACH-000994,-0.3136051992390605
ACH-000996,-0.2969463537952782
ACH-001001,-0.4064903702599169
ACH-001020,-0.37459419541267575
ACH-001028,-0.43813793982107824
ACH-001031,-0.3339816028581915
ACH-001038,-0.3855479649090249
ACH-001048,-0.5234611961950255
ACH-001050,-0.5011899462539695
ACH-001053,-0.5684239108340391
ACH-001054,-0.4837821917534849
ACH-001061,-0.30781840211363143
ACH-001067,-0.3763609313954808
ACH-001075,-0.34706878750726955
ACH-001096,-0.2626191554383876
ACH-001111,-0.2416408185962021
ACH-001119,-0.4174354807455016
ACH-001128,-0.4091663683298344
ACH-001134,-0.4591383417098741
ACH-001151,-0.4776111296959218
ACH-001163,-0.2284586640181201
ACH-001164,-0.3826661718866407
ACH-001183,-0.2556655963960348
ACH-001192,-0.2796593270804817
ACH-001193,-0.454751312644473
ACH-001196,-0.3233916067133327
ACH-001197,-0.23963879200968616
ACH-001205,-0.6883357931721612
ACH-001211,-0.4205878535897766
ACH-001212,-0.41620197217986216
ACH-001228,-0.5112894705920004
ACH-001232,-0.4456835259558334
ACH-001239,-0.5110365794852662
ACH-001270,-0.6232618082529356
ACH-001274,-0.2884041319423045
ACH-001275,-0.1842627362465442
ACH-001277,-0.2426689828465002
ACH-001278,-0.4919846895698843
ACH-001280,-0.3701815421012645
ACH-001283,-0.4084677296079481
ACH-001289,-0.3041805759447814
ACH-001300,-0.4323139701062528
ACH-001301,-0.5160916379402679
ACH-001302,-0.14936621206135306
ACH-001306,-0.3270801596712514
ACH-001318,-0.4219634510523039
ACH-001322,-0.4828405964042365
ACH-001328,-0.4614966436399216
ACH-001332,-0.097101698186251
ACH-001336,-0.4551940666063942
ACH-001346,-0.2843302107398469
ACH-001353,-0.42029790171189263
ACH-001354,-0.7146859374546827
ACH-001367,-0.411750442723358
ACH-001368,-0.493563275158141
ACH-001374,-0.3770376587237789
ACH-001377,-0.5486352375432965
ACH-001380,-0.4890962443778365
ACH-001391,-0.4835879816850362
ACH-001408,-0.4826612410276365
ACH-001430,-0.6985976374389995
ACH-001431,-0.3518184264427444
ACH-001450,-0.22077388935699765
ACH-001496,-0.394859857593883
ACH-001500,-0.6286655336944359
ACH-001523,-0.5275118844478008
ACH-001532,-0.5331650101631776
ACH-001550,-0.4112303575483434
ACH-001552,-0.28268760054513337
ACH-001554,-0.4888891549929105
ACH-001654,-0.449332515001348
ACH-001735,-0.4304311787488657
ACH-001736,-0.4060085423403208
ACH-001737,-0.9931833947772531
ACH-001740,-0.3989654520372212
ACH-001745,-0.3049258803762553
ACH-001765,-0.4804129242085022
