,CBFB (865)
ACH-000505,-0.6818236015143628
ACH-000507,-0.1892806385689363
ACH-000510,-0.12898135567956684
ACH-000511,-0.04425573616813227
ACH-000512,-0.6878357887278641
ACH-000516,-0.21431849075892015
ACH-000517,-0.16607177397096073
ACH-000518,0.5882108223734086
ACH-000520,-0.5005216940534453
ACH-000521,-0.08227145730345133
ACH-000522,-0.16530577731530569
ACH-000524,-0.07364717017425808
ACH-000527,0.030061755676118133
ACH-000528,-0.13387639164495646
ACH-000537,-0.35284887094219675
ACH-000541,-0.3038210229337313
ACH-000542,-0.07307129374963615
ACH-000544,-0.3116833136162052
ACH-000545,0.13413132138981732
ACH-000547,-0.05950870203458083
ACH-000548,0.053786666180897134
ACH-000549,0.19909861591100075
ACH-000550,0.05445920558842248
ACH-000552,0.15522811143716278
ACH-000556,0.14886818596732293
ACH-000557,-0.6550559616684074
ACH-000569,-0.10995277840116742
ACH-000570,-0.4072082760736614
ACH-000571,-0.9425225600970579
ACH-000573,-0.15360074919315206
ACH-000576,-0.5670104789703011
ACH-000579,-0.40232286159081904
ACH-000580,-0.8127753201019094
ACH-000584,-0.17307345360411713
ACH-000585,0.03938737168365527
ACH-000588,-0.966536599495974
ACH-000589,-0.16077532916942533
ACH-000591,-0.9867372106607724
ACH-000593,0.07401129801828135
ACH-000600,0.3002010318295867
ACH-000601,-0.28059978330347324
ACH-000605,-0.18000384430246635
ACH-000606,0.06243507320744403
ACH-000608,-0.2763356141954191
ACH-000614,-0.6618702095886425
ACH-000616,-0.1836979493576052
ACH-000618,-0.07429544072395201
ACH-000619,-0.00341253642646154
ACH-000620,0.06639365628364925
ACH-000621,-0.4420221774960904
ACH-000622,-0.2887899994163463
ACH-000623,-0.3178943334226226
ACH-000624,0.01877582852557946
ACH-000627,-0.06370118300418258
ACH-000630,0.068890693637875
ACH-000631,-0.2974927447602177
ACH-000632,-0.03551815411137516
ACH-000633,-0.047636624242758135
ACH-000637,-0.20409538285334766
ACH-000638,-0.2232310427766332
ACH-000646,0.09250278200857348
ACH-000647,-0.2507552318856789
ACH-000648,0.8239528303388017
ACH-000649,0.06353633743468777
ACH-000651,-0.4970140195184592
ACH-000652,-0.4352504653403527
ACH-000653,-0.6215927299042568
ACH-000657,-0.07000995340947931
ACH-000658,-0.8628360025614283
ACH-000661,-0.6043920257315517
ACH-000662,-0.4651886351941503
ACH-000663,-0.1948178495048631
ACH-000665,-0.14622186799613174
ACH-000671,-0.0709301626193143
ACH-000672,-0.06667435892437568
ACH-000673,-0.06001065105569711
ACH-000676,-0.3270904011002935
ACH-000677,-0.4444962798885004
ACH-000681,0.04606384699905869
ACH-000683,-0.2823297275036743
ACH-000684,0.2834397775396022
ACH-000688,-0.3434626146150106
ACH-000693,-0.049663405210843316
ACH-000694,-0.1151726473477957
ACH-000695,-0.2934648862401158
ACH-000696,-0.0995872635686139
ACH-000697,-0.4506082249749094
ACH-000699,-0.2520824783827875
ACH-000701,0.005979964887469969
ACH-000706,0.14514251609989925
ACH-000711,-0.16565159600168072
ACH-000713,-0.4521237548022781
ACH-000714,-0.7510443662865551
ACH-000718,-0.08347340326297642
ACH-000720,-0.25004548471354515
ACH-000721,0.03741998003182167
ACH-000724,-0.10355700411595628
ACH-000725,-0.20431844284418788
ACH-000732,-0.0052431000635219955
ACH-000734,-0.04480344998877178
ACH-000735,-0.2016421312840808
ACH-000736,0.1336542990659408
ACH-000738,-0.30342551169637433
ACH-000746,-0.5153416391169899
ACH-000747,0.032767639382762906
ACH-000748,-0.044457602123170716
ACH-000753,0.006216263010817925
ACH-000756,-0.7745266409242094
ACH-000757,-0.4082374197410655
ACH-000758,-0.02423834632806053
ACH-000760,-0.4381617003558075
ACH-000762,0.41120288842248376
ACH-000763,-0.606646579174631
ACH-000764,0.1344713543206904
ACH-000765,-0.22493137536567567
ACH-000766,0.5184933102939283
ACH-000767,-0.2698545231084037
ACH-000768,-0.2990066629979488
ACH-000769,-0.34509737052744355
ACH-000770,-0.7515484000755716
ACH-000771,-0.21439705120067495
ACH-000773,-0.7004257843305072
ACH-000776,0.17336364385155356
ACH-000777,-0.011208003157524798
ACH-000778,-0.12852804473167104
ACH-000781,-0.13906407655462125
ACH-000782,-0.5752438222050783
ACH-000783,-0.2441374481711339
ACH-000784,-0.39058221472285704
ACH-000785,-0.2978335223857172
ACH-000787,-0.2017995126755953
ACH-000788,0.2561394768448374
ACH-000791,-0.10995279449747493
ACH-000792,-0.379073651758544
ACH-000794,0.2630886655764095
ACH-000796,-0.4096519085157339
ACH-000798,-0.02362156510521366
ACH-000799,-0.1330395044022754
ACH-000800,-0.31923549719530003
ACH-000802,-0.1268764648000497
ACH-000804,-0.08010322901244167
ACH-000805,0.8612141939531839
ACH-000809,-0.08160366855826558
ACH-000810,-0.1104383705443305
ACH-000811,0.07306308145005216
ACH-000817,-0.8159338165567098
ACH-000819,-0.2603285851395992
ACH-000820,-0.16203357663357815
ACH-000821,-0.4459109039481917
ACH-000822,-0.21116947537374928
ACH-000823,0.11664445031314573
ACH-000824,-0.08645998762111118
ACH-000827,-0.07525480550480332
ACH-000829,-0.24835645288169644
ACH-000831,-0.18721329434860734
ACH-000832,0.1619387681840158
ACH-000833,-0.2275517367684459
ACH-000834,-0.5357616602423227
ACH-000835,0.004691552993928943
ACH-000836,0.2143032820587114
ACH-000837,-0.3219143738984298
ACH-000838,-0.7627482282648939
ACH-000839,-0.2560845855772387
ACH-000840,-0.12294628504864265
ACH-000841,-0.3307289948358015
ACH-000843,0.2684133366190943
ACH-000846,-0.16636808036620454
ACH-000847,-0.3346437285009953
ACH-000848,-0.3047557121652987
ACH-000849,-0.17259807870525162
ACH-000851,0.030643797209329963
ACH-000855,-0.1352348699043952
ACH-000856,-0.17471446850392275
ACH-000858,0.07909600532243065
ACH-000859,-0.3062642178810813
ACH-000861,-0.4523672425120309
ACH-000862,-0.10032927625860652
ACH-000865,-0.1894032200395266
ACH-000866,-0.4093416461716069
ACH-000867,-0.012612193809914995
ACH-000869,-0.4684790624131621
ACH-000872,-0.18573297279627368
ACH-000873,0.04598736078818301
ACH-000876,-0.1342619017412967
ACH-000878,0.048400664739618765
ACH-000880,0.13167936885330933
ACH-000881,0.224449107729721
ACH-000882,-0.0678342649192205
ACH-000884,-0.20446527606890955
ACH-000885,0.008691087051931511
ACH-000887,-0.08772360073825552
ACH-000889,-1.0440617105956147
ACH-000896,-0.23693269123730595
ACH-000898,-0.11010353465880797
ACH-000900,-0.07910281604034798
ACH-000901,-0.2682282419246084
ACH-000905,-0.6037674630950528
ACH-000906,-0.00764782848120505
ACH-000907,-0.2734346252416783
ACH-000910,0.053299675231867634
ACH-000911,-0.4242886962991784
ACH-000912,-0.2338361198118359
ACH-000913,0.05435725076948212
ACH-000915,0.12407599238529755
ACH-000916,0.354206053388083
ACH-000917,-0.2521778403314718
ACH-000920,-0.6363282195845238
ACH-000921,-0.07314358127343469
ACH-000924,-0.09941950955521137
ACH-000926,-0.31074242871361746
ACH-000928,0.0038587374218617796
ACH-000929,-0.11709288643149607
ACH-000932,0.08948760139567284
ACH-000935,0.4721152969024639
ACH-000936,-0.19770484770429744
ACH-000937,-0.7370399514048623
ACH-000938,-0.6390675941139806
ACH-000939,-0.2406730085917005
ACH-000941,-0.3670654611137487
ACH-000943,-0.035953394496131004
ACH-000946,-0.14887115618484512
ACH-000947,-0.00937074308524192
ACH-000948,-0.10391382009660903
ACH-000950,0.0015870530506933624
ACH-000953,-0.9601727464272468
ACH-000954,-0.410450871499356
ACH-000957,-0.01108464467354626
ACH-000958,-0.525380197615019
ACH-000960,-0.6311969311269056
ACH-000963,-0.3465821047213328
ACH-000968,-0.28360628602227
ACH-000969,-0.09157044061364357
ACH-000972,-0.3895073607117024
ACH-000973,-0.27881406040647805
ACH-000974,-0.1540780349939639
ACH-000978,-0.04822258140592323
ACH-000984,-0.30373218928272944
ACH-000986,0.057502973736727615
ACH-000988,-0.23990044178871214
ACH-000993,0.27062558070548604
ACH-000994,-0.16078908395704228
ACH-000996,0.11110560303442382
ACH-001001,-0.046725531803200084
ACH-001020,0.14075173815903175
ACH-001028,0.07285463643483574
ACH-001031,0.05986502307404296
ACH-001038,-0.25082784742990244
ACH-001048,0.11389103709411395
ACH-001050,-1.2426655765692949
ACH-001053,0.14208145755513304
ACH-001054,-0.14977577979622242
ACH-001061,-0.16220323894455885
ACH-001067,0.010728846574368584
ACH-001075,-0.173497938996918
ACH-001096,-0.7038181231610129
ACH-001111,-0.3438604672543608
ACH-001119,-0.19549950552370493
ACH-001128,-0.1919391927844576
ACH-001134,-0.6524941260455188
ACH-001151,-0.3019670151053604
ACH-001163,-0.3757828546068799
ACH-001164,0.04325178240758866
ACH-001183,-0.1330070152692708
ACH-001192,-0.19749238741062566
ACH-001193,-0.36293979454408026
ACH-001196,0.05663410352136845
ACH-001197,-0.38096068147719225
ACH-001205,0.226347342964488
ACH-001211,0.01445329254790569
ACH-001212,-0.2312298952035537
ACH-001228,-0.3559607967139425
ACH-001232,-0.0891924929502037
ACH-001239,-0.10992744325461504
ACH-001270,0.17562812676331724
ACH-001274,0.07662480459476799
ACH-001275,0.21793781918042288
ACH-001277,-0.036194222995456174
ACH-001278,0.1633866059997085
ACH-001280,-0.24850838076798384
ACH-001283,-0.150468584725666
ACH-001289,-0.05466771259534757
ACH-001300,0.0037485283996814703
ACH-001301,-0.0773663615210684
ACH-001302,-0.2044017998662204
ACH-001306,-0.4524261279819373
ACH-001318,-0.17106106290708378
ACH-001322,-0.19883342970701054
ACH-001328,0.4747728121007093
ACH-001332,-0.2422555706493367
ACH-001336,-0.4468852394632802
ACH-001346,-0.2226267046400369
ACH-001353,-0.6489313207300339
ACH-001354,-0.09767394566907883
ACH-001367,-0.16477549181262252
ACH-001368,0.05554579065873253
ACH-001374,-0.10017366976142082
ACH-001377,-0.18891579428095712
ACH-001380,-0.034799996402650336
ACH-001391,-0.14568242818376598
ACH-001408,-0.16489156693848595
ACH-001430,-0.2928114978000997
ACH-001431,-0.5792933059026975
ACH-001450,-0.4808881270256526
ACH-001496,0.16911891164592951
ACH-001500,-0.4392293572842311
ACH-001523,0.08146037818806995
ACH-001532,0.05052764199560975
ACH-001550,-0.15698481615208815
ACH-001552,-0.0030921602626575386
ACH-001554,-0.033796680798970864
ACH-001654,-0.01712674098640786
ACH-001735,-0.8415681337391421
ACH-001736,-0.7928168680843445
ACH-001737,0.09390111655596768
ACH-001740,-0.09118285773638908
ACH-001745,-0.09604929062138592
ACH-001765,-0.20358943038346167
