,HSPA8 (3312)
ACH-000004,0.011092801142066065
ACH-000005,-0.4687829847874896
ACH-000007,-0.36744685278739053
ACH-000009,-0.19820834426403253
ACH-000011,-0.4084925594811829
ACH-000012,0.033378132057601075
ACH-000013,-0.10188586955304203
ACH-000014,-0.6319163751597352
ACH-000015,0.1003480075713168
ACH-000017,-0.262228461127822
ACH-000018,-0.2055891174847716
ACH-000019,-0.24532863742831745
ACH-000021,-0.04394601641694657
ACH-000022,-0.38903977473021295
ACH-000025,-0.10024818994375964
ACH-000028,-0.3869446939319375
ACH-000030,-0.255907952049609
ACH-000035,-0.20944955454190625
ACH-000036,-0.2299930418618156
ACH-000037,-0.15696215680998796
ACH-000039,-0.2496616129989709
ACH-000040,-0.4236104007271472
ACH-000041,-0.08906753120506088
ACH-000042,-0.16103366745168549
ACH-000045,0.2757044633964377
ACH-000047,-0.0041888961371059396
ACH-000052,-0.2728808782907651
ACH-000053,-0.4755752667647809
ACH-000054,0.0581402489808277
ACH-000055,-0.3008893991216279
ACH-000060,-0.02589793858736612
ACH-000067,-0.2299799658518823
ACH-000070,-0.5377540800917692
ACH-000075,-0.4816512059594227
ACH-000078,-0.5171391020705889
ACH-000082,-0.6681602907758271
ACH-000085,-0.16577526934712264
ACH-000086,-0.13261114299585672
ACH-000087,-0.5331975532533291
ACH-000092,-0.7357607156507214
ACH-000095,-0.4145802882712467
ACH-000097,-0.5177434600525228
ACH-000098,-0.4580811186059691
ACH-000099,-0.7304406105298009
ACH-000108,-0.262650322623356
ACH-000113,-0.3505046357146601
ACH-000116,-0.2647258417703294
ACH-000118,0.04205005560172692
ACH-000120,-0.3232629884162037
ACH-000123,-0.475238696830804
ACH-000127,0.05645950818140726
ACH-000128,-0.0499618193444491
ACH-000132,-0.4548883314234642
ACH-000133,-0.14335389681468896
ACH-000137,-0.14268099890074312
ACH-000138,-0.07917280568156425
ACH-000142,-0.21876149809959888
ACH-000143,-0.034143809363025864
ACH-000146,0.024396110668134185
ACH-000148,-0.21481056028462306
ACH-000150,-0.15915855979282886
ACH-000152,-0.04706959949911477
ACH-000153,-0.3468774085124293
ACH-000159,-0.02352715035542001
ACH-000160,-0.23237039284019764
ACH-000163,-0.3866948766441963
ACH-000167,0.401941634913141
ACH-000168,-0.6899075470241557
ACH-000169,-0.7632634147589313
ACH-000178,-0.3480438639274834
ACH-000183,-0.2772349952070181
ACH-000188,-0.25533413605389244
ACH-000189,-0.4247104234878913
ACH-000190,-0.4771200573587683
ACH-000198,0.054073655461088964
ACH-000203,-0.2991161725782267
ACH-000204,-0.11944333312597726
ACH-000206,-0.1118987939007946
ACH-000207,-0.4243257641622298
ACH-000208,-0.05516534923581204
ACH-000210,-0.2149442923418957
ACH-000211,0.03996831664477756
ACH-000215,-0.3718988268823728
ACH-000221,-0.0553164359158384
ACH-000222,-0.4176142187814537
ACH-000223,-0.12407384356072487
