,HNRNPH3 (3189)
ACH-000004,-0.10876377108671792
ACH-000005,-0.4308183182745521
ACH-000007,-0.09749551418477874
ACH-000009,-0.1917117880331678
ACH-000011,0.017490198393056336
ACH-000012,-0.18090866529605085
ACH-000013,-0.09971516050160376
ACH-000014,-0.2403900273322169
ACH-000015,-0.24510766167769826
ACH-000017,-0.18592183269454046
ACH-000018,-0.21398777362842586
ACH-000019,-0.3194628467997532
ACH-000021,-0.2576107665361266
ACH-000022,-0.11918891891494045
ACH-000025,-0.31637413342666315
ACH-000028,-0.042480316017474457
ACH-000030,-0.035775684239120545
ACH-000035,-0.21942290668960088
ACH-000036,-0.1489338314534604
ACH-000037,-0.09217181942813477
ACH-000039,-0.34454518751396634
ACH-000040,-0.2906292326764769
ACH-000041,-0.2256925810084719
ACH-000042,-0.15278841239367966
ACH-000045,0.06566820470899991
ACH-000047,0.044647026783267166
ACH-000052,-0.4503938965898008
ACH-000053,-0.13635721580883142
ACH-000054,-0.24925931590163644
ACH-000055,-0.4413265595582688
ACH-000060,-0.09426223885255353
ACH-000067,-0.2886315974545673
ACH-000070,-0.16142523009263526
ACH-000075,-0.43756382904758107
ACH-000078,-0.3842438861714087
ACH-000082,-0.2130489882229553
ACH-000085,-0.21417084835662115
ACH-000086,-0.32904328523753146
ACH-000087,-0.010656508070298054
ACH-000092,-0.1584017207691018
ACH-000095,-0.2893670292293629
ACH-000097,-0.10615263809197667
ACH-000098,-0.10635908483027816
ACH-000099,-0.10146826944858804
ACH-000108,0.01629386019158371
ACH-000113,-0.0023719186341447447
ACH-000116,-0.1953776122218927
ACH-000118,-0.056510093859770925
ACH-000120,0.10102595521569728
ACH-000123,-0.04066956598439881
ACH-000127,-0.2365773462722333
ACH-000128,0.02381355799745407
ACH-000132,0.17294802957284974
ACH-000133,-0.29635430466045753
ACH-000137,-0.17157196331051908
ACH-000138,-0.016549305021044267
ACH-000142,-0.3306214314333759
ACH-000143,-0.16318816549368084
ACH-000146,-0.0910450295768782
ACH-000148,-0.2330472137992809
ACH-000150,-0.15363337733809151
ACH-000152,0.042859871978596614
ACH-000153,-0.019284587565038282
ACH-000159,-0.2008851421874748
ACH-000160,0.14380421364357251
ACH-000163,-0.27509416889798305
ACH-000167,1.1574601385717995
ACH-000168,-0.1083678882929658
ACH-000169,-0.3495828039681149
ACH-000178,-0.22273162138817
ACH-000183,-0.052574376141647484
ACH-000188,-0.4234886527079596
ACH-000189,-0.06483417427886826
ACH-000190,-0.5677657264949717
ACH-000198,-0.13745528134996005
ACH-000203,-0.3276225542278542
ACH-000204,-0.29894762602186586
ACH-000206,-0.3123750807821963
ACH-000207,0.025793160863039986
ACH-000208,-0.4018538099550153
ACH-000210,-0.5495175083440097
ACH-000211,-0.5404065141119688
ACH-000215,-0.2277781874265236
ACH-000221,0.016291221410788082
ACH-000222,0.054543997045467064
ACH-000223,-0.0422273194193653
ACH-000226,-0.2658225080789634
ACH-000227,-0.26742149937364923
ACH-000228,-0.28351370319022257
ACH-000231,-0.25475236781391897
ACH-000232,-0.24055540728873825
ACH-000233,-0.13006618570566073
ACH-000234,-0.22141730388849595
ACH-000235,-0.03090654172825168
ACH-000237,-0.3262816304984978
ACH-000238,-0.03362387228309315
ACH-000242,-0.2815075111932037
ACH-000243,-0.3273848485938462
ACH-000244,-0.17340200071803188
ACH-000246,-0.034786244002744944
ACH-000248,-0.15196564438244994
ACH-000250,-0.2730065348316072
ACH-000251,-0.08999924445081688
ACH-000252,-0.3638061763625044
ACH-000253,-0.08241938508711147
ACH-000255,-0.3785005407196369
ACH-000256,-0.3404809947193141
ACH-000257,-0.2573916234965999
ACH-000258,-0.2721204278282598
ACH-000259,-0.4401698723576824
ACH-000260,-0.3142142100057745
ACH-000261,-0.3596820294571169
ACH-000262,-0.4573145934066714
ACH-000263,-0.26624142496663583
ACH-000264,-0.2581460481639273
ACH-000265,-0.31285632961056625
ACH-000266,-0.07004032915238048
ACH-000272,-0.20290616742688405
ACH-000274,-0.16318466452842414
ACH-000277,-0.2041599790959436
ACH-000278,-0.16540055867563247
ACH-000279,-0.2851540665543433
ACH-000280,-0.10010402417283686
ACH-000281,0.08302868347334716
ACH-000288,-0.09629833605258332
ACH-000291,-0.16704447073839268
ACH-000293,-0.2810198014066626
ACH-000294,0.013688573687489046
ACH-000295,-0.08192799713415834
ACH-000296,-0.28815436354103424
ACH-000302,-0.3860815706057045
ACH-000304,-0.13208926562847473
ACH-000307,-0.07972459343757048
ACH-000308,-0.33675863801027656
ACH-000310,-0.14095132151090647
ACH-000311,-0.21220059148623485
ACH-000312,-0.12856892488635302
ACH-000315,0.12463788154978248
ACH-000316,-0.08494899846480829
ACH-000317,-0.18831620560904566
ACH-000318,-0.2738890242386853
ACH-000319,-0.034376839173065825
ACH-000320,-0.12086104861356065
ACH-000322,-0.17569543817469296
ACH-000323,-0.20448060050291275
ACH-000324,-0.2584755683466757
ACH-000329,-0.060732491428043676
ACH-000330,-0.1913286404105988
ACH-000331,-0.4505302728617737
ACH-000332,-0.17846173978514454
ACH-000334,-0.24377888749445065
ACH-000335,0.14084255382775926
ACH-000336,-0.00910823481518765
ACH-000337,-0.3165307024933787
ACH-000338,-0.044032333285818855
ACH-000339,-0.1992444138619751
ACH-000341,-0.3680433401071435
ACH-000348,-0.11750087578039395
ACH-000350,-0.14098983069196933
ACH-000352,-0.15419051867396552
ACH-000356,-0.04966897712734389
ACH-000361,-0.10557751771657507
ACH-000362,-0.07651209934823851
ACH-000363,-0.1224479726959986
ACH-000364,-0.39906162217589175
ACH-000365,-0.2776288357667561
ACH-000366,-0.3115141958868199
ACH-000368,-0.273152380594777
ACH-000374,-0.4441725868188565
ACH-000375,-0.2832800109662125
ACH-000376,-0.13577095801928307
ACH-000381,-0.11923880978835888
ACH-000383,-0.11082631689355002
ACH-000387,-0.2275308439905086
ACH-000389,-0.3016723632392524
ACH-000390,-0.27894679891751
ACH-000393,-0.19453357563039128
ACH-000395,-0.2774992227251977
ACH-000396,-0.2053752651164244
ACH-000397,-0.2217293225450984
ACH-000401,-0.18330002393302264
ACH-000402,0.0920348295359218
ACH-000403,-0.2471552429792744
ACH-000404,0.022886348675270056
ACH-000406,-0.05652045549234538
ACH-000407,-0.06036391503972526
ACH-000408,-0.19083620437737547
ACH-000410,-0.1889880849143005
ACH-000411,-0.16537194532128074
ACH-000414,-0.012018109850738493
ACH-000415,-0.3849491449489876
ACH-000416,-0.15098325581513766
ACH-000420,-0.045773254033994834
ACH-000421,-0.3241649999991386
ACH-000424,-0.4782953881633392
ACH-000425,-0.2418572042271942
ACH-000426,-0.2223432726650169
ACH-000427,-0.1657886345925264
ACH-000433,-0.2662859528669617
ACH-000435,-0.01622609521563451
ACH-000436,0.026611000047288044
ACH-000444,-0.1129395202602762
ACH-000445,-0.16031235201641808
ACH-000448,-0.20336727855011166
ACH-000450,-0.0646200643234862
ACH-000452,-0.2694292903641621
ACH-000454,-0.2112166517685643
ACH-000458,-0.067293804431577
ACH-000459,-0.14026612636951544
ACH-000460,-0.2963907328277892
ACH-000461,-0.27729374328301504
ACH-000463,-0.2252047096388246
ACH-000464,-0.07920832409304676
ACH-000466,-0.12144642273055255
ACH-000467,-0.24042432001743666
ACH-000468,-0.13092121451099034
ACH-000469,-0.22441646950669794
ACH-000470,-0.19611473079235509
ACH-000471,-0.07814090644596873
ACH-000472,-0.1754615358050391
ACH-000473,-0.4609680693172755
ACH-000475,-0.13102804846219687
ACH-000476,-0.2693312319818367
ACH-000477,-0.0761308741186829
ACH-000479,-0.061082483849262174
ACH-000480,-0.12107685798381927
ACH-000481,-0.2502393713561206
ACH-000483,-0.27696285417923017
