,SPNS3 (201305)
ACH-000004,-0.23650667864442104
ACH-000005,-0.12395413113763275
ACH-000007,-0.183601713163518
ACH-000009,-0.14336434700267905
ACH-000011,0.01998269911617793
ACH-000012,-0.033588370155257466
ACH-000013,-0.17176402451021178
ACH-000014,-0.08506643386843868
ACH-000015,-0.07873100984535775
ACH-000017,-0.03209132215353677
ACH-000018,-0.1434007811468484
ACH-000019,-0.12921276275076335
ACH-000021,-0.09168214059860466
ACH-000022,-0.00908505051512409
ACH-000025,-0.08405511817000302
ACH-000028,-0.06448178629987028
ACH-000030,-0.08190826615938702
ACH-000035,-0.015649763243232414
ACH-000036,-0.03759120418405405
ACH-000037,-0.006500167798538255
ACH-000039,-0.07772351489430766
ACH-000040,-0.15527146753243334
ACH-000041,-0.13869549159889755
ACH-000042,-0.1105523955584164
ACH-000045,0.0022125323308921853
ACH-000047,-0.16537711535075478
ACH-000052,-0.19025617123523966
ACH-000053,-0.09460224575138763
ACH-000054,0.043822820359019785
ACH-000055,0.1548624460853263
ACH-000060,-0.1918894970416319
ACH-000067,-0.0994128824038441
ACH-000070,-0.020215917385784137
ACH-000075,-0.08019007367172609
ACH-000078,-0.0014724316919686212
ACH-000082,-0.0713849668998627
ACH-000085,-0.28124476595191755
ACH-000086,-0.035031025767007985
ACH-000087,0.14615461019477735
ACH-000092,-0.07131374347016624
ACH-000095,0.03104075174056709
ACH-000097,-0.1029610350067057
ACH-000098,-0.10025367566795672
ACH-000099,-0.1376948217862528
ACH-000108,-0.18337343763924893
ACH-000113,-0.057998498241316865
ACH-000116,-0.10588885453852492
ACH-000118,-0.057212461401719934
ACH-000120,-0.13271725959417227
ACH-000123,-0.003482983206549121
ACH-000127,-0.030273728423266682
ACH-000128,0.04485302224832567
ACH-000132,-0.1004111655293256
ACH-000133,-0.08560732689003381
ACH-000137,0.04709926754117754
ACH-000138,-0.08526397107757375
ACH-000142,-0.15970931531525093
ACH-000143,0.0500965567696611
ACH-000146,-0.04462247325534299
ACH-000148,-0.08739283711758611
ACH-000150,-0.11688682035644896
ACH-000152,-0.15460805273588812
ACH-000153,-0.09450184170155493
ACH-000159,-0.1549418066943864
ACH-000160,-0.032342073329336266
ACH-000163,-0.13112103422314014
ACH-000167,-0.3415770630037457
ACH-000168,-0.19769139494691187
ACH-000169,0.027596596659019982
ACH-000178,-0.005738050411377601
ACH-000183,0.005459489406540711
ACH-000188,-0.02985146897295904
ACH-000189,0.12175476098230377
ACH-000190,0.04684885067288292
ACH-000198,-0.035957258086061664
ACH-000203,0.3006525594052535
ACH-000204,-0.09762808871077644
ACH-000206,-0.24144837108015785
ACH-000207,-0.12028245924192385
ACH-000208,-0.14788303186431412
ACH-000210,-0.2507730174606236
ACH-000211,-0.002180765523284558
ACH-000215,-0.039675435103258425
ACH-000221,-0.09003284294884349
ACH-000222,-0.12851615424738838
ACH-000223,-0.09497727149233112
ACH-000226,-0.18370807843772785
ACH-000227,-0.05826558265974495
ACH-000228,0.032296684689821206
ACH-000231,-0.138375486118888
ACH-000232,-0.06502527586495703
ACH-000233,-0.010163791605930393
ACH-000234,-0.09552057097963763
ACH-000235,-0.1503642396675557
ACH-000237,-0.014661200253722022
ACH-000238,-0.19416199656634264
ACH-000242,0.0792255651428245
ACH-000243,-0.012449585889421442
ACH-000244,0.091216505896459
ACH-000246,-0.003514059019798251
ACH-000248,-0.01372363933181393
ACH-000250,-0.11346086846962868
ACH-000251,-0.2642906886002474
ACH-000252,-0.001486756601433452
ACH-000253,-0.08866609361356542
ACH-000255,0.011165721440675
ACH-000256,-0.20617420804077047
ACH-000257,-0.2790368213707393
ACH-000258,-0.10200278096290777
ACH-000259,-0.13800467923576046
ACH-000260,-0.0865337452249838
ACH-000261,0.0016404462545138282
ACH-000262,0.02827082214004589
ACH-000263,-0.27727644305953497
ACH-000264,-0.09524134759279837
ACH-000265,-0.017641143739156474
ACH-000266,-0.14332718496088234
ACH-000272,-0.07147592228216855
ACH-000274,-0.1038358605685058
ACH-000277,-0.05198140532037936
ACH-000278,-0.06645028589617387
ACH-000279,-0.07484241417237011
ACH-000280,-0.03650629628549792
ACH-000281,-0.05421650106578742
ACH-000288,-0.19569636921514916
ACH-000291,-0.1651271566061515
ACH-000293,-0.06054927228391872
ACH-000294,-0.02483810361387227
ACH-000295,0.07174351500154734
ACH-000296,-0.2059884124183428
ACH-000302,-0.10217097674598123
ACH-000304,0.017336349455669586
ACH-000307,-0.021127830151849675
ACH-000308,-0.0538987829082551
ACH-000310,-0.09156949359182984
ACH-000311,-0.23126673357608746
ACH-000312,-0.1665137098643141
ACH-000315,0.0037172951674408843
ACH-000316,-0.0569453461392463
ACH-000317,0.13782355923313194
ACH-000318,-0.13249627235978734
ACH-000319,-0.21508180229772567
ACH-000320,-0.17707153079217933
ACH-000322,-0.0597832998809906
ACH-000323,-0.21247693126615536
ACH-000324,-0.07497471007659796
ACH-000329,-0.11545774032659405
ACH-000330,0.056669948336640526
ACH-000331,-0.06449565339746678
ACH-000332,-0.03465281088760444
ACH-000334,-0.08361821181066043
ACH-000335,-0.08580943020603428
ACH-000336,-0.04261882693594664
ACH-000337,-0.028278692570237195
ACH-000338,-0.20528581199047286
ACH-000339,-0.05428765566297007
ACH-000341,-0.2153104769567151
ACH-000348,-0.0882596420594365
ACH-000350,-0.06307533523017758
ACH-000352,-0.03648149710577739
ACH-000356,-0.2581294826602043
ACH-000361,-0.2109400901750036
ACH-000362,-0.036081200551293324
ACH-000363,-0.071646337552166
ACH-000364,-0.22232703145781774
ACH-000365,-0.056575471182053874
ACH-000366,-0.0626881300265346
ACH-000368,-0.16457690834548586
ACH-000374,-0.06851119326048864
ACH-000375,-0.029412848194627705
ACH-000376,-0.08234943656167514
ACH-000381,-0.024478669025716743
ACH-000383,-0.13239016594865669
ACH-000387,-0.029932561684301636
ACH-000389,-0.062023118567977535
ACH-000390,-0.05602571269808811
ACH-000393,-0.036630394785662164
ACH-000395,-0.08160502778698728
ACH-000396,0.12336039825324435
ACH-000397,-0.17903496756442913
ACH-000401,0.016520178346505324
ACH-000402,-0.1722037223008141
ACH-000403,-0.0085337098961101
ACH-000404,-0.18337876541898465
ACH-000406,-0.027478854845011915
ACH-000407,-0.2395275584592218
ACH-000408,-0.1383480387705847
ACH-000410,0.028013718347551786
ACH-000411,0.0010309514145022231
ACH-000414,-0.05507896138731591
ACH-000415,-0.10028225876925244
ACH-000416,-0.07000753331375142
ACH-000420,0.0008832568420114943
ACH-000421,-0.035510480216191284
ACH-000424,-0.07402538465028319
ACH-000425,-0.01864209428669992
ACH-000426,-0.1698183230861562
ACH-000427,-0.02379645572208951
ACH-000433,-0.10600061978260054
ACH-000435,-0.030046585727050174
ACH-000436,-0.11713949827789585
ACH-000444,-0.1286220027133723
ACH-000445,-0.06815225059536048
ACH-000448,-0.10514202607936664
ACH-000450,-0.044791792160974286
ACH-000452,-0.07212747119330756
ACH-000454,-0.050186182556141684
ACH-000458,-0.047474307723256615
ACH-000459,-0.0466094295197526
ACH-000460,0.038627086415487136
ACH-000461,-0.038568044554693835
ACH-000463,-0.059877086997148686
ACH-000464,-0.033838366953998465
ACH-000466,-0.1091710379636872
ACH-000467,-0.1047233648967244
ACH-000468,-0.11038900981671756
ACH-000469,-0.113384658814446
ACH-000470,-0.1188110713518358
ACH-000471,-0.042784470086545866
ACH-000472,-0.031272546983529895
ACH-000473,-0.16787280402582155
ACH-000475,-0.08005918271719606
ACH-000476,-0.16824472300542567
ACH-000477,-0.013095704399533606
ACH-000479,-0.02301135318664373
ACH-000480,-0.11406554604195215
ACH-000481,-0.026406405873506008
ACH-000483,-0.18884655045386106
ACH-000484,0.038181114234154115
ACH-000485,-0.07046479965809417
ACH-000486,-0.07176261042437519
ACH-000487,-0.07651084006828418
ACH-000488,-0.18293548267525514
ACH-000490,-0.18432802469972995
ACH-000491,-0.04397092348719865
ACH-000495,0.08311049397740791
ACH-000496,-0.07504424977721391
ACH-000499,0.09684967715553867
ACH-000500,-0.4019739950603095
ACH-000502,-0.1682093383913696
ACH-000503,-0.11229433168001217
ACH-000505,-0.15210132734102486
ACH-000507,-0.14910936215609932
ACH-000510,-0.06447256602619128
ACH-000511,-0.15402554140267705
ACH-000512,-0.1058805816185158
ACH-000516,-0.12536707348785595
ACH-000517,-0.044636809833104994
ACH-000518,-0.01824231408097758
ACH-000520,-0.015172594258652625
ACH-000521,-0.1269869449190196
ACH-000522,-0.02710273657455585
ACH-000524,-0.11838067403587467
ACH-000527,-0.11939532620589922
ACH-000528,-0.04781373071958971
ACH-000537,-0.18022779444193449
ACH-000541,0.0968415968197687
ACH-000542,-0.09778286393557156
ACH-000544,-0.06829944770472507
ACH-000545,0.0010936778790828175
ACH-000547,-0.08307977517931514
ACH-000548,-0.044376698701361794
ACH-000549,-0.03031740145088822
ACH-000550,-0.2759788903562055
ACH-000552,-0.11696300027262485
ACH-000556,-0.08054594785975434
ACH-000557,-0.035248863140535394
ACH-000569,-0.06597703106639191
ACH-000570,-0.0704980843135363
ACH-000571,-0.14154220830033915
ACH-000573,-0.016384940967138148
ACH-000576,-0.14881839417853898
ACH-000579,0.000931268131871909
ACH-000580,0.04614582075664357
ACH-000584,-0.135250175817628
ACH-000585,-0.08107435946644817
ACH-000588,-0.0539403700551144
ACH-000589,-0.2636762809945383
ACH-000591,-0.12033643118456724
ACH-000593,-0.16252581162335553
ACH-000600,-0.0548312370080123
ACH-000601,-0.062050845684092575
ACH-000605,-0.049657081959458636
ACH-000606,-0.020800233520395128
ACH-000608,-0.08626947184885135
ACH-000614,-0.096775173677683
ACH-000616,0.11691800979192063
ACH-000618,-0.006417388273881969
ACH-000619,-0.17700303104178008
ACH-000620,-0.19196096465553414
ACH-000621,-0.14397361236298473
ACH-000622,-0.06626328399963975
ACH-000623,-0.17233571601354464
ACH-000624,-0.16735719280046027
ACH-000627,0.020553698713218268
ACH-000630,-0.08509564137316805
ACH-000631,0.03682606913240556
ACH-000632,-0.08258815689666786
ACH-000633,-0.12913160965895293
ACH-000637,-0.0903391806824693
ACH-000638,-0.05001659935427482
ACH-000646,-0.1188243071118094
ACH-000647,-0.09757860256889346
ACH-000648,-0.1339112255473512
ACH-000649,-0.05858037625715903
ACH-000651,-0.049688552267325034
ACH-000652,0.09622349266753116
ACH-000653,-0.1860936774586285
ACH-000657,-0.09337964375281567
ACH-000658,-0.020388336813060067
ACH-000661,-0.0361506429040546
ACH-000662,0.18944626592233707
ACH-000663,0.08122282491640424
ACH-000665,-0.043922161590048976
ACH-000671,-0.0874570233447523
ACH-000672,0.043319571722102115
ACH-000673,-0.08831280025297926
ACH-000676,-0.13230020275977755
ACH-000677,-0.11204569445966753
ACH-000681,-0.21648710942172905
ACH-000683,0.035093809980108165
ACH-000684,-0.04054397853622285
ACH-000688,-0.04491295527207683
ACH-000693,-0.18037453723844407
ACH-000694,-0.05383165832014408
ACH-000695,-0.30644454660540155
ACH-000696,-0.1134924835272383
ACH-000697,-0.25238314264314443
ACH-000699,-0.04020145277849282
ACH-000701,-0.10023773150223246
ACH-000706,-0.031729027155569266
ACH-000711,-0.06832553914474906
ACH-000713,-0.11488050270215522
ACH-000714,-0.1866793112767953
ACH-000718,-0.10813049364355408
ACH-000720,-0.02377180681741236
ACH-000721,-0.12662307551021915
ACH-000724,-0.11937125797284767
ACH-000725,-0.056961833206061525
