,TFG (10342)
ACH-000339,-0.11691287771712534
ACH-000341,0.06535841474385821
ACH-000348,-0.12468598164973425
ACH-000350,0.0031606456758952683
ACH-000352,-0.40135435118232027
ACH-000356,-0.09725561940757764
ACH-000361,0.03995756433402402
ACH-000362,-0.12869466933880633
ACH-000363,-0.21294259508445645
ACH-000364,-0.1016825647032052
ACH-000365,-0.3704866151605252
ACH-000366,0.027761404480403828
ACH-000368,-0.14313972179690507
ACH-000374,-0.08360678629359375
ACH-000375,-0.4148683408855679
ACH-000376,-0.21519712019349369
ACH-000381,-0.20294983584622767
ACH-000383,-0.1689151873421564
ACH-000387,-0.2529289876256213
ACH-000389,-0.16184254300881434
ACH-000390,-0.1413942078065058
ACH-000393,-0.2112635288194471
ACH-000395,-0.4147789052168421
ACH-000396,-0.21198332798329966
ACH-000397,-0.3060221994745594
ACH-000401,-0.12262130615409365
ACH-000402,0.015111621942969269
ACH-000403,-0.06994035406763821
ACH-000404,-0.2285061556106095
ACH-000406,-0.07499029762342746
ACH-000407,-0.2873610045452879
ACH-000408,-0.0051495725196049925
ACH-000410,-0.4387379296880019
ACH-000411,-0.18961914457013315
ACH-000414,-0.2778981750959801
ACH-000415,-0.16950847637458075
ACH-000416,-0.11515310863603455
ACH-000420,-0.23919803776454945
ACH-000421,-0.11207668729697866
ACH-000424,-0.011334506366157843
ACH-000425,-0.4976477433957359
ACH-000426,-0.1940838927301128
ACH-000427,-0.18548389987754746
ACH-000433,0.024609398762820704
ACH-000435,-0.2164463785653516
ACH-000436,-0.14523270068832608
ACH-000444,-0.09821497357597536
ACH-000445,-0.30848920652477474
ACH-000448,0.03989326773841192
ACH-000450,-0.22564682998502225
ACH-000452,-0.14365811330600708
ACH-000454,-0.4190595397652431
ACH-000458,-0.09207792431293804
ACH-000459,-0.5118376077562343
ACH-000460,-0.5037034492813615
ACH-000461,-0.07966125531154747
ACH-000463,-0.13339911493255238
ACH-000464,-0.325578506449318
ACH-000466,-0.4296110847406341
ACH-000467,-0.32054792084552264
ACH-000468,-0.10162191586356667
ACH-000469,-0.020429308113164662
ACH-000470,-0.3968945014813525
ACH-000471,-0.2327834122929284
ACH-000472,-0.2920809631557084
ACH-000473,-0.1729000026097128
ACH-000475,-0.2663375753628761
ACH-000476,-0.09488362602490724
ACH-000477,0.037520519883810916
ACH-000479,-0.4820686588146764
ACH-000480,-0.42974565241115736
ACH-000481,-0.20548245775746746
ACH-000483,-0.0062573122965397885
ACH-000484,-0.1901521552087988
ACH-000485,-0.22718699921498164
ACH-000486,-0.1567183742262562
ACH-000487,0.020158489732601398
ACH-000488,-0.1676852730935271
ACH-000490,-0.3247951469258807
ACH-000491,0.12666998671754032
ACH-000495,-0.1433264197078829
ACH-000496,-0.28306337984962604
ACH-000499,-0.17746247626063247
ACH-000500,-0.14926288577964456
ACH-000502,-0.06781965103864859
ACH-000503,-0.1866914251880204
ACH-000505,-0.13826751053649533
ACH-000507,-0.19490616847869172
ACH-000510,-0.08427842466740618
ACH-000511,-0.1442878172215803
ACH-000512,-0.16588646815360736
ACH-000516,-0.07779131399495097
ACH-000517,-0.07413309804612017
ACH-000518,-0.3260691544265827
ACH-000520,-0.1672246214478434
ACH-000521,-0.3114426307820077
ACH-000522,-0.07517373560952656
ACH-000524,-0.3873398424694359
ACH-000527,-0.0673425642361057
ACH-000528,-0.4256131665708819
ACH-000537,0.010245863911328312
ACH-000541,-0.21398398223394566
ACH-000542,-0.0448398723863273
ACH-000544,-0.4796146130205302
ACH-000545,-0.13329418369112375
ACH-000547,-0.1547705232447339
ACH-000548,-0.3390166800277932
ACH-000549,-0.2473186623057157
ACH-000550,-0.2364481644487612
ACH-000552,-0.13632294772286274
ACH-000556,-0.20966703231496472
ACH-000557,0.04737812332792889
ACH-000569,-0.16320877571372125
ACH-000570,0.015597191326589743
ACH-000571,-0.08590186232206666
ACH-000573,-0.12780090110175168
ACH-000576,-0.2420849599598644
ACH-000579,-0.17970035528034867
ACH-000580,-0.6117721275594226
ACH-000584,-0.24749766622006245
ACH-000585,-0.12599663329894764
ACH-000588,-0.06967847886999763
ACH-000589,-0.1481888422863862
ACH-000591,-0.14222981941038484
ACH-000593,-0.2618668324542146
ACH-000600,-0.04815080066446699
ACH-000601,-0.1292224776000987
ACH-000605,-0.19040677302378556
ACH-000606,-0.04440382525257725
ACH-000608,-0.20565587079585648
ACH-000614,-0.17197896197213597
ACH-000616,-0.2165787321670968
ACH-000618,-0.08663471865428057
ACH-000619,-0.5968658895122966
ACH-000620,-0.15132410923633252
ACH-000621,-0.4089075264779946
ACH-000622,-0.16409571921204666
ACH-000623,-0.059701992791816476
ACH-000624,-0.06483212125314823
ACH-000627,0.006720452153813047
ACH-000630,-0.0981531206478384
ACH-000631,-0.19919345631070065
ACH-000632,0.02094308653407567
ACH-000633,-0.08458010018973153
ACH-000637,0.03582253890255503
ACH-000638,-0.1423043785299197
ACH-000646,-0.4011448265088519
ACH-000647,-0.18045240301564108
ACH-000648,-0.10978747629911527
ACH-000649,-0.1977409041399076
ACH-000651,-0.10611446882723173
ACH-000652,-0.2174693464026076
ACH-000653,-0.21626934344685994
ACH-000657,-0.1503179244052519
ACH-000658,-0.15968643751952266
ACH-000661,-0.11749793984618112
ACH-000662,-0.3686316533363527
ACH-000663,-0.05939042973941223
ACH-000665,-0.04066720110623626
ACH-000671,-0.016446447430932896
ACH-000672,0.02384165462083596
ACH-000673,-0.09134521634718183
ACH-000676,-0.21345256556173492
ACH-000677,0.014572367529480268
ACH-000681,-0.04520002095147504
ACH-000683,-0.1820770648976838
ACH-000684,-0.29111682205332784
ACH-000688,-0.14825013967924902
ACH-000693,-0.055881365257454164
ACH-000694,-0.1709963323768127
ACH-000695,-0.006313242291752914
ACH-000696,-0.14534923677949854
ACH-000697,-0.5229681776638708
ACH-000699,-0.2552813206122593
ACH-000701,-0.06203646965433063
ACH-000706,-0.08483734130412594
ACH-000711,-0.5362738763708653
ACH-000713,-0.056730767482938836
ACH-000714,-0.3600524425131275
ACH-000718,-0.2557857658870602
ACH-000720,-0.2507501369477153
ACH-000721,-0.12321081126744225
ACH-000724,-0.18784143261686173
ACH-000725,-0.20263828048780544
ACH-000732,-0.3346323378046695
ACH-000734,-0.2625640360047658
ACH-000735,-0.3172737900052633
ACH-000736,-0.022721874274514758
ACH-000738,0.08785907792488219
ACH-000746,-0.19621071272550994
ACH-000747,-0.2912551517385227
ACH-000748,-0.06661950334898913
ACH-000753,-0.11982046919620085
ACH-000756,-0.17320150338288942
ACH-000757,-0.05170370484430164
ACH-000758,-0.16381674078718048
ACH-000760,-0.07429392175645501
ACH-000762,-0.4970846324516063
ACH-000763,-0.05255005412235564
ACH-000764,-0.15607577101554787
ACH-000765,-0.13299258203600114
ACH-000766,-0.09710498704275136
ACH-000767,-0.0971133531258507
ACH-000768,-0.23893074243221554
ACH-000769,-0.004551364209317675
ACH-000770,-0.02577385866409098
ACH-000771,-0.27823826174592764
ACH-000773,-0.07980752170422056
ACH-000776,-0.050406353067064265
ACH-000777,-0.1616383789538591
ACH-000778,-0.14554727558770558
ACH-000781,-0.0999005200167905
ACH-000782,-0.2598002443118354
ACH-000783,-0.13445452005409694
ACH-000784,-0.027805595323502318
ACH-000785,-0.12980706922874638
ACH-000787,-0.15348598186547144
ACH-000788,-0.14139554100464347
ACH-000791,-0.06906034053212344
ACH-000792,-0.15497429167852025
ACH-000794,-0.14499457318310127
ACH-000796,-0.3335852552232866
ACH-000798,-0.12958125770138162
ACH-000799,-0.053010419329368036
ACH-000800,-0.15124403402770442
ACH-000802,-0.12354612986021192
ACH-000804,0.028265224339380193
ACH-000805,-0.3245885012488358
ACH-000809,-0.11838617821945498
ACH-000810,-0.21923331755163167
ACH-000811,-0.03626966249441885
ACH-000817,0.042879330165197405
ACH-000819,-0.024993538174743125
ACH-000820,-0.07061837334020153
ACH-000821,-0.014502095458589674
ACH-000822,-0.312649708028455
ACH-000823,-0.20113300880467536
ACH-000824,-0.1249811356685732
ACH-000827,-0.10582090281535388
ACH-000829,-0.3383012810189822
ACH-000831,-0.13082791961851062
ACH-000832,-0.486199402557248
ACH-000833,-0.04607443066170375
ACH-000834,-0.3312991822529862
ACH-000835,-0.13216510572857398
ACH-000836,-0.27104891259846914
ACH-000837,-0.3716419925594651
ACH-000838,0.00427584645690189
ACH-000839,-0.1865184307304151
ACH-000840,-0.3665656743925213
ACH-000841,-0.16880291796806596
ACH-000843,0.021351815505750184
ACH-000846,-0.4274117647107957
ACH-000847,-0.05766366751353375
ACH-000848,-0.4688986878546952
ACH-000849,-0.23859038762115165
ACH-000851,-0.3374473388682821
ACH-000855,-0.15822154137384495
ACH-000856,-0.026708141453843717
ACH-000858,-0.11251921749211842
ACH-000859,-0.2899750509306725
ACH-000861,-0.20905579238966546
ACH-000862,-0.26069794932359724
ACH-000865,-0.09174542970681304
ACH-000866,-0.09554725938648534
ACH-000867,-0.13150586621469976
ACH-000869,-0.6264404318380683
ACH-000872,-0.09919444742327294
ACH-000873,-0.04712211803988784
ACH-000876,-0.2720418740671806
ACH-000878,0.05905847196828558
ACH-000880,-0.2526144972439432
ACH-000881,-0.5414318713041445
ACH-000882,-0.35064498796417976
ACH-000884,-0.14380610091217338
ACH-000885,-0.06142992748226075
ACH-000887,-0.18955257567361475
ACH-000889,0.03745256544354071
ACH-000896,-0.0651618399252871
ACH-000898,-0.2475252989790389
ACH-000900,-0.12822978404296154
ACH-000901,-0.026206421888338
ACH-000905,-0.27450193473603923
ACH-000906,-0.03578834008917717
ACH-000907,-0.3365678951087305
ACH-000910,-0.07158665980120141
ACH-000911,-0.2646975651100158
ACH-000912,-0.1386235615298893
ACH-000913,-0.2052090439960055
ACH-000915,-0.14410885472346638
ACH-000916,-0.3955377774936987
ACH-000917,-0.3419588876129985
ACH-000920,-0.09796165039364693
ACH-000921,0.021380510703949064
ACH-000924,-0.2315446978946312
ACH-000926,-0.1351653872288334
ACH-000928,-0.12413981634177013
ACH-000929,-0.22680503902595325
ACH-000932,-0.4423602075423036
ACH-000935,-0.13831138228096893
ACH-000936,-0.2665835319306505
ACH-000937,-0.06536527253656757
ACH-000938,-0.15388573081039186
ACH-000939,-0.2620603749255497
ACH-000941,-0.0009602045173168533
ACH-000943,-0.017905504909660967
ACH-000946,-0.19250900051308928
ACH-000947,-0.2851885311823979
ACH-000948,-0.20993178721970585
ACH-000950,-0.2787003647138813
ACH-000953,-0.13981752184764126
ACH-000954,-0.2883385386170073
ACH-000957,-0.14700771529199722
ACH-000958,-0.1848918175044018
ACH-000960,0.006171179738587935
ACH-000963,-0.25972400676182444
ACH-000968,0.1974467057408878
ACH-000969,-0.17247000456473208
ACH-000972,-0.3559097619083064
ACH-000973,-0.06602770500192405
ACH-000974,-0.06750899802782366
ACH-000978,0.029714836678304057
ACH-000984,-0.19225536826051887
ACH-000986,-0.08001717316616926
ACH-000988,-0.053702189718319034
ACH-000993,0.015483137685719081
ACH-000994,-0.13607160598904258
ACH-000996,-0.11637850510266705
ACH-001001,-0.07819241887145015
ACH-001020,-0.3368200986610932
ACH-001028,-0.11894130352278133
ACH-001031,-0.13464376764920266
ACH-001038,-0.025186766264585138
ACH-001048,0.05066625651565902
ACH-001050,-0.2288132146023721
ACH-001053,-0.351997980089117
ACH-001054,-0.3916821732532205
ACH-001061,-0.5204920243608694
ACH-001067,-0.07748404931013685
ACH-001075,-0.16142893135405545
ACH-001096,-0.12645185037924428
ACH-001111,-0.27165602375111225
ACH-001119,-0.15451035711221736
ACH-001128,-0.3723385910769281
ACH-001134,-0.010144058369521316
ACH-001151,-0.4135321692905688
ACH-001163,-0.12186261958439362
ACH-001164,-0.03462925687843553
ACH-001183,-0.1472450077189079
ACH-001192,-0.18618077495958
ACH-001193,-0.2865414233813612
ACH-001196,-0.04699920385101283
ACH-001197,-0.31822235635421264
ACH-001205,-0.20698019493674544
ACH-001211,-0.21041515646446451
ACH-001212,-0.03521556169447768
ACH-001228,-0.113091161602587
ACH-001232,-0.16966629380156634
ACH-001239,0.04442829342759235
ACH-001270,0.025949937200489187
ACH-001274,0.14646235352266207
ACH-001275,-0.19201236066874805
ACH-001277,-0.2666812957277235
ACH-001278,-0.12186643565394825
ACH-001280,-0.10890152606998152
ACH-001283,-0.11760328127381865
ACH-001289,0.0035786879027474047
ACH-001300,-0.04552172355221469
ACH-001301,0.07669744799384476
ACH-001302,0.037704460820773486
ACH-001306,-0.03930644335712941
ACH-001318,-0.3219367387741819
ACH-001322,-0.1951512430829252
ACH-001328,0.07614385648634615
ACH-001332,-0.14546993161016422
ACH-001336,-0.34826196592765835
ACH-001346,-0.3353005366461685
ACH-001353,-0.18040553355269567
ACH-001354,-0.28244630886726113
ACH-001367,-0.2643829947629109
ACH-001368,-0.1515832738516346
ACH-001374,-0.21251256355978385
ACH-001377,-0.12436355544237965
ACH-001380,-0.4293703496940639
ACH-001391,-0.10481441400645393
ACH-001408,-0.2361306406763689
ACH-001430,-0.05880397119767802
ACH-001431,-0.04802450647464005
ACH-001450,0.07075610393414145
ACH-001496,-0.2139224092129447
ACH-001500,-0.17816661862366148
ACH-001523,-0.182227619246951
ACH-001532,-0.462998870607289
ACH-001550,-0.14039438826442835
ACH-001552,-0.1459802331842863
ACH-001554,-0.22388664567441655
ACH-001654,0.10336966881765766
ACH-001735,0.020755765824592428
ACH-001736,-0.12807763008176862
ACH-001737,-0.037572850003524894
ACH-001740,-0.04480150577348512
ACH-001745,-0.016261482255196504
ACH-001765,-0.17718791671351736
