,MEIS2 (4212)
ACH-000004,0.04404461306451169
ACH-000005,-0.04263857685723537
ACH-000007,0.16833093289701526
ACH-000009,0.19638598133916502
ACH-000011,0.28336363748447485
ACH-000012,0.08308544579648687
ACH-000013,0.17875302612606492
ACH-000014,0.17360977890703785
ACH-000015,0.3463280518838744
ACH-000017,0.06835497683648144
ACH-000018,0.3494617049027455
ACH-000019,0.22213730609510587
ACH-000021,0.14128785368147193
ACH-000022,0.2575804248734888
ACH-000025,0.09137924220326908
ACH-000028,0.3021182466391142
ACH-000030,0.16963999851320213
ACH-000035,0.2409689010598489
ACH-000036,0.3542916008862452
ACH-000037,0.06939527828154447
ACH-000039,0.19238006463051974
ACH-000040,0.16122711685249413
ACH-000041,0.09240123848538727
ACH-000042,0.3051816778680013
ACH-000045,0.1857587956982121
ACH-000047,0.2480173680178856
ACH-000052,0.0068635067989743104
ACH-000053,0.1820933254925604
ACH-000054,0.2039916853126626
ACH-000055,0.2264180928363437
ACH-000060,0.3983599943836157
ACH-000067,0.1622436886360905
ACH-000070,0.2449719673891869
ACH-000075,0.2541412617174009
ACH-000078,-0.03220826098834408
ACH-000082,0.1375757213095886
ACH-000085,0.2087860817014474
ACH-000086,0.2566063833801496
ACH-000087,0.31663265028542903
ACH-000092,0.2248406195280781
ACH-000095,0.2304278344799333
ACH-000097,0.16865051979173246
ACH-000098,-0.029821264510238213
ACH-000099,0.016347394775529017
ACH-000108,0.2084046477424486
ACH-000113,0.236683931859424
ACH-000116,0.1495770472361057
ACH-000118,0.3281889094455829
ACH-000120,0.04177482820426067
ACH-000123,0.2577264552068652
ACH-000127,0.2058729323285679
ACH-000128,0.0018450412538312808
ACH-000132,0.17075234365447464
ACH-000133,0.2244634344997205
ACH-000137,0.2617259342106795
ACH-000138,0.12622056712957372
ACH-000142,0.13371331805211706
ACH-000143,0.2179846285547764
ACH-000146,0.04636286478654912
ACH-000148,0.1766472311283432
ACH-000150,0.11817125446271645
ACH-000152,0.09228403770204203
ACH-000153,-0.03222465056202778
ACH-000159,0.08533379700113647
ACH-000160,-0.01926304185007837
ACH-000163,0.1652401107981422
ACH-000167,0.012054370267705438
ACH-000168,0.31884178954900244
ACH-000169,-0.09438053659742024
ACH-000178,0.048370642638789575
ACH-000183,0.12836118625903425
ACH-000188,0.04522829989069704
ACH-000189,0.055785176564655516
ACH-000190,0.2245513876720208
ACH-000198,-0.7386526573873201
ACH-000203,0.19437138342604687
ACH-000204,-0.19988127385930726
ACH-000206,0.1969062526567443
ACH-000207,0.20898329917973066
ACH-000208,0.028735927759447333
ACH-000210,0.7417586835185133
ACH-000211,0.2738182828645816
ACH-000215,0.2494382901886935
ACH-000221,-0.008823497977415518
ACH-000222,0.12290956041772765
ACH-000223,0.12383623983100198
ACH-000226,0.14989017258521745
