,TCEB2 (6923)
ACH-000237,-1.2401436062868447
ACH-000238,-1.1317728832960126
ACH-000242,-1.1703474194773134
ACH-000243,-1.2350514637112744
ACH-000244,-1.0531913887429012
ACH-000246,-0.8078442902227393
ACH-000248,-1.173719026175995
ACH-000250,-0.7016429809993514
ACH-000251,-1.0345751717055012
ACH-000252,-0.9157869914184132
ACH-000253,-0.8594304449432891
ACH-000255,-1.1126872814826585
ACH-000256,-1.2462653303736675
ACH-000257,-1.187785224513975
ACH-000258,-1.185013465060086
ACH-000259,-1.3822878833264929
ACH-000260,-1.027040919068417
ACH-000261,-1.0172962755124777
ACH-000262,-0.9753582236019158
ACH-000263,-1.1778221227481238
ACH-000264,-0.9223851051793148
ACH-000265,-0.975308382893502
ACH-000266,-1.2183588086789188
ACH-000272,-0.9782558742965748
ACH-000274,-1.3584355624864917
ACH-000277,-0.7997105352563685
ACH-000278,-1.1658757484741713
ACH-000279,-1.1246169492492126
ACH-000280,-1.2917940310430067
ACH-000281,-1.1944825755241486
ACH-000288,-1.2198906932921296
ACH-000291,-1.0824182392117043
ACH-000293,-1.0147017652756831
ACH-000294,-1.2760243503301836
ACH-000295,-1.0784213423315363
ACH-000296,-0.9118804050644556
ACH-000302,-0.9488557896814116
ACH-000304,-1.549106686045224
ACH-000307,-1.2593815202675842
ACH-000308,-1.2472989201678308
ACH-000310,-1.1420831897769794
ACH-000311,-1.3665707206239208
ACH-000312,-1.209412233290887
ACH-000315,-1.1414834844305752
ACH-000316,-1.1794986247377188
ACH-000317,-0.8573817509934024
ACH-000318,-1.1927310279108352
ACH-000319,-0.7864950839775756
ACH-000320,-1.2226854196613628
ACH-000322,-1.0586783921093434
ACH-000323,-1.110536576298731
ACH-000324,-1.1980343540143938
ACH-000329,-0.754356418311037
ACH-000330,-0.9651027237672845
ACH-000331,-1.1322535927811126
ACH-000332,-1.0888232487091722
ACH-000334,-1.0471513128175902
ACH-000335,-0.9509860032980836
ACH-000336,-1.1440576579407098
ACH-000337,-1.1806323672656602
ACH-000338,-1.149520930251207
ACH-000339,-1.1525560031358066
ACH-000341,-1.200620324560653
ACH-000348,-1.357618149730365
ACH-000350,-1.3990899553572491
ACH-000352,-1.2430509162257957
ACH-000356,-1.111038916446932
ACH-000361,-1.0485229919985306
ACH-000362,-1.2562622968450736
ACH-000363,-1.226739507292839
ACH-000364,-1.1224984571382444
ACH-000365,-1.134285093978702
ACH-000366,-1.1991449724554453
ACH-000368,-1.1887933769714891
ACH-000374,-1.0640773038844655
ACH-000375,-1.0665672546248532
ACH-000376,-0.9681905525392964
ACH-000381,-0.911126949780394
ACH-000383,-1.2560011799003403
ACH-000387,-1.1022282022775334
ACH-000389,-1.0689270272975535
ACH-000390,-1.3823671643547573
ACH-000393,-0.9906034901828256
ACH-000395,-0.6764953226223525
ACH-000396,-0.998486738899249
ACH-000397,-1.1626165066094905
ACH-000401,-1.2239112459864403
ACH-000402,-1.035174356679521
ACH-000403,-0.915339029004568
ACH-000404,-1.285442777413454
ACH-000406,-1.2841262842225458
ACH-000407,-1.233914658035187
ACH-000408,-1.3040554420699932
ACH-000410,-1.2721469795050335
ACH-000411,-0.8635871615301022
ACH-000414,-1.3279279323474324
ACH-000415,-1.4505785870984418
ACH-000416,-0.9617704324836412
ACH-000420,-1.0409368228057336
ACH-000421,-1.16166122821662
ACH-000424,-1.1987314477311746
ACH-000425,-1.1443474739185668
ACH-000426,-1.1835524669571291
ACH-000427,-0.9835165732365544
ACH-000433,-0.7186565759285063
ACH-000435,-1.241890923196962
ACH-000436,-1.3673262816140097
ACH-000444,-1.3077516112167529
ACH-000445,-0.8096967758906266
ACH-000448,-1.0190695676459745
ACH-000450,-0.7000211810727293
ACH-000452,-1.2080753750442537
ACH-000454,-1.367719619623253
ACH-000458,-0.9809416761034828
ACH-000459,-1.7040570810883142
ACH-000460,-1.1013614557938811
ACH-000461,-0.8959519759857437
ACH-000463,-1.111363219343977
ACH-000464,-0.9676112853531394
ACH-000466,-0.6757002171131059
ACH-000467,-0.9855340876066097
ACH-000468,-0.988717519743682
ACH-000469,-0.9177245174127336
ACH-000470,-0.6541657590473912
ACH-000471,-1.258475182358635
ACH-000472,-1.167421676981655
ACH-000473,-1.4034132556612016
ACH-000475,-1.1505678446538978
ACH-000476,-1.0052168597465456
ACH-000477,-1.4273538763795597
ACH-000479,-1.3508124331231932
ACH-000480,-1.0045738637711379
ACH-000481,-0.8441334164406359
ACH-000483,-1.2438740990390935
ACH-000484,-0.6576577484754915
ACH-000485,-0.9606307406952632
ACH-000486,-1.01859143480048
ACH-000487,-1.0526087120656815
ACH-000488,-0.9999362288884194
ACH-000490,-1.2279197245250897
ACH-000491,-1.0698349829395355
ACH-000495,-0.9845147674708984
ACH-000496,-1.2702968367967564
ACH-000499,-1.2386074606329331
ACH-000500,-1.05234901082201
ACH-000502,-1.1509271456685977
ACH-000503,-1.2656653017787152
ACH-000505,-1.0947421436900513
ACH-000507,-0.9623888073288196
ACH-000510,-0.7624377841362734
ACH-000511,-1.1141318601937045
ACH-000512,-1.137447260936287
ACH-000516,-1.1872549852263516
ACH-000517,-0.52479579115643
ACH-000518,-1.1435130346881268
ACH-000520,-1.0313213275604418
ACH-000521,-0.8971205727587699
ACH-000522,-1.2872874532040823
ACH-000524,-1.3302509070449644
ACH-000527,-1.0724761333473498
ACH-000528,-1.1184612011101154
ACH-000537,-1.195305392614035
ACH-000541,-0.8071406184880032
ACH-000542,-1.0514033985266469
ACH-000544,-1.3140700352050538
ACH-000545,-1.1462531165909438
ACH-000547,-0.8789231760263941
ACH-000548,-1.106833391191883
ACH-000549,-1.107336821363008
ACH-000550,-0.8815363962536692
ACH-000552,-1.048663855153225
ACH-000556,-1.2376065784314347
ACH-000557,-0.7412890909976959
ACH-000569,-0.9771802351714776
ACH-000570,-1.2880626428099953
ACH-000571,-1.029085993667612
ACH-000573,-1.1701177284206388
ACH-000576,-1.4211176750955372
ACH-000579,-1.0608672378164048
ACH-000580,-1.5590347522826868
ACH-000584,-1.2133005445000782
ACH-000585,-0.92637589061199
ACH-000588,-1.305498510962017
ACH-000589,-1.3921997932258867
ACH-000591,-1.1518647077464932
ACH-000593,-0.9455561159599766
ACH-000600,-0.9139536627026476
ACH-000601,-1.1158716863968132
ACH-000605,-1.3224141135362857
ACH-000606,-1.1161514416633052
ACH-000608,-0.586640786470705
ACH-000614,-1.426663161633417
ACH-000616,-1.1312843479179069
ACH-000618,-1.2374524565316911
ACH-000619,-1.3637965022159269
ACH-000620,-1.1069497433492483
ACH-000621,-1.0877392718054046
ACH-000622,-1.3762311986903293
ACH-000623,-1.2793439243223532
ACH-000624,-1.1349743958369405
ACH-000627,-0.8127059001637171
ACH-000630,-1.1327973960510005
ACH-000631,-0.8717608513432386
ACH-000632,-1.3274628793684264
ACH-000633,-1.0017609150796267
ACH-000637,-1.1894028379922061
ACH-000638,-1.105842742981372
ACH-000646,-1.150923112254334
ACH-000647,-1.0215148151367668
ACH-000648,-1.5197059247029014
ACH-000649,-0.6167252356954757
ACH-000651,-1.0399117699237803
ACH-000652,-1.0224285520242484
ACH-000653,-0.9922527308399544
ACH-000657,-0.9864976535279568
ACH-000658,-1.2826156955590329
ACH-000661,-1.5621515206118235
ACH-000662,-1.1026243068350232
ACH-000663,-1.2338560154323777
ACH-000665,-1.393148690578233
ACH-000671,-1.2998811788118416
ACH-000672,-1.1755645908607262
ACH-000673,-1.23774711141815
ACH-000676,-1.2294257302438891
ACH-000677,-1.1387647101361678
ACH-000681,-1.2262261760465571
ACH-000683,-1.3029118078026594
ACH-000684,-1.38799297999588
ACH-000688,-1.406013460116175
ACH-000693,-1.2270271332704623
ACH-000694,-1.0929631277491076
ACH-000695,-0.9676142776122674
ACH-000696,-0.7675436352747681
ACH-000697,-0.883601018207124
ACH-000699,-1.1105310604848924
ACH-000701,-0.9643793675210702
ACH-000706,-1.183716938854925
ACH-000711,-1.0781264071735976
ACH-000713,-1.1282853582239791
ACH-000714,-1.0572488803162785
ACH-000718,-0.9322844739418203
ACH-000720,-1.1737606338399698
ACH-000721,-1.032818327064499
ACH-000724,-1.5220182411827123
ACH-000725,-1.0623712760408208
ACH-000732,-1.3247430384368482
ACH-000734,-1.3393645031346988
ACH-000735,-0.9999329274871251
ACH-000736,-1.0852106571581808
ACH-000738,-1.0346666680882552
ACH-000746,-1.0856575624872349
ACH-000747,-0.7301778296365279
ACH-000748,-1.009570381510633
ACH-000753,-1.4537299571442108
ACH-000756,-1.112891908555935
ACH-000757,-0.934989066524992
ACH-000758,-0.9467171410495704
ACH-000760,-1.291484869066156
ACH-000762,-1.1850401357389908
ACH-000763,-1.3900579007965563
ACH-000764,-0.9950297152801836
ACH-000765,-1.2801980397260535
ACH-000766,-1.0346718596588065
ACH-000767,-1.3990911094311116
ACH-000768,-1.1606542321436362
ACH-000769,-1.2522461450277145
ACH-000770,-1.0954983205608646
ACH-000771,-0.8392131781166463
ACH-000773,-0.940663285740408
ACH-000776,-1.2682899059970272
ACH-000777,-1.181995063837912
ACH-000778,-1.4976706869535832
ACH-000781,-1.3714824789668243
ACH-000782,-1.2261985394297823
ACH-000783,-1.0641458927695904
ACH-000784,-1.2761171549633972
ACH-000785,-0.9559499614816424
ACH-000787,-1.2267469002025146
ACH-000788,-1.3017191291369472
ACH-000791,-0.8231750830649991
ACH-000792,-1.2768588332960749
ACH-000794,-1.1535727210910087
ACH-000796,-1.0707147074258347
ACH-000798,-1.1902971319750282
ACH-000799,-1.0337444698201672
ACH-000800,-1.507115793824486
ACH-000802,-1.019391461521939
ACH-000804,-1.2398679027547863
ACH-000805,-1.04913122641109
ACH-000809,-1.0775141619597577
ACH-000810,-0.580224076515158
ACH-000811,-1.1281803990609256
ACH-000817,-1.1459383855228331
ACH-000819,-0.9900438867060574
ACH-000820,-1.1614875070901556
ACH-000821,-0.8300802493920142
ACH-000822,-0.9238418557024114
ACH-000823,-1.0814231268753585
ACH-000824,-1.1743756985548448
ACH-000827,-1.0728693845393695
ACH-000829,-0.9289676755767552
ACH-000831,-0.9131283745304744
ACH-000832,-0.9800119837676362
ACH-000833,-1.5508868023313416
ACH-000834,-1.3600224226491695
ACH-000835,-0.7762493156854674
ACH-000836,-0.9068079985143096
ACH-000837,-1.0939418799691256
ACH-000838,-1.2328670501643808
ACH-000839,-1.006853303095015
ACH-000840,-1.2943740418062413
ACH-000841,-1.4010884053317056
ACH-000843,-1.3960608708708284
ACH-000846,-1.1409454669638823
ACH-000847,-1.1334337848441278
ACH-000848,-1.077328488637786
ACH-000849,-1.3765783856014422
ACH-000851,-1.0221420917196906
ACH-000855,-1.0561021530640768
ACH-000856,-1.2499938981776713
ACH-000858,-1.0996094167101031
ACH-000859,-1.4718266104316584
ACH-000861,-1.3012359337041841
ACH-000862,-0.9731179629780512
ACH-000865,-1.062955465215022
ACH-000866,-1.3720614939901372
ACH-000867,-1.1297589958930772
ACH-000869,-1.3512346594115918
ACH-000872,-1.4910186830625254
ACH-000873,-1.0191047342566095
ACH-000876,-1.4421545841104897
ACH-000878,-1.1855018569100992
ACH-000880,-0.8972473850896394
ACH-000881,-1.3059109495340226
ACH-000882,-1.3343008362067952
ACH-000884,-0.9061784006196334
ACH-000885,-1.1295055808799646
ACH-000887,-0.9630960447676628
ACH-000889,-1.2055678162968806
ACH-000896,-1.3885998312657648
ACH-000898,-0.9703230780610896
ACH-000900,-1.2239596260710792
ACH-000901,-0.5581743461734516
ACH-000905,-1.2558075791441614
ACH-000906,-1.3448767398016523
ACH-000907,-0.8770226772145794
ACH-000910,-1.0534659075771509
ACH-000911,-1.0993615384441446
ACH-000912,-0.95984612964461
ACH-000913,-1.1982110540673083
ACH-000915,-0.8002803049326699
ACH-000916,-1.1863447728232748
ACH-000917,-0.9059862126005512
ACH-000920,-1.0415195106437036
ACH-000921,-1.2980305152721698
ACH-000924,-1.0138094104660873
ACH-000926,-1.0659114531204803
ACH-000928,-1.1711871235444071
ACH-000929,-1.03465075984857
ACH-000932,-1.1421082973989716
ACH-000935,-1.0833404194027143
ACH-000936,-1.179067524311098
ACH-000937,-1.2143631884312474
ACH-000938,-1.3475736714456976
ACH-000939,-0.9369206006915696
ACH-000941,-1.1842442432034563
ACH-000943,-0.9737158798060618
ACH-000946,-1.2420709571069777
ACH-000947,-1.1821203456469638
ACH-000948,-1.2098530508052314
ACH-000950,-0.9696821273192456
ACH-000953,-1.2837294124055856
ACH-000954,-1.2797824343552566
ACH-000957,-1.1807791252377309
ACH-000958,-0.8220395262705293
ACH-000960,-1.4235159395644
ACH-000963,-0.4685690886209984
ACH-000968,-1.2201250354593485
ACH-000969,-1.1003376402705305
ACH-000972,-0.874159341963422
ACH-000973,-0.8386492386569946
ACH-000974,-1.1064950392442003
ACH-000978,-1.0105010264733
ACH-000984,-0.9668286919796192
ACH-000986,-1.1624389732441296
ACH-000988,-0.9154866280815084
ACH-000993,-0.8960971764067154
ACH-000994,-1.2758274029920995
ACH-000996,-1.1957865802994379
ACH-001001,-0.9066402752766616
ACH-001020,-0.8585151712321161
ACH-001028,-0.9710965815026438
ACH-001031,-1.2020049005666256
ACH-001038,-1.218616563698834
ACH-001048,-1.1553692139249292
ACH-001050,-1.1310828649723343
ACH-001053,-1.130593548051542
ACH-001054,-1.2245562626701898
ACH-001061,-0.9813743062090576
ACH-001067,-0.8823414041509186
ACH-001075,-1.5631424287352649
ACH-001096,-1.1909213741861155
ACH-001111,-0.925674078605386
ACH-001119,-0.7727415882052793
ACH-001128,-0.5906695024966765
ACH-001134,-1.1921768971215745
ACH-001151,-1.3144641013300085
ACH-001163,-1.0324663817724236
ACH-001164,-1.1934945849650425
ACH-001183,-1.127965839469095
ACH-001192,-0.9370223953498564
ACH-001193,-1.1515328244554843
ACH-001196,-1.1858305515770051
ACH-001197,-1.253774602452883
ACH-001205,-1.1684046880699483
ACH-001211,-0.9677093476434164
ACH-001212,-1.006001236707362
ACH-001228,-1.295080779800458
ACH-001232,-1.499384740848725
ACH-001239,-1.2656916540257517
ACH-001270,-1.1487133376338352
ACH-001274,-1.0234675849249268
ACH-001275,-1.0855819634892714
ACH-001277,-0.9104572046106448
ACH-001278,-1.0663841194588537
ACH-001280,-1.7483627598647102
ACH-001283,-0.5712448821611692
ACH-001289,-1.0909309381057324
ACH-001300,-1.332515737816348
ACH-001301,-1.0873389165827054
ACH-001302,-1.389040154036752
ACH-001306,-0.8467127461920089
ACH-001318,-1.3475077076459605
ACH-001322,-1.1154696358934506
ACH-001328,-1.0313375303167618
ACH-001332,-1.283518442968018
ACH-001336,-1.5932775736762614
ACH-001346,-1.4782023036759326
ACH-001353,-1.009700580495646
ACH-001354,-1.7108924920477082
ACH-001367,-1.4426295205675186
ACH-001368,-1.3181991010040823
ACH-001374,-1.2238390560583878
ACH-001377,-1.06731068254721
ACH-001380,-1.0593398057129446
ACH-001391,-1.2710313421229762
ACH-001408,-1.168792087543844
ACH-001430,-0.8972474639551711
ACH-001431,-0.8317667059404839
ACH-001450,-1.2200592000399628
ACH-001496,-0.9245659608761936
ACH-001500,-0.6911617592384244
ACH-001523,-1.5621837156172254
ACH-001532,-1.141568020189873
ACH-001550,-0.7769239209284818
ACH-001552,-1.1304730478926779
ACH-001554,-1.1074203186125096
ACH-001654,-1.2528289237953305
ACH-001735,-1.1585785613404422
ACH-001736,-1.420327886698756
ACH-001737,-1.0935489291308258
ACH-001740,-1.4963176150288278
ACH-001745,-1.2379553407544408
ACH-001765,-1.133999123372179
