,TRH (7200)
ACH-000004,0.10416715702913684
ACH-000005,0.2032137473633437
ACH-000007,0.00556488598991199
ACH-000009,0.20206627276529449
ACH-000011,0.14823551444826155
ACH-000012,0.2611878194430803
ACH-000013,0.22615652772472966
ACH-000014,0.12126490765011652
ACH-000015,0.19129825627126795
ACH-000017,0.005990897364467342
ACH-000018,-0.12498093468514587
ACH-000019,0.270105639936052
ACH-000021,0.03269384562545921
ACH-000022,0.1051046995158469
ACH-000025,-0.00130866032750779
ACH-000028,0.143280134499324
ACH-000030,0.11689995997834787
ACH-000035,-0.013588461521975593
ACH-000036,0.2338149275521708
ACH-000037,0.12304424319014773
ACH-000039,0.1217499432755787
ACH-000040,-0.04391562214285453
ACH-000041,0.01957764073365813
ACH-000042,0.07144582382655694
ACH-000045,0.3392753185717888
ACH-000047,-0.04608275915049015
ACH-000052,0.1035696783661379
ACH-000053,0.0897993841937233
ACH-000054,0.03681062291840872
ACH-000055,0.2690777361113609
ACH-000060,0.05068434275165033
ACH-000067,0.06166358634236872
ACH-000070,0.2050154893728224
ACH-000075,0.15885767997798322
ACH-000078,0.031355922577567
ACH-000082,0.03762790343827231
ACH-000085,0.03093061684594981
ACH-000086,0.22750170178327406
ACH-000087,0.005967557166262039
ACH-000092,0.19374122360825427
ACH-000095,0.09655754963315516
ACH-000097,0.036867206974514136
ACH-000098,0.13762091887477113
ACH-000099,0.18537835308832368
ACH-000108,0.14544658440449498
ACH-000113,0.12711118709953098
ACH-000116,0.1493701380727372
ACH-000118,0.1056472647498432
ACH-000120,0.08645080674973267
ACH-000123,0.09087959904206623
ACH-000127,0.06312760038526448
ACH-000128,0.0053785200191779955
ACH-000132,0.2368576584589844
ACH-000133,0.19101179407810426
ACH-000137,0.21404839275298326
ACH-000138,0.21214457008009424
ACH-000142,-0.05430011060112999
ACH-000143,-0.14936037976003536
ACH-000146,0.15060379793373535
ACH-000148,0.09947868847688836
ACH-000150,0.12000268952686327
ACH-000152,0.2424064785102015
ACH-000153,0.18588902501652269
ACH-000159,0.09674202561833747
ACH-000160,0.05472675226480115
ACH-000163,0.10403648027473017
ACH-000167,0.016313229667356852
ACH-000168,-0.04179086190218862
ACH-000169,0.0477843924609642
ACH-000178,0.1775616565085883
ACH-000183,0.16342299035579685
ACH-000188,0.1501923630704076
ACH-000189,0.14977954870919385
ACH-000190,0.2873174472516523
ACH-000198,0.17438250790920198
ACH-000203,-0.05272799738896691
ACH-000204,0.11775208432367275
ACH-000206,0.12010566999650787
ACH-000207,0.008634987139284884
ACH-000208,-0.04914297275667013
ACH-000210,0.07894835869855317
ACH-000211,0.19958210107184726
ACH-000215,0.13222064055526514
ACH-000221,-0.027778980391572426
ACH-000222,0.2990932980469465
ACH-000223,0.18839305823776464
ACH-000226,0.025821122662312943
ACH-000227,0.14104964069149467
ACH-000228,0.1670521383587103
ACH-000231,0.13315651056161712
ACH-000232,0.20746840471445646
ACH-000233,0.035327389300973434
ACH-000234,-0.014282620338745234
ACH-000235,0.07514683869508892
ACH-000237,0.028937424007502332
ACH-000238,0.08509357382220166
ACH-000242,0.15163406922712594
ACH-000243,0.17572990076541178
ACH-000244,0.3565888240154693
ACH-000246,0.13817624652116667
ACH-000248,0.20697853809573397
ACH-000250,0.16996848699052988
ACH-000251,0.16519286113931347
ACH-000252,-0.1272949913787331
ACH-000253,0.2673602128987922
ACH-000255,0.031068794124087917
ACH-000256,0.21855383803784698
ACH-000257,0.14887710714517616
ACH-000258,0.08401675310216734
ACH-000259,0.1806649258061484
ACH-000260,0.10287060964639327
ACH-000261,0.08965822989921574
ACH-000262,0.03581820960688384
ACH-000263,0.2909948076234696
ACH-000264,0.019561210278940658
ACH-000265,0.22072657986740124
ACH-000266,0.1296222869050364
ACH-000272,0.07107659963897815
ACH-000274,0.15311354345241351
ACH-000277,0.16287461819324173
ACH-000278,0.0976666772882298
ACH-000279,0.17396495067680212
ACH-000280,-0.0020955370692743187
ACH-000281,0.1357874997849561
ACH-000288,0.108824470499263
ACH-000291,-0.004039886893308596
ACH-000293,0.001464838616427916
ACH-000294,0.0454805794937399
ACH-000295,-0.1375568679297149
ACH-000296,0.1897418279917596
ACH-000302,0.18588579808330888
ACH-000304,0.2347653826586707
ACH-000307,0.14138703051711082
ACH-000308,0.31054447209461944
ACH-000310,0.11917883731473293
ACH-000311,0.08508635802415905
ACH-000312,0.06760189136140356
ACH-000315,0.032432169484688474
ACH-000316,0.17868241166577395
ACH-000317,0.0836944699584705
ACH-000318,0.21288195506759908
ACH-000319,0.04149773105871947
ACH-000320,0.11975154538077695
ACH-000322,0.04422787477183443
ACH-000323,-0.025041374728660488
ACH-000324,0.1562264974529375
ACH-000329,0.12079659391184065
ACH-000330,0.13129323501782206
ACH-000331,0.10410670090523128
ACH-000332,0.14554720661509235
ACH-000334,0.3985109671644181
ACH-000335,-0.029284633248995974
ACH-000336,0.15495561759606502
ACH-000337,0.16286485738581197
ACH-000338,0.4571741734588574
ACH-000339,0.1504209155415368
ACH-000341,0.09161995882503432
ACH-000348,0.17392929265136545
ACH-000350,0.020136424957837608
ACH-000352,0.0790654464018312
ACH-000356,0.0008161498561929512
ACH-000361,0.2574364161091129
ACH-000362,0.08746059312557558
ACH-000363,0.10519166389157733
ACH-000364,-0.012412834304970477
ACH-000365,0.2630053718205765
ACH-000366,0.11624177257601567
ACH-000368,0.05365404713356192
ACH-000374,0.18001512205179335
ACH-000375,0.2795224468766621
ACH-000376,0.07121455295581286
ACH-000381,0.006482709614435834
ACH-000383,0.17474412646703888
ACH-000387,0.13976104927585464
ACH-000389,0.060446030273093636
ACH-000390,0.12339236659856948
ACH-000393,0.07039336556357369
ACH-000395,0.36177184930144696
ACH-000396,0.03279297318105565
ACH-000397,0.057470374318957324
ACH-000401,0.16442395455294145
ACH-000402,0.3778260107681797
ACH-000403,0.2278938245186567
ACH-000404,0.2912960323155969
ACH-000406,0.10427961367634536
ACH-000407,0.08872718565056463
ACH-000408,0.18682290858679354
ACH-000410,-0.05020113448283812
ACH-000411,0.20747591218496916
ACH-000414,0.17270915238539006
ACH-000415,0.10498135074360357
ACH-000416,0.2017261825828872
ACH-000420,0.1502641918405823
ACH-000421,0.13293785182107332
ACH-000424,0.2096281428954051
ACH-000425,0.1916716437574313
ACH-000426,-0.05608672411914426
ACH-000427,0.12000621358628508
ACH-000433,0.11171404463326784
ACH-000435,-0.14425996964481624
ACH-000436,0.1284010629303653
ACH-000444,0.18037586145720472
ACH-000445,0.12830118432219148
ACH-000448,0.13398743517944975
ACH-000450,0.22052941010428848
ACH-000452,0.12727140404708073
ACH-000454,0.13291968876338112
ACH-000458,0.16062782802211786
ACH-000459,0.2619108032230073
ACH-000460,0.11289636192894165
ACH-000461,0.12438815850091713
ACH-000463,0.20867609530107947
ACH-000464,0.14126453874499367
ACH-000466,0.13927339576967732
ACH-000467,0.08380421960279642
ACH-000468,0.1470831302937684
ACH-000469,0.15316532726451504
ACH-000470,0.1145982779361054
ACH-000471,0.17407086495595672
ACH-000472,0.14143033435624394
ACH-000473,0.004569937863604448
ACH-000475,0.13248218482056376
ACH-000476,0.08762342414775964
ACH-000477,0.102671957452658
ACH-000479,0.14113255321632684
ACH-000480,0.08229952893268086
ACH-000481,0.003454348828974814
ACH-000483,0.16911977627870242
ACH-000484,0.21730181685984615
ACH-000485,0.21938534327323975
ACH-000486,0.13843611561449545
ACH-000487,0.2141852516907348
ACH-000488,0.16176225907807099
ACH-000490,0.09029053987602488
ACH-000491,0.029701696626554336
ACH-000495,0.18195485030865327
ACH-000496,0.033734265139233825
ACH-000499,0.08867789931497398
ACH-000500,-0.016204746135470217
ACH-000502,0.13714648948521846
ACH-000503,0.053131545899632295
ACH-000505,0.12080460719013793
ACH-000507,0.12700405974680706
ACH-000510,0.19368437258944854
ACH-000511,0.21027465391067926
ACH-000512,-0.1572726933295502
ACH-000516,0.11710579104791308
ACH-000517,0.15334189458642947
ACH-000518,0.23408667189566265
ACH-000520,0.1089748932634165
ACH-000521,0.01923254480937315
ACH-000522,0.08507160245789723
ACH-000524,0.10717194298440616
ACH-000527,0.21512721287555886
ACH-000528,0.03346961917527845
ACH-000537,0.03789057400534232
ACH-000541,0.17706007197907167
ACH-000542,0.040296954488438584
ACH-000544,0.023138677338077538
ACH-000545,0.16138789646776824
ACH-000547,-0.012942945289921943
ACH-000548,0.04183839343650623
ACH-000549,0.02108905584194289
ACH-000550,0.06481139302261994
ACH-000552,0.011325983335612563
ACH-000556,0.06539767025489862
ACH-000557,0.17151907795410384
ACH-000569,0.2341337289738909
ACH-000570,0.03949683952256471
ACH-000571,-0.0005101313798209506
ACH-000573,-0.03893812282230854
ACH-000576,0.13132470901954196
ACH-000579,0.012787423278670941
ACH-000580,0.2205500355948099
ACH-000584,0.13880431662042175
ACH-000585,0.1432483274558017
ACH-000588,0.08762588316609284
ACH-000589,0.20829113527810408
ACH-000591,0.33823049761433305
ACH-000593,0.02529581631187576
ACH-000600,-0.0009235164016329412
ACH-000601,0.1950440082227249
ACH-000605,0.2376262942814979
ACH-000606,0.28436243578839504
ACH-000608,0.1791374392852126
ACH-000614,0.14555808086367844
ACH-000616,0.0905763316726395
ACH-000618,0.3082673450193767
ACH-000619,0.07022610978200917
ACH-000620,0.15352876436887974
ACH-000621,0.08727149549453866
ACH-000622,-0.00044933603675728623
ACH-000623,0.09325046056465952
ACH-000624,0.12195778072492976
ACH-000627,0.07289078670013951
ACH-000630,0.0690241157738255
ACH-000631,0.01833457204994685
ACH-000632,0.1985787311987447
ACH-000633,0.12957151627318014
ACH-000637,0.08705537493322005
ACH-000638,0.11067731288838367
ACH-000646,0.14186730968519104
ACH-000647,0.051549800421028025
ACH-000648,0.0976939716913517
ACH-000649,0.137522799941499
ACH-000651,0.10853583895262174
ACH-000652,0.3348426526250296
ACH-000653,0.04887058290405523
ACH-000657,0.17789442446887258
ACH-000658,0.10460119629998126
ACH-000661,0.22504010954068326
ACH-000662,0.19191366039564475
ACH-000663,0.0023985405238185838
ACH-000665,0.1028905735343993
ACH-000671,0.08221013813497098
ACH-000672,0.3991696884565564
ACH-000673,0.09826699088258713
ACH-000676,0.19959914620532468
ACH-000677,0.040043200206294836
ACH-000681,0.2146970051852664
ACH-000683,0.14156325394879174
ACH-000684,0.17224323964626306
ACH-000688,0.0672849172487759
ACH-000693,0.13873750656541609
ACH-000694,0.1708890772802952
ACH-000695,0.06009641461517011
ACH-000696,0.01734226378285251
ACH-000697,-0.12310946647053647
ACH-000699,0.004470703333238597
ACH-000701,0.21507271745608136
ACH-000706,0.0515936002588924
ACH-000711,0.16869556414547926
ACH-000713,0.06625607434466929
ACH-000714,0.04877821599225261
ACH-000718,0.19107548861753446
ACH-000720,0.059447028617500126
ACH-000721,0.25471779318518245
ACH-000724,0.13855636422041742
ACH-000725,0.12760617979417216
ACH-000732,-0.1240482274623836
ACH-000734,0.0448124040783378
ACH-000735,0.1411066698732138
ACH-000736,0.06939133363032195
ACH-000738,-0.013160708837501572
ACH-000746,0.3189530340745137
ACH-000747,0.2314382924843269
ACH-000748,0.022985391505939798
ACH-000753,0.05403793957130318
ACH-000756,-0.05953625980172787
ACH-000757,0.08320695261440425
ACH-000758,0.0246242320158286
ACH-000760,0.2710839922716147
ACH-000762,0.1848617589711763
ACH-000763,0.2729463112909793
ACH-000764,0.10734002342078562
ACH-000765,0.07607673961474308
ACH-000766,0.26525358059815657
ACH-000767,0.22177560631342266
ACH-000768,0.06387910316059482
ACH-000769,0.23364754135053475
ACH-000770,0.22839376633267364
ACH-000771,0.12899708535908708
ACH-000773,0.2871652689022934
ACH-000776,0.12333303829848932
ACH-000777,0.29701284534569594
ACH-000778,0.10333248596985062
ACH-000781,0.09293696062852233
ACH-000782,-0.035982876982990415
ACH-000783,0.20095848353607892
ACH-000784,0.045785737058407376
ACH-000785,-0.052745639968166
ACH-000787,0.14405619843784567
ACH-000788,0.1760424031831581
ACH-000791,0.06888366232237375
ACH-000792,0.14936489232525432
ACH-000794,0.17866457767450308
ACH-000796,0.13220978179429
ACH-000798,0.3396709231393384
ACH-000799,0.2112433181293898
ACH-000800,-0.018692203850710944
ACH-000802,0.11854018018628718
ACH-000804,-0.1169069306998474
ACH-000805,-0.08639043928108367
ACH-000809,0.1245938701372694
ACH-000810,-0.0072385151352363794
ACH-000811,0.10354623729290004
ACH-000817,0.3207989514505229
ACH-000819,-0.09258566760415064
ACH-000820,0.4727628728060256
ACH-000821,0.08384041179056696
ACH-000822,0.18469884604972564
ACH-000823,0.13119141155598918
ACH-000824,0.142468086330112
ACH-000827,0.08398988304994591
ACH-000829,0.2925411272398913
ACH-000831,-0.07820385000708464
ACH-000832,0.11946347759764685
ACH-000833,-0.14071794447328811
ACH-000834,0.15920054019272276
ACH-000835,0.20904311535401024
ACH-000836,0.08777872164590997
ACH-000837,0.07934348635893393
ACH-000838,0.19608337909754756
ACH-000839,-0.2038053485482688
ACH-000840,0.17503023104503027
ACH-000841,-0.05283629054916045
ACH-000843,0.16639495483589076
ACH-000846,0.20316607391416594
ACH-000847,0.11671903292561395
ACH-000848,0.1923158726876363
ACH-000849,0.16189278281828592
ACH-000851,0.10097692201462173
ACH-000855,0.26820839074702396
ACH-000856,0.14708924487053046
ACH-000858,0.14653310882890466
ACH-000859,0.22205467022971312
ACH-000861,0.10870386803877588
ACH-000862,0.1157209526507646
ACH-000865,0.1514243988216047
ACH-000866,0.1404389076539711
ACH-000867,0.12923582700115466
ACH-000869,0.06493676828592618
ACH-000872,0.13275002255223795
ACH-000873,0.4651031922878188
ACH-000876,0.10829423077473467
ACH-000878,0.2663502632567889
ACH-000880,0.04881168880644732
ACH-000881,0.21239411069420108
ACH-000882,0.05665227090077162
ACH-000884,0.19285487799313375
ACH-000885,0.09917032467667737
ACH-000887,0.04372242760920434
ACH-000889,0.06973538682749167
ACH-000896,0.11423510367745245
ACH-000898,0.048489684955056185
ACH-000900,0.15033551133813672
ACH-000901,0.09812433799548886
ACH-000905,0.056377008980045135
ACH-000906,0.17231060625148248
ACH-000907,0.032244881278713354
ACH-000910,0.13163896156032395
ACH-000911,0.10928762869412906
ACH-000912,-0.06586793660729315
ACH-000913,0.055507915246143937
ACH-000915,0.2199022006655546
ACH-000916,0.365908685818564
ACH-000917,0.06929717329674652
ACH-000920,-0.11099386007881654
ACH-000921,0.1832986470318052
ACH-000924,0.21528789699182327
ACH-000926,0.07124452446537934
ACH-000928,0.0862313802995285
ACH-000929,0.07418047105317851
ACH-000932,0.10836088743921687
ACH-000935,0.1692827067492827
ACH-000936,-0.061403858159079824
ACH-000937,0.13641357109528274
ACH-000938,0.18310681113503685
ACH-000939,0.1167801547522501
ACH-000941,0.23764742219933555
ACH-000943,0.08163382525709004
ACH-000946,0.1272980366011612
