,XCR1 (2829)
ACH-000004,-0.044457490276015726
ACH-000005,-0.166900170208694
ACH-000007,0.08690866569973618
ACH-000009,0.043788304117554924
ACH-000011,-0.022326202866237998
ACH-000012,-0.13261851216624607
ACH-000013,-0.15854373978850558
ACH-000014,-0.07419512809968279
ACH-000015,-0.08884167359808373
ACH-000017,-0.07475811193589517
ACH-000018,-0.031118582242129336
ACH-000019,-0.024538094659388585
ACH-000021,-0.08170967089947086
ACH-000022,-0.08525671910778862
ACH-000025,-0.0284317401051136
ACH-000028,-0.07183758949739033
ACH-000030,-0.06862671240215623
ACH-000035,-0.09077495224041963
ACH-000036,-0.13458522889893582
ACH-000037,-0.1442715674298637
ACH-000039,0.07328332953614694
ACH-000040,-0.043971998721470035
ACH-000041,-0.010410029081563878
ACH-000042,-0.12005330629581512
ACH-000045,-0.11866197683309312
ACH-000047,-0.12069132753319155
ACH-000052,-0.013245465333448869
ACH-000053,-0.14338120653932945
ACH-000054,-0.16380262730563674
ACH-000055,-0.2741445308455159
ACH-000060,-0.2970820727333811
ACH-000067,-0.1649626907970122
ACH-000070,-0.01384711422490604
ACH-000075,-0.05836652906928086
ACH-000078,-0.028234817729045125
ACH-000082,-0.0773914510575182
ACH-000085,0.0424186301097796
ACH-000086,-0.060441559018923424
ACH-000087,-0.13318650572818286
ACH-000092,-0.09515268116125727
ACH-000095,-0.11243752419054152
ACH-000097,-0.1553745740091579
ACH-000098,-0.22437374409549826
ACH-000099,0.027846996278503247
ACH-000108,-0.0071608244865966515
ACH-000113,-0.13091182690371975
ACH-000116,-0.12111158468398997
ACH-000118,-0.13920120207541314
ACH-000120,-0.12380400561807997
ACH-000123,-0.16407931396034664
ACH-000127,-0.08753210597258859
ACH-000128,-0.08029066411970992
ACH-000132,-0.17001617973022154
ACH-000133,-0.019716941560331373
ACH-000137,-0.1312281385891827
ACH-000138,-0.013503116748756908
ACH-000142,-0.08394669548326514
ACH-000143,-0.18474804628279504
ACH-000146,-0.19565403009095106
ACH-000148,-0.04848983014472967
ACH-000150,-0.23719443744560956
ACH-000152,0.041023223644548766
ACH-000153,0.060580571963856224
ACH-000159,-0.1564507260583414
ACH-000160,-0.16880310022280526
ACH-000163,-0.09105821032488816
ACH-000167,-0.00960036145658559
ACH-000168,0.007665375494568691
ACH-000169,-0.06283397116349268
ACH-000178,-0.062478638515456465
ACH-000183,-0.07507847578468695
ACH-000188,-0.19355544850338344
ACH-000189,-0.14268589517151406
ACH-000190,-0.04887452066181002
ACH-000198,-0.03119940550695261
ACH-000203,-0.3786319555259231
ACH-000204,-0.16825179294385992
ACH-000206,-0.19133956534672125
ACH-000207,-0.18701425826533727
ACH-000208,-0.1968572892724479
ACH-000210,-0.2756070633170274
ACH-000211,-0.11834425976257502
ACH-000215,-0.04080183264906618
ACH-000221,-0.05041092175072253
ACH-000222,-0.03941898208604196
ACH-000223,-0.07947923238820861
ACH-000226,-0.07335957985205553
ACH-000227,-0.2615033311476053
ACH-000228,-0.08860713825201154
ACH-000231,-0.14676122047011014
ACH-000232,-0.0107683858742721
ACH-000233,-0.11828291283577193
ACH-000234,-0.2759386819274269
ACH-000235,-0.10334415537912256
ACH-000237,-0.15879882529798872
ACH-000238,-0.2141890519520053
ACH-000242,0.07758847093171763
ACH-000243,-0.11664185201284535
ACH-000244,-0.3503870820722829
ACH-000246,-0.09211458358321414
ACH-000248,-9.595851979351934e-05
ACH-000250,-0.10730318776664233
ACH-000251,0.022202430781471542
ACH-000252,-0.2699996835354968
ACH-000253,-0.19827846181183664
ACH-000255,-0.1298229034240763
ACH-000256,-0.1268302004714764
ACH-000257,-0.19744594312994385
ACH-000258,-0.18510422203385865
ACH-000259,-0.11808945429697405
ACH-000260,-0.04684842681153618
ACH-000261,-0.11655713386388145
ACH-000262,-0.19932786568022284
ACH-000263,-0.24518986929801664
ACH-000264,-0.2094366689229284
ACH-000265,-0.09338686943848708
ACH-000266,-0.1226708433169374
ACH-000272,-0.11832295796445437
ACH-000274,-0.11986786370056915
ACH-000277,-0.16484168273318248
ACH-000278,-0.13925300615882902
ACH-000279,-0.17196779447211968
ACH-000280,-0.13434174899605808
ACH-000281,-0.20359202879478788
ACH-000288,-0.006195134395690432
ACH-000291,-0.07928314628041128
ACH-000293,-0.2261432772443561
ACH-000294,-0.11706137454438435
ACH-000295,-0.27988313968653705
ACH-000296,-0.08739594600030551
ACH-000302,-0.1198499835297467
ACH-000304,-0.2684205405337572
ACH-000307,-0.16481780999332665
ACH-000308,-0.0680416781076197
ACH-000310,-0.20575981559491047
ACH-000311,-0.1989993147367917
ACH-000312,-0.10787174353073864
ACH-000315,-0.2707929703221016
ACH-000316,-0.1402685255017143
ACH-000317,-0.1986490101726044
ACH-000318,-0.06002766968785051
ACH-000319,-0.1641619882136623
ACH-000320,-0.029204173320359926
ACH-000322,-0.08881569754642424
ACH-000323,-0.08228413588888331
ACH-000324,-0.039146856644433715
ACH-000329,-0.12793591871587442
ACH-000330,0.07057863661809036
ACH-000331,-0.11311522810243622
ACH-000332,-0.1486278012300143
ACH-000334,-0.032434519603901715
ACH-000335,0.038710414883557566
ACH-000336,-0.054851693871354065
ACH-000337,-0.1862347328589224
ACH-000338,0.36117962178494817
ACH-000339,-0.07610859154489946
ACH-000341,-0.032837744072926715
ACH-000348,-0.09548425493014724
ACH-000350,-0.08865786144097149
ACH-000352,-0.061003408975954874
ACH-000356,-0.029692426053325456
ACH-000361,-0.051443315923405966
ACH-000362,-0.02928471496438402
ACH-000363,-0.09741303367733734
ACH-000364,-0.031111853818533743
ACH-000365,-0.010644076746887868
ACH-000366,-0.025840920531504958
ACH-000368,-0.06818167832099023
ACH-000374,-0.12981614005919004
ACH-000375,0.056562539991469735
ACH-000376,-0.0889463180994043
ACH-000381,-0.06904986529157743
ACH-000383,-0.08605928558081395
ACH-000387,-0.0735993192979592
ACH-000389,-0.1886866943827324
