,CTBP2 (1488)
ACH-000188,-0.5691036177192336
ACH-000189,-0.0786878762740376
ACH-000190,0.2309026463272784
ACH-000198,-0.28128451171882624
ACH-000203,0.18025874145730214
ACH-000204,-0.4759355979884159
ACH-000206,0.011373440896885514
ACH-000207,-0.45427285495747105
ACH-000208,-0.3143645473174277
ACH-000210,-0.2803126314470042
ACH-000211,-0.4413586870902804
ACH-000215,-0.3809757520487165
ACH-000221,-0.22180077204949464
ACH-000222,-0.1235738128628508
ACH-000223,-0.3613083228079652
ACH-000226,-0.03126179291173852
ACH-000227,-0.3887041558464647
ACH-000228,-0.24825025879901205
ACH-000231,-0.4106169768182691
ACH-000232,-0.4778749349323302
ACH-000233,-0.03850584624458271
ACH-000234,-0.2181374876816224
ACH-000235,-0.3080883183921552
ACH-000237,-0.4355096503180679
ACH-000238,-0.3972419732613096
ACH-000242,-0.5799298001829679
ACH-000243,0.05598265556874437
ACH-000244,-0.4569166112748324
ACH-000246,-0.5762167556245065
ACH-000248,-0.4250494449992616
ACH-000250,-0.38699272137990587
ACH-000251,-0.4524016367844218
ACH-000252,-0.3030972842870962
ACH-000253,-0.5375946236620185
ACH-000255,-0.2633824884205448
ACH-000256,-0.4032483921285557
ACH-000257,-0.3860163818030965
ACH-000258,-0.7436766652081558
ACH-000259,-0.4719400837249061
ACH-000260,-0.3175076293848397
ACH-000261,-0.3226809550819322
ACH-000262,-0.2458384541238028
ACH-000263,0.06309325967356301
ACH-000264,-0.2478900463808837
ACH-000265,-0.01856460060992192
ACH-000266,-0.2568023667322483
ACH-000272,-0.2011402963593064
ACH-000274,-0.39391631235183977
ACH-000277,-0.5454657291597897
ACH-000278,-0.3783484285535952
ACH-000279,-0.4197303082901659
ACH-000280,-0.2744082515232371
ACH-000281,-0.4725827387805807
ACH-000288,-0.408193607092844
ACH-000291,-0.4091349180481596
ACH-000293,-0.4711645739235799
ACH-000294,-0.371591539600809
ACH-000295,-0.43001255818411455
ACH-000296,-0.5058345441111821
ACH-000302,-0.4074927832383927
ACH-000304,-0.2305944653342601
ACH-000307,-0.2749052677548048
ACH-000308,-0.3318240794765364
ACH-000310,-0.5073438283995563
ACH-000311,-0.07938173199509911
ACH-000312,-0.5052806011159473
ACH-000315,-0.5517887835028007
ACH-000316,-0.5234347732544887
ACH-000317,-0.3323846499484695
ACH-000318,-0.25414283164039986
ACH-000319,-0.4920850671764468
ACH-000320,-0.28563897766138296
ACH-000322,-0.4446188619116915
ACH-000323,-0.3588862545031624
ACH-000324,-0.3930516124579551
ACH-000329,-0.3119778886693415
ACH-000330,-0.3545276339668213
ACH-000331,-0.13907802888890114
ACH-000332,-0.4162266012254561
ACH-000334,-0.20700655636099607
ACH-000335,-0.3287241840720879
ACH-000336,-0.3025401016009591
ACH-000337,-0.10745828131089004
ACH-000338,-0.11445108037105488
ACH-000339,-0.2593584773255589
ACH-000341,-0.34746841141450874
ACH-000348,-0.3452164004384675
ACH-000350,-0.3671140716417683
ACH-000352,-0.3879067329999213
ACH-000356,-0.4526000396557693
ACH-000361,-0.37108199210679615
ACH-000362,-0.1857130912812625
ACH-000363,-0.29531840438791684
ACH-000364,-0.15766499122278588
ACH-000365,-0.2635540737570424
ACH-000366,-0.4695297041147972
ACH-000368,-0.3741534373421056
ACH-000374,-0.3163865268685749
ACH-000375,-0.36307621053987305
ACH-000376,-0.35830431113602484
ACH-000381,-0.5462709994815472
ACH-000383,-0.31307115720592354
ACH-000387,-0.43728103105075894
ACH-000389,-0.5373201763259227
ACH-000390,-0.40998905118995743
ACH-000393,-0.3226879641181745
ACH-000395,-0.4189423899796724
ACH-000396,-0.3190062745995575
ACH-000397,-0.5942185681982494
ACH-000401,-0.42487733410005385
ACH-000402,-0.2016870131986686
ACH-000403,-0.2920173797502302
ACH-000404,-0.5864630633787504
ACH-000406,-0.2042216459887188
ACH-000407,-0.2702035353931967
ACH-000408,-0.3189170325179571
ACH-000410,-0.3402130830181181
ACH-000411,-0.3192560459147262
ACH-000414,-0.5954431099992007
ACH-000415,-0.425803934341762
ACH-000416,-0.41814391506494497
ACH-000420,-0.4067030762908665
ACH-000421,-0.431711627699852
ACH-000424,-0.3748045746010704
ACH-000425,-0.3290681495017754
ACH-000426,-0.2700528432147639
ACH-000427,-0.5795644292732758
ACH-000433,-0.6766291084624343
ACH-000435,-0.3347154761732809
ACH-000436,-0.4464072585984124
ACH-000444,-0.2915139374591619
ACH-000445,-0.4122019839558701
ACH-000448,-0.4204739461465806
ACH-000450,0.0127045043052935
ACH-000452,-0.25825839646814475
ACH-000454,-0.12843157144981926
ACH-000458,-0.3611174293429414
ACH-000459,-0.2755660363178604
ACH-000460,-0.4143142703066824
ACH-000461,-0.29954949398170755
ACH-000463,-0.3710123677041712
ACH-000464,-0.3029309854010768
ACH-000466,-0.630643345942093
ACH-000467,-0.2106113131291406
ACH-000468,-0.2822874237002258
ACH-000469,-0.3145980873715175
ACH-000470,-0.3357589960547794
ACH-000471,-0.2504910148448581
ACH-000472,-0.2970164074057796
ACH-000473,-0.3349697066135057
ACH-000475,-0.4079119521908792
ACH-000476,-0.5036364043778472
ACH-000477,-0.1838214581598161
ACH-000479,-0.38780100200191386
ACH-000480,-0.21724364769357515
ACH-000481,-0.3529546447065029
ACH-000483,-0.2960524321419675
ACH-000484,-0.3702147209617115
ACH-000485,-0.3905055347089889
ACH-000486,-0.472572859976805
ACH-000487,-0.2922573203879724
ACH-000488,-0.35516790426063216
ACH-000490,-0.3291807992952496
ACH-000491,-0.2548231485757136
ACH-000495,-0.12790103635941386
ACH-000496,-0.2180537476876662
ACH-000499,-0.12621043259916895
ACH-000500,-0.6539980338516375
ACH-000502,-0.5238624838267297
ACH-000503,-0.2656383382841884
ACH-000505,-0.2367304943616852
ACH-000507,-0.4188752392013628
ACH-000510,-0.3795530653252097
ACH-000511,-0.2799477664902285
ACH-000512,-0.37065018793852506
ACH-000516,-0.3721940508815965
ACH-000517,-0.3687164116468927
ACH-000518,-0.3883094541446196
ACH-000520,-0.3343686672078892
ACH-000521,-0.5394339216660455
ACH-000522,-0.4976552556110194
ACH-000524,-0.3605217206876825
ACH-000527,-0.3033427352276698
ACH-000528,-0.415331597969512
ACH-000537,-0.5019691712606189
ACH-000541,-0.2221504298093301
ACH-000542,-0.38285173981397785
ACH-000544,-0.3366386558703178
ACH-000545,-0.5315538562321285
ACH-000547,-0.17333380126459524
ACH-000548,-0.3526654360414191
ACH-000549,-0.34476322826883404
ACH-000550,-0.42095414962737226
ACH-000552,-0.4718812349013998
ACH-000556,-0.3692612705742159
ACH-000557,-0.4763917800462198
ACH-000569,-0.1406741132030162
ACH-000570,-0.3255185688311105
ACH-000571,-0.3622508072788653
ACH-000573,-0.12662034958333454
ACH-000576,-0.5560189613319122
ACH-000579,-0.7763193253779467
ACH-000580,-0.40697822661021205
ACH-000584,-0.6542927380931183
ACH-000585,-0.1915545980205548
ACH-000588,-0.02323697527595911
ACH-000589,-0.07620274714580162
ACH-000591,-0.2737926074350309
ACH-000593,-0.3206682160863971
ACH-000600,-0.4717152061625496
ACH-000601,-0.22303728844121648
ACH-000605,-0.3141523935896938
ACH-000606,-0.27861116304451744
ACH-000608,-0.27017504817255605
ACH-000614,-0.10948103730335368
ACH-000616,-0.38236724635725106
ACH-000618,-0.2750861042115065
ACH-000619,-0.4124933045023929
ACH-000620,-0.4795467034974778
ACH-000621,-0.2832143334922178
ACH-000622,-0.24644760536258975
ACH-000623,-0.4069259369405866
ACH-000624,-0.30960981270681354
ACH-000627,-0.4581600389567897
ACH-000630,-0.2850282833439944
ACH-000631,-0.2712451278285813
ACH-000632,-0.4843229984113486
ACH-000633,-0.5517491579643051
ACH-000637,-0.3136598157403876
ACH-000638,-0.3032089224538405
ACH-000646,-0.28299204725798643
ACH-000647,-0.27103684666530176
ACH-000648,-0.631216574531812
ACH-000649,-0.2708364088799446
ACH-000651,-0.31352728985586137
ACH-000652,-0.3276912323873373
ACH-000653,-0.3788622779718321
ACH-000657,-0.4089224141964101
ACH-000658,-0.33737350476186845
ACH-000661,-0.007767395428230564
ACH-000662,-0.6181936326445099
ACH-000663,-0.2539672923362913
ACH-000665,-0.2309905895874381
ACH-000671,-0.17299972421709287
ACH-000672,-0.4982905814097938
ACH-000673,-0.5329451559368285
ACH-000676,-0.3044073249604449
ACH-000677,-0.3275014711818603
ACH-000681,-0.3828173435769727
ACH-000683,-0.4254785370563251
ACH-000684,-0.4203912033571095
ACH-000688,-0.2939083586331833
ACH-000693,-0.30920803649189343
ACH-000694,-0.20487131375932235
ACH-000695,-0.0742779738906117
ACH-000696,-0.4606642296778596
ACH-000697,-0.44835018763546336
ACH-000699,-0.28542290922242103
ACH-000701,-0.35046531788546353
ACH-000706,-0.2483194416538485
ACH-000711,-0.30057652915073513
ACH-000713,-0.4315133131235663
ACH-000714,-0.4170297711626319
ACH-000718,-0.3357913829275627
ACH-000720,-0.41794647193813705
ACH-000721,-0.10252987528904196
ACH-000724,-0.5763854085379103
ACH-000725,-0.3171431030056175
ACH-000732,-0.3615446899281956
ACH-000734,-0.2677497352726833
ACH-000735,-0.37567445971763935
ACH-000736,-0.5685379517925072
ACH-000738,-0.4500467383156595
ACH-000746,-0.21076832359229167
ACH-000747,0.11975446678459205
ACH-000748,-0.4734968713590659
ACH-000753,-0.27549589228513016
ACH-000756,-0.3355119677482581
ACH-000757,-0.0413664533515898
ACH-000758,-0.4933076951457957
ACH-000760,-0.3745299581402519
ACH-000762,-0.4687077043221773
ACH-000763,-0.4331623644264605
ACH-000764,-0.2527129294600595
ACH-000765,-0.4769261202679426
ACH-000766,-0.3925412236085188
ACH-000767,-0.2845093231456641
ACH-000768,-0.2518506549225824
ACH-000769,-0.3245854059545489
ACH-000770,-0.4316597698812252
ACH-000771,-0.13410511295553934
ACH-000773,-0.2784148488104409
ACH-000776,-0.3282667762691061
ACH-000777,-0.1930026638314618
ACH-000778,-0.4304475076937265
ACH-000781,-0.3813602108142261
ACH-000782,-0.5225576221460281
ACH-000783,-0.4706061315603289
ACH-000784,-0.23375685828244305
ACH-000785,-0.29582476836759164
ACH-000787,-0.4497073666951109
ACH-000788,-0.4884093971953787
ACH-000791,-0.208927066942508
ACH-000792,-0.3441790836275275
ACH-000794,-0.2465693304555879
ACH-000796,-0.28449249421902034
ACH-000798,-0.812690885951847
ACH-000799,-0.4253048799250629
ACH-000800,-0.1945432684850978
ACH-000802,-0.309316802169242
ACH-000804,-0.4310159562837822
ACH-000805,-0.35206526866953497
ACH-000809,-0.3555019603432001
ACH-000810,-0.4222496954031504
ACH-000811,-0.24883136404581602
ACH-000817,-0.34199508915182675
ACH-000819,-0.3661735919157073
ACH-000820,0.2032277730598209
ACH-000821,-0.39684098927630895
ACH-000822,-0.3884707511378398
ACH-000823,-0.3893194057164687
ACH-000824,-0.40716217613694544
ACH-000827,-0.31239197335996177
ACH-000829,-0.2441019441011585
ACH-000831,-0.43211552834337
ACH-000832,-0.4032418115624241
ACH-000833,-0.1646480760820356
ACH-000834,-0.3021662052959035
ACH-000835,-0.2763726622446997
ACH-000836,-0.02260847768627181
ACH-000837,-0.4142801221661834
ACH-000838,-0.3521919112411981
ACH-000839,-0.7039521835773196
ACH-000840,-0.26997699389847896
ACH-000841,-0.37288292933264905
ACH-000843,-0.4084809506938693
ACH-000846,-0.2900099532592709
ACH-000847,-0.20168316032559636
ACH-000848,-0.2308848948629121
ACH-000849,-0.2716766324638589
ACH-000851,-0.4505978424134134
ACH-000855,-0.17225769519376294
ACH-000856,-0.24019690653737766
ACH-000858,-0.3927533085724728
ACH-000859,-0.2728406101242173
ACH-000861,-0.2720487149937464
ACH-000862,-0.2931594133354787
ACH-000865,-0.4383203442135853
ACH-000866,-0.13319192606406807
ACH-000867,-0.32575290771228704
ACH-000869,-0.24581734174117945
ACH-000872,-0.3005420391505596
ACH-000873,-0.5556395553468322
ACH-000876,-0.3395087670916073
ACH-000878,-0.4615202219970798
ACH-000880,-0.4669546794643712
ACH-000881,-0.5096463984137091
ACH-000882,-0.11024105369289673
ACH-000884,-0.4117122344381874
ACH-000885,-0.4366529361194688
ACH-000887,-0.3240799496293796
ACH-000889,-0.1530823197655853
ACH-000896,-0.3122324449810577
ACH-000898,-0.497049684649494
ACH-000900,-0.2687438088418256
ACH-000901,-0.25725464766672146
ACH-000905,-0.5386420471441739
ACH-000906,-0.1273633475782191
ACH-000907,-0.2870973575113102
ACH-000910,-0.2633282669277873
ACH-000911,-0.23921904456415294
ACH-000912,-0.14444738962394002
ACH-000913,-0.15800535496682744
ACH-000915,-0.2910033471158869
ACH-000916,-0.4421615007131453
ACH-000917,-0.4660213066282716
ACH-000920,-0.4843593510049199
ACH-000921,-0.5120083452216714
ACH-000924,-0.22133555658807685
ACH-000926,-0.4974606036236433
ACH-000928,-0.6859629979655771
ACH-000929,-0.27605366350389043
ACH-000932,-0.1449128884233626
ACH-000935,-0.6678342211778805
ACH-000936,-0.4836328153294797
ACH-000937,-0.4157767226529908
ACH-000938,-0.4185778463370526
ACH-000939,0.02895871863145749
ACH-000941,-0.2419587022805303
ACH-000943,-0.1689344987747914
ACH-000946,-0.3400972216579541
ACH-000947,-0.4615519977255952
ACH-000948,-0.324056108423829
ACH-000950,-0.4422349932594027
ACH-000953,-0.5295566135044556
ACH-000954,-0.21089900076150836
ACH-000957,-0.5682886827707554
ACH-000958,-0.38732246602425335
ACH-000960,-0.3098882983158921
ACH-000963,-0.3145986046339937
ACH-000968,-0.21410343172628896
ACH-000969,-0.31028785625383204
ACH-000972,-0.6181480152018969
ACH-000973,-0.25160373628506066
ACH-000974,-0.3023861041240907
ACH-000978,-0.5707921671617864
ACH-000984,-0.5068582684090177
ACH-000986,-0.4254785502303039
ACH-000988,-0.5176773251621654
ACH-000993,-0.4360365943950301
ACH-000994,-0.2050886041883354
ACH-000996,-0.5781961451707187
ACH-001001,-0.23965607524162985
ACH-001020,-0.11712572202314694
ACH-001028,-0.4094806820918752
ACH-001031,-0.4861964566037256
ACH-001038,-0.2876754909265117
ACH-001048,-0.4204909222964165
ACH-001050,-0.3917516891927516
ACH-001053,-0.24187768121439604
ACH-001054,-0.5553003885458677
ACH-001061,-0.2914852120145625
ACH-001067,-0.5508441750325076
ACH-001075,-0.1100346209656788
ACH-001096,-0.5626410432984748
ACH-001111,-0.4167682918181517
ACH-001119,-0.11789390016059655
ACH-001128,0.6058039055814224
ACH-001134,-0.4228842480171532
ACH-001151,-0.6124702839611014
ACH-001163,-0.3015770510567276
ACH-001164,-0.26295976248696906
ACH-001183,-0.21068962764625776
ACH-001192,-0.2583237959220187
ACH-001193,-0.3059108566121079
ACH-001196,-0.26025521173379856
ACH-001197,-0.2468399099980185
ACH-001205,-0.5548564137420279
ACH-001211,-0.15160081073214896
ACH-001212,-0.11256896359058684
ACH-001228,-0.5192261730664661
ACH-001232,-0.4482235152154031
ACH-001239,-0.4880858231652092
ACH-001270,-0.4328641312715644
ACH-001274,-0.259571869279354
ACH-001275,-0.4580169253631195
ACH-001277,-0.2700745710029044
ACH-001278,-0.2695710483888017
ACH-001280,-0.4604115203860525
ACH-001283,-0.33344144410359705
ACH-001289,-0.2394397748560177
ACH-001300,-0.6559330297455439
ACH-001301,-0.5801047923343062
ACH-001302,-0.5062825697855189
ACH-001306,-0.1810948984594724
ACH-001318,-0.3300911257067553
ACH-001322,-0.4543566571783363
ACH-001328,-0.667952713238569
ACH-001332,-0.6597588716701457
ACH-001336,-0.13190609739748635
ACH-001346,-0.23749807920596655
ACH-001353,-0.4571296063187199
ACH-001354,-0.40696168162869545
ACH-001367,-0.6715120421989812
ACH-001368,-0.1205320720311312
ACH-001374,-0.5391375627078722
ACH-001377,-0.4706599580221666
ACH-001380,-0.4307528683296337
ACH-001391,-0.4128707325887012
ACH-001408,-0.2288097542699613
ACH-001430,-0.4791523309761711
ACH-001431,-0.3840740046670543
ACH-001450,-0.4494783622441143
ACH-001496,-0.2141293451848881
ACH-001500,0.09030098483533673
ACH-001523,-0.23877439487689156
ACH-001532,-0.5229859816836985
ACH-001550,0.00935358266421402
ACH-001552,-0.341549374799195
ACH-001554,-0.6357568099880493
ACH-001654,-0.5583684605689924
ACH-001735,-0.42449291298017017
ACH-001736,-0.41323027408495416
ACH-001737,-0.28569993680580136
ACH-001740,-0.3613924854012822
ACH-001745,-0.3757781586295443
ACH-001765,-0.3675400625395917
