,DRGX (644168)
ACH-000211,-0.13038532774917566
ACH-000215,-0.0510223995997731
ACH-000221,-0.11411882180709285
ACH-000222,-0.01842405232600533
ACH-000223,-0.06778571642841251
ACH-000226,-0.07248273709256729
ACH-000227,-0.25134470571849843
ACH-000228,-0.17837509775919613
ACH-000231,-0.17183732783407446
ACH-000232,-0.05965560429128593
ACH-000233,-0.0968782438927219
ACH-000234,-0.1474842194338982
ACH-000235,0.02428039020124783
ACH-000237,-0.08460184260228817
ACH-000238,-0.06887538523145541
ACH-000242,-0.2083700226723104
ACH-000243,-0.08150757619025446
ACH-000244,-0.004002221479481196
ACH-000246,-0.09278468910068684
ACH-000248,-0.15563294721105042
ACH-000250,-0.04499461235019911
ACH-000251,-0.027596005061659053
ACH-000252,0.03458314737873537
ACH-000253,-0.05034908234190473
ACH-000255,-0.19408116598879865
ACH-000256,-0.2330592065452523
ACH-000257,-0.03947994351583893
ACH-000258,-0.07069210831383126
ACH-000259,-0.15910576065888812
ACH-000260,-0.06686509093907933
ACH-000261,-0.14252085142352688
ACH-000262,-0.3079713993346276
ACH-000263,-0.025598663675986132
ACH-000264,-0.04738877249578821
ACH-000265,-0.10895289717299493
ACH-000266,-0.06907914932902769
ACH-000272,-0.10948968879006188
ACH-000274,-0.032803786618510015
ACH-000277,-0.017069668777894467
ACH-000278,0.0035097118562880986
ACH-000279,-0.004845685359953757
ACH-000280,-0.053144453394861325
ACH-000281,-0.007771789804838406
ACH-000288,-0.024916258217468342
ACH-000291,-0.10626007811987856
ACH-000293,-0.15004498154274049
ACH-000294,-0.06946697308824706
ACH-000295,-0.2275597664761781
ACH-000296,0.10361041957348796
ACH-000302,0.056473751587332574
ACH-000304,-0.02049772867305402
ACH-000307,-0.05686963646481091
ACH-000308,-0.12288532652975985
ACH-000310,-0.1852117448936968
ACH-000311,-0.06412223503593809
ACH-000312,-0.15757290905748206
ACH-000315,-0.3515354369814077
ACH-000316,-0.11098953695620388
ACH-000317,0.09877927440958308
ACH-000318,-0.07565079434354732
ACH-000319,-0.3251697707410295
ACH-000320,-0.09213195249052136
ACH-000322,-0.0819162107801013
ACH-000323,-0.2890704758490126
ACH-000324,-0.03361477803221563
ACH-000329,-0.0038364806942722844
ACH-000330,-0.07429720303236399
ACH-000331,-0.2287158617794551
ACH-000332,0.0017287517837347227
ACH-000334,-0.14473881043428985
ACH-000335,-0.15244635173707136
ACH-000336,0.4141575417070492
ACH-000337,-0.22533554317411894
ACH-000338,0.11558064210750355
ACH-000339,-0.0888751479546715
ACH-000341,0.007290553996471933
ACH-000348,0.009439402463880336
ACH-000350,0.009981945104592105
ACH-000352,-0.0498632702229432
ACH-000356,0.08582265740802272
ACH-000361,-0.024767732706022408
ACH-000362,0.0035696177092352814
ACH-000363,-0.0898548201391801
ACH-000364,-0.060876619440492774
ACH-000365,-0.0893501110335262
ACH-000366,-0.16993215645777698
ACH-000368,0.2697690604023176
ACH-000374,-0.1342980799745519
ACH-000375,-0.15089032221586518
ACH-000376,0.05307859696313851
ACH-000381,-0.1172500448483544
ACH-000383,-0.07603585676027368
ACH-000387,-0.1004460743632138
ACH-000389,0.049479385042485516
ACH-000390,0.005882913316243341
ACH-000393,-0.018868340563918458
ACH-000395,-0.1194139520192283
ACH-000396,-0.17481371800464884
ACH-000397,0.0108567077211368
ACH-000401,-0.09273071098936668
ACH-000402,0.20450727462083548
ACH-000403,-0.05019902780158927
ACH-000404,-0.06620966939810326
ACH-000406,-0.10619938598898973
ACH-000407,-0.1178799921545157
ACH-000408,-0.30220978299886603
ACH-000410,-0.05055115911887479
ACH-000411,-0.05445531806255376
ACH-000414,-0.05108238761440751
ACH-000415,-0.06927327513956844
ACH-000416,-0.1381582312864687
ACH-000420,-0.05591225084984433
ACH-000421,-0.11103131284600773
ACH-000424,-0.2266937370930424
ACH-000425,-0.13056724516535986
ACH-000426,-0.1959614862384332
ACH-000427,-0.18539577311399105
ACH-000433,-0.0400328708585876
ACH-000435,-0.2536297798571804
ACH-000436,-0.12122985079291522
ACH-000444,0.02009917728475057
ACH-000445,-0.12222247896466568
ACH-000448,-0.11238578931204896
ACH-000450,0.01267079235037796
ACH-000452,-0.16589106192763675
ACH-000454,0.0054792221421258065
ACH-000458,-0.10356108884475244
ACH-000459,-0.20265205674261869
ACH-000460,-0.06301016600753183
ACH-000461,-0.0005995997312406867
ACH-000463,-0.16759771353867564
ACH-000464,-0.04461178858887774
ACH-000466,-0.020124313551348
ACH-000467,-0.044694313465384834
ACH-000468,-0.07169608821580623
ACH-000469,-0.07690062883664399
ACH-000470,-0.049030994849180665
ACH-000471,-0.03342298971828329
ACH-000472,-0.08955917702393514
ACH-000473,-0.11671520650012708
ACH-000475,-0.0933991862912458
ACH-000476,0.05325856837650843
ACH-000477,-0.06635171286434433
ACH-000479,0.11508918499016844
ACH-000480,-0.2240887863944756
ACH-000481,-0.06798374555756234
ACH-000483,-0.12324613091746188
ACH-000484,-0.293335533195968
ACH-000485,-0.10945064774191876
ACH-000486,-0.11002505880310127
ACH-000487,-0.03168232970330879
ACH-000488,-0.10474924211856396
ACH-000490,-0.09424822352482808
ACH-000491,-0.2106435572249724
ACH-000495,-0.0007250353259857621
ACH-000496,-0.2315336386479611
ACH-000499,0.04514870371072687
ACH-000500,-0.5217062416898526
ACH-000502,-0.06614378481892194
ACH-000503,0.3172176167404334
ACH-000505,-0.0073890452361758206
ACH-000507,-0.10218787102570992
ACH-000510,-0.030795281134683012
ACH-000511,0.011525648075982171
ACH-000512,-0.2268617342144824
ACH-000516,-0.0694179919472742
ACH-000517,-0.034105023034592126
ACH-000518,-0.040385527151323763
ACH-000520,-0.02479861612729714
ACH-000521,-0.22881822547751915
ACH-000522,-0.022865026850942452
ACH-000524,-0.0004845692952200302
ACH-000527,0.004540943450076446
ACH-000528,-0.021344767843089932
ACH-000537,-0.014448082844870673
ACH-000541,-0.04300263210304812
ACH-000542,-0.02204022762525213
ACH-000544,-0.11464720618436175
ACH-000545,0.00858596491207515
ACH-000547,-0.22258764335017334
ACH-000548,-0.038466988816178466
ACH-000549,-0.1457474918733083
ACH-000550,-0.0572372454167549
ACH-000552,-0.06672692831072367
ACH-000556,-0.280435335168262
ACH-000557,-0.18192630035024274
ACH-000569,-0.024172749723769125
ACH-000570,-0.0967431291320536
ACH-000571,-0.044878636864639485
ACH-000573,0.02378621282810626
ACH-000576,-0.20965356847187935
ACH-000579,0.021318179313679103
ACH-000580,-0.07422452591545609
ACH-000584,-0.05014033591853719
ACH-000585,-0.015903649213316162
ACH-000588,-0.016980129415549286
ACH-000589,0.050212248169156634
ACH-000591,0.015788385056138866
ACH-000593,-0.1165167398488768
ACH-000600,-0.12946836887963736
ACH-000601,-0.11916426781234488
ACH-000605,-0.09547879195315148
ACH-000606,-0.09483828299067316
ACH-000608,-0.05015709630421725
ACH-000614,0.016644357099189412
ACH-000616,-0.17573374732285085
ACH-000618,-0.07794970319291031
ACH-000619,0.054489387481639034
ACH-000620,-0.0255002571207818
ACH-000621,-0.08855170726721108
ACH-000622,-0.04170293389228255
ACH-000623,-0.10419609925684872
ACH-000624,-0.00033719115804573365
ACH-000627,-0.060435232425713664
ACH-000630,-0.09854839391550084
ACH-000631,-0.10088771260523798
ACH-000632,-0.08318100146341054
ACH-000633,-0.08855177596134847
ACH-000637,0.1001057625273043
ACH-000638,-0.026283112628607105
ACH-000646,0.038667603175532216
ACH-000647,-0.194453373528762
ACH-000648,0.02158803127863039
ACH-000649,-0.04069133684582794
ACH-000651,-0.10454539435719266
ACH-000652,0.19820769924762816
ACH-000653,-0.16141968774554974
ACH-000657,-0.057096945905784874
ACH-000658,-0.02995992570138816
ACH-000661,-0.12663610219801172
ACH-000662,-0.2015045367539345
ACH-000663,-0.1442094355480738
ACH-000665,-0.10572231701808682
ACH-000671,0.03126236274618669
ACH-000672,-0.07089240086185758
ACH-000673,-0.043274375660876906
ACH-000676,-0.04432675981285656
ACH-000677,-0.17295818943251506
ACH-000681,0.031362720721703256
ACH-000683,-0.057015523815666276
ACH-000684,-0.20093028187600406
ACH-000688,-0.19533979092983728
ACH-000693,-0.05385436687152381
ACH-000694,-0.09575952896236622
ACH-000695,-0.08469510040528337
ACH-000696,-0.0538697595349747
ACH-000697,-0.05123906634163927
ACH-000699,-0.11839645191815902
ACH-000701,-0.0963879621986898
ACH-000706,-0.06452426352068091
ACH-000711,-0.13968271468681334
ACH-000713,-0.057678675603903475
ACH-000714,-0.09753349917511678
ACH-000718,-0.1413384715504553
ACH-000720,-0.1198140571914909
ACH-000721,-0.08827380647297907
ACH-000724,-0.14590161809575164
ACH-000725,-0.033036961516363074
ACH-000732,-0.25813771076027725
ACH-000734,-0.03564183035635736
ACH-000735,-0.01273346545044315
ACH-000736,-0.1944868960999872
ACH-000738,-0.2461055759951472
ACH-000746,-0.057052404671843464
ACH-000747,-0.19646505817893264
ACH-000748,-0.09939048529005716
ACH-000753,0.0017953442912111172
ACH-000756,-0.014335442995972541
ACH-000757,-0.22821910345559002
ACH-000758,-0.04515102885471922
ACH-000760,-0.025368838334472947
ACH-000762,-0.07042733099907067
ACH-000763,-0.07448312491873596
ACH-000764,-0.03471212457225345
ACH-000765,-0.027583859156075675
ACH-000766,-0.10109941257496682
ACH-000767,-0.1101000336168284
ACH-000768,-0.2242090816228777
ACH-000769,0.045058773941597616
ACH-000770,-0.1360588132189746
ACH-000771,-0.09721179412613408
ACH-000773,-0.11214342702555256
ACH-000776,-0.14645969571515055
ACH-000777,-0.007097277723091063
ACH-000778,-0.15725388919932545
ACH-000781,-0.07144011409577536
ACH-000782,-0.18082923702334924
ACH-000783,-0.036599526935167166
ACH-000784,-0.14932720892329174
ACH-000785,-0.057502434057405225
ACH-000787,-0.07306001477578286
ACH-000788,-0.03820727363811681
ACH-000791,-0.02305062285102951
ACH-000792,0.02405355840855701
ACH-000794,-0.08392289783041887
ACH-000796,-0.08137829236858317
ACH-000798,0.0568999897603787
ACH-000799,-0.0028827767841962124
ACH-000800,-0.07961704909805258
ACH-000802,-0.1050811351472894
ACH-000804,-0.2458807364569777
ACH-000805,-0.05229531512381215
ACH-000809,-0.13860396487384902
ACH-000810,0.0021929774515472467
ACH-000811,-0.05271887076473659
ACH-000817,-0.24603606400497025
ACH-000819,-0.031608765771619585
ACH-000820,0.08426658111975871
ACH-000821,-0.16638247194796507
ACH-000822,-0.13996185556409493
ACH-000823,-0.0691664064806394
ACH-000824,-0.1210249204444745
ACH-000827,0.003023464261859716
ACH-000829,0.009878701836081784
ACH-000831,-0.24170190820950765
ACH-000832,-0.3271777725481068
ACH-000833,-0.21588601120713666
ACH-000834,0.011661240128830802
ACH-000835,-0.0780635334403249
ACH-000836,-0.11819211155159115
ACH-000837,-0.16610567908357146
ACH-000838,-0.04991952693463538
ACH-000839,0.035581216018672326
ACH-000840,-0.037274720887352536
ACH-000841,-0.0801429181996711
ACH-000843,-0.18149959774359867
ACH-000846,-0.09077073148555306
ACH-000847,-0.06290834895956031
ACH-000848,-0.07021990396431706
ACH-000849,-0.16774431496774364
ACH-000851,-0.14909289745096693
ACH-000855,-0.2038217803535592
ACH-000856,-0.05551751335374879
ACH-000858,0.01921068779858364
ACH-000859,-0.045093347519590085
ACH-000861,-0.19743978360789768
ACH-000862,-0.08874685772724346
ACH-000865,-0.051769217436856266
ACH-000866,-0.020779749793733558
ACH-000867,-0.05682172032543829
ACH-000869,-0.1973346258735078
ACH-000872,-0.21356647482000246
ACH-000873,-0.15651222622642158
ACH-000876,-0.1907681400227487
ACH-000878,0.13017814044425055
ACH-000880,-0.20074843843566487
ACH-000881,0.030615281800331937
ACH-000882,-0.11724971866110027
ACH-000884,-0.2073146928733952
ACH-000885,0.11027486935922204
ACH-000887,-0.0432193917014971
ACH-000889,-0.17234453868244298
ACH-000896,-0.04689882487873618
ACH-000898,-0.2190103609799927
ACH-000900,-0.0911529014417392
ACH-000901,-0.03955847915083585
ACH-000905,-0.08876844244618066
ACH-000906,0.02704187785075081
ACH-000907,0.023276695768782867
ACH-000910,-0.022957712518198715
ACH-000911,-0.047121637530294684
ACH-000912,-0.05598437294179888
ACH-000913,-0.16229572758911012
ACH-000915,-0.16100009045331687
ACH-000916,-0.3270705532110573
ACH-000917,-0.0735217934148063
ACH-000920,-0.16822767007012998
ACH-000921,-0.06470890823826607
ACH-000924,-0.006453250690427298
ACH-000926,-0.0160869403318538
ACH-000928,0.0669053716575252
ACH-000929,-0.13838550075274206
ACH-000932,-0.058779939539575415
ACH-000935,-0.07813008654318294
ACH-000936,-0.3503686686101901
ACH-000937,-0.16681154117460167
ACH-000938,-0.13224108332737686
ACH-000939,-0.1986142102996655
ACH-000941,-0.11826412541652027
ACH-000943,-0.14207221440660991
ACH-000946,-0.04053458523806012
ACH-000947,-0.05490383223537368
ACH-000948,-0.2340257720928033
ACH-000950,-0.02029606782174203
ACH-000953,-0.13497262399457433
ACH-000954,0.17136318055837246
ACH-000957,-0.09665493495227366
ACH-000958,-0.007309407485775309
ACH-000960,-0.08552311463520762
ACH-000963,-0.02570446673486953
ACH-000968,-0.2637045050467464
ACH-000969,-0.26971938704621473
ACH-000972,0.18233870875884373
ACH-000973,-0.0793134318945681
ACH-000974,-0.0636170636800856
ACH-000978,-0.1988199689355075
ACH-000984,-0.04194224079707996
ACH-000986,-0.13857257739931306
ACH-000988,-0.0785689504994587
ACH-000993,-0.04385040368803946
ACH-000994,0.0585899047037658
ACH-000996,-0.060942615057830864
ACH-001001,-0.047277198582274034
ACH-001020,-0.2370535300261969
ACH-001028,-0.129448867226024
ACH-001031,-0.18273792119624724
ACH-001038,-0.024476152629776912
ACH-001048,-0.16174781002922514
ACH-001050,0.047763410113980116
ACH-001053,-0.029321055135251326
ACH-001054,-0.048483972099852925
ACH-001061,-0.10057229337038258
ACH-001067,-0.0784285688203735
ACH-001075,-0.11005186677023107
ACH-001096,0.003633011999912796
ACH-001111,-0.008126526993521052
ACH-001119,-0.1713406301135007
ACH-001128,0.17443183183532374
ACH-001134,-0.2009697047069588
ACH-001151,-0.07194192499932725
ACH-001163,0.020691606608573783
ACH-001164,-0.34450254554154586
ACH-001183,-0.18930943874149056
ACH-001192,-0.057481508133508025
ACH-001193,-0.16322035744229055
ACH-001196,-0.2236125217516142
ACH-001197,0.2448425449516755
ACH-001205,-0.08701599296697647
ACH-001211,-0.17190586886717454
ACH-001212,-0.07358153895273971
ACH-001228,-0.09897279444727623
ACH-001232,-0.12866450414742864
ACH-001239,-0.04009429592525368
ACH-001270,-0.04089439098168193
ACH-001274,-0.13259751107102394
ACH-001275,-0.06696463790109425
ACH-001277,-0.15201278009795532
ACH-001278,-0.1830812958689586
ACH-001280,0.01444867273978301
ACH-001283,-0.14729311077644644
ACH-001289,-0.19999982265217914
ACH-001300,-0.11186356155664083
ACH-001301,-0.0348492485435877
ACH-001302,-0.5265231193286822
ACH-001306,-0.06792958618200698
ACH-001318,-0.11002700540446676
ACH-001322,-0.10986130342996432
ACH-001328,-0.11335795042530085
ACH-001332,-0.1832018808384002
ACH-001336,-0.08976482520269555
ACH-001346,-0.1175504484436087
ACH-001353,0.09946413856007416
ACH-001354,-0.2777446898823979
ACH-001367,-0.08419323971857401
ACH-001368,-0.06163974724077476
ACH-001374,0.1911468707141134
ACH-001377,0.02593352920744424
ACH-001380,-0.05727584130202947
ACH-001391,-0.037198395606604685
ACH-001408,0.06158480801369388
ACH-001430,-0.24959440417151094
ACH-001431,-0.3339366239098949
ACH-001450,0.09758298606330514
ACH-001496,-0.11230851225576337
ACH-001500,-0.09025549405979788
ACH-001523,-0.017956598472695286
ACH-001532,-0.10009073307423104
ACH-001550,-0.09158164128407137
ACH-001552,0.1499270609334106
ACH-001554,-0.08942773122890806
ACH-001654,-0.06979260878894643
ACH-001735,-0.12563505948584955
ACH-001736,-0.1007038266869252
ACH-001737,-0.2652578783462912
ACH-001740,-0.08358228509337665
ACH-001745,0.022402833766301738
ACH-001765,-0.073168719585206
