,HKDC1 (80201)
ACH-000152,-0.10119127844377952
ACH-000153,-0.17897222321911022
ACH-000159,-0.14151266205137936
ACH-000160,-0.07543979260428038
ACH-000163,0.006620223041232998
ACH-000167,-0.06206681029911024
ACH-000168,-0.1068531473726175
ACH-000169,-0.09386096070662796
ACH-000178,-0.11050312899209347
ACH-000183,-0.16730052294131784
ACH-000188,0.020913316917279743
ACH-000189,0.09709791794437593
ACH-000190,-0.024691716573990174
ACH-000198,-0.07979137248713447
ACH-000203,-0.36135938032210096
ACH-000204,-0.07246301226008743
ACH-000206,-0.016950886659676447
ACH-000207,-0.24941771380909705
ACH-000208,-0.0677142661051152
ACH-000210,-0.22037164050453936
ACH-000211,-0.09659770981292863
ACH-000215,-0.0802419204146113
ACH-000221,-0.24505159669266485
ACH-000222,-0.05993700647186528
ACH-000223,-0.0927509149021237
ACH-000226,-0.051631986916208274
ACH-000227,-0.06105802344115579
ACH-000228,-0.11097236353717772
ACH-000231,-0.14775743458334664
ACH-000232,-0.013019715222562494
ACH-000233,-0.018062372328226942
ACH-000234,-0.1609410976271857
ACH-000235,-0.026876860206202283
ACH-000237,-0.08417635379165979
ACH-000238,-0.053139913607540216
ACH-000242,-0.08706998641131783
ACH-000243,-0.0526682217310938
ACH-000244,0.16382973166070966
ACH-000246,-0.07811991237857864
ACH-000248,-0.1110864465257959
ACH-000250,-0.12603035146342004
ACH-000251,0.05623684384952287
ACH-000252,-0.0634519985731811
ACH-000253,-0.14868938585609498
ACH-000255,-0.11882146088600305
ACH-000256,-0.08227338015150593
ACH-000257,-0.2533956132439196
ACH-000258,-0.006845977688475707
ACH-000259,-0.05097847692031678
ACH-000260,-0.08208232859769772
ACH-000261,-0.061974850988914025
ACH-000262,-0.03209899535771927
ACH-000263,-0.13107265498848747
ACH-000264,-0.034991500980933114
ACH-000265,-0.18196886761549816
ACH-000266,-0.04971576031663399
ACH-000272,-0.050264828237855434
ACH-000274,0.02031835195266386
ACH-000277,-0.11535355928601095
ACH-000278,-0.15582065613476756
ACH-000279,-0.15479568518343256
ACH-000280,-0.015038361203970754
ACH-000281,-0.10255144195935964
ACH-000288,-0.2470744165453641
ACH-000291,-0.19616904679134628
ACH-000293,-0.05704893628083557
ACH-000294,-0.2849906533639073
ACH-000295,-0.058704276336846814
ACH-000296,-0.2822212970487164
ACH-000302,-0.14210373691228487
ACH-000304,-0.1002275671646562
ACH-000307,-0.05275450874489073
ACH-000308,-0.14698876305619546
ACH-000310,-0.040557586063631496
ACH-000311,-0.05196465672182247
ACH-000312,-0.10870794282497492
ACH-000315,-0.2642495751651591
ACH-000316,-0.13321407759959294
ACH-000317,-0.1241239465411324
ACH-000318,-0.01983849665549457
ACH-000319,-0.17807024370078625
ACH-000320,0.008598699912181092
ACH-000322,0.09987597249526448
ACH-000323,-0.23355995785635286
ACH-000324,-0.18818787956737096
ACH-000329,-0.16472143036434184
ACH-000330,-0.17401653225532546
ACH-000331,-0.027356365088853796
ACH-000332,0.010562710357526551
ACH-000334,-0.05119735893463678
ACH-000335,-0.06851287982740822
ACH-000336,-0.19991360972262245
ACH-000337,-0.1146309836331645
ACH-000338,-0.011834383967147987
ACH-000339,-0.1073584546052532
ACH-000341,-0.09156031783532873
ACH-000348,-0.11531632216492255
ACH-000350,-0.10903601727309377
ACH-000352,-0.09383206300622696
ACH-000356,-0.220315833600919
ACH-000361,0.05426270105612375
ACH-000362,-0.07913229322781358
ACH-000363,-0.04349155983076538
ACH-000364,0.02028242432055
ACH-000365,-0.06468789374505271
ACH-000366,-0.13029688712034926
ACH-000368,0.03339141676841193
ACH-000374,-0.2645551699357675
ACH-000375,-0.13381999774197045
ACH-000376,-0.12936040328477486
ACH-000381,-0.05565655716818378
ACH-000383,-0.09780028583121653
ACH-000387,-0.2470802619113645
ACH-000389,-0.14134423687454453
ACH-000390,-0.034325236764332044
ACH-000393,-0.1950032234356685
ACH-000395,-0.04848011777607439
ACH-000396,0.04676633414478913
ACH-000397,-0.026560871667193148
ACH-000401,-0.181955775991862
ACH-000402,-0.05375671791265861
ACH-000403,-0.14052616456335598
ACH-000404,0.22259675037867316
ACH-000406,-0.06328426027316754
ACH-000407,-0.1071832215676594
ACH-000408,-0.10494273022964624
ACH-000410,-0.10301865372798663
ACH-000411,0.006394042337383551
ACH-000414,-0.1157748485992664
ACH-000415,-0.17563658706941213
ACH-000416,-0.10690438963581957
ACH-000420,-0.3538090197881578
ACH-000421,-0.029193503034723824
ACH-000424,0.01921680442347675
ACH-000425,-0.14531815079446075
ACH-000426,-0.1228178806534191
ACH-000427,-0.2102350890931283
ACH-000433,-0.3545525983649069
ACH-000435,0.02241792169943132
ACH-000436,-0.0859349573340065
ACH-000444,0.0010165063131666267
ACH-000445,-0.2513789849233376
ACH-000448,-0.14741167784134834
ACH-000450,0.06778065031930411
ACH-000452,-0.09069891594227722
ACH-000454,-0.13971006047122414
ACH-000458,-0.2370181544533796
ACH-000459,0.020975503869791343
ACH-000460,-0.07277601867032109
ACH-000461,-0.07638009153340898
ACH-000463,-0.09542073724121837
ACH-000464,-0.1856902747077868
ACH-000466,-0.12165313188589848
ACH-000467,0.008466511318254355
ACH-000468,-0.06156767466937735
ACH-000469,-0.09109814575818867
ACH-000470,0.01947373622861089
ACH-000471,-0.07263552742521699
ACH-000472,-0.11490202484837594
ACH-000473,0.003345600200712133
ACH-000475,-0.09558753128232846
ACH-000476,-0.0912359570420148
ACH-000477,-0.1878008091301301
ACH-000479,-0.06180494342870446
ACH-000480,0.06750653732334128
ACH-000481,-0.15145309651116062
ACH-000483,-0.08741907270882465
ACH-000484,0.04565266590791707
ACH-000485,0.09816514421784732
ACH-000486,-0.11361645830790867
ACH-000487,0.023952254879863112
ACH-000488,-0.03162812799011951
ACH-000490,-0.321035587092935
ACH-000491,-0.22743362358044275
ACH-000495,-0.07918039261893751
ACH-000496,-0.18158225808620554
ACH-000499,0.009691272071903128
ACH-000500,0.13722107561511754
ACH-000502,-0.01967301826601997
ACH-000503,-0.3821327326434382
ACH-000505,-0.08623508957759941
ACH-000507,0.09918971946839948
ACH-000510,-0.18699004218561893
ACH-000511,-0.05443709586020688
ACH-000512,-0.05247382211033254
ACH-000516,-0.09316061542939433
ACH-000517,-0.045948663095746516
ACH-000518,-0.15674953051796298
ACH-000520,-0.13086393577179367
ACH-000521,0.08841608720270233
ACH-000522,-0.030050892799035438
ACH-000524,-0.06978125408931106
ACH-000527,-0.08727428518547489
ACH-000528,-0.13864041297547353
ACH-000537,-0.2443029037526919
ACH-000541,-0.4428954147369364
ACH-000542,-0.1069724501753739
ACH-000544,-0.11745489141451307
ACH-000545,-0.08468696497414123
ACH-000547,-0.00997148481813393
ACH-000548,-0.07650456719872717
ACH-000549,-0.1327528692770131
ACH-000550,-0.19206566163992106
ACH-000552,-0.28621755798857834
ACH-000556,-0.12312730365222813
ACH-000557,-0.20568137716876064
ACH-000569,-0.2286980369771241
ACH-000570,-0.2507671634750326
ACH-000571,-0.051821771836883516
ACH-000573,-0.08452726982053539
ACH-000576,-0.1350776450958625
ACH-000579,-0.14788562378097364
ACH-000580,-0.045537520263656484
ACH-000584,-0.06669479750825923
ACH-000585,-0.15347207231556104
ACH-000588,-0.14102056478146488
ACH-000589,0.03686048578085792
ACH-000591,-0.18302269036702973
ACH-000593,-0.04721586144842675
ACH-000600,-0.21199804588858331
ACH-000601,-0.07596835732934168
ACH-000605,-0.020283380709980918
ACH-000606,0.015222893699253734
ACH-000608,-0.11293391878566784
ACH-000614,-0.07070603098412384
ACH-000616,-0.1016586243815228
ACH-000618,-0.0756519580261887
ACH-000619,-0.2572520901169513
ACH-000620,0.06278764403260914
ACH-000621,-0.026966909144895374
ACH-000622,-0.1350873738864175
ACH-000623,-0.14067491966727258
ACH-000624,-0.053466075251997515
ACH-000627,-0.05516237024212737
ACH-000630,-0.14400148823741335
ACH-000631,-0.15944776850179132
ACH-000632,-0.0590069864049322
ACH-000633,-0.0879766319243349
ACH-000637,-0.054692205059515504
ACH-000638,-0.13232069182301853
ACH-000646,-0.0619513257378777
ACH-000647,-0.16144628823861454
ACH-000648,-0.1033333286299168
ACH-000649,-0.18276598532363905
ACH-000651,-0.175081358758029
ACH-000652,-0.13513538112153695
ACH-000653,-0.015540056916180624
ACH-000657,-0.0500012070012727
ACH-000658,0.03844960162415729
ACH-000661,-0.09535962289304002
ACH-000662,0.1700247268274662
ACH-000663,-0.2533978613504719
ACH-000665,0.0376444706500295
ACH-000671,-0.2166423002562521
ACH-000672,0.09662024303874316
ACH-000673,-0.03957879622134265
ACH-000676,-0.21658613122101936
ACH-000677,-0.15096255240585826
ACH-000681,-0.054624645648867626
ACH-000683,-0.12266815869569425
ACH-000684,-0.059678441880590134
ACH-000688,-0.2129578969106213
ACH-000693,-0.12515553242675975
ACH-000694,-0.09824813581886352
ACH-000695,0.22074113217928432
ACH-000696,-0.014251976988800147
ACH-000697,-0.13726010053156584
ACH-000699,0.004682586666581429
ACH-000701,-0.07650774146954513
ACH-000706,-0.05642080223258535
ACH-000711,-0.15707143826543546
ACH-000713,-0.09599316059206142
ACH-000714,-0.07326001755571318
ACH-000718,-0.20416617433866566
ACH-000720,-0.1440319376767371
ACH-000721,-0.09410543277647944
ACH-000724,-0.12038221213745515
ACH-000725,-0.14315351413196592
ACH-000732,-0.08358157442374879
ACH-000734,0.010716170840627415
ACH-000735,-0.056582902593961724
ACH-000736,-0.08635234976498124
ACH-000738,-0.27755336496998784
ACH-000746,-0.10257447605477037
ACH-000747,-0.2370476281988121
ACH-000748,-0.21695871105848386
ACH-000753,-0.09827153483432724
ACH-000756,-0.10186473398325906
ACH-000757,-0.10705216878181348
ACH-000758,-0.17079800017489574
ACH-000760,-0.11231289686824672
ACH-000762,-0.16818174954437834
ACH-000763,-0.011544382983490269
ACH-000764,-0.3147424743288577
ACH-000765,-0.12364013950597652
ACH-000766,0.0025110667814695845
ACH-000767,-0.02790265420832427
ACH-000768,-0.10106807354415917
ACH-000769,-0.15016376650855062
ACH-000770,-0.10520270986560576
ACH-000771,-0.10649480712284176
ACH-000773,-0.10384747517428687
ACH-000776,-0.21991051671601405
ACH-000777,-0.09321202599761774
ACH-000778,-0.19406526461051732
ACH-000781,-0.1373617321141411
ACH-000782,-0.17924830104664058
ACH-000783,-0.1559823512760018
ACH-000784,-0.043967498117904416
ACH-000785,-0.07926816413788443
ACH-000787,-0.12549983863099304
ACH-000788,-0.08092362510497897
ACH-000791,-0.04909103000572625
ACH-000792,0.04962277783516291
ACH-000794,-0.1505520519324537
ACH-000796,-0.07539053665930823
ACH-000798,-0.1483452375704577
ACH-000799,-0.008058640018898602
ACH-000800,-0.17287775889405774
ACH-000802,-0.056997004231381376
ACH-000804,-0.011830780218126936
ACH-000805,-0.040849982219144536
ACH-000809,-0.068221618637147
ACH-000810,-0.21388385981465985
ACH-000811,-0.11266433751920844
ACH-000817,0.13502373965628792
ACH-000819,-0.07818306441031578
ACH-000820,0.06060659392262863
ACH-000821,-0.32884182702497616
ACH-000822,-0.1112473628228948
ACH-000823,-0.08287014609960049
ACH-000824,-0.059901797025760636
ACH-000827,-0.0955659961851518
ACH-000829,0.060715738854714964
ACH-000831,-0.06771175209169099
ACH-000832,-0.17208022182853033
ACH-000833,-0.05660566035291071
ACH-000834,-0.012950959261245766
ACH-000835,-0.05276184169044925
ACH-000836,-0.11570554939497488
ACH-000837,-0.19732799486493746
ACH-000838,-0.09088465625492972
ACH-000839,0.024541293395602192
ACH-000840,0.08449926729026476
ACH-000841,-0.03538538391805355
ACH-000843,0.07950631779279725
ACH-000846,-0.03104743456611745
ACH-000847,-0.2665284959305901
ACH-000848,0.0061395555641666705
ACH-000849,-0.09357359881498213
ACH-000851,-0.2068051930000302
ACH-000855,-0.031044074725765886
ACH-000856,-0.07412225532812906
ACH-000858,-0.07148726274090011
ACH-000859,-0.2427685512502141
ACH-000861,-0.22789035452787265
ACH-000862,-0.1267925390154622
ACH-000865,-0.06516903663796951
ACH-000866,-0.16446849783797726
ACH-000867,-0.04782097550202398
ACH-000869,0.02420706517819559
ACH-000872,-0.08942913641693585
ACH-000873,-0.11663224908359107
ACH-000876,-0.11755889324713208
ACH-000878,-0.03382257944348013
ACH-000880,-0.08707594842039508
ACH-000881,-0.08672911397804972
ACH-000882,-0.14186355037334947
ACH-000884,-0.11121789818986623
ACH-000885,-0.1627074733278915
ACH-000887,-0.09983548015353662
ACH-000889,-0.05099126870096205
ACH-000896,-0.057754408386956224
ACH-000898,-0.12235101343416112
ACH-000900,-0.07216186803394374
ACH-000901,-0.1575799313780348
ACH-000905,-0.024824065284958008
ACH-000906,-0.08784122841067726
ACH-000907,-0.05504744168302435
ACH-000910,0.015476454027111784
ACH-000911,-0.09677810687156456
ACH-000912,0.01714313498406114
ACH-000913,-0.14524370156556862
ACH-000915,-0.019720685538039708
ACH-000916,-0.3411755522865726
ACH-000917,-0.02721376028217878
ACH-000920,-0.004519984539067862
ACH-000921,-0.18120892766204613
ACH-000924,-0.13550418381610094
ACH-000926,-0.08460439313375008
ACH-000928,0.14605626722665793
ACH-000929,0.024933871528810686
ACH-000932,-0.11765256352597304
ACH-000935,-0.14381791821808249
ACH-000936,-0.18801156589391968
ACH-000937,-0.09042035988272712
ACH-000938,-0.16186840035990668
ACH-000939,-0.1967490467642948
ACH-000941,-0.0407073067284925
ACH-000943,-0.16636487422788848
ACH-000946,0.03857683918265716
ACH-000947,-0.06298457118613035
ACH-000948,0.017070918490656166
ACH-000950,-0.020070278058795733
ACH-000953,-0.11978216706474865
ACH-000954,-0.3931933036118773
ACH-000957,0.006188096391922982
ACH-000958,-0.08355028941526292
ACH-000960,-0.1164237091129806
ACH-000963,-0.21322300627917345
ACH-000968,-0.15587047024079825
ACH-000969,-0.07759723952241457
ACH-000972,-0.27879469139647306
ACH-000973,-0.14339333957558906
ACH-000974,-0.1662921436359029
ACH-000978,-0.029823910065319512
ACH-000984,-0.11515841415499145
ACH-000986,-0.19101056882073653
ACH-000988,-0.13691925825610105
ACH-000993,-0.04302989225709953
ACH-000994,-0.17467809845279664
ACH-000996,-0.1580209310654797
ACH-001001,-0.10314792855684322
ACH-001020,-0.15540401485491287
ACH-001028,-0.11317892698417152
ACH-001031,-0.02214519142847754
ACH-001038,-0.2484627752696839
ACH-001048,-0.0964803915043931
ACH-001050,0.015700609629216027
ACH-001053,-0.12587392779864134
ACH-001054,0.01930199636467166
ACH-001061,-0.026892597917661
ACH-001067,-0.1944816540264432
ACH-001075,0.09161941248130248
ACH-001096,-0.0957562677052464
ACH-001111,-0.10111796500761906
ACH-001119,0.03200117679217308
ACH-001128,-0.09905581783797232
ACH-001134,-0.07745780406918318
ACH-001151,-0.14295415633730846
ACH-001163,-0.22079926094388946
ACH-001164,0.06577175104584197
ACH-001183,-0.014309118169156925
ACH-001192,-0.10421014517622523
ACH-001193,-0.1771189711876112
ACH-001196,-0.13272792549342796
ACH-001197,-0.215188078861462
ACH-001205,-0.2434334509261485
ACH-001211,0.11619053078335592
ACH-001212,-0.14412500924521468
ACH-001228,-0.12119867320074072
ACH-001232,-0.07611313423173763
ACH-001239,-0.13185570157171228
ACH-001270,0.019716275576215758
ACH-001274,0.018625041265016518
ACH-001275,-0.05837635216880984
ACH-001277,-0.11646992643951724
ACH-001278,0.00793620627003803
ACH-001280,-0.04800476521699648
ACH-001283,-0.12224145698106215
ACH-001289,0.0783918390843473
ACH-001300,-0.03648364841550537
ACH-001301,0.1308305891623366
ACH-001302,0.05121717184287509
ACH-001306,-0.1510431676931931
ACH-001318,-0.3737232062374648
ACH-001322,-0.2382889713853889
ACH-001328,-0.08106494784576859
ACH-001332,-0.04151957340119676
ACH-001336,-0.0015757309761752678
ACH-001346,-0.07822947737302112
ACH-001353,0.0192632699865942
ACH-001354,-0.19084760917384327
ACH-001367,-0.1386884962849519
ACH-001368,-0.12866033391780812
ACH-001374,0.08320964911150719
ACH-001377,-0.0848727050803539
ACH-001380,-0.1118901148265848
ACH-001391,0.07685836974911675
ACH-001408,-0.023668192716207542
ACH-001430,-0.17248475830935106
ACH-001431,0.019130506406219425
ACH-001450,-0.3321488289617731
ACH-001496,-0.016308773594753585
ACH-001500,-0.1162869758165706
ACH-001523,-0.11146145051865863
ACH-001532,-0.029153275644348782
ACH-001550,-0.13557413304469204
ACH-001552,-0.07396959588007941
ACH-001554,0.04643213699251767
ACH-001654,-0.0010472808110884586
ACH-001735,0.011232479557438156
ACH-001736,-0.18834432211030766
ACH-001737,-0.39615655514928055
ACH-001740,-0.0005477363520008775
ACH-001745,0.0007402305842453324
ACH-001765,-0.016158727151092928
