,DSEL (92126)
ACH-000004,0.2538144656253609
ACH-000005,0.09311660347982048
ACH-000007,0.07490592470447831
ACH-000009,0.12390199199550772
ACH-000011,0.19234019871459399
ACH-000012,0.12738257250150392
ACH-000013,0.12251671474072615
ACH-000014,-0.029040826111823032
ACH-000015,0.15082818706907256
ACH-000017,0.09784097595812234
ACH-000018,0.08900399631802572
ACH-000019,0.20100125453373366
ACH-000021,0.16161345507424227
ACH-000022,0.2402130172995248
ACH-000025,0.04310247769456792
ACH-000028,0.06753801043763721
ACH-000030,0.03843704037762775
ACH-000035,0.08004178221972187
ACH-000036,0.23201800415018195
ACH-000037,0.11945069255052733
ACH-000039,-0.007690234415015976
ACH-000040,0.23158651997878346
ACH-000041,0.18266693118589344
ACH-000042,0.12773761095096495
ACH-000045,0.2424943053473716
ACH-000047,0.20601942267630555
ACH-000052,0.03528485799143745
ACH-000053,0.13112669358781434
ACH-000054,-0.014121751632790863
ACH-000055,0.22670023197435096
ACH-000060,0.12912440694728208
ACH-000067,0.20356650135338328
ACH-000070,0.11002983470252
ACH-000075,0.14183454122015107
ACH-000078,0.2125920602286944
ACH-000082,0.0948861653921439
ACH-000085,0.07840108307720828
ACH-000086,0.16571193524296712
ACH-000087,0.16595073204001382
ACH-000092,0.12291311933698333
ACH-000095,0.17672155810722198
ACH-000097,0.21017977748098696
ACH-000098,0.06128673980240575
ACH-000099,0.010087148225215326
ACH-000108,0.20935153655132316
ACH-000113,0.12807471858905328
ACH-000116,0.25330912330839783
ACH-000118,0.19351639564315146
ACH-000120,0.22121912358584733
ACH-000123,0.15458502438101052
ACH-000127,0.2034409544229964
ACH-000128,0.16070047252937233
ACH-000132,0.06829259646529018
ACH-000133,0.17271186630874205
ACH-000137,0.08840860836130879
ACH-000138,0.16477263652320795
ACH-000142,0.2143647548669597
ACH-000143,0.1446589960122553
ACH-000146,0.11788606104015033
ACH-000148,0.1799329974299165
ACH-000150,0.2148625975747196
ACH-000152,0.16055312195181695
ACH-000153,0.223450312516994
ACH-000159,0.170485811993369
ACH-000160,0.14920795210396862
ACH-000163,0.17489779416420248
ACH-000167,-0.06927819564392239
ACH-000168,0.10685942116850937
ACH-000169,0.07929956692628869
ACH-000178,0.12907179875657868
ACH-000183,0.1217004603436964
ACH-000188,0.15646055863557934
ACH-000189,0.11585752728753755
ACH-000190,0.3192846430377808
ACH-000198,0.20136964740794916
ACH-000203,0.22378926348733272
ACH-000204,0.10495940663764987
ACH-000206,0.292719933268489
ACH-000207,0.2230203078228755
ACH-000208,0.1917386407437379
ACH-000210,0.4858579348744597
ACH-000211,0.2125338434667013
ACH-000215,0.09810864949039673
ACH-000221,-0.017209627825875092
ACH-000222,0.06026279984328661
ACH-000223,-0.0342014013080768
ACH-000226,0.16261011017272226
ACH-000227,0.03295904267937968
ACH-000228,0.09779284861337363
ACH-000231,0.12134750544647192
ACH-000232,0.10107538607474413
ACH-000233,0.06736950206606808
ACH-000234,0.18381149379958386
ACH-000235,0.13102722739077471
ACH-000237,0.1619020020381964
ACH-000238,0.21986137542355846
ACH-000242,0.26865938208350165
ACH-000243,0.15899053365057111
ACH-000244,-0.03273001727677358
ACH-000246,0.057924653068942636
ACH-000248,0.18131149631871066
ACH-000250,0.14824503714563286
ACH-000251,0.3014631107037397
ACH-000252,0.20135615745533186
ACH-000253,0.1727853568912384
ACH-000255,0.3221762781066668
ACH-000256,0.07142115380132975
ACH-000257,-0.2256370752064222
ACH-000258,0.05365272291826165
