,CFC1 (55997)
ACH-000198,-0.2192735662836674
ACH-000203,-0.001348911112875842
ACH-000204,0.030454651302923626
ACH-000206,0.16147202335566474
ACH-000207,-0.056994307396502526
ACH-000208,-0.2298996592863208
ACH-000210,-0.2161539714236429
ACH-000211,-0.09680664884168337
ACH-000215,-0.0922101713455446
ACH-000221,-0.033280550532584184
ACH-000222,-0.03289468485139053
ACH-000223,-0.3037196309215689
ACH-000226,-0.13512014941722073
ACH-000227,-0.15487330787423434
ACH-000228,-0.10864046260055464
ACH-000231,-0.19872085686637112
ACH-000232,-0.11825272530052396
ACH-000233,-0.14911384351085186
ACH-000234,-0.242438966227278
ACH-000235,-0.1281165977930273
ACH-000237,-0.2013088310472435
ACH-000238,-0.1835101302711506
ACH-000242,-0.3766533079638609
ACH-000243,-0.20165466287828632
ACH-000244,0.13902387343412514
ACH-000246,-0.056850683426097635
ACH-000248,0.021690428282414125
ACH-000250,-0.08356491674695359
ACH-000251,-0.21203108922900551
ACH-000252,-0.18358978357028727
ACH-000253,-0.23447491640549556
ACH-000255,-0.0005573463125756906
ACH-000256,-0.015919803987993142
ACH-000257,0.12856171832756322
ACH-000258,-0.04970025663091808
ACH-000259,-0.11677331511216515
ACH-000260,-0.04921425891568977
ACH-000261,-0.020376181167945248
ACH-000262,-0.039380721219376316
ACH-000263,-0.13440543579722242
ACH-000264,-0.03624190877044912
ACH-000265,-0.042062798813257314
ACH-000266,-0.1480351839269705
ACH-000272,-0.11680392852459495
ACH-000274,-0.18126501848608306
ACH-000277,0.01237239027065253
ACH-000278,-0.028633565967213937
ACH-000279,-0.20793962616827066
ACH-000280,-0.04004144238936727
ACH-000281,-0.08508587954358228
ACH-000288,-0.0576249271761502
ACH-000291,-0.14705241663837615
ACH-000293,-0.09896507265597568
ACH-000294,-0.2628386883764582
ACH-000295,-0.09807447127402316
ACH-000296,0.03659268517733149
ACH-000302,-0.19620526291446824
ACH-000304,-0.11417700675959687
ACH-000307,-0.3282415834981525
ACH-000308,-0.16912946187835454
ACH-000310,-0.2684841444984829
ACH-000311,0.09946634495352036
ACH-000312,-0.11630850175930048
ACH-000315,-0.31408101740121597
ACH-000316,-0.13481165732122374
ACH-000317,-0.04685627162067623
ACH-000318,-0.02119980079405091
ACH-000319,-0.041249288223658816
ACH-000320,-0.029869506920883394
ACH-000322,-0.0957566060046507
ACH-000323,-0.00544695928261728
ACH-000324,-0.3073775139930821
ACH-000329,-0.2299674916816223
ACH-000330,0.032173594761266244
ACH-000331,-0.1849284925707504
ACH-000332,-0.12936141621388775
ACH-000334,-0.007789510613419259
ACH-000335,-0.11077561427812617
ACH-000336,-0.1724267018319329
ACH-000337,-0.15359118794313956
ACH-000338,0.0051298490471064035
ACH-000339,-0.058739619476438035
ACH-000341,-0.10579795464990616
ACH-000348,-0.022459339533014298
ACH-000350,-0.06352973045733477
ACH-000352,-0.12233482741837945
ACH-000356,-0.044465974019211145
ACH-000361,-0.2978347894611712
ACH-000362,-0.10613706166190863
ACH-000363,-0.1022868474427904
ACH-000364,-0.25197462097823936
ACH-000365,-0.16793812949339373
ACH-000366,-0.11079110598121077
ACH-000368,-0.1538215303170843
ACH-000374,-0.1289591880466867
ACH-000375,-0.07841108137306871
ACH-000376,-0.16799330799560938
ACH-000381,0.07415956096129125
ACH-000383,-0.17844263622858406
ACH-000387,-0.2690540488388839
ACH-000389,-0.19381885824354586
ACH-000390,-0.12957135724829347
ACH-000393,-0.2192419598717099
ACH-000395,-0.12974686339924882
ACH-000396,-0.3966275486994339
ACH-000397,-0.08482433970574284
ACH-000401,0.04365515950051583
ACH-000402,-0.03489894598016939
ACH-000403,-0.34199955234847096
ACH-000404,-0.2065370244726247
ACH-000406,-0.20357515510273266
ACH-000407,-0.27443505856608674
ACH-000408,-0.15268106772356754
ACH-000410,-0.09302856071078157
ACH-000411,-0.0557763376842002
ACH-000414,-0.08623358863964604
ACH-000415,-0.08954651893230359
ACH-000416,-0.16543741768579134
ACH-000420,-0.1369028086301604
ACH-000421,-0.21498104247231886
ACH-000424,-0.18290461533481048
ACH-000425,-0.13249979297450745
ACH-000426,0.011084691130410804
ACH-000427,-0.2385150941076233
ACH-000433,0.1069639104385555
ACH-000435,-0.16426668574640815
ACH-000436,-0.217029597313061
ACH-000444,-0.13551710445470452
ACH-000445,-0.07680930921850147
ACH-000448,-0.04540130924971874
ACH-000450,-0.2457984235780142
ACH-000452,-0.0012457725877624336
ACH-000454,-0.11360915477964904
ACH-000458,-0.21870322343076126
ACH-000459,-0.08964013782559918
ACH-000460,-0.06049424494011438
ACH-000461,-0.08726231099330113
ACH-000463,-0.20948980987551474
ACH-000464,-0.22494848803301132
ACH-000466,-0.2845228218427968
ACH-000467,-0.04499079736152111
ACH-000468,-0.15574481697287554
ACH-000469,-0.0004887989773116201
ACH-000470,-0.15512811883616812
ACH-000471,-0.12877943919197135
ACH-000472,-0.13020032403992132
ACH-000473,-0.2680255228440121
ACH-000475,-0.06402335566078715
ACH-000476,-0.0335489678945276
ACH-000477,-0.14230795981365904
ACH-000479,0.08049664460541071
ACH-000480,-0.03951603614225765
ACH-000481,-0.13643961361663834
ACH-000483,-0.07300331012491958
ACH-000484,-0.020173992027834417
ACH-000485,0.05104684386150797
ACH-000486,-0.1431388980708157
ACH-000487,0.054207085019401684
ACH-000488,-0.06114224056079873
ACH-000490,-0.04910071961785757
ACH-000491,-0.1363490814638494
ACH-000495,-0.19727991707855588
ACH-000496,-0.17423665854207096
ACH-000499,-0.1230390461146762
ACH-000500,-0.16337373272660385
ACH-000502,-0.12526228256273966
ACH-000503,-0.11296538569717235
ACH-000505,-0.10878749221013058
ACH-000507,-0.09402091359834483
ACH-000510,-0.2842686349994465
ACH-000511,-0.08380762962728211
ACH-000512,-0.2378426199531134
ACH-000516,-0.17033998042924414
ACH-000517,-0.15111957559192055
ACH-000518,-0.22388107894219653
ACH-000520,-0.11466443100231688
ACH-000521,-0.06049343333963037
ACH-000522,-0.11866128296127057
ACH-000524,-0.10790203662891536
ACH-000527,-0.08023040309061492
ACH-000528,-0.053263500816782106
ACH-000537,0.0009902238833056694
ACH-000541,-0.14450256821121302
ACH-000542,-0.11791500673233572
ACH-000544,-0.14745322007321862
ACH-000545,-0.2232858707646067
ACH-000547,-0.0032403363355883908
ACH-000548,-0.21452225809083592
ACH-000549,-0.10308346235756284
ACH-000550,-0.13923319990766114
ACH-000552,-0.2728172990536686
ACH-000556,-0.061308863652746334
ACH-000557,-0.14113853710592233
ACH-000569,-0.3171413593838258
ACH-000570,-0.0752312216567392
ACH-000571,-0.05439598306928955
ACH-000573,-0.02513569518466089
ACH-000576,-0.08380847148902894
ACH-000579,-0.1347009670751446
ACH-000580,-0.2276827070863237
ACH-000584,-0.16068001938785675
ACH-000585,-0.16300155552921894
ACH-000588,-0.058462447413752734
ACH-000589,-0.0248525982458256
ACH-000591,-0.07268055301160442
ACH-000593,-0.14801765771267356
ACH-000600,-0.05249946916158993
ACH-000601,-0.08572057053174417
ACH-000605,-0.06231037260316795
ACH-000606,-0.09587500832871404
ACH-000608,-0.19972942026442875
ACH-000614,-0.1332044007253218
ACH-000616,-0.04442751607876348
ACH-000618,-0.10941713177683733
ACH-000619,-0.3136214513819429
ACH-000620,-0.07227571819934862
ACH-000621,-0.015618581551510856
ACH-000622,-0.20632885826449493
ACH-000623,-0.22031554284015256
ACH-000624,-0.15716546171514115
ACH-000627,-0.14838794878788353
ACH-000630,-0.23106232666926266
ACH-000631,-0.1953218247503466
ACH-000632,-0.2039435847268099
ACH-000633,-0.1153590735625554
ACH-000637,-0.11508399461156794
ACH-000638,-0.11961362582434255
ACH-000646,-0.043666043843954234
ACH-000647,-0.11811614795563745
ACH-000648,-0.13462424424908656
ACH-000649,-0.18131593247953154
ACH-000651,-0.06997160938551061
ACH-000652,-0.06854560251227383
ACH-000653,-0.15375321630177818
ACH-000657,-0.21996954008564826
ACH-000658,-0.12951790007944486
ACH-000661,-0.1430804988294137
ACH-000662,-0.3712959395518853
ACH-000663,-0.11240319272733547
ACH-000665,-0.11277506757317356
ACH-000671,-0.13782775858382176
ACH-000672,-0.0055089603508266406
ACH-000673,-0.1328687276018869
ACH-000676,-0.12452478081387056
ACH-000677,-0.1960325757600882
ACH-000681,-0.07786649827561418
ACH-000683,-0.16672362673558327
ACH-000684,-0.1314077342319815
ACH-000688,-0.04670646239597547
ACH-000693,-0.2043047204446885
ACH-000694,-0.1319414590974057
ACH-000695,-0.2598602896284278
ACH-000696,-0.19184817548988692
ACH-000697,-0.05342950171904656
ACH-000699,-0.1271868329803831
ACH-000701,-0.2190096210209968
ACH-000706,-0.06103354638207875
ACH-000711,-0.06993783189864966
ACH-000713,0.013207998677442528
ACH-000714,-0.019712114680644047
ACH-000718,-0.09633240516887054
ACH-000720,-0.08532226207162243
ACH-000721,-0.2500949952735701
ACH-000724,-0.05448834275085845
ACH-000725,-0.17542031326314728
ACH-000732,-0.23827716636650906
ACH-000734,-0.1615000593953545
ACH-000735,-0.05770734658899575
ACH-000736,-0.06242483904948753
ACH-000738,-0.03797330205884023
ACH-000746,-0.22345677113246815
ACH-000747,-0.18010326188325168
ACH-000748,0.047738929597024936
ACH-000753,-0.04591823487036992
ACH-000756,-0.036392554391622166
ACH-000757,-0.015314451811755904
ACH-000758,-0.22628658695245904
ACH-000760,-0.07362456819568057
ACH-000762,-0.08719602875436955
ACH-000763,-0.14958196767304593
ACH-000764,-0.09268346685193064
ACH-000765,-0.16451393833780656
ACH-000766,-0.03879458846238135
ACH-000767,-0.17195376981539176
ACH-000768,-0.08322147956990122
ACH-000769,-0.14179129679880842
ACH-000770,-0.17583094807113414
ACH-000771,-0.1817205092908993
ACH-000773,-0.04622115653990004
ACH-000776,-0.06632396087534148
ACH-000777,-0.1745757629115826
ACH-000778,-0.06464335107120818
ACH-000781,-0.1219634907599357
ACH-000782,-0.0997887583780286
ACH-000783,-0.12803245781411685
ACH-000784,-0.08017044528744006
ACH-000785,-0.058051436353761914
ACH-000787,-0.24473519913157146
ACH-000788,-0.11931287537137725
ACH-000791,-0.11387889504586232
ACH-000792,-0.11235161277386747
ACH-000794,-0.051910668261889364
ACH-000796,-0.21606054412348705
ACH-000798,-0.09019297614662138
ACH-000799,-0.08966422304264159
ACH-000800,0.1030373884920462
ACH-000802,-0.18134889439636465
ACH-000804,-0.08042288284357144
ACH-000805,0.01529261857156866
ACH-000809,-0.1375304074072226
ACH-000810,-0.08135900930467707
ACH-000811,-0.183512596602944
ACH-000817,-0.10277882453294368
ACH-000819,-0.1399824730269419
ACH-000820,0.018623504936306892
ACH-000821,0.04949506106135479
ACH-000822,0.04840439987157135
ACH-000823,-0.16855609191037274
ACH-000824,-0.0724388050220643
ACH-000827,-0.199752958271492
ACH-000829,-0.1591054366984257
ACH-000831,-0.13411906141407276
ACH-000832,-0.06380649443303077
ACH-000833,0.07092102265470243
ACH-000834,-0.26135095895738764
ACH-000835,-0.23738005086361905
ACH-000836,-0.25249980021078
ACH-000837,-0.11313341363701715
ACH-000838,-0.1932614594500713
ACH-000839,-0.1458681898957947
ACH-000840,-0.0956754108638644
ACH-000841,-0.16785014667862785
ACH-000843,-0.22057105995844134
ACH-000846,-0.17568304681962366
ACH-000847,-0.20687219424457046
ACH-000848,-0.09790544110992026
ACH-000849,-0.05521789879584287
ACH-000851,-0.39965502421924826
ACH-000855,0.021455677058702795
ACH-000856,-0.10649660524474433
ACH-000858,-0.20655204125257814
ACH-000859,-0.2533930224412068
ACH-000861,-0.14944299722887475
ACH-000862,-0.1543208155040567
ACH-000865,-0.2176814387163473
ACH-000866,-0.0701714150159007
ACH-000867,-0.09628498422453637
ACH-000869,-0.03870457832189289
ACH-000872,-0.17267337537867894
ACH-000873,-0.3017739819565208
ACH-000876,-0.09401647192258177
ACH-000878,-0.2329626786361853
ACH-000880,-0.061445221573756585
ACH-000881,-0.1814528964783461
ACH-000882,-0.11797432335526915
ACH-000884,-0.07124665655848546
ACH-000885,-0.08032346839924669
ACH-000887,-0.1286201301623948
ACH-000889,-0.21626932707375604
ACH-000896,-0.048934189537161096
ACH-000898,-0.1995729814840424
ACH-000900,0.027396064974228536
ACH-000901,-0.14051138335730445
ACH-000905,-0.1918497473397978
ACH-000906,-0.13257239517200206
ACH-000907,-0.04024797964148369
ACH-000910,-0.05856036757901744
ACH-000911,-0.2095413913355513
ACH-000912,-0.1202038680654452
ACH-000913,-0.20100128997501213
ACH-000915,-0.14359548162656902
ACH-000916,-0.1277278540618741
ACH-000917,-0.052503008413892466
ACH-000920,-0.006679728941483343
ACH-000921,-0.15273434662656554
ACH-000924,-0.2138989516073087
ACH-000926,-0.07351411980585129
ACH-000928,-0.16201328691808328
ACH-000929,-0.03798575380027777
ACH-000932,-0.024653319038621783
ACH-000935,-0.16492843617676278
ACH-000936,-0.12225908164858378
ACH-000937,0.005571388534007732
ACH-000938,-0.03810496540421788
ACH-000939,-0.14792713025230902
ACH-000941,-0.3144336245803901
ACH-000943,-0.2023549390649069
ACH-000946,-0.11018563928388804
ACH-000947,-0.18289932752346288
ACH-000948,0.0426495619092162
ACH-000950,-0.22281925800712346
ACH-000953,-0.0816234554446039
ACH-000954,-0.07984806439501041
ACH-000957,0.07945655245582207
ACH-000958,-0.07718106024000103
ACH-000960,-0.017869729381864846
ACH-000963,-0.12271306896413856
ACH-000968,-0.10448097372008618
ACH-000969,-0.03848454585303655
ACH-000972,-0.04899771259389273
ACH-000973,-0.17710266849988562
ACH-000974,-0.2807251834520422
ACH-000978,-0.2442901895610507
ACH-000984,-0.13534897719267036
ACH-000986,-0.23098725519843924
ACH-000988,-0.0988908494827107
ACH-000993,-0.016567542881014866
ACH-000994,-0.1275205629951017
ACH-000996,-0.19049474251068652
ACH-001001,-0.0563718898583335
ACH-001020,-0.1364124476166439
ACH-001028,-0.19915855225940696
ACH-001031,-0.0031917754029584665
ACH-001038,-0.033159815237852074
ACH-001048,-0.15354551943649675
ACH-001050,-0.12113414132571795
ACH-001053,-0.06505095277238541
ACH-001054,-0.12871040570412526
ACH-001061,-0.1179356481129172
ACH-001067,-0.2159263074221709
ACH-001075,-0.3076290775101781
ACH-001096,-0.14609024972558246
ACH-001111,-0.17182525276269756
ACH-001119,-0.0436447923700938
ACH-001128,0.1832901549144693
ACH-001134,-0.11814274024700255
ACH-001151,-0.12947907574534515
ACH-001163,-0.19958317696996375
ACH-001164,0.20890591418842835
ACH-001183,-0.012356467526925772
ACH-001192,-0.07217160322234631
ACH-001193,-0.09650105569181376
ACH-001196,-0.03667742014626199
ACH-001197,0.06821291774144148
ACH-001205,-0.2217110497176774
ACH-001211,-0.20337136050756527
ACH-001212,-0.024154773315462254
ACH-001228,0.057702210176178416
ACH-001232,-0.09103623933834128
ACH-001239,-0.17114537558516313
ACH-001270,-0.13705440362050467
ACH-001274,-0.14888428487675626
ACH-001275,-0.1736391028215607
ACH-001277,0.04404342772242865
ACH-001278,-0.07407200246395751
ACH-001280,0.04806734603804959
ACH-001283,-0.04007653607311725
ACH-001289,-0.1028624560376512
ACH-001300,-0.18814138945068265
ACH-001301,-0.13769006075276066
ACH-001302,-0.20371579518551086
ACH-001306,-0.08001667074545189
ACH-001318,-0.0625388804146559
ACH-001322,0.03242228515577756
ACH-001328,-0.1098244435702054
ACH-001332,0.117393675559599
ACH-001336,-0.13927020304153384
ACH-001346,-0.08047146436009414
ACH-001353,-0.2197112210321982
ACH-001354,-0.18397065356156853
ACH-001367,-0.2663875345286689
ACH-001368,-0.11124023828515477
ACH-001374,0.14227781552868454
ACH-001377,-0.16818422552448026
ACH-001380,-0.09136018989604196
ACH-001391,-0.15813285218632164
ACH-001408,-0.02085172546430515
ACH-001430,-0.1022611220869265
ACH-001431,-0.0471366106356592
ACH-001450,0.013030565457211488
ACH-001496,-0.07735818879620451
ACH-001500,-0.0684196354370377
ACH-001523,-0.11816018799449506
ACH-001532,0.04689414103383981
ACH-001550,-0.18794955112519374
ACH-001552,-0.15755191824068832
ACH-001554,-0.13345289113375722
ACH-001654,-0.17708280460037984
ACH-001735,-0.13292522809871607
ACH-001736,0.05133872129429385
ACH-001737,-0.1430632480884614
ACH-001740,-0.02373978081794724
ACH-001745,-0.12747709066897234
ACH-001765,-0.1622162464432385
