,MET (4233)
ACH-000004,0.11675062531674288
ACH-000005,0.2512971018883179
ACH-000007,0.09639817480309408
ACH-000009,0.09564726147049714
ACH-000011,0.13035891725978105
ACH-000012,0.10088537174903242
ACH-000013,0.14762190301957118
ACH-000014,0.121782965531463
ACH-000015,0.03309665970323352
ACH-000017,0.19075991720063076
ACH-000018,0.18347363806328834
ACH-000019,0.2629598358393336
ACH-000021,-0.01531610193233264
ACH-000022,0.1601204007766576
ACH-000025,0.25156604119186465
ACH-000028,0.14616581538490248
ACH-000030,0.13816084388221989
ACH-000035,0.09131457044624366
ACH-000036,-0.5838903042738617
ACH-000037,0.06483154611029622
ACH-000039,-0.026302226949740843
ACH-000040,-0.1311454778063562
ACH-000041,0.07876479499293965
ACH-000042,0.1047860837321326
ACH-000045,0.05024189327755913
ACH-000047,0.12752794981329946
ACH-000052,-0.05232110103137157
ACH-000053,0.14920256782271
ACH-000054,0.09627160126055724
ACH-000055,0.07245954086382513
ACH-000060,-0.002330300284243958
ACH-000067,-0.5620466685542982
ACH-000070,0.22760961718917266
ACH-000075,-0.2080387486320701
ACH-000078,0.12628313536616392
ACH-000082,0.033759690970765505
ACH-000085,0.21203752229035616
ACH-000086,0.2009354546273825
ACH-000087,0.019526516528085517
ACH-000092,0.11464367634705035
ACH-000095,0.0910940757106712
ACH-000097,0.10605366740531663
ACH-000098,-0.4538707275990974
ACH-000099,0.15824560209734
ACH-000108,0.13756506707087046
ACH-000113,0.17123290094890906
ACH-000116,0.18444667003827744
ACH-000118,0.08997163346679812
ACH-000120,0.07593166383570488
ACH-000123,0.06899387375078453
ACH-000127,0.08588458517381159
ACH-000128,0.10588378291173607
ACH-000132,0.14390341176593366
ACH-000133,0.08503525202786273
ACH-000137,0.11564529022321315
ACH-000138,0.13040793136039242
ACH-000142,0.13288550957119902
ACH-000143,0.03781974180700953
ACH-000146,0.0373152300667292
ACH-000148,0.040239380852671536
ACH-000150,0.2337173876982053
ACH-000152,0.07500734162710608
ACH-000153,-0.05033521340595056
ACH-000159,-0.024171168475545426
ACH-000160,0.11891825070998295
ACH-000163,0.2562470371031879
ACH-000167,0.12319068293162105
ACH-000168,0.05576376718266387
ACH-000169,0.1107218510077327
ACH-000178,0.0942591004065211
ACH-000183,0.003903077563257092
ACH-000188,0.1228377632982538
ACH-000189,-0.06346368334586727
ACH-000190,-0.02274745102757274
ACH-000198,0.07310643874032699
ACH-000203,0.003917479267077071
ACH-000204,0.0913457511479956
ACH-000206,0.25762006938050586
ACH-000207,0.10668153549655666
ACH-000208,-0.11155540344788507
ACH-000210,-0.2105770794525423
ACH-000211,0.13067617689097755
ACH-000215,-0.05355460806569087
ACH-000221,0.10082950086350582
ACH-000222,-0.007531413131385283
ACH-000223,0.09895488964504813
ACH-000226,0.1987171713072556
ACH-000227,0.014212708502827244
ACH-000228,0.10638537045897536
ACH-000231,-0.008055071603846985
ACH-000232,0.061671169984423124
ACH-000233,0.20455206950451169
ACH-000234,0.09976096663824832
ACH-000235,0.11382440942194505
ACH-000237,0.06838989858999657
ACH-000238,0.07920969631131046
ACH-000242,0.21063680131055204
ACH-000243,0.05094481589582587
ACH-000244,-0.5369172492639859
ACH-000246,0.002843282585644381
ACH-000248,0.17459888628242864
ACH-000250,-0.0015716838393374198
ACH-000251,0.08788051533400472
ACH-000252,0.0550878878225656
ACH-000253,0.20012935626858014
ACH-000255,0.0680469569533104
ACH-000256,0.18517030824807404
ACH-000257,0.12442715360081248
ACH-000258,0.027256544370258328
ACH-000259,0.14145056834585634
ACH-000260,0.108967727252086
ACH-000261,0.10116034001442033
ACH-000262,0.09049361417416232
ACH-000263,0.2532643664165584
ACH-000264,0.06905728728082157
ACH-000265,-0.3147645172658063
ACH-000266,0.07705043459721085
ACH-000272,0.036283815880398335
ACH-000274,0.10751708802454717
ACH-000277,0.14232329185822082
ACH-000278,0.01101945046999643
ACH-000279,0.07618268372700605
ACH-000280,0.058640621589420426
ACH-000281,0.24110722717948735
ACH-000288,0.0980564483887265
ACH-000291,0.1879289037782661
ACH-000293,0.1022135864245897
ACH-000294,0.05475987842812025
ACH-000295,0.0012543714162101404
ACH-000296,0.03063864371252862
ACH-000302,0.034828231715745575
ACH-000304,0.06247727403433528
ACH-000307,0.04200737186503748
ACH-000308,0.15090976190437652
ACH-000310,0.1710920567272956
ACH-000311,0.14804782961206278
ACH-000312,0.13644449122069374
ACH-000315,0.2719261683187793
ACH-000316,-0.016917826034377373
ACH-000317,-0.024346974502396014
ACH-000318,0.11146086362460098
ACH-000319,0.13007747175489612
ACH-000320,0.3136370365177539
ACH-000322,0.07172911581205438
ACH-000323,0.08172252195146938
ACH-000324,0.14582516247523375
ACH-000329,0.19150612168940284
ACH-000330,0.02471065156149934
ACH-000331,0.13720769499080634
ACH-000332,0.08268602511912514
ACH-000334,0.1766379048776084
ACH-000335,0.10075616024042826
ACH-000336,0.13499339903250634
ACH-000337,0.13942055550098334
ACH-000338,-0.042617430289437264
ACH-000339,0.08371324065632077
ACH-000341,-0.002335488197931068
ACH-000348,0.09549763447470573
ACH-000350,0.2724843262023053
ACH-000352,0.10786732835806627
ACH-000356,-0.6077859362042153
ACH-000361,0.2805759630674407
ACH-000362,0.12398826237186066
ACH-000363,0.13991490491407133
ACH-000364,0.04038905448122712
ACH-000365,0.08924031287281994
ACH-000366,0.12633021507252307
ACH-000368,-0.2107999565031999
ACH-000374,0.09540231133009287
ACH-000375,0.16959622560719867
ACH-000376,-0.3520227204975706
ACH-000381,0.07633777997090213
ACH-000383,-0.7607282696999734
ACH-000387,0.07571798782300568
ACH-000389,-0.4283051610815412
ACH-000390,0.10333085431868606
ACH-000393,0.13378078343284044
ACH-000395,0.15916689022680544
ACH-000396,0.1464838203539842
ACH-000397,0.2162185994009329
ACH-000401,0.05363865471668012
ACH-000402,0.18691118023037515
ACH-000403,0.12738841183548194
ACH-000404,0.22301895794190899
ACH-000406,0.0689752037752599
ACH-000407,0.14423739700490187
ACH-000408,0.07993832014676952
ACH-000410,0.16903269397095055
ACH-000411,-0.007338840387350502
ACH-000414,-0.007418457221582123
ACH-000415,0.10226394146595044
ACH-000416,0.12595661957661272
ACH-000420,0.15332857299234529
ACH-000421,0.15376303447568904
ACH-000424,0.2543839399162833
ACH-000425,0.09130562459908316
ACH-000426,0.11528026031739795
ACH-000427,0.10566804716957327
ACH-000433,0.1488272170967104
ACH-000435,-0.12403660080845325
ACH-000436,0.20795115527375765
ACH-000444,0.18722001008558198
ACH-000445,0.03908036860835301
ACH-000448,0.11341904511720652
ACH-000450,0.10284823739751248
ACH-000452,0.11566844522331145
ACH-000454,0.17873163429607405
ACH-000458,0.17903704390488762
ACH-000459,0.30521203657924656
ACH-000460,0.16645412503250756
ACH-000461,0.041569916880127136
ACH-000463,0.1647460569328321
