,YWHAQ (10971)
ACH-000004,-0.0013269501515252456
ACH-000005,0.26784301215338185
ACH-000007,0.13918950859746718
ACH-000009,0.2205911863916016
ACH-000011,0.2952731989877775
ACH-000012,0.2287451709736748
ACH-000013,0.17641088657923756
ACH-000014,0.14490617319068178
ACH-000015,0.2520586258531983
ACH-000017,-0.02201027182492304
ACH-000018,0.2625693974971207
ACH-000019,0.16300709381261902
ACH-000021,0.19526420294422306
ACH-000022,0.30279218188904045
ACH-000025,0.2122085255117049
ACH-000028,0.3654174277314997
ACH-000030,0.2423282007384597
ACH-000035,0.11711287166910528
ACH-000036,0.09859321639077176
ACH-000037,0.11026116577478376
ACH-000039,0.3241579899758196
ACH-000040,0.007571024930709796
ACH-000041,0.20303889985113235
ACH-000042,0.2753204133236548
ACH-000045,0.4135947268880456
ACH-000047,0.2491404882054826
ACH-000052,0.17922766104127433
ACH-000053,-0.061887143873006964
ACH-000054,0.16323813831200634
ACH-000055,0.14596505698888615
ACH-000060,0.1957374239290188
ACH-000067,0.2489250195159081
ACH-000070,0.1317957901980597
ACH-000075,0.27935296123654285
ACH-000078,-0.007641375930042348
ACH-000082,0.2852461721954975
ACH-000085,0.4513866620613731
ACH-000086,0.14396848665486714
ACH-000087,-0.04715183603613205
ACH-000092,-0.035005590144427445
ACH-000095,0.02098908300348076
ACH-000097,0.17750812186923312
ACH-000098,0.008147840658803763
ACH-000099,0.2431420734176375
ACH-000108,0.17252079133959705
ACH-000113,0.20629243476563405
ACH-000116,0.2682075480907607
ACH-000118,0.3057677381724139
ACH-000120,0.19137708484288984
ACH-000123,0.062061313147981065
ACH-000127,0.19536401734296627
ACH-000128,0.1893433811550467
ACH-000132,0.25188327880701383
ACH-000133,0.21039479847512854
ACH-000137,0.1975141810196184
ACH-000138,0.23070383919304785
ACH-000142,0.17601068439081075
ACH-000143,0.2150249847737004
ACH-000146,0.0881368382206383
ACH-000148,0.27469219301412345
ACH-000150,0.27639725293122164
ACH-000152,0.12166776654888195
ACH-000153,0.5603790838410605
ACH-000159,0.1516725549745008
ACH-000160,0.2553056421697539
ACH-000163,-0.0013470011651464664
ACH-000167,0.18143764232551976
ACH-000168,0.2664786097231019
ACH-000169,0.2138711987256572
ACH-000178,0.1892007958855221
ACH-000183,0.1332678184061912
ACH-000188,0.3025498953192731
ACH-000189,0.05164619471988045
ACH-000190,0.2308296978569013
ACH-000198,0.15043092712086498
ACH-000203,0.6143665415894901
ACH-000204,0.01784464735054759
ACH-000206,0.12747816039455273
ACH-000207,0.1972673821409736
ACH-000208,0.29485631679694513
ACH-000210,0.26732363902858586
ACH-000211,0.2841404512936769
ACH-000215,0.1861602474047595
ACH-000221,0.3148101255662377
ACH-000222,0.272870102837494
ACH-000223,0.11190242475454767
ACH-000226,-0.006067374861131614
ACH-000227,0.09651031273329837
ACH-000228,0.16722429471766495
ACH-000231,0.3109895837767785
ACH-000232,0.13321805170818768
ACH-000233,-0.043810012105549793
ACH-000234,0.014235567812449518
ACH-000235,0.2488117238348407
ACH-000237,0.20165854746276268
ACH-000238,0.22286681438990225
ACH-000242,0.09345969019741036
ACH-000243,0.2212872626533123
ACH-000244,0.3922873454607874
ACH-000246,0.14262839771990818
ACH-000248,0.11938226492791948
ACH-000250,0.16410475743119984
ACH-000251,0.3012189105162508
ACH-000252,0.1823146595628488
ACH-000253,0.2306982760926085
ACH-000255,0.3080497160461402
ACH-000256,0.21272505102163974
ACH-000257,0.25809875236949553
ACH-000258,0.16019697070171318
ACH-000259,0.032656060829377005
ACH-000260,0.19503302980545556
ACH-000261,0.2138263486558862
ACH-000262,0.3383259279088675
ACH-000263,0.2810685325014428
ACH-000264,0.15765088902876534
ACH-000265,0.14789621735043473
ACH-000266,0.1723575860000293
ACH-000272,0.011460117280856271
ACH-000274,0.3224205634682145
ACH-000277,0.2547160454508692
ACH-000278,0.2112820460692045
ACH-000279,0.08970552330634865
ACH-000280,0.2627507875494177
ACH-000281,0.17367771054469172
ACH-000288,0.17434623320008638
ACH-000291,0.22327030452978444
ACH-000293,0.13738933514707966
ACH-000294,0.2876695246336763
ACH-000295,0.12244194056837394
ACH-000296,0.2907967966222611
ACH-000302,0.1563377721763858
ACH-000304,-0.006092287591434245
ACH-000307,0.2406836640220024
ACH-000308,0.14102616645044835
ACH-000310,0.15120804264905174
ACH-000311,0.2508169466367171
ACH-000312,0.11223450732588937
ACH-000315,0.06523288263574711
ACH-000316,0.186290843739212
ACH-000317,0.232957259034354
ACH-000318,0.027191737895566316
ACH-000319,0.15440316870077958
ACH-000320,0.035901394373311586
ACH-000322,0.3629353928016728
ACH-000323,0.04060895099496877
ACH-000324,0.16084942877171685
ACH-000329,0.3137482344202259
ACH-000330,0.18416815535242154
ACH-000331,0.28107034474224474
ACH-000332,0.15485469791450196
ACH-000334,-0.09062091459817126
ACH-000335,0.21198403987079825
ACH-000336,0.4701373199297292
ACH-000337,0.0679115521041294
ACH-000338,0.13456808497516304
ACH-000339,0.35816775878300144
ACH-000341,0.2330318684225651
ACH-000348,0.07587178103469801
ACH-000350,0.1585763604846441
ACH-000352,0.2604075666121676
ACH-000356,0.13192454811851392
ACH-000361,0.3710756805106826
ACH-000362,0.18468173915302774
ACH-000363,0.02694946267856975
ACH-000364,0.2651287428025656
ACH-000365,0.0387807840337102
ACH-000366,0.2180761097356829
ACH-000368,0.25725634967403205
ACH-000374,0.2200331162684281
ACH-000375,0.0727723824016781
ACH-000376,0.1703493529152756
ACH-000381,0.2672301876898772
ACH-000383,0.14342654139662406
ACH-000387,0.3159137565309137
ACH-000389,0.14817145092165845
ACH-000390,0.286502070838712
ACH-000393,0.2035187146801436
ACH-000395,0.22457959399269284
ACH-000396,-0.10662011215231657
ACH-000397,0.1489878840373749
ACH-000401,0.15959884123679152
ACH-000402,0.11068332787599687
ACH-000403,0.217389723098504
ACH-000404,0.32928752050624005
ACH-000406,0.1488661836064076
ACH-000407,0.35046885903749764
ACH-000408,0.4966972068428415
ACH-000410,0.2140167567792529
ACH-000411,0.263597876894922
ACH-000414,0.20692812984352496
ACH-000415,0.2701841509729125
ACH-000416,0.2107181040217285
ACH-000420,0.22709693906446374
ACH-000421,0.16911594725991722
ACH-000424,0.15353551940940985
ACH-000425,0.2907516581057757
ACH-000426,0.06457854231315152
ACH-000427,0.16945595191532298
ACH-000433,0.2738165015170541
ACH-000435,0.02773329503439477
ACH-000436,0.17628311532029609
ACH-000444,0.35112514148385354
ACH-000445,0.16071128641064758
ACH-000448,0.1297396341313978
ACH-000450,-0.05098849049612323
ACH-000452,0.3494307405233157
ACH-000454,0.4443154406923632
ACH-000458,0.1840953296669081
ACH-000459,0.20233256089903584
ACH-000460,0.2088810895549122
ACH-000461,0.16066712466244498
ACH-000463,0.1993632467648524
ACH-000464,-0.10062771303238653
ACH-000466,0.09182188018589313
ACH-000467,0.17441187601929456
ACH-000468,0.2687101807843942
ACH-000469,0.19983678597359256
ACH-000470,0.18904042693264436
ACH-000471,0.18549327904226265
ACH-000472,0.21164023187669706
ACH-000473,-0.0009660550851606341
ACH-000475,0.2000514826541244
ACH-000476,0.27911211031203303
ACH-000477,0.27698911280690924
ACH-000479,0.2893388273780629
ACH-000480,0.10254303987020284
ACH-000481,0.13859312403038834
ACH-000483,0.3030591764864011
ACH-000484,0.31892540237715306
ACH-000485,0.13161195303917014
ACH-000486,0.14633565408823046
ACH-000487,0.18428524969476426
ACH-000488,0.26594264796923883
ACH-000490,0.18697615939685067
ACH-000491,0.07226138483687497
ACH-000495,-0.0029592566900342385
ACH-000496,0.3127608363731221
ACH-000499,0.27737164990482754
ACH-000500,0.3299972769257392
ACH-000502,0.20638457576484026
ACH-000503,0.2593601046848551
ACH-000505,0.19702497177521214
ACH-000507,0.30172621998864585
ACH-000510,0.179275362203762
ACH-000511,0.06667557598131052
ACH-000512,0.26834826834050324
ACH-000516,0.1346046643676694
ACH-000517,0.2295939679652215
ACH-000518,0.2260950723147275
ACH-000520,0.10748668293879353
ACH-000521,0.28193428741212506
ACH-000522,0.1260723739415196
ACH-000524,0.19214717715688429
ACH-000527,0.11337764691859176
ACH-000528,0.20113115400571416
ACH-000537,0.1988484645575848
ACH-000541,0.1195240958473746
ACH-000542,0.10466595989794776
ACH-000544,0.4511080347911272
ACH-000545,0.2369704508548081
ACH-000547,0.4112742208302677
ACH-000548,0.09964811091896847
ACH-000549,0.22523557460692975
ACH-000550,0.17437385576112224
ACH-000552,0.2065968753165277
ACH-000556,0.20907866993047092
ACH-000557,0.22181192740084185
ACH-000569,0.14105944861693998
ACH-000570,0.21019621060949747
ACH-000571,0.23090288257634725
ACH-000573,0.16241849597198318
ACH-000576,-0.003279963291188341
ACH-000579,0.2970440771336028
ACH-000580,0.10093284196107832
ACH-000584,0.15110322945400925
ACH-000585,0.3077362019728941
ACH-000588,-0.10242182804991327
ACH-000589,0.1930911291782985
ACH-000591,0.22476084944405408
ACH-000593,0.112102233469563
ACH-000600,0.23508821229032095
ACH-000601,0.3181317041277524
ACH-000605,0.2838728400169174
ACH-000606,0.19177280623817006
ACH-000608,0.2242599788436868
ACH-000614,0.11904360057920753
ACH-000616,0.10560042151596384
ACH-000618,0.17057970538654368
ACH-000619,0.20884204284388405
ACH-000620,0.2361662804136153
ACH-000621,0.20781146092940447
ACH-000622,0.051405298863398674
ACH-000623,0.3248087103957936
ACH-000624,0.20781295213326745
ACH-000627,0.20083289192386994
ACH-000630,0.06941217506346985
ACH-000631,0.0502425837302714
ACH-000632,0.20277743651578944
ACH-000633,0.18241622177078992
ACH-000637,0.20722021952197628
ACH-000638,0.2162977691580211
ACH-000646,0.22442142967688533
ACH-000647,0.1838316449708688
ACH-000648,-0.12447392747408495
ACH-000649,0.0629461387055929
ACH-000651,0.15367073581139234
ACH-000652,0.1836311463063126
ACH-000653,-0.0774139950269545
ACH-000657,0.18720125904838544
ACH-000658,0.2127351463447672
ACH-000661,0.33857284119302555
ACH-000662,-0.04883957760586537
ACH-000663,0.21407288090615104
ACH-000665,0.1457636961851061
ACH-000671,0.2347613485557129
ACH-000672,0.08699356014996755
ACH-000673,0.11913579647038194
ACH-000676,0.08876498606401295
ACH-000677,0.23228327884741684
ACH-000681,0.17106328212322827
ACH-000683,0.16512603852591007
ACH-000684,-0.08146130607328976
ACH-000688,0.2559671408551468
ACH-000693,0.21311732861846092
ACH-000694,0.2479446923372123
ACH-000695,-0.10500723609855132
ACH-000696,0.205346631091864
ACH-000697,0.2871060532469954
ACH-000699,0.10368083359689433
ACH-000701,0.17040153893268128
ACH-000706,0.1915803405377609
ACH-000711,0.21045756152488496
ACH-000713,0.1836356681800235
ACH-000714,0.039228672954153575
ACH-000718,0.018193726275210174
ACH-000720,0.1750577310104584
ACH-000721,0.1831127589785371
ACH-000724,-0.008396293356102534
ACH-000725,0.3151245827865736
ACH-000732,0.29657725434233595
ACH-000734,0.17852986625386233
ACH-000735,0.2814329697622696
ACH-000736,0.23262286315126204
ACH-000738,0.19506267150822373
ACH-000746,0.20299226146869345
ACH-000747,0.2585971104992071
ACH-000748,0.26966443929526784
ACH-000753,0.2906534207715329
ACH-000756,0.16367958662782145
ACH-000757,0.19874742807984075
ACH-000758,0.18059320997766895
ACH-000760,0.18897677126058102
ACH-000762,0.2456401017148644
ACH-000763,0.05328361498950495
ACH-000764,0.3740092668044216
ACH-000765,0.14104850240199732
ACH-000766,0.19629110626459992
ACH-000767,0.33074790899749384
ACH-000768,0.20772882981112067
ACH-000769,0.13992115170783426
ACH-000770,0.07290942763466696
ACH-000771,0.3417705579515486
ACH-000773,-0.06639193126443801
ACH-000776,0.10096781789466376
ACH-000777,0.21575620585770494
ACH-000778,0.16257103853643518
ACH-000781,0.28639161699897314
ACH-000782,0.3185738077628397
ACH-000783,0.24686945551969405
ACH-000784,0.0975028669598263
ACH-000785,0.3473156760197499
ACH-000787,0.13783029896114166
ACH-000788,0.16168441460353042
ACH-000791,0.14491532686765776
ACH-000792,0.17320368079879567
ACH-000794,0.04667524548211365
ACH-000796,0.028666830072671092
ACH-000798,0.18752939410079492
ACH-000799,0.2191280255013732
ACH-000800,0.14742248179563738
ACH-000802,0.2940626718263428
ACH-000804,0.19883546742787972
ACH-000805,0.2536150750440696
ACH-000809,0.07915847729256117
ACH-000810,0.23470014222708974
ACH-000811,0.12841518443085104
ACH-000817,0.056465376103759214
ACH-000819,0.3037094763747805
ACH-000820,0.08817489510951798
ACH-000821,-0.0074568390049614035
ACH-000822,0.17681125664857042
ACH-000823,0.2512542771614697
ACH-000824,0.26021684985452603
ACH-000827,0.3323457004099453
ACH-000829,0.16060057926937907
ACH-000831,0.2631255900615487
ACH-000832,0.1188802127914995
ACH-000833,0.168961387703964
ACH-000834,0.4645420726086172
ACH-000835,0.25211930061268056
ACH-000836,0.06792004618421722
ACH-000837,0.16372264512743867
ACH-000838,-0.5178021686913796
ACH-000839,0.16608426452414893
ACH-000840,0.2070483544949552
ACH-000841,0.2236626859098872
ACH-000843,0.14059662344010845
ACH-000846,0.13539510190420792
ACH-000847,0.11522211882832105
ACH-000848,0.0761904027259395
ACH-000849,0.0468230129852003
ACH-000851,0.07825913826268867
ACH-000855,0.22797008465227825
ACH-000856,0.2821592498790243
ACH-000858,0.3687548699149341
ACH-000859,0.3651142959073832
ACH-000861,0.09744632810890352
ACH-000862,0.11683687816555735
ACH-000865,0.26516495649795063
ACH-000866,0.18076210771494935
ACH-000867,0.2860127612248438
ACH-000869,0.09170968354361726
ACH-000872,0.0991080561862371
ACH-000873,-0.012032442727240269
ACH-000876,0.04262809536983305
ACH-000878,0.09520766196414944
ACH-000880,0.2683540541972472
ACH-000881,0.2432501702937641
ACH-000882,0.1702240713687265
ACH-000884,0.2192202333932568
ACH-000885,0.1811323590422112
ACH-000887,0.15105327364790233
ACH-000889,0.19817593415894502
ACH-000896,0.10137267383474696
ACH-000898,0.12846605899083569
ACH-000900,0.29697416175528923
ACH-000901,0.18747950150268028
ACH-000905,0.10075063179693763
ACH-000906,0.1682281737071545
ACH-000907,0.20049828214827148
ACH-000910,0.29394699759413945
ACH-000911,0.14651556492852547
ACH-000912,0.4011939118401341
ACH-000913,0.17238063106843052
ACH-000915,0.29145731782552736
