,ELP3 (55140)
ACH-000004,-0.8796801302114492
ACH-000005,-0.6960326361822164
ACH-000007,-0.6645414153602557
ACH-000009,-0.8906655417423079
ACH-000011,-0.9768055225769188
ACH-000012,-1.0555280484648224
ACH-000013,-1.079543464643969
ACH-000014,-1.087600797382809
ACH-000015,-0.9763780218643284
ACH-000017,-1.088692683691318
ACH-000018,-1.0667781613165463
ACH-000019,-0.8621251437926741
ACH-000021,-0.6448800191198257
ACH-000022,-0.9835605816688758
ACH-000025,-1.01919337098135
ACH-000028,-1.0503701307398663
ACH-000030,-1.1166007045275592
ACH-000035,-1.1734832378534037
ACH-000036,-0.8930694608373414
ACH-000037,-0.8851551965553508
ACH-000039,-1.0044068235315955
ACH-000040,-1.0228625384393897
ACH-000041,-0.9247908410921724
ACH-000042,-0.686874156202724
ACH-000045,-0.6685659325418248
ACH-000047,-0.7875908997923827
ACH-000052,-0.8713657874812898
ACH-000053,-0.8897865884269287
ACH-000054,-1.0119473667998435
ACH-000055,-1.0350849103782678
ACH-000060,-0.8508808874852386
ACH-000067,-1.0602109421998096
ACH-000070,-0.9349067332590648
ACH-000075,-0.981882267977992
ACH-000078,-0.7830117813173905
ACH-000082,-0.782937814211057
ACH-000085,-0.9882659435579628
ACH-000086,-0.9575323935899984
ACH-000087,-0.8679597466014722
ACH-000092,-0.9319607524902278
ACH-000095,-0.8981038207078269
ACH-000097,-0.538772853712003
ACH-000098,-1.0017401472094414
ACH-000099,-0.9676809491833851
ACH-000108,-0.7722204675843107
ACH-000113,-0.708170331946626
ACH-000116,-0.9649028955876092
ACH-000118,-0.6076312011021769
ACH-000120,-1.1177847041998137
ACH-000123,-0.8452470505969526
ACH-000127,-1.1195228256274472
ACH-000128,-0.7656426968004162
ACH-000132,-1.1298197845141706
ACH-000133,-0.7928279926171458
ACH-000137,-1.0852309739843782
ACH-000138,-0.978773104177612
ACH-000142,-0.8974214468622355
ACH-000143,-1.0654986489213474
ACH-000146,-0.22614250250533946
ACH-000148,-0.8021375158439471
ACH-000150,-1.079647603415123
ACH-000152,-0.7245559397374359
ACH-000153,-1.1939980086978608
ACH-000159,-0.9006597635149868
ACH-000160,-0.3013269500813836
ACH-000163,-0.8279987737124334
ACH-000167,-0.3613146094401923
ACH-000168,-0.6713849111490707
