,QTRTD1 (79691)
ACH-000004,0.06889907525812439
ACH-000005,0.09045694789093947
ACH-000007,0.21351029685523887
ACH-000009,0.04465847361570735
ACH-000011,-0.0075452595257520984
ACH-000012,-0.03854333842295857
ACH-000013,0.03285774124715126
ACH-000014,-0.003994523002682321
ACH-000015,0.2819249095221748
ACH-000017,0.12294177365684908
ACH-000018,-0.033609139760865665
ACH-000019,0.20074728008078574
ACH-000021,0.0063318309368747185
ACH-000022,0.07774782868558412
ACH-000025,-0.1609628884316003
ACH-000028,0.18566610490520585
ACH-000030,-0.0739340061873823
ACH-000035,0.017670016627862026
ACH-000036,0.08474266955865584
ACH-000037,0.2610182440778537
ACH-000039,-0.026048607040007467
ACH-000040,0.011345427341138295
ACH-000041,0.0919490194433105
ACH-000042,-0.029609730850814007
ACH-000045,0.12050758434726197
ACH-000047,-0.05416365155873263
ACH-000052,0.01579137741763429
ACH-000053,0.1307979613065343
ACH-000054,-0.13917286268437856
ACH-000055,0.03520571401642703
ACH-000060,-0.09039462176465364
ACH-000067,-0.1012668637354351
ACH-000070,0.08571923079314497
ACH-000075,0.0776709955661892
ACH-000078,0.151164373287014
ACH-000082,0.17157982265819186
ACH-000085,-0.12095714925413792
ACH-000086,0.05168515499275871
ACH-000087,0.20229068432710345
ACH-000092,0.07900492623280259
ACH-000095,0.038892826636042696
ACH-000097,-0.01010446171785008
ACH-000098,0.08748630173928673
ACH-000099,0.14299956086662158
ACH-000108,-0.05420948807995615
ACH-000113,0.01264661904872198
ACH-000116,0.017562197868125375
ACH-000118,-0.02924974420714147
ACH-000120,-0.061245970880840515
ACH-000123,0.01911858484075564
ACH-000127,0.0470358455358216
ACH-000128,-0.15800564866338745
ACH-000132,-0.01602128931227053
ACH-000133,-0.14405970083201802
ACH-000137,-0.11671402623018788
ACH-000138,0.019933949222062645
ACH-000142,0.13268185062695334
ACH-000143,0.017586908804891204
ACH-000146,0.0299243661291048
ACH-000148,0.03419760162037012
ACH-000150,0.13480660385422066
ACH-000152,-0.013332998138358624
ACH-000153,0.09172376518328362
ACH-000159,-0.0565668828169093
ACH-000160,-0.09116411598690348
ACH-000163,0.038221820838823764
ACH-000167,-0.1313213280727374
ACH-000168,-0.0755299692948276
ACH-000169,0.09100390323631996
ACH-000178,-0.01207571384698977
ACH-000183,0.20980979286237114
ACH-000188,0.0491861507635177
ACH-000189,0.02029127111739077
ACH-000190,-0.05837538769006801
ACH-000198,-0.02124431011637876
ACH-000203,0.04603510002011277
ACH-000204,0.2157063634863678
ACH-000206,0.12256096472460065
ACH-000207,-0.04852221100162218
ACH-000208,0.19525285673690607
ACH-000210,-0.09527892779148156
ACH-000211,-0.004905210754050642
ACH-000215,0.06054661605494496
ACH-000221,0.0019172616776320648
ACH-000222,-0.011216992198425674
ACH-000223,0.18763284416167186
ACH-000226,0.04390518222014355
ACH-000227,0.003016545871564248
ACH-000228,0.13434952225157934
ACH-000231,-0.005716560926639671
ACH-000232,0.09656091935758468
ACH-000233,0.02840284469652518
ACH-000234,-0.02796161224832648
ACH-000235,0.033202605411637984
ACH-000237,-0.04433080053380965
ACH-000238,0.2700022908043461
ACH-000242,-0.06583544484342461
ACH-000243,0.039231840724070384
ACH-000244,-0.09463176252409976
ACH-000246,-0.03021979933490877
ACH-000248,0.05357314859395081
ACH-000250,-0.05045224671638994
ACH-000251,-0.0359714674927963
ACH-000252,-0.09970915714363962
