,ACY3 (91703)
ACH-000004,-0.11192072589106856
ACH-000005,0.06485250553477036
ACH-000007,0.20012833586540327
ACH-000009,-0.003112011890109716
ACH-000011,0.062012857086814366
ACH-000012,-0.023777671943345312
ACH-000013,0.06630439554690461
ACH-000014,0.12101781880163848
ACH-000015,0.09708959108642053
ACH-000017,0.016155853404926524
ACH-000018,-0.03360411039416125
ACH-000019,-0.14873610056405628
ACH-000021,0.026693771646912858
ACH-000022,-0.04698696314042829
ACH-000025,0.036651907486337516
ACH-000028,0.044313646328341706
ACH-000030,-0.03869018622525399
ACH-000035,0.19370113247978168
ACH-000036,0.04903030988204151
ACH-000037,0.08833201471380289
ACH-000039,-0.12039709696815845
ACH-000040,0.05075310565246036
ACH-000041,0.19983782604503755
ACH-000042,-0.05312194405193743
ACH-000045,0.10028170195277096
ACH-000047,0.07496707885302098
ACH-000052,0.019705809036049723
ACH-000053,0.02569175356205693
ACH-000054,-0.06534345190610409
ACH-000055,0.08021295470093544
ACH-000060,0.11235502442315794
ACH-000067,0.07232818705650401
ACH-000070,-0.01177858729278251
ACH-000075,0.007212388818356221
ACH-000078,0.15371863664413032
ACH-000082,-0.028548405881396413
ACH-000085,-0.0062795612483613076
ACH-000086,-0.06668306536048578
ACH-000087,0.19608130520587613
ACH-000092,-0.002294424071923872
ACH-000095,0.0937098334001002
ACH-000097,-0.0727114773310652
ACH-000098,0.0751302917821645
ACH-000099,0.14944210149965176
ACH-000108,0.037136806940630984
ACH-000113,0.014758530142817769
ACH-000116,-0.04301317273178341
ACH-000118,-0.0017611039796182535
ACH-000120,0.02508580966439944
ACH-000123,0.035421273366584016
ACH-000127,-0.08530242977291952
ACH-000128,0.10786228682694504
ACH-000132,-0.05447190849000903
ACH-000133,-0.00987859280210612
ACH-000137,-0.07827658068552278
ACH-000138,-0.02557369739780764
ACH-000142,-0.1901815900789701
ACH-000143,0.11782979882274801
ACH-000146,0.07830125394313306
ACH-000148,0.09875978126254108
ACH-000150,-0.0770035159621787
ACH-000152,0.09796466672625706
ACH-000153,0.08964420087008122
ACH-000159,0.08548637798784116
ACH-000160,-0.21775836083669664
ACH-000163,-0.06444010619317529
ACH-000167,-0.08602162806149516
ACH-000168,-0.10241026478922052
ACH-000169,-0.02280308246143676
ACH-000178,0.01469707133718794
ACH-000183,-0.17306740826186368
ACH-000188,-0.04119123305252456
