,PTAFR (5724)
ACH-000004,-0.14560613971363304
ACH-000005,-0.13350435838043606
ACH-000007,-0.09844181194975103
ACH-000009,0.04444017908836263
ACH-000011,0.16222049228648866
ACH-000012,0.015313677616158481
ACH-000013,-0.0566643562676077
ACH-000014,0.1362536389966822
ACH-000015,-0.033428737833943366
ACH-000017,0.01767275255673264
ACH-000018,0.04480198572371493
ACH-000019,0.1315639122940381
ACH-000021,0.013392917090584416
ACH-000022,0.09580050084738877
ACH-000025,0.004744528764269525
ACH-000028,0.003010025666664508
ACH-000030,0.027659780245418996
ACH-000035,-0.2008991830224804
ACH-000036,0.12950690692705427
ACH-000037,-0.004680731085784887
ACH-000039,-0.03624263243225343
ACH-000040,-0.044980011633027464
ACH-000041,-0.017192861628875334
ACH-000042,0.030095942657950563
ACH-000045,0.013769449107776041
ACH-000047,0.10622408370928826
ACH-000052,-0.0933925808638554
ACH-000053,0.014942643393146384
ACH-000054,-0.038761611117259766
ACH-000055,-0.1300317399823584
ACH-000060,-0.08211602080660138
ACH-000067,-0.03949456045627572
ACH-000070,0.16147524807372082
ACH-000075,0.07896119069429848
ACH-000078,0.06998579524200968
ACH-000082,0.07203986160735447
ACH-000085,0.09064184470606444
ACH-000086,0.03819323419829261
ACH-000087,0.021859800016911245
ACH-000092,-0.11724476377529865
ACH-000095,0.029180785425896843
ACH-000097,0.13103202798735114
ACH-000098,0.08169667873496184
ACH-000099,0.04649738893565687
ACH-000108,-0.10917114248027404
ACH-000113,0.01807367569110861
ACH-000116,0.060850804217213714
ACH-000118,0.04898522085661002
ACH-000120,0.1042900497032589
ACH-000123,-0.07628903171936326
ACH-000127,0.009071496450541287
ACH-000128,-0.1110628693112862
ACH-000132,0.013901019202565684
ACH-000133,-0.07881259633366569
ACH-000137,0.010356984017507424
ACH-000138,-0.02349045826194657
ACH-000142,-0.02665448047544225
ACH-000143,0.023207687712963828
ACH-000146,0.03621461533999733
ACH-000148,0.029978014078674006
ACH-000150,-0.14657658299105275
ACH-000152,-0.16621119898439568
ACH-000153,-0.25185213365181314
ACH-000159,0.03708560256065406
ACH-000160,0.03385038670039079
ACH-000163,0.0054215494810515635
ACH-000167,-0.2548929909949373
ACH-000168,-0.12607283165703087
ACH-000169,0.05625489329044906
ACH-000178,-0.05591571641182788
ACH-000183,-0.1446550121416409
ACH-000188,-0.14637800900391185
ACH-000189,0.3346317297769675
ACH-000190,-0.06603918035695358
ACH-000198,0.0473504461300421
ACH-000203,-0.14248324434620818
ACH-000204,0.09210289060852354
ACH-000206,-0.11304372642543517
ACH-000207,0.0960985817652141
ACH-000208,-0.23402698940518124
ACH-000210,0.014819175334269543
ACH-000211,0.1358987569002466
ACH-000215,-0.0063557762806275295
ACH-000221,0.1616995012372031
ACH-000222,0.05445333711302735
ACH-000223,0.006112292508529525
ACH-000226,0.0940593245994314
