,APPBP2 (10513)
ACH-000004,0.10564776788856038
ACH-000005,-0.07053778120255183
ACH-000007,0.06116904728069687
ACH-000009,-0.07705293838597407
ACH-000011,0.10231639596522216
ACH-000012,0.014046985545011345
ACH-000013,0.0848121008556037
ACH-000014,-0.030696976388071794
ACH-000015,-0.1191615320351638
ACH-000017,-0.07178528712827116
ACH-000018,0.3384122030783755
ACH-000019,-0.6205805682668769
ACH-000021,0.048995011734684873
ACH-000022,0.019906089224242574
ACH-000025,0.09091512738283122
ACH-000028,-0.4968279178265147
ACH-000030,-0.027281157032109118
ACH-000035,-0.027955223990499854
ACH-000036,-0.003986874808481767
ACH-000037,0.12234382887643415
ACH-000039,-0.2003672658915601
ACH-000040,0.0990113391383825
ACH-000041,0.023286180618547217
ACH-000042,0.10677763283291218
ACH-000045,0.16558118477450184
ACH-000047,0.05778521465995631
ACH-000052,0.2834704027488228
ACH-000053,0.02414673462107055
ACH-000054,-0.08157202505000069
ACH-000055,0.1440783721965009
ACH-000060,0.061558132222918775
ACH-000067,0.016214392015498274
ACH-000070,0.1906927818552808
ACH-000075,0.05502243131938221
ACH-000078,-0.0213036996609781
ACH-000082,0.04226360566405496
ACH-000085,0.06872287024161086
ACH-000086,-0.09522664649644122
ACH-000087,0.11053787751428414
ACH-000092,0.02887699401293058
ACH-000095,-0.030750130028766004
ACH-000097,0.02089960794908631
ACH-000098,0.08408654022275186
ACH-000099,-0.13014501868610331
ACH-000108,0.0030760492144204354
ACH-000113,0.04491374539727566
ACH-000116,-0.07869319778890857
ACH-000118,0.14090998532416754
ACH-000120,-0.03503028535988482
ACH-000123,0.009474788206304504
ACH-000127,0.08211879325598732
ACH-000128,0.08254055650752823
ACH-000132,-0.1869481928395499
ACH-000133,-0.02115557826873352
ACH-000137,0.07790096254561006
ACH-000138,0.09755188849154456
ACH-000142,-0.12480589889678588
ACH-000143,0.1175358835433268
ACH-000146,0.056175723480333735
ACH-000148,-0.04100363092931705
ACH-000150,0.10277502815728867
ACH-000152,-0.055903120308068883
ACH-000153,0.10900984208665444
ACH-000159,0.007701163087290628
ACH-000160,0.004872953729329478
ACH-000163,-0.03449474864166702
ACH-000167,-0.11079889131435018
