,SRSF3 (6428)
ACH-000004,-1.233304407431664
ACH-000005,-0.9308976650037494
ACH-000007,-1.2944601715099482
ACH-000009,-1.2367203149782997
ACH-000011,-1.0485108328631556
ACH-000012,-1.2279515185151328
ACH-000013,-1.2908777239722675
ACH-000014,-1.1259909402233808
ACH-000015,-1.1839407806378657
ACH-000017,-1.1626628991210122
ACH-000018,-1.2713146915523994
ACH-000019,-1.2120251475261112
ACH-000021,-1.0645571334407136
ACH-000022,-1.227423982843701
ACH-000025,-1.103736967671843
ACH-000028,-1.1716996507077548
ACH-000030,-1.2217799274760979
ACH-000035,-1.0448532105215502
ACH-000036,-1.0815598673954865
ACH-000037,-1.1896404921531292
ACH-000039,-1.0637726299352348
ACH-000040,-1.307553939752253
ACH-000041,-1.3101769704665938
ACH-000042,-1.127928044895998
ACH-000045,-1.1970417612275426
ACH-000047,-1.170755415021175
ACH-000052,-1.081025053538448
ACH-000053,-1.3285470068424794
ACH-000054,-1.3165534648459225
ACH-000055,-1.091065500578607
ACH-000060,-1.023866696045783
ACH-000067,-1.0536008735123006
ACH-000070,-1.327124916730731
ACH-000075,-1.3256409392143669
ACH-000078,-1.5110809492955797
ACH-000082,-1.3647007677296592
ACH-000085,-1.211574012446886
ACH-000086,-1.0968771986864505
ACH-000087,-1.0368092805178506
ACH-000092,-1.116620296140152
ACH-000095,-1.3067424732760438
ACH-000097,-1.267533364053397
ACH-000098,-1.175491960485364
ACH-000099,-1.1836473099646
ACH-000108,-1.1924295453461309
ACH-000113,-1.181215671055162
ACH-000116,-1.2026263170548277
ACH-000118,-1.1738004539256337
ACH-000120,-1.2200986746456417
ACH-000123,-1.3492766233089974
ACH-000127,-1.2627732241405385
ACH-000128,-1.3119089005188584
ACH-000132,-1.1477755700140384
ACH-000133,-1.1393206973392596
ACH-000137,-0.8796823088441188
ACH-000138,-1.067068307550859
ACH-000142,-1.0208313403780345
ACH-000143,-1.177306179005703
ACH-000146,-1.3410523328304922
ACH-000148,-1.1124261787798675
ACH-000150,-0.9333708486737262
ACH-000152,-1.1455393710333286
ACH-000153,-1.2857429050598592
ACH-000159,-1.2301154574862003
ACH-000160,-0.8958382768406561
ACH-000163,-0.7746746452978743
ACH-000167,-1.6745873440870258
ACH-000168,-1.2932543257744782
ACH-000169,-1.4742914825990454
ACH-000178,-1.1257916693668395
ACH-000183,-1.2533036583619308
ACH-000188,-1.2190745493663593
ACH-000189,-1.1935734323483072
ACH-000190,-1.041563182600291
ACH-000198,-1.1640438309567824
ACH-000203,-1.3601224131551446
