,PIH1D2 (120379)
ACH-000004,0.07792526029549897
ACH-000005,0.04593208730161855
ACH-000007,0.06144225203209577
ACH-000009,-0.011597172428483188
ACH-000011,0.14477106937503162
ACH-000012,-0.03668478632140036
ACH-000013,0.0763373907770956
ACH-000014,0.0559721534514513
ACH-000015,0.07148942323236468
ACH-000017,0.22563357992559385
ACH-000018,0.054343613773077455
ACH-000019,0.12151378374462207
ACH-000021,0.1334333242930904
ACH-000022,0.07715890210578659
ACH-000025,0.1973943074477747
ACH-000028,0.052930484774355316
ACH-000030,0.08483533432854963
ACH-000035,0.047774664488483234
ACH-000036,0.04263446433067779
ACH-000037,0.056290771515031215
ACH-000039,0.11200951866022996
ACH-000040,-0.008683112856483427
ACH-000041,0.005534227444450604
ACH-000042,0.12205567884899557
ACH-000045,0.06051632122217405
ACH-000047,0.06492817944097115
ACH-000052,0.18009612160071897
ACH-000053,0.06352414834291598
ACH-000054,0.07806676840175736
ACH-000055,0.10631036576104948
ACH-000060,0.04799516830476716
ACH-000067,0.2723788735549941
ACH-000070,-0.002013915996885645
ACH-000075,-0.060628586522922585
ACH-000078,-0.01065872997307392
ACH-000082,0.08002018019670509
ACH-000085,0.1105801278622381
ACH-000086,-0.011074310093891176
ACH-000087,-0.026279895226572
ACH-000092,0.028408534912178762
ACH-000095,0.05634364219809013
ACH-000097,0.08755218544800403
ACH-000098,0.10404744222983
ACH-000099,0.10689055510132492
ACH-000108,-0.07393684490847384
ACH-000113,0.11091643275258256
ACH-000116,0.1328217715651359
ACH-000118,0.09866576142253533
ACH-000120,0.1904995974405116
ACH-000123,0.09401194313556284
ACH-000127,0.07438192747145747
ACH-000128,0.02638354308098587
ACH-000132,0.04822432254241914
ACH-000133,0.16683024661408874
ACH-000137,0.03647083094022546
ACH-000138,0.08848100315701514
ACH-000142,0.03310403286148833
ACH-000143,0.1234666706551674
ACH-000146,0.02676022013016112
ACH-000148,0.1586981070586612
ACH-000150,0.10334956551555474
ACH-000152,0.0652634403836857
ACH-000153,0.09665523349966004
ACH-000159,0.07960248774163521
ACH-000160,0.004761231670796856
ACH-000163,0.11536355219589073
ACH-000167,0.07493470679567522
ACH-000168,0.1140211417248765
ACH-000169,0.02037845971910787
ACH-000178,0.1933522883052493
ACH-000183,0.028934666278094445
ACH-000188,0.15006237701722916
ACH-000189,-0.06018044297982812
ACH-000190,-0.01983697048275776
ACH-000198,0.08420118439552683
ACH-000203,-0.307555070188617
ACH-000204,0.13534357450144266
ACH-000206,0.13248585900587942
ACH-000207,0.01989979408151
ACH-000208,0.1425258066633321
ACH-000210,0.31502967912312496
ACH-000211,0.1041388259824167
ACH-000215,0.08646249081775385
ACH-000221,0.13644190403575815
ACH-000222,0.17215445809372792
ACH-000223,0.06375039987088238
ACH-000226,0.05548661410172073
ACH-000227,-0.038671485764304535
ACH-000228,0.08592145630084642
ACH-000231,0.13434552167074532
ACH-000232,0.11030670458192524
ACH-000233,0.15451648929009512
ACH-000234,0.19006167037330604
ACH-000235,0.10627497169908218
ACH-000237,0.042682014881055066
ACH-000238,0.003841097347478879
ACH-000242,-0.1401026320162678
ACH-000243,0.10601179885307777
ACH-000244,0.2415376277434228
ACH-000246,0.1062747823936096
ACH-000248,0.12283355389013136
ACH-000250,0.07384851769730019
ACH-000251,0.2019925450132756
ACH-000252,-0.11838818442375493
ACH-000253,0.1122528944540101
ACH-000255,0.07752174332808393
ACH-000256,0.010899813132202832
ACH-000257,0.09770753612201899
ACH-000258,-0.0343238295260248
ACH-000259,0.1058256143038008
ACH-000260,-0.008406780172401603
ACH-000261,0.0843162782376772
ACH-000262,0.03999885997453645
ACH-000263,0.009557578770369323
ACH-000264,0.03790665803398007
ACH-000265,0.16501075026198853
ACH-000266,0.1546140628334942
ACH-000272,0.10185075042815496
ACH-000274,0.02031523781868036
ACH-000277,0.13978470756406472
ACH-000278,0.07412554930991866
ACH-000279,0.0729466420543643
