,HLA-DRA (3122)
ACH-000004,-0.0498004242330089
ACH-000005,-0.2060339778761288
ACH-000007,0.09396286572438932
ACH-000009,-0.04795332870036135
ACH-000011,0.015379756777940148
ACH-000012,-0.019016233733246627
ACH-000013,-0.015205139696844215
ACH-000014,-0.16425126151982722
ACH-000015,-0.044804663994642134
ACH-000017,-0.036667718297968034
ACH-000018,-0.06738660877898008
ACH-000019,-0.1611481989965505
ACH-000021,0.03013926153195459
ACH-000022,0.00034151710970002375
ACH-000025,0.01710594068747891
ACH-000028,-0.012952234477544535
ACH-000030,-0.004669309141133777
ACH-000035,-0.11549946955957058
ACH-000036,0.09076279566873886
ACH-000037,0.096273762627864
ACH-000039,-0.20555693608743286
ACH-000040,0.07834541988186694
ACH-000041,-0.1028443971668496
ACH-000042,0.1173353705396153
ACH-000045,0.01577171673271573
ACH-000047,-0.032361265910842575
ACH-000052,0.013075962117837028
ACH-000053,-0.03075062022789972
ACH-000054,0.06326188369432023
ACH-000055,0.1573334578180586
ACH-000060,-0.09446384459142362
ACH-000067,-0.07817763414941135
ACH-000070,-0.032451027553125567
ACH-000075,0.2367290093155314
ACH-000078,-0.07331113454056036
ACH-000082,-0.109441417343038
ACH-000085,0.1698493414378806
ACH-000086,-0.012928085207470305
ACH-000087,0.02850355092575521
ACH-000092,-0.009572516475808986
ACH-000095,0.0952361341657916
ACH-000097,0.05743442060790058
ACH-000098,-0.11169605054614992
ACH-000099,-0.0339422855123337
ACH-000108,-0.004429893007165025
ACH-000113,0.05118849123073575
ACH-000116,-0.03159058461266153
ACH-000118,0.005924715445981122
ACH-000120,0.01717348678148684
ACH-000123,-0.01953694688286028
ACH-000127,-0.047803346296201456
ACH-000128,-0.04110786439078398
ACH-000132,0.002338637975899833
ACH-000133,-0.049936203528793716
ACH-000137,0.05942967331719243
ACH-000138,0.014549743877445462
ACH-000142,0.06358388616962389
ACH-000143,-0.06488147944760338
ACH-000146,-0.056809457228319364
ACH-000148,0.029644980435710525
ACH-000150,0.031812519052942134
ACH-000152,-0.13069244958614426
ACH-000153,-0.10412797758471942
ACH-000159,0.018194831088281814
ACH-000160,0.054317807088463184
ACH-000163,0.030197254606060073
ACH-000167,-0.1734442484789417
ACH-000168,0.08921431566288278
ACH-000169,-0.12241304091774866
ACH-000178,-0.03845294046408855
ACH-000183,-0.2745990222063596
ACH-000188,0.07845251583264347
ACH-000189,0.19099892007429176
ACH-000190,-0.1835928108976006
ACH-000198,-0.043196420337628494
ACH-000203,0.0025206042865772373
ACH-000204,-0.06401107725714851
ACH-000206,-0.13008186389473872
ACH-000207,-0.025372983327955963
ACH-000208,-0.04335757627734885
ACH-000210,-0.02668886580852657
ACH-000211,-0.017028113821235584
ACH-000215,-0.050814360860801114
ACH-000221,0.03929625292874686
ACH-000222,-0.004279490391982343
ACH-000223,-0.18325959781618809
ACH-000226,0.04464554782678402
ACH-000227,0.0860661268470704
ACH-000228,-0.04604583583735088
ACH-000231,-0.032174316770364766
ACH-000232,-0.03905799415525674
ACH-000233,-0.06526805971546247
ACH-000234,-0.06742467763792181
ACH-000235,0.02734006160173784
ACH-000237,-0.11750455199122245
ACH-000238,0.0867757174637903
ACH-000242,-0.2175231176176325
ACH-000243,-0.0297833714311922
ACH-000244,-0.1844981494064618
ACH-000246,-0.1265831531943369
ACH-000248,-0.22847152152698744
ACH-000250,-0.08561506302140695
ACH-000251,0.14510952787976047
ACH-000252,0.06792773974948257
ACH-000253,-0.05006765830890129
ACH-000255,-0.12283410767090792
ACH-000256,0.2095704212688954
ACH-000257,0.07950498481045283
ACH-000258,0.09371465825979323
ACH-000259,0.05938035310977523
ACH-000260,-0.06528076611762433
ACH-000261,-0.03739857499875136
ACH-000262,0.11771030487643948
ACH-000263,-0.08923961015227523
ACH-000264,-0.06340329664889555
ACH-000265,0.000960379222090114
ACH-000266,-0.0439992770155865
ACH-000272,-0.05824824254273695
ACH-000274,-0.04460345802439273
ACH-000277,0.0300188935825281
ACH-000278,-0.060309317630148
ACH-000279,-0.040476599701130135
ACH-000280,-0.08352807702200457
ACH-000281,-0.07946565844375368
ACH-000288,0.05495309882501915
ACH-000291,-0.009951446726624891
ACH-000293,0.0838647058882215
ACH-000294,0.08787237835958818
ACH-000295,0.023969236787146932
ACH-000296,0.14177443443723606
ACH-000302,-0.07182668598461746
ACH-000304,-0.14636895833092506
ACH-000307,-0.024495921194240586
ACH-000308,-0.008022610195075282
ACH-000310,0.012154508704152031
ACH-000311,-0.047128131582648614
ACH-000312,-0.03239413151502812
ACH-000315,-0.0769190231096204
ACH-000316,-0.08318066562983135
ACH-000317,-0.06037708119184094
ACH-000318,0.029781935786116067
ACH-000319,-0.04198013613268107
ACH-000320,0.0347635502032889
ACH-000322,-0.2325788063535477
ACH-000323,-0.0386394595105269
ACH-000324,-0.09133409846106658
ACH-000329,-0.05141471045139972
ACH-000330,-0.050631585423159715
ACH-000331,-0.1004812251212952
ACH-000332,-0.012982198696016118
ACH-000334,0.030102364125173132
ACH-000335,0.08147298819141517
ACH-000336,0.1634636357604015
ACH-000337,0.10766643856291444
ACH-000338,-0.02483475683779655
ACH-000339,-0.08273094893192266
ACH-000341,0.05103187167068517
ACH-000348,0.01961829941623249
ACH-000350,0.07762779598322349
ACH-000352,0.01995682918203059
ACH-000356,0.07598392101585807
ACH-000361,-0.11610788816160053
ACH-000362,0.01614029600722114
ACH-000363,0.0169471558294294
ACH-000364,0.06902593365662292
ACH-000365,0.048236710289609984
ACH-000366,0.030169286587264563
ACH-000368,-0.01881213882616657
ACH-000374,-0.2688232482569565
ACH-000375,-0.09624265345324112
ACH-000376,0.03683886121518861
ACH-000381,-0.05572452343134295
ACH-000383,-0.048265529704321686
ACH-000387,-0.04206987974377861
ACH-000389,-0.1260807218916358
ACH-000390,0.09347995632502408
ACH-000393,-0.0625999720267436
ACH-000395,-0.1742890453687886
ACH-000396,-0.02768053761948356
ACH-000397,0.09177193135878442
ACH-000401,0.0612282603641114
ACH-000402,0.3562995079072599
ACH-000403,0.08540237780604877
ACH-000404,-0.2162051008377492
ACH-000406,-0.07046678569988495
ACH-000407,-0.04931768372584487
ACH-000408,-0.04982959202947602
ACH-000410,-0.019164750983926712
ACH-000411,-0.0172506051834123
ACH-000414,0.009183646576957664
ACH-000415,-0.03102009434280828
ACH-000416,-0.043788729487589564
ACH-000420,0.024742411974781477
ACH-000421,0.01777726584667499
ACH-000424,-0.1490258471663331
ACH-000425,0.0014163175681840942
ACH-000426,-0.2188759034591888
ACH-000427,-0.11460455285096012
ACH-000433,0.025347104889022854
ACH-000435,0.2033600531543574
ACH-000436,0.040472520919387495
ACH-000444,-0.06950206348221324
ACH-000445,-0.07288047012358821
ACH-000448,-0.03416411398875475
ACH-000450,-0.0222610706814572
ACH-000452,-0.07228840978421895
ACH-000454,-0.1174246097844648
ACH-000458,0.048119246150079634
ACH-000459,-0.10314126906212938
ACH-000460,-0.09566535967068257
ACH-000461,-0.04210795298124903
ACH-000463,-0.06527784407222507
ACH-000464,-0.1766367978178476
ACH-000466,-0.08896919778809739
ACH-000467,0.04041075313016839
ACH-000468,-0.031848624173628146
ACH-000469,0.00039850360633614376
ACH-000470,-0.0016336881146676932
ACH-000471,0.021624552623953908
ACH-000472,0.02053595905837076
ACH-000473,-0.029193972589256226
ACH-000475,-0.030489841464741763
ACH-000476,-0.004049927475409504
ACH-000477,-0.09463270834370596
ACH-000479,0.06144580643131129
ACH-000480,0.08500573950004328
ACH-000481,-0.0023941500426821693
ACH-000483,0.027606128466592845
ACH-000484,-0.01697253690518472
ACH-000485,0.011011122439719924
ACH-000486,-0.033651252279200176
ACH-000487,-0.14718352399598025
ACH-000488,-0.07366302040352364
ACH-000490,-0.10965185393139253
ACH-000491,0.054130728913584704
ACH-000495,0.028494404290758082
ACH-000496,-0.06688580727350735
ACH-000499,0.1544759267665155
ACH-000500,0.00751901255416182
ACH-000502,-0.004095635426754462
ACH-000503,-0.031794306942746695
ACH-000505,0.08223958455087461
ACH-000507,-0.13902049464870755
ACH-000510,-0.05742916008318154
ACH-000511,0.06987827846762405
ACH-000512,-0.2090135757463133
ACH-000516,-0.13123417288682354
ACH-000517,-0.02274946849818449
ACH-000518,0.06080074920643491
ACH-000520,0.048479669071537175
ACH-000521,-0.14321297086472445
ACH-000522,-0.00210581841553677
ACH-000524,-0.0776410665481126
ACH-000527,-0.03336273255635633
ACH-000528,0.03235923997675248
ACH-000537,0.0008008774370650441
ACH-000541,0.07929807738251983
ACH-000542,-0.018867265358642627
ACH-000544,-0.04935603495393648
ACH-000545,0.016627986358373124
ACH-000547,-0.002827796373267723
ACH-000548,-0.017430804500842303
ACH-000549,-0.15697960403432504
ACH-000550,-0.00012053963748846124
ACH-000552,-0.006510281673128994
ACH-000556,-0.0026078253142382602
ACH-000557,-0.031171446852840675
ACH-000569,0.0004791201004265842
ACH-000570,0.06909717005391608
ACH-000571,0.12722967537028698
