,CRY1 (1407)
ACH-000004,0.13996958632458806
ACH-000005,0.2521883356802101
ACH-000007,0.08188281844311547
ACH-000009,0.1958018531003484
ACH-000011,-0.08621797548492094
ACH-000012,0.08298793593570393
ACH-000013,0.08613080631494698
ACH-000014,0.0235738618201872
ACH-000015,0.07486695112548067
ACH-000017,0.06616222938559277
ACH-000018,0.0924343284298149
ACH-000019,0.001805054347183504
ACH-000021,0.014832946288542485
ACH-000022,0.11283231532018803
ACH-000025,0.0435748102523708
ACH-000028,0.1006110330287898
ACH-000030,0.1077349928355142
ACH-000035,0.1451836373747828
ACH-000036,0.08268257791762221
ACH-000037,-0.09351048921700884
ACH-000039,0.10288700567042046
ACH-000040,-0.07231459122684976
ACH-000041,-0.025083634041159347
ACH-000042,-0.007134248697612922
ACH-000045,0.059739909377963064
ACH-000047,0.12596125178524334
ACH-000052,-0.022504112928539013
ACH-000053,0.14212069943553327
ACH-000054,0.0860521774119703
ACH-000055,0.13772908194200406
ACH-000060,-0.07079170413417743
ACH-000067,-0.0621562535016247
ACH-000070,0.09458813085751486
ACH-000075,0.2131994965452626
ACH-000078,0.1710874111230032
ACH-000082,-0.04315261306135445
ACH-000085,-0.02615249790405412
ACH-000086,0.037746539190805437
ACH-000087,0.02316279665648087
ACH-000092,0.104076936271091
ACH-000095,0.08202797253504783
ACH-000097,0.1873206989877748
ACH-000098,0.0262243488066249
ACH-000099,0.11092330272819834
ACH-000108,0.16630270277906034
ACH-000113,0.08687495935383728
ACH-000116,0.04779825571010842
ACH-000118,0.06779916409302571
ACH-000120,0.08091978074619907
ACH-000123,0.17906934756089085
ACH-000127,0.15378539571455174
ACH-000128,-0.1402734967086338
ACH-000132,0.036155967956565616
ACH-000133,-0.0010859640417661242
ACH-000137,-0.027719370583924888
ACH-000138,0.0160916743445522
ACH-000142,-0.035805254245999424
ACH-000143,0.1883914617368289
ACH-000146,0.1176980553032762
ACH-000148,0.06095175289955807
ACH-000150,0.017089224750454494
ACH-000152,-0.031587017215661366
ACH-000153,0.039244126666553115
ACH-000159,0.002390237351621317
ACH-000160,0.027265368659536268
ACH-000163,-0.027088383231708767
ACH-000167,0.015281564140724084
ACH-000168,0.12862733868514614
ACH-000169,0.10515152293240199
ACH-000178,0.14901368466131432
ACH-000183,0.1941004091980095
ACH-000188,0.19978150113362636
ACH-000189,-0.14917726884460705
ACH-000190,-0.2147990525834741
ACH-000198,0.26014359283213456
ACH-000203,0.3587446502497452
ACH-000204,0.41548695024873744
ACH-000206,0.1571019565195542
ACH-000207,0.3263470970269112
ACH-000208,0.09334019247457363
ACH-000210,0.26411225070532884
ACH-000211,0.042927418772207855
ACH-000215,0.07948466555506291
ACH-000221,0.08314491026484579
ACH-000222,0.0969636131416722
ACH-000223,0.06710549255215828
ACH-000226,-0.14016667688964765
ACH-000227,0.005635454712923951
ACH-000228,0.13004791707621535
ACH-000231,0.10679963214559772
ACH-000232,-0.056319872971852473
ACH-000233,-0.010694710564123659
ACH-000234,0.03964947783081707
ACH-000235,-0.0019993650125285935
ACH-000237,0.04756482735966083
ACH-000238,0.003882726751511525
ACH-000242,-0.1006439308772447
ACH-000243,0.03721078266782098
ACH-000244,-0.14948623381662526
ACH-000246,0.1076866530891734
ACH-000248,0.05539030113992456
ACH-000250,0.01651096102127161
ACH-000251,0.09447259087008512
ACH-000252,-0.2577280727003953
ACH-000253,-0.09768579120820048
ACH-000255,0.05394156074514076
ACH-000256,0.024117428708905462
ACH-000257,-0.006771702449598288
ACH-000258,0.15402674795283158
ACH-000259,0.0427540087753792
ACH-000260,0.16243509567203138
ACH-000261,0.08412664204743879
ACH-000262,0.13111913598177558
ACH-000263,0.10196506434225662
ACH-000264,0.09304809476752986
ACH-000265,-0.025109626719272783
ACH-000266,0.06741716110168255
ACH-000272,0.07536723550768608
ACH-000274,0.049806267706920086
ACH-000277,0.04140556968716195
ACH-000278,0.07808029942743737
ACH-000279,0.024097171243439408
ACH-000280,0.12555790105666953
ACH-000281,0.0646527868123091
ACH-000288,0.02303551318629388
ACH-000291,0.05323682197948591
ACH-000293,-0.010876462937032313
ACH-000294,0.13073945211883267
ACH-000295,0.2183097609144744
ACH-000296,0.16439746155623886
ACH-000302,0.05834658293094702
ACH-000304,-0.1388497475335973
ACH-000307,0.08101504695171895
ACH-000308,0.017596250780628656
ACH-000310,0.01269414264850907
ACH-000311,-0.0576478018116371
ACH-000312,0.05801105506536236
ACH-000315,-0.07409415293451259
ACH-000316,0.16497310001919158
ACH-000317,0.1007127232493236
ACH-000318,0.07484982128280998
ACH-000319,-0.09847783557442166
ACH-000320,0.032843821696375536
ACH-000322,0.02678833783723548
ACH-000323,0.2232968264010773
ACH-000324,0.144824572938117
ACH-000329,0.06337676177218178
ACH-000330,0.12259798922994546
ACH-000331,-0.17721050586344775
ACH-000332,-0.03515873868038169
ACH-000334,0.2892556665454292
ACH-000335,-0.27008058316219263
ACH-000336,0.06692101984820521
ACH-000337,0.015432375080078576
ACH-000338,-0.2900210001650298
ACH-000339,0.0921127847733088
ACH-000341,0.0830888903179586
ACH-000348,0.08571254236470267
ACH-000350,0.02721375503194898
ACH-000352,0.1782722340222679
ACH-000356,0.15911142121745156
ACH-000361,0.2668144800063723
ACH-000362,0.10653061053652396
ACH-000363,0.15878664377475202
ACH-000364,0.11099380192118903
ACH-000365,0.10584813596013172
ACH-000366,0.047053463934660214
ACH-000368,-0.12286002986673487
ACH-000374,0.07534251414579897
ACH-000375,0.11483576864442226
ACH-000376,0.10361007499990103
ACH-000381,0.1376535135071997
ACH-000383,0.12483911824018028
ACH-000387,0.10883008194040816
ACH-000389,0.04896822789810966
ACH-000390,0.039017454584305514
ACH-000393,0.09935345726917642
ACH-000395,-0.08019801994436915
ACH-000396,0.39689252548601467
ACH-000397,0.05547710636873861
ACH-000401,-0.13064356817201894
ACH-000402,0.17662632599026307
ACH-000403,0.0922435923893592
ACH-000404,0.41277734761652735
ACH-000406,0.09271608676219817
ACH-000407,0.033620482604496606
ACH-000408,0.04050087109352795
ACH-000410,-0.002322286452445802
ACH-000411,0.011270239548538223
ACH-000414,-0.036942094852586566
ACH-000415,0.11008867576892338
ACH-000416,0.07410743093667636
ACH-000420,-0.02428066969163481
