,FTSJ2 (29960)
ACH-000150,-0.4974710337002573
ACH-000152,-0.30155787143181584
ACH-000153,-0.21456353866674252
ACH-000159,-0.3558560853489556
ACH-000160,-0.7120226170454496
ACH-000163,-0.25929401291157106
ACH-000167,0.01117732767755557
ACH-000168,-0.17440200360006022
ACH-000169,-0.4775089259827033
ACH-000178,-0.2758892537332873
ACH-000183,-0.34857573264977104
ACH-000188,-0.27390353406859536
ACH-000189,-0.3084428478896148
ACH-000190,-0.4021655827570693
ACH-000198,-0.4823679733614942
ACH-000203,-0.4718031181840498
ACH-000204,-0.3105261268363398
ACH-000206,-0.18649516608006106
ACH-000207,-0.5918979720687333
ACH-000208,-0.3316683976883737
ACH-000210,-0.549647837689268
ACH-000211,-0.4384427898330525
ACH-000215,-0.41303123552076415
ACH-000221,-1.0188093063101
ACH-000222,-0.19999937260806436
ACH-000223,-0.4920403515165026
ACH-000226,-0.05278032205420247
ACH-000227,-0.3854247962076275
ACH-000228,-0.2781472073920959
ACH-000231,-0.3621736816977805
ACH-000232,-0.4045404824717872
ACH-000233,-0.3090332437546789
ACH-000234,-0.387509414076813
ACH-000235,-0.3106094919718269
ACH-000237,-0.17877689608785552
ACH-000238,-0.31618433905263604
ACH-000242,-0.3425772409426538
ACH-000243,-0.2495202849697918
ACH-000244,-0.4775998735852066
ACH-000246,-0.5411901677765458
ACH-000248,-0.4937356508914702
ACH-000250,-0.14155616352172135
ACH-000251,-0.33372699093752817
ACH-000252,-0.22311454005670905
ACH-000253,-0.31523253287515024
ACH-000255,-0.3673912628000324
ACH-000256,-0.18881642484598574
ACH-000257,-0.5364551134879936
ACH-000258,-0.4468463251990042
ACH-000259,-0.6915394845820356
ACH-000260,-0.15497301953533302
ACH-000261,-0.15558252011416962
ACH-000262,-0.2991723108541012
ACH-000263,-0.5404217859866134
ACH-000264,-0.29939923613225405
ACH-000265,-0.7207637220469999
ACH-000266,-0.3627618161082937
ACH-000272,-0.2601874694252682
ACH-000274,-0.4637334281532644
ACH-000277,-0.3408508252724953
ACH-000278,-0.19764990776389413
ACH-000279,-0.530370757081834
ACH-000280,-0.275466573434569
ACH-000281,-0.8031364391816617
ACH-000288,-0.469036386208621
ACH-000291,-0.4337663493603997
ACH-000293,-0.3272903229691376
ACH-000294,-0.15120017078299158
ACH-000295,-0.2567866860000559
ACH-000296,0.03760959006079278
ACH-000302,-0.4305977546222756
ACH-000304,-0.7461792588916579
ACH-000307,-0.3270109818100734
ACH-000308,-0.2620775433935064
ACH-000310,-0.2596404930771507
ACH-000311,-0.3744549776364396
ACH-000312,-0.496962511802294
ACH-000315,-0.20687005253759186
ACH-000316,-0.3476685369974909
ACH-000317,-0.3940483943503269
ACH-000318,-0.34926688714589593
ACH-000319,-0.28444400931606284
ACH-000320,-0.4601282436063334
ACH-000322,-0.3588517170591483
ACH-000323,-0.25648299886519343
ACH-000324,-0.09285541028168302
ACH-000329,-0.5218678260722035
ACH-000330,-0.4281225456164367
ACH-000331,-0.29296156031830856
ACH-000332,-0.30554549168723383
ACH-000334,-0.23457403972721666
ACH-000335,-0.314934876129513
ACH-000336,-0.6590070788567559
ACH-000337,-0.3962633318449478
ACH-000338,-0.054740371367273485
ACH-000339,-0.2583837095081759
ACH-000341,-0.24218033669037786
ACH-000348,-0.4060153700089688
ACH-000350,-0.4957508770333216
ACH-000352,-0.33958978318760163
ACH-000356,-0.3107708193560528
ACH-000361,-0.5289242627990239
ACH-000362,-0.10078135278643256
ACH-000363,-0.2460472084682113
ACH-000364,-0.604213063731509
ACH-000365,-0.3981276500116424
ACH-000366,-0.15217121709471693
ACH-000368,-0.3611360949837905
ACH-000374,-0.6150809940021671
ACH-000375,-0.22784298216382026
ACH-000376,-0.6367551586121392
ACH-000381,-0.4393002976940611
ACH-000383,-0.3924672956000061
ACH-000387,-0.4597356567869491
ACH-000389,-0.4302454872308149
ACH-000390,-0.371048611256994
ACH-000393,-0.4186783670301321
ACH-000395,-0.3362319185497848
ACH-000396,-0.6294262929757404
ACH-000397,-0.2044129433378887
ACH-000401,-0.5210206089648252
ACH-000402,-0.2684144700216597
ACH-000403,-0.3331973817880648
ACH-000404,-0.6670564458644922
ACH-000406,-0.7298288774193643
ACH-000407,-0.4766777069766294
ACH-000408,-0.511155386182602
ACH-000410,-0.3762165894991792
ACH-000411,-0.29959982717803324
ACH-000414,-0.30302288742507083
ACH-000415,-0.23776023023519816
ACH-000416,-0.2557510156179692
ACH-000420,-0.4307248366574704
ACH-000421,-0.21493656289923715
ACH-000424,-0.7014211676646762
ACH-000425,-0.31052880567756563
ACH-000426,-0.21426512353604324
ACH-000427,-0.3548376442998253
ACH-000433,-0.15155139280046093
ACH-000435,-0.4418623541838171
ACH-000436,-0.35091177470765
ACH-000444,-0.4545167033454916
ACH-000445,-0.18136861183274194
ACH-000448,-0.2980300244926257
ACH-000450,-0.5866689865600263
ACH-000452,-0.5304553876643132
ACH-000454,-0.7089718474180035
ACH-000458,-0.17041492893302604
ACH-000459,-0.8110730419881178
ACH-000460,-0.34071685201045016
ACH-000461,-0.4498466583640607
ACH-000463,-0.26107008856024777
ACH-000464,-0.4413978208221472
ACH-000466,-0.4357652904949729
ACH-000467,-0.5226134281010549
ACH-000468,-0.4442702386391501
ACH-000469,-0.6462033335884904
ACH-000470,-0.21754898383343016
ACH-000471,-0.3359368053149667
ACH-000472,-0.3383312879382345
ACH-000473,-0.28929031933977856
ACH-000475,-0.49098527396528996
ACH-000476,-0.5082189349490008
ACH-000477,-0.2485310141034381
ACH-000479,-0.6396427779151538
ACH-000480,-0.5341997604916664
ACH-000481,-0.2676943240175106
ACH-000483,-0.3738658168051426
ACH-000484,-0.49622965655743395
ACH-000485,-0.2338931424036517
ACH-000486,-0.190500721602281
ACH-000487,-0.6308513675669191
ACH-000488,-0.6758736921906884
ACH-000490,-0.5268184572771268
ACH-000491,-0.5194503981754539
ACH-000495,-0.3342136458127352
ACH-000496,-0.4531735787031851
ACH-000499,-0.3676174406062418
ACH-000500,-0.4534467358500102
ACH-000502,-0.28343515854657925
ACH-000503,-0.19792254577564647
ACH-000505,-0.2645196660509914
ACH-000507,-0.502290526506327
ACH-000510,-0.7086154793082643
ACH-000511,-0.31075894850043906
ACH-000512,-0.6943128058334959
ACH-000516,-0.3344844594152032
ACH-000517,-0.3818509113719689
ACH-000518,-0.27435087319101426
ACH-000520,-0.4719682644840098
ACH-000521,-0.4994657437921768
ACH-000522,-0.5281640550607021
ACH-000524,-0.2893983802631873
ACH-000527,-0.3666959343226283
ACH-000528,-0.4498806904391088
ACH-000537,-0.5062950327610759
ACH-000541,-0.3500934954190405
ACH-000542,-0.169961365488873
ACH-000544,-0.551763391063413
ACH-000545,-0.3988597733982607
ACH-000547,-0.6689279363328885
ACH-000548,-0.2701774070161485
ACH-000549,-0.5120979863839318
ACH-000550,-0.4333088401692402
ACH-000552,-0.3881832542038685
ACH-000556,-0.12250490836505196
ACH-000557,-0.3837881239765379
ACH-000569,-0.40996165533785417
ACH-000570,-0.4912187252256052
ACH-000571,-0.369612008490772
ACH-000573,-0.2517353067928573
ACH-000576,-0.04605484890388672
ACH-000579,-0.8475644960412508
ACH-000580,-0.35781677475443624
ACH-000584,-0.482660379309064
ACH-000585,-0.3558814854262817
ACH-000588,-0.4597065842391982
ACH-000589,-0.5826706764185725
ACH-000591,-0.2865758179409489
ACH-000593,-0.4361637888787066
ACH-000600,-0.29990502056653834
ACH-000601,-0.2957112559300527
ACH-000605,-0.4833837236453397
ACH-000606,-0.5007664594720219
ACH-000608,-0.4262841462801335
ACH-000614,-0.4849585260600221
ACH-000616,-0.2500011476649617
ACH-000618,-0.5453838020169033
ACH-000619,-0.5176334818261544
ACH-000620,-0.5166882432771863
ACH-000621,-0.403675703231448
ACH-000622,-0.4401151765130258
ACH-000623,-0.3120650022474591
ACH-000624,-0.01690667447855094
ACH-000627,-0.3289665192731481
ACH-000630,-0.460896470038398
ACH-000631,-0.2390543017583967
ACH-000632,-0.3873463550870415
ACH-000633,-0.7841416385272879
ACH-000637,-0.3231184834633298
ACH-000638,-0.16571912300700195
ACH-000646,-0.4617900677394598
ACH-000647,-0.3766797194732803
ACH-000648,-0.17481428867936652
ACH-000649,-0.18348827515083532
ACH-000651,-0.923308811173628
ACH-000652,-0.2091364828280048
ACH-000653,-0.3028282753027371
ACH-000657,-0.4228765011715618
ACH-000658,-0.3924941930782541
ACH-000661,-0.25991945279954193
ACH-000662,-0.7069410733706564
ACH-000663,-0.39320231927688776
ACH-000665,-0.1215300488669064
ACH-000671,-0.7202661413471042
ACH-000672,-0.5788750026772127
ACH-000673,-0.2543981919360748
ACH-000676,-0.5027062626664875
ACH-000677,-0.6432414933856769
ACH-000681,-0.5037158434602064
ACH-000683,-0.4157268302375005
ACH-000684,-0.2869967495734403
ACH-000688,-0.3355967712074363
ACH-000693,-0.6895483052059289
ACH-000694,-0.7582906068653745
ACH-000695,-0.378607208496252
ACH-000696,-0.41876271545011867
ACH-000697,-0.6161151831987561
ACH-000699,-0.357250966440117
ACH-000701,-0.589014203019068
ACH-000706,-0.6248761479750747
ACH-000711,-0.21121104013746733
ACH-000713,-0.2083773677009786
ACH-000714,-0.27838094065274865
ACH-000718,-0.2844971783342446
ACH-000720,-0.3918871434460229
ACH-000721,-0.2744644822789491
ACH-000724,-0.3709768070057253
ACH-000725,-0.4703803236392679
ACH-000732,-0.35741341556399786
ACH-000734,-0.6073451320611366
ACH-000735,-0.34254156398257424
ACH-000736,-0.18365466417350426
ACH-000738,-0.6985058526644723
ACH-000746,-0.33456842448542146
ACH-000747,-0.8554098181525418
ACH-000748,-0.3071622880489425
ACH-000753,-0.4412946183869871
ACH-000756,-0.04392269230423156
ACH-000757,-0.3923805739595697
ACH-000758,-0.6632703564116466
ACH-000760,-0.6018091619950008
ACH-000762,-0.2901121496194433
ACH-000763,-0.14746097848469195
ACH-000764,-0.2579595653928582
ACH-000765,-0.4130547380964345
ACH-000766,-0.4640411038316027
ACH-000767,-0.5139374356667217
ACH-000768,-0.24775004988771684
ACH-000769,-0.4522019357864903
ACH-000770,-0.2424157086861538
ACH-000771,-0.3678750051269967
ACH-000773,-0.09694229665721298
ACH-000776,-0.24838994602025555
ACH-000777,-0.2878165380227004
ACH-000778,-0.404910650901077
ACH-000781,-0.31032861029163755
ACH-000782,-0.412670086215406
ACH-000783,-0.2144484345414346
ACH-000784,-0.5324659456134602
ACH-000785,-0.4005623501762452
ACH-000787,-0.4345564951632703
ACH-000788,-0.3156918178607649
ACH-000791,-0.3452670408998522
ACH-000792,-0.2104112767974366
ACH-000794,-0.1609772064375162
ACH-000796,-0.29303027109212804
ACH-000798,-0.2490480371783226
ACH-000799,-0.4052194154078657
ACH-000800,-0.7379313988043257
ACH-000802,-0.3162168307817471
ACH-000804,-0.4396253031959647
ACH-000805,-0.6974354086034888
ACH-000809,-0.4952429600711633
ACH-000810,-0.5843088476204886
ACH-000811,-0.39408904878584905
ACH-000817,0.019866986099794804
ACH-000819,-0.16480847341201094
ACH-000820,-0.5044361953244815
ACH-000821,-0.3062969282832569
ACH-000822,-0.3667801537049429
ACH-000823,-0.5963456436601862
ACH-000824,-0.16868452145787802
ACH-000827,-0.16231699483407286
ACH-000829,-0.02790077584971537
ACH-000831,-1.101950251614246
ACH-000832,-0.15522417857040788
ACH-000833,-0.4751477398133129
ACH-000834,-0.3405215508527698
ACH-000835,-0.4653809462607988
ACH-000836,-0.25251560198123685
ACH-000837,-0.5337969696484304
ACH-000838,-0.10647023337917294
ACH-000839,-0.35227562180927235
ACH-000840,-0.3895053216029816
ACH-000841,-0.30620055374527955
ACH-000843,-0.5648923064465419
ACH-000846,-0.3429282295917379
ACH-000847,-0.7458343126718484
ACH-000848,-0.5637881444229977
ACH-000849,-0.7150564757407303
ACH-000851,-0.3203667474857373
ACH-000855,-0.5698528881881157
ACH-000856,-0.5175060971452625
ACH-000858,-0.7155191121352148
ACH-000859,-0.2462490194670885
ACH-000861,-0.2448169980884619
ACH-000862,-0.5236632276724339
ACH-000865,-0.6042477546512971
ACH-000866,-0.606057434177895
ACH-000867,-0.32583721320999026
ACH-000869,-0.4108475553778396
ACH-000872,-0.31794051998510564
ACH-000873,-0.4562843607581578
ACH-000876,-0.3250387009301137
ACH-000878,-0.6228607269678585
ACH-000880,-0.056232901897245134
ACH-000881,-0.37077219396410427
ACH-000882,-0.3761823152863211
ACH-000884,-0.11815808334124805
ACH-000885,-0.7633117476785146
ACH-000887,-0.30738455713383595
ACH-000889,-0.8458515633197009
ACH-000896,-0.3297983257674459
ACH-000898,-0.38263269967082536
ACH-000900,-0.7815757289481187
ACH-000901,-0.3047537528403148
ACH-000905,-0.42114156913806383
ACH-000906,-0.5683865657720204
ACH-000907,-0.37258118403147855
ACH-000910,-0.6573038180752614
ACH-000911,-0.5594260737869533
ACH-000912,-0.3027735673043864
ACH-000913,-0.4428437584091926
ACH-000915,-0.6547949216551499
ACH-000916,-0.40365652873039065
ACH-000917,-0.4443695343713395
ACH-000920,-0.2287003730763363
ACH-000921,-0.3543798925022868
ACH-000924,-0.8180371355120711
ACH-000926,-0.3399200246769941
ACH-000928,-0.47154357619246795
ACH-000929,-0.4684044623068209
ACH-000932,-0.2258759786468964
ACH-000935,-0.5306148338222992
ACH-000936,-0.5168337924169744
ACH-000937,0.007693184858747417
ACH-000938,-0.506619441068287
ACH-000939,-0.2519351684309041
ACH-000941,-0.3949228101604702
ACH-000943,-0.7108730556860263
ACH-000946,-0.25585545259418097
ACH-000947,-0.9110329077622256
ACH-000948,-0.4317468112679684
ACH-000950,-0.6191186107905077
ACH-000953,-0.17541686450583646
ACH-000954,-0.648975332972329
ACH-000957,-0.3852364317016521
ACH-000958,-0.4305407163886963
ACH-000960,-0.19876776927506565
ACH-000963,-0.5748047862038921
ACH-000968,-0.9010293814427746
ACH-000969,-0.2534173800039521
ACH-000972,-0.2836729681307928
ACH-000973,-0.13056654789447295
ACH-000974,-0.1926609637978687
ACH-000978,-0.458366462670984
ACH-000984,-0.4150701591896432
ACH-000986,-0.3015117714673081
ACH-000988,-0.2418153878200737
ACH-000993,-0.18706888965876434
ACH-000994,-0.6749200791342895
ACH-000996,-0.2152080863545156
ACH-001001,-0.6472038355421764
ACH-001020,-0.2508229685972746
ACH-001028,-0.5123805231641069
ACH-001031,-0.5876334253171447
ACH-001038,-0.4917485502123952
ACH-001048,-0.36957966242291695
ACH-001050,-0.15033850638211851
ACH-001053,-0.3323565988082033
ACH-001054,-0.5802695802729048
ACH-001061,-0.516947881075116
ACH-001067,-0.5549766357766167
ACH-001075,-0.3164978766989086
ACH-001096,-0.6186995483859359
ACH-001111,-0.6854754957122039
ACH-001119,-0.6041910269840006
ACH-001128,-0.7856028947400133
ACH-001134,-0.2929388009980437
ACH-001151,-0.2207716831699276
ACH-001163,-0.6159431638307947
ACH-001164,-0.5554904965995253
ACH-001183,-0.3322286914020747
ACH-001192,-0.2308949733709319
ACH-001193,-0.25860660932769786
ACH-001196,-0.002851822377438649
ACH-001197,-0.07097098697731345
ACH-001205,-0.07734566146893866
ACH-001211,-0.3722453637543074
ACH-001212,-0.4018688599400267
ACH-001228,-0.4083570790522354
ACH-001232,-0.33573948935186176
ACH-001239,-0.6301476555082605
ACH-001270,-0.4036768699034545
ACH-001274,-0.16606192902623698
ACH-001275,-0.6243941424774732
ACH-001277,-0.39709406509654976
ACH-001278,-0.786289645126835
ACH-001280,-0.3542447263125456
ACH-001283,-0.4606049797159793
ACH-001289,-0.4242452615758345
ACH-001300,-0.468192915897593
ACH-001301,-0.2924564257653282
ACH-001302,-0.2034048038563428
ACH-001306,-0.3969226866095802
ACH-001318,-0.6000209884908475
ACH-001322,-0.7149805810759856
ACH-001328,-0.3227651856420499
ACH-001332,-0.648993708846087
ACH-001336,-0.4243315215856129
ACH-001346,-0.257022925439611
ACH-001353,-0.28639710897604503
ACH-001354,-0.2198273071829096
ACH-001367,-0.6616680558089433
ACH-001368,-0.4438438029822368
ACH-001374,-0.26785377827746376
ACH-001377,-0.5458868611517115
ACH-001380,-0.4168879459610487
ACH-001391,-0.41868070265812896
ACH-001408,-0.2751697636176718
ACH-001430,-0.326533075567229
ACH-001431,-0.3237740049562929
ACH-001450,-0.7174492162387083
ACH-001496,-0.31158873347923904
ACH-001500,-0.7871082668406101
ACH-001523,-0.634053771200068
ACH-001532,-0.4158795080531703
ACH-001550,-0.6478268336806323
ACH-001552,-0.3790630024247095
ACH-001554,-0.6103470084929614
ACH-001654,-0.3751024167225744
ACH-001735,-0.21424214769015368
ACH-001736,-0.4637780035694996
ACH-001737,-0.016385875145443218
ACH-001740,-0.2109774599495917
ACH-001745,-0.2153509504131185
ACH-001765,-0.4587208017291446
