,NUP43 (348995)
ACH-000004,-1.4923394841477644
ACH-000005,-0.9342217927841804
ACH-000007,-1.181498057503153
ACH-000009,-0.7945660474951419
ACH-000011,-1.2265930434936416
ACH-000012,-1.0430374952617731
ACH-000013,-1.413518671442776
ACH-000014,-1.3282419224020672
ACH-000015,-1.0913154170654231
ACH-000017,-1.479699100087719
ACH-000018,-1.1872559441928698
ACH-000019,-1.4953051715558092
ACH-000021,-1.3203249335488976
ACH-000022,-0.6778425747038216
ACH-000025,-1.1132590664762425
ACH-000028,-1.1729075694925462
ACH-000030,-1.499942157846038
ACH-000035,-1.2686796468855501
ACH-000036,-1.4070771628805483
ACH-000037,-1.000083810092275
ACH-000039,-1.1569206156351668
ACH-000040,-1.2519716448040568
ACH-000041,-0.9533065706801068
ACH-000042,-1.0653752958988754
ACH-000045,-1.214583324510989
ACH-000047,-1.2005327055106307
ACH-000052,-1.201474022259262
ACH-000053,-0.8457638806372562
ACH-000054,-0.9779569614790168
ACH-000055,-1.3059235001402023
ACH-000060,-1.402072289954028
ACH-000067,-1.073819440247725
ACH-000070,-1.0044876502920614
ACH-000075,-0.9389088425067664
ACH-000078,-1.2844312048678646
ACH-000082,-1.3984611002344631
ACH-000085,-1.2753428093366377
ACH-000086,-1.2641971441974151
ACH-000087,-1.0544368836612734
ACH-000092,-0.9826116742923481
ACH-000095,-1.1272608085280478
ACH-000097,-1.3501746374215142
ACH-000098,-1.0711805441182591
ACH-000099,-1.156491204366462
ACH-000108,-1.3292219125889353
ACH-000113,-1.0774075121281064
ACH-000116,-1.5363703440203025
ACH-000118,-1.3159442454024617
ACH-000120,-1.20827150015826
ACH-000123,-0.9146827796812116
ACH-000127,-1.293851725100048
ACH-000128,-1.0442455084383808
ACH-000132,-1.2048092513957955
ACH-000133,-1.1361533039164122
ACH-000137,-1.1821719807355482
ACH-000138,-1.3628315572536331
ACH-000142,-1.4611084738696245
ACH-000143,-1.131239768407008
ACH-000146,-1.0200713599933786
ACH-000148,-1.2908297074698107
ACH-000150,-0.6995267486806654
ACH-000152,-1.0728273155649823
ACH-000153,-1.133328107157226
ACH-000159,-1.0614532242642587
ACH-000160,-1.1631867049902638
ACH-000163,-1.4704418014221403
ACH-000167,-1.8078094522689008
ACH-000168,-1.279246113339258
ACH-000169,-0.604297409140156
ACH-000178,-1.2906000953055123
ACH-000183,-1.4356738797306698
ACH-000188,-1.0960592071596666
ACH-000189,-1.2396035729486423
ACH-000190,-1.3159526091861464
ACH-000198,-1.011776702366051
ACH-000203,-0.8837167442586433
ACH-000204,-1.2889555349249138
ACH-000206,-0.8573826212633723
ACH-000207,-1.4164242174570911
ACH-000208,-1.2457884082189643
ACH-000210,-0.9602191908168493
ACH-000211,-1.200834497171975
ACH-000215,-1.3863033982020734
ACH-000221,-1.35210426791058
ACH-000222,-1.2859551808483904
ACH-000223,-1.2583727366102313
ACH-000226,-1.281553565797985
ACH-000227,-0.7740508224169201
ACH-000228,-1.1070081165104828
ACH-000231,-1.1750771389359551
ACH-000232,-1.072021270990279
ACH-000233,-1.3850107689404108
ACH-000234,-1.28943824637128
ACH-000235,-1.3357814704824262
ACH-000237,-1.337850697212323
ACH-000238,-1.4471132332128382
ACH-000242,-0.9702488955333778
ACH-000243,-1.3850843341657504
ACH-000244,-1.1425145235648682
ACH-000246,-1.1263080428111971
ACH-000248,-1.3753530122633129
ACH-000250,-0.9695298236892405
ACH-000251,-1.7059679045499696
ACH-000252,-1.3687670207385478
ACH-000253,-1.4284294214604338
ACH-000255,-1.2108797373534912
ACH-000256,-0.8709975603677996
ACH-000257,-0.9334947962253978
ACH-000258,-1.181395215803888
ACH-000259,-1.3064838241672219
ACH-000260,-1.3702324590290549
ACH-000261,-0.97356140290826
ACH-000262,-1.2135025502552286
ACH-000263,-0.9901652187647776
ACH-000264,-1.0513837522944007
ACH-000265,-0.9893819749464788
ACH-000266,-1.1846165243604183
ACH-000272,-0.7211878440084146
ACH-000274,-1.1541414872501374
ACH-000277,-1.1612780101511644
ACH-000278,-1.6158039288080317
ACH-000279,-1.4883962436339253
ACH-000280,-1.2654241918579516
ACH-000281,-1.073025296963044
ACH-000288,-1.147874897582239
ACH-000291,-1.0964406150770591
ACH-000293,-0.6273177634599578
ACH-000294,-1.2601259478041722
ACH-000295,-1.3886944304859503
ACH-000296,-0.7764601341339621
ACH-000302,-0.6546393318746124
ACH-000304,-1.0947177228254403
ACH-000307,-1.4810362070929457
ACH-000308,-1.3107623760007436
ACH-000310,-0.9067344348748579
ACH-000311,-1.4472032465739408
ACH-000312,-1.1816292476081438
ACH-000315,-1.0857410598326247
ACH-000316,-1.479278858133654
ACH-000317,-1.2282106192717226
ACH-000318,-1.3191590989551345
ACH-000319,-0.8866469245072954
ACH-000320,-1.2662752237252115
ACH-000322,-0.9963794314175046
ACH-000323,-1.3574494401092303
ACH-000324,-1.0583960669248456
ACH-000329,-1.0230123878357749
ACH-000330,-1.5419621773013812
ACH-000331,-1.3224551995563052
ACH-000332,-1.3433543198280231
ACH-000334,-1.2338760993552873
ACH-000335,-1.512424217039471
ACH-000336,-1.1856803069185695
ACH-000337,-1.4928120742252142
ACH-000338,-1.141621397616904
ACH-000339,-1.317157395850762
ACH-000341,-0.9132110205064168
ACH-000348,-1.2533455077200393
ACH-000350,-1.597050960819293
ACH-000352,-1.5957062833526778
ACH-000356,-1.4352182097133193
ACH-000361,-1.4211402485681113
ACH-000362,-1.0896817907565128
ACH-000363,-1.2336730093255766
