,POLRMT (5442)
ACH-000338,-0.9586870357359076
ACH-000339,-0.5070897094673468
ACH-000341,-0.6681977129215769
ACH-000348,-0.3940889492885334
ACH-000350,-0.3960484164218413
ACH-000352,-0.3650889046617143
ACH-000356,-0.4713593080791136
ACH-000361,-0.22930105532073175
ACH-000362,-0.12981867945215694
ACH-000363,-0.5014988960134389
ACH-000364,-0.699322832081282
ACH-000365,-0.5235586274935925
ACH-000366,-0.3668015104738453
ACH-000368,-0.25588414569255163
ACH-000374,-0.6430823934793648
ACH-000375,0.049789954499027074
ACH-000376,-0.8663063605238326
ACH-000381,-0.5202545597888815
ACH-000383,-0.5744349502869253
ACH-000387,-0.3298355951958639
ACH-000389,-0.4551687148384276
ACH-000390,-0.4956542640752927
ACH-000393,-0.4640784939571765
ACH-000395,-0.4529940497787144
ACH-000396,-0.5206785469918225
ACH-000397,-0.3779738321505171
ACH-000401,-0.4865672020321817
ACH-000402,-0.5192599884722473
ACH-000403,-0.40875396058242297
ACH-000404,-0.7436153711730339
ACH-000406,-0.5008756652340021
ACH-000407,-0.4983710964666236
ACH-000408,-0.5886876939933412
ACH-000410,-0.5604895669908223
ACH-000411,-0.3302173697965461
ACH-000414,-0.5359377094887805
ACH-000415,-0.4066441995709113
ACH-000416,-0.4981964316840992
ACH-000420,-0.5393857985184101
ACH-000421,-0.5938199628786286
ACH-000424,-0.6774044946431174
ACH-000425,-0.4124690594611022
ACH-000426,-0.3890502363901168
ACH-000427,-0.4997477108575494
ACH-000433,-0.5853733995814875
ACH-000435,-0.4102038160196059
ACH-000436,-0.3590554021068993
ACH-000444,-0.5776042876114965
ACH-000445,-0.4240503866872412
ACH-000448,-0.14621306562329664
ACH-000450,-0.5000830372362599
ACH-000452,-0.3758641578312688
ACH-000454,-0.6594155129989694
ACH-000458,-0.6468363422911718
ACH-000459,-0.686099561866627
ACH-000460,-0.5696812913941403
ACH-000461,-0.7615901265901125
ACH-000463,-0.4649787521036214
ACH-000464,-0.22731582477935924
ACH-000466,-0.6810679280609047
ACH-000467,-0.5728898243480989
ACH-000468,-0.5015039675495044
ACH-000469,-0.4812385961617181
ACH-000470,-0.4990899834324322
ACH-000471,-0.2973463168070649
ACH-000472,-0.35244171814068626
ACH-000473,-0.714709413205793
ACH-000475,-0.5501975661740102
ACH-000476,-0.5860090886064164
ACH-000477,-0.30328452329343353
ACH-000479,-0.28426783089535995
ACH-000480,-0.7994501935201871
ACH-000481,-0.2259803378424864
ACH-000483,-0.5133591399854014
ACH-000484,-0.25203941269448743
ACH-000485,-0.2811024114868244
ACH-000486,-0.5039708214674217
ACH-000487,-0.640447631885694
ACH-000488,-0.4664462636724026
ACH-000490,-0.4882101060938234
ACH-000491,-0.5346817305726489
ACH-000495,-0.16166314640501625
ACH-000496,-0.4622174356305995
ACH-000499,-0.7584891791920794
ACH-000500,-0.7964913940479035
ACH-000502,-0.4347611358283275
ACH-000503,-0.5915181458804943
ACH-000505,-0.3242398510260153
ACH-000507,-0.6299898242772478
ACH-000510,-0.5559313892291569
ACH-000511,-0.5285931347488902
ACH-000512,-0.32335251896102657
ACH-000516,-0.3719487000960449
ACH-000517,-0.3856141998917486
ACH-000518,-0.4603977573092934
ACH-000520,-0.32562957071912096
ACH-000521,-0.5904776952238321
ACH-000522,-0.5154867197310486
ACH-000524,-0.4992136603015154
ACH-000527,-0.4066187038367545
ACH-000528,-0.8456160818169449
ACH-000537,-0.3590771322944111
ACH-000541,-0.2526751091674373
ACH-000542,-0.3635537629027126
ACH-000544,-0.6874983599624344
ACH-000545,-0.5890112635497282
ACH-000547,-0.4006785242431407
ACH-000548,-0.5133604216447283
ACH-000549,-0.9237215729051926
ACH-000550,-0.4377327306388305
ACH-000552,-0.6406220625984315
ACH-000556,-0.5852538781740328
ACH-000557,-0.2748427416283158
ACH-000569,-0.5679539699555191
ACH-000570,-0.4641042555475659
ACH-000571,-0.399131374655368
ACH-000573,-0.5587501842439103
ACH-000576,-0.2628490288298567
ACH-000579,-0.6740428324616063
ACH-000580,-0.4280503111515973
ACH-000584,-0.4624273349017368
ACH-000585,-0.3473132335789251
ACH-000588,-0.3740359792065759
ACH-000589,-0.7317028765923893
ACH-000591,-0.3985829058440501
ACH-000593,-0.5568948635347948
ACH-000600,-0.4962299101979741
ACH-000601,-0.628587491499333
ACH-000605,-0.4338373695511815
ACH-000606,-0.7608908761815111
ACH-000608,-0.3104417787061883
ACH-000614,-0.6703325527046481
ACH-000616,-0.4762382211288261
ACH-000618,-0.4243868851159819
ACH-000619,-0.5382237498800666
ACH-000620,-0.7087023611336563
ACH-000621,-0.4212478181484289
ACH-000622,-0.5122154541467754
ACH-000623,-0.4036591800992398
ACH-000624,-0.5153389871584549
ACH-000627,-0.5985801063090462
ACH-000630,-0.8379781231541021
ACH-000631,-0.5557291434599171
ACH-000632,-0.5195986899360775
ACH-000633,-0.9888796455780332
ACH-000637,-0.5820640303211513
ACH-000638,-0.5597469925807822
ACH-000646,-0.5383850365553113
ACH-000647,-0.507116596293704
ACH-000648,-0.7164553999487323
ACH-000649,-0.5320131654741826
ACH-000651,-0.6475435022239001
ACH-000652,-0.8460922001634673
ACH-000653,-0.4863939068915697
ACH-000657,-0.4870254969785059
ACH-000658,-0.2757645058145078
ACH-000661,-0.5013594753041014
ACH-000662,-0.462694192765342
ACH-000663,-0.4713814681113523
ACH-000665,-0.42980808526710135
ACH-000671,-0.6884950954693186
ACH-000672,-0.6419922000152376
ACH-000673,-0.2486010019658694
ACH-000676,-0.6431782135216058
ACH-000677,-0.8897363025164351
ACH-000681,-0.4294357660059743
ACH-000683,-0.542825513691398
ACH-000684,-0.5599707260482184
ACH-000688,-0.2827952908774827
ACH-000693,-0.5843604007233271
ACH-000694,-0.6231485366651082
ACH-000695,-0.4437881333805387
ACH-000696,-0.7221154201259344
ACH-000697,-0.6893975135309731
ACH-000699,-0.6031844929188578
ACH-000701,-0.4167633531880808
ACH-000706,-0.7103892929744727
ACH-000711,-0.5811299719818511
ACH-000713,-0.5809740532904896
ACH-000714,-0.31496463623046883
ACH-000718,-0.4737478012396516
ACH-000720,-0.4672985448525436
ACH-000721,-0.6662204017239628
ACH-000724,-0.2668502184295525
ACH-000725,-0.6949769733134383
ACH-000732,-0.7376645352317105
ACH-000734,-0.8172034413920063
ACH-000735,-0.5506858172546598
ACH-000736,-0.4452313282070685
ACH-000738,-0.8158679586572273
ACH-000746,-0.5208889792056194
ACH-000747,-0.7420387005176439
ACH-000748,-0.3639296177284324
ACH-000753,-0.4355735950360459
ACH-000756,-0.4676697080138407
ACH-000757,-0.4174586915152487
ACH-000758,-0.7737246967812943
ACH-000760,-0.6376053943474735
ACH-000762,-0.6294532750472652
ACH-000763,-0.11001646831601704
ACH-000764,-0.3991157104279528
ACH-000765,-0.6286306717333842
ACH-000766,-0.3851494837064584
ACH-000767,-0.6119413180014281
ACH-000768,-0.597596277893077
ACH-000769,-0.6273479259753822
ACH-000770,-0.5163331782705166
ACH-000771,-0.7219217569302621
ACH-000773,-0.5915216595317305
ACH-000776,-0.4764028716379079
ACH-000777,-0.5984544022056184
ACH-000778,-0.5136855384937115
ACH-000781,-0.4437074714553811
ACH-000782,-0.2839602319398867
ACH-000783,-0.3616732463681411
ACH-000784,-0.5703773078764339
ACH-000785,-0.6444177743930499
ACH-000787,-0.5531365799239272
ACH-000788,-0.3305794664921641
ACH-000791,-0.42720487864057255
ACH-000792,-0.4563542212609858
ACH-000794,-0.5539712439727211
ACH-000796,-0.5426870907795373
ACH-000798,-0.4604679428427094
ACH-000799,-0.4184084831365083
ACH-000800,-0.9470998932777296
ACH-000802,-0.5206572406048292
ACH-000804,-0.419787605413286
ACH-000805,-0.4966019809037672
ACH-000809,-0.8322934474846186
ACH-000810,-0.2379471121467492
ACH-000811,-0.3319001760025607
ACH-000817,-0.3427999148359867
ACH-000819,-0.5465169953739727
ACH-000820,-0.7792221947942166
ACH-000821,-0.5118079662880184
ACH-000822,-0.5573962585001102
ACH-000823,-0.6485401037241225
ACH-000824,-0.4860157217697758
ACH-000827,-0.3061928656162395
ACH-000829,-0.3228990826026022
ACH-000831,-0.6616586420195539
ACH-000832,-0.5510236993558741
ACH-000833,-0.7545731592956152
ACH-000834,-0.4501756088667952
ACH-000835,-0.6082489592317648
ACH-000836,-0.8106213080387616
ACH-000837,-0.7867102506875546
ACH-000838,-0.5317835320416615
ACH-000839,-0.3255935228176453
ACH-000840,-0.6618660214510484
ACH-000841,-0.6263133058962184
ACH-000843,-0.6226472249646835
ACH-000846,-0.6594064942178474
ACH-000847,-0.6455745020185768
ACH-000848,-0.6993358704995924
ACH-000849,-0.6755911075384727
ACH-000851,-0.5333862347332091
ACH-000855,-0.5929143424542458
ACH-000856,-0.5732748907791081
ACH-000858,-0.8904749703601628
ACH-000859,-0.6382374196876995
ACH-000861,-0.5005131392101371
ACH-000862,-0.6239044795331473
ACH-000865,-0.6445756317303069
ACH-000866,-0.4963081048393992
ACH-000867,-0.492135705110179
ACH-000869,-0.5510045797042565
ACH-000872,-0.508535813762958
ACH-000873,-0.5130519248933288
ACH-000876,-0.9204330994489578
ACH-000878,-0.8326887641570212
ACH-000880,-0.16838807814244866
ACH-000881,-0.40249323340774623
ACH-000882,-0.6692747415600155
ACH-000884,-0.4008033689851265
ACH-000885,-0.5239701355751836
ACH-000887,-0.5442365347452502
ACH-000889,-0.4977125540709956
ACH-000896,-0.5656084942646422
ACH-000898,-0.59128189827011
ACH-000900,-0.4341838369067678
ACH-000901,-0.40729475862111375
ACH-000905,-0.4072602050792265
ACH-000906,-0.606264008420187
ACH-000907,-0.5784965444484594
ACH-000910,-0.6743751878585773
ACH-000911,-0.7166579766804139
ACH-000912,-0.5395924837153481
ACH-000913,-0.6771961005895732
ACH-000915,-0.7397187066316463
ACH-000916,-1.0354779854306235
ACH-000917,-0.4614862429373123
ACH-000920,-0.01904742294753673
ACH-000921,-0.8900952115899623
ACH-000924,-0.7726503433511371
ACH-000926,-0.3913873174291699
ACH-000928,-0.5784556399792237
ACH-000929,-0.3684068972711829
ACH-000932,-0.3692116654627483
ACH-000935,-0.5613592223437907
ACH-000936,-0.9424545539197156
ACH-000937,-0.5656064181222673
ACH-000938,-0.6503670039533
ACH-000939,-0.7437688401551548
ACH-000941,-0.5118500695752816
ACH-000943,-0.7066435454511217
ACH-000946,-0.37963201267681607
ACH-000947,-0.7082750221266746
ACH-000948,-0.3651724661450949
ACH-000950,-0.5512536530491956
ACH-000953,-0.2858040564457582
ACH-000954,-0.8791458660820437
ACH-000957,-0.4710971618811774
ACH-000958,-0.541031742798454
ACH-000960,-0.5066220945801887
ACH-000963,-0.6275348469607834
ACH-000968,-0.5096849987030726
ACH-000969,-0.7076848827027695
ACH-000972,-0.7442887940075106
ACH-000973,-0.7417557151443206
ACH-000974,-0.3944384249976422
ACH-000978,-0.5977466105518986
ACH-000984,-0.6873722860035225
ACH-000986,-0.5707080643297011
ACH-000988,-0.28558048456085444
ACH-000993,-0.4446220290520631
ACH-000994,-0.5989481240497155
ACH-000996,-0.3428146504993726
ACH-001001,-0.92560188088285
ACH-001020,-0.5511358048185461
ACH-001028,-0.6806132664493655
ACH-001031,-0.4749815235745801
ACH-001038,-0.5582624137439217
ACH-001048,-0.3926373921638192
ACH-001050,-0.2905031181976227
ACH-001053,-0.4740459785718251
ACH-001054,-0.4344622969362923
ACH-001061,-0.7308233219298815
ACH-001067,-0.30492121381976484
ACH-001075,-0.42140684819651614
ACH-001096,-0.46810736501765504
ACH-001111,-0.6689688927784945
ACH-001119,-0.5051762144695663
ACH-001128,-0.6864044641538681
ACH-001134,-0.3708841019123897
ACH-001151,-0.32819003768576444
ACH-001163,-0.9098347336876732
ACH-001164,-0.5605855797339802
ACH-001183,-0.584091065198102
ACH-001192,-0.5553142991805078
ACH-001193,-0.7153277059150438
ACH-001196,-0.37746388450367857
ACH-001197,-0.3231813563365986
ACH-001205,-0.3249147299903589
ACH-001211,-0.5143570121299285
ACH-001212,-0.6181772693521681
ACH-001228,-0.5983686599563239
ACH-001232,-0.5130214834087288
ACH-001239,-0.4917298154067215
ACH-001270,-0.8367769183389933
ACH-001274,-0.5788424835639763
ACH-001275,-0.6187273444459083
ACH-001277,-0.34033980534145136
ACH-001278,-0.4722778408392623
ACH-001280,-0.5001740909124097
ACH-001283,-0.5575257224996519
ACH-001289,-0.4522483122035779
ACH-001300,-0.1266857868427944
ACH-001301,-0.3955922974645184
ACH-001302,-0.5027367580095194
ACH-001306,-0.4697705484670954
ACH-001318,-0.6670919466364157
ACH-001322,-0.702600562235557
ACH-001328,-0.5667759767911396
ACH-001332,-0.6733754812799834
ACH-001336,-0.5397195936284386
ACH-001346,-0.4869802927940272
ACH-001353,-0.4388077137376015
ACH-001354,-0.7527903509929815
ACH-001367,-0.5251386003698358
ACH-001368,-0.6064410071761889
ACH-001374,-0.4880934846249778
ACH-001377,-0.3927986365881926
ACH-001380,-0.6699345954411888
ACH-001391,-0.40360674732361695
ACH-001408,-0.6165796344251142
ACH-001430,-0.4177681464413165
ACH-001431,-0.3052660563641165
ACH-001450,-0.4466683630646258
ACH-001496,-0.9336926864325928
ACH-001500,-0.8089088464814157
ACH-001523,-0.4836448520833014
ACH-001532,-0.4462272852049038
ACH-001550,-0.5527183421537504
ACH-001552,-0.4867865626891494
ACH-001554,-0.5381104362696634
ACH-001654,-0.5323119052586858
ACH-001735,-0.40792885329430745
ACH-001736,-0.794088296856679
ACH-001737,-0.4513531051505289
ACH-001740,-0.36419038961108297
ACH-001745,-0.4860024682202564
ACH-001765,-0.7091605121765217
