,SYBU (55638)
ACH-000004,0.029874508581586943
ACH-000005,-0.27967957121807474
ACH-000007,0.13823237779854702
ACH-000009,0.07200338763005176
ACH-000011,0.11114551776238517
ACH-000012,-0.005506475675568234
ACH-000013,0.1109795121354213
ACH-000014,0.09967982600809877
ACH-000015,0.17680780178588892
ACH-000017,0.05234726977701843
ACH-000018,0.05882843309815305
ACH-000019,-0.03621128062955633
ACH-000021,0.034613912592177505
ACH-000022,0.07497853677004686
ACH-000025,0.037843671021953636
ACH-000028,-0.08783487291175804
ACH-000030,0.04316211564573138
ACH-000035,0.1332368536587331
ACH-000036,0.12673882238412526
ACH-000037,0.11147583757170734
ACH-000039,0.07574387746981948
ACH-000040,-0.08746834404911492
ACH-000041,-0.03181481163666465
ACH-000042,0.06654042943395834
ACH-000045,0.1671446483262498
ACH-000047,0.2036841425050009
ACH-000052,0.2840992066773141
ACH-000053,0.06299991214250034
ACH-000054,0.13513114360033596
ACH-000055,-0.11593723207401704
ACH-000060,-0.07928932419971868
ACH-000067,0.13159441506944153
ACH-000070,0.05727843506159577
ACH-000075,0.1769157176434837
ACH-000078,0.13789127418821634
ACH-000082,0.16362810062037336
ACH-000085,-0.03580391416478417
ACH-000086,-0.046904493029460814
ACH-000087,0.10608768560343396
ACH-000092,0.07263428457059885
ACH-000095,0.15850599672774562
ACH-000097,-0.07488756086084003
ACH-000098,0.09454163952320983
ACH-000099,0.10469642593359613
ACH-000108,0.12728006930164545
ACH-000113,0.12613928129591914
ACH-000116,0.11690970698850214
ACH-000118,0.03361675665520983
ACH-000120,0.10293998727327684
ACH-000123,0.0357954398084547
ACH-000127,0.06056307961029672
ACH-000128,0.05551715121279496
ACH-000132,0.2729285437032498
ACH-000133,0.1129253105378164
ACH-000137,0.22624304508486026
ACH-000138,0.11401615172459573
ACH-000142,0.08100209904531509
ACH-000143,0.13984387839281354
ACH-000146,0.028748968605272405
ACH-000148,0.16624611516855964
ACH-000150,-0.16231161605300812
ACH-000152,0.1519011091562419
ACH-000153,0.03792569875827604
ACH-000159,0.07352870793073772
ACH-000160,-0.01857632660864369
ACH-000163,0.04943309830671778
ACH-000167,0.2374012552662388
ACH-000168,0.18510188392465124
ACH-000169,0.16601261240123072
ACH-000178,-0.0626981793381935
ACH-000183,0.14880858568901598
ACH-000188,-0.04163226192015008
ACH-000189,0.07452230116189645
ACH-000190,0.08846757562571657
ACH-000198,0.04357324108664054
ACH-000203,-0.5215658490025873
ACH-000204,0.06097458295903499
ACH-000206,0.15351925631091956
ACH-000207,0.2197696431209072
ACH-000208,0.4167323849904116
ACH-000210,-0.14941158855225795
ACH-000211,0.0333970668827654
ACH-000215,0.13408590375146293
ACH-000221,0.14950771717080893
ACH-000222,-0.025523887117237805
ACH-000223,-0.03620504760955958
ACH-000226,0.052926281377286416
ACH-000227,0.1955892583580472
ACH-000228,0.13095276836720654
ACH-000231,0.138501169526738
