,PLA2G4B (100137049)
ACH-000004,-0.01167068490618192
ACH-000005,-0.1175977491773324
ACH-000007,0.13446623881904546
ACH-000009,-0.1166552687314008
ACH-000011,-0.033706373499443984
ACH-000012,-0.015466127175233537
ACH-000013,0.028657234990927656
ACH-000014,-0.12550123222024112
ACH-000015,-0.0658834109302976
ACH-000017,-0.0066830605868660395
ACH-000018,0.15108476134664975
ACH-000019,0.10279671244929377
ACH-000021,0.13629308608146365
ACH-000022,0.043245147587809576
ACH-000025,0.06125628187142281
ACH-000028,0.2225443403236273
ACH-000030,-0.011237061696174704
ACH-000035,-0.04663564914668816
ACH-000036,-0.09090964090089848
ACH-000037,-0.05819635912165031
ACH-000039,-0.05467450421995525
ACH-000040,-0.06454747968766833
ACH-000041,0.09182637332649138
ACH-000042,-0.011817929291284474
ACH-000045,0.0731492691628502
ACH-000047,-0.024154128639058685
ACH-000052,0.04073881680652983
ACH-000053,-0.010474926276229087
ACH-000054,0.02752508213242841
ACH-000055,-0.05649997048451896
ACH-000060,-0.04441667844768892
ACH-000067,0.12416269737482775
ACH-000070,0.17198089147879095
ACH-000075,-0.0052193735346909385
ACH-000078,0.07994012182925743
ACH-000082,-0.12389092345475496
ACH-000085,-0.12749318261200765
ACH-000086,0.04228776791508124
ACH-000087,0.4068421885374012
ACH-000092,0.014097888726698562
ACH-000095,0.15723266062327626
ACH-000097,-0.06412012455742197
ACH-000098,-0.12735481955543393
ACH-000099,0.09009608880578238
ACH-000108,0.06602729100615043
ACH-000113,0.11230072271685408
ACH-000116,-0.07783361361051261
ACH-000118,-0.012641764366269216
ACH-000120,-0.15776987619998625
ACH-000123,0.05801832243213882
ACH-000127,-0.02459428888831986
ACH-000128,-0.013944578470376818
ACH-000132,-0.2135666258820413
ACH-000133,-0.13403302590489866
ACH-000137,0.034454044302842615
ACH-000138,0.037874760659655726
ACH-000142,-0.044490518774636535
ACH-000143,-0.06053905182871185
ACH-000146,0.01969668285631217
ACH-000148,0.047955956677677394
ACH-000150,0.027581689003411916
ACH-000152,0.0474652010818653
ACH-000153,-0.0658533468340821
