,MCIDAS (345643)
ACH-000004,-0.04900911175559529
ACH-000005,0.1512233543297712
ACH-000007,-0.13550091080122065
ACH-000009,-0.01631984682666543
ACH-000011,-0.00534174631817941
ACH-000012,-0.016086926854708868
ACH-000013,-0.09049961314122368
ACH-000014,-0.08719398354516006
ACH-000015,-0.19178071280977654
ACH-000017,-0.1626774895158654
ACH-000018,-0.13247100409116075
ACH-000019,-0.15376736071033198
ACH-000021,-0.15234876765877578
ACH-000022,-0.03232328711424241
ACH-000025,0.08006093282406873
ACH-000028,0.04832438055253431
ACH-000030,-0.1114211936849292
ACH-000035,-0.1053716731259619
ACH-000036,-0.10446908741740693
ACH-000037,-0.11116003601595167
ACH-000039,-0.14833609674375206
ACH-000040,-0.21227002028873151
ACH-000041,-0.1763584528303015
ACH-000042,-0.08032020104442601
ACH-000045,-0.18743641777554587
ACH-000047,-0.2529087006235275
ACH-000052,-0.2108265532045296
ACH-000053,-0.11779901150404737
ACH-000054,-0.025800476923228455
ACH-000055,-0.26176956708559845
ACH-000060,-0.04557894706840278
ACH-000067,-0.1392746827258086
ACH-000070,0.17083674190163267
ACH-000075,0.14671335530985452
ACH-000078,-0.041506053873554064
ACH-000082,-0.09645310584629344
ACH-000085,-0.11623718538122264
ACH-000086,-0.07879608790329419
ACH-000087,-0.014903287649358096
ACH-000092,-0.02726879553675105
ACH-000095,0.012151320960469454
ACH-000097,-0.2007950665608592
ACH-000098,-0.062774240281686
ACH-000099,-0.05598419612788405
ACH-000108,-0.18523708192295088
ACH-000113,0.1397039071812316
ACH-000116,-0.01840657063815966
ACH-000118,-0.009604731829396869
ACH-000120,-0.2318848181279165
ACH-000123,-0.028950574724291488
ACH-000127,-0.19374637506868356
ACH-000128,-0.1669787329816818
ACH-000132,-0.1617290063521864
ACH-000133,0.0963152125004186
ACH-000137,-0.10415261398329724
ACH-000138,0.016240115948565188
ACH-000142,-0.19543734474305471
ACH-000143,-0.08285708564640254
ACH-000146,-0.05968495554968326
ACH-000148,-0.021983421356479158
ACH-000150,-0.1313169937802913
ACH-000152,0.1890051168888877
ACH-000153,0.18825069913097112
ACH-000159,-0.06401012484461277
ACH-000160,-0.17444648491455653
ACH-000163,-0.18685553791017376
ACH-000167,0.20377370111103726
ACH-000168,-0.09419924867387697
ACH-000169,-0.0955296183426484
ACH-000178,-0.01068535260350327
ACH-000183,-0.14911268540833475
ACH-000188,-0.31518558519913475
ACH-000189,-0.05511806542473883
ACH-000190,-0.12010810225075895
ACH-000198,-0.15831600870578144
ACH-000203,-0.4588005841675822
ACH-000204,-0.17748952500113474
ACH-000206,-0.1766982765732114
ACH-000207,-0.0896917122535021
ACH-000208,-0.036952047088796285
ACH-000210,-0.5433559745199834
ACH-000211,0.027875913893244748
ACH-000215,-0.020684969912569236
ACH-000221,-0.07084382964996419
ACH-000222,-0.4200875320073051
ACH-000223,-0.10853121826471887
ACH-000226,-0.22308370258297835
ACH-000227,0.012881593500300902
ACH-000228,-0.18030504051741653
ACH-000231,-0.11288179709420786
ACH-000232,-0.10759964567111924
ACH-000233,0.10080459671178173
ACH-000234,0.03979924279712902
ACH-000235,-0.17642264200794006
ACH-000237,-0.10044632018107197
ACH-000238,-0.11476068200784773
ACH-000242,-0.3215532012819303
ACH-000243,-0.03619743222416788
ACH-000244,0.05190661331065488
ACH-000246,-0.08687155894539174
ACH-000248,-0.15245547566615608
ACH-000250,0.011739815462935135
ACH-000251,-0.2676069872439038
ACH-000252,-0.00030154707281225936
ACH-000253,0.05670737985016515
ACH-000255,-0.19115375134773566
ACH-000256,-0.05154254580586172
ACH-000257,-0.1255341537353989
ACH-000258,0.004405310407322247
ACH-000259,-0.20824028038264406
ACH-000260,-0.068126560839668
ACH-000261,-0.12955600338209114
ACH-000262,-0.05594194729633111
ACH-000263,-0.2141575897463546
ACH-000264,0.0009984244659059557
ACH-000265,-0.0017782057861075531
ACH-000266,-0.1578448484918806
ACH-000272,-0.03777824829473733
ACH-000274,-0.12889455138437333
ACH-000277,-0.03805487096238752
ACH-000278,-0.01960748494650514
ACH-000279,-0.12460647126496008
ACH-000280,-0.079724459532399
ACH-000281,0.06440070860982344
ACH-000288,-0.047652281929019866
ACH-000291,0.08926245976537578
ACH-000293,-0.2942206174840125
ACH-000294,0.04111729916179044
ACH-000295,-0.15587733746834662
ACH-000296,-0.00422201725763137
ACH-000302,-0.12458766727628362
ACH-000304,0.2575969064062099
ACH-000307,0.030821376011788183
ACH-000308,-0.029144946134618956
ACH-000310,-0.04362038221189004
ACH-000311,0.15230639941917662
ACH-000312,-0.06663514169026627
ACH-000315,-0.03817540632505585
ACH-000316,0.0973588218163744
ACH-000317,0.042532039091682114
ACH-000318,0.006262227363012436
ACH-000319,-0.2631029733224913
ACH-000320,-0.18118750471675335
ACH-000322,0.0964114687043012
ACH-000323,-0.12249296118133145
ACH-000324,-0.04643743745675565
ACH-000329,-0.08702301185279482
ACH-000330,0.017585996620944178
ACH-000331,-0.11916070508163902
ACH-000332,-0.08731202030904736
ACH-000334,-0.044372202070777834
ACH-000335,-0.18674769723182416
ACH-000336,-0.084107454780489
ACH-000337,-0.10259139342070707
ACH-000338,-0.15449687007989032
ACH-000339,-0.15199533646248825
ACH-000341,-0.14766174386865286
ACH-000348,-0.015988575485042646
ACH-000350,-0.20726233104854205
ACH-000352,-0.007352990162511602
ACH-000356,-0.1915214892555544
ACH-000361,0.11711493973423034
ACH-000362,-0.07470713951927054
ACH-000363,-0.06496006401449167
ACH-000364,-0.14487640838632493
ACH-000365,-0.01929363583903855
ACH-000366,-0.1108353569268215
ACH-000368,-0.07536767746332289
ACH-000374,-0.08293466488572054
ACH-000375,-0.07208579276782101
ACH-000376,0.058852326329018635
ACH-000381,-0.19631967610079246
ACH-000383,-0.07858614536764236
ACH-000387,-0.012151614153696788
ACH-000389,-0.15655822399734132
ACH-000390,-0.08068052227980921
ACH-000393,0.053329781085776524
ACH-000395,0.08437804484701432
ACH-000396,0.007790914779882814
ACH-000397,0.18901403709467834
ACH-000401,-0.1613962777461527
ACH-000402,-0.05822212861223421
ACH-000403,-0.052171732967564416
ACH-000404,-0.3442365651437156
ACH-000406,-0.07400227083706523
ACH-000407,-0.24788784823106205
ACH-000408,0.04259321798766077
ACH-000410,-0.0014948849863738027
ACH-000411,-0.11080879189053253
ACH-000414,-0.03680023078640531
ACH-000415,-0.10012135169536764
ACH-000416,-0.10196480157673793
ACH-000420,-0.07771969019340637
ACH-000421,-0.048226472925781735
ACH-000424,-0.1126774330912754
ACH-000425,-0.12306219102137507
ACH-000426,-0.03839798602825163
ACH-000427,-0.1194945729315452
ACH-000433,-0.19331639275741452
ACH-000435,-0.5179093536702992
ACH-000436,-0.17576488473969631
ACH-000444,-0.2130376307437125
ACH-000445,-0.08331151897828716
ACH-000448,-0.026262988223153788
ACH-000450,-0.16613955113317067
ACH-000452,-0.008941837437498124
ACH-000454,0.009629461341841184
ACH-000458,-0.03995253635358083
ACH-000459,-0.06854886736558212
ACH-000460,-0.13523695098924818
ACH-000461,0.021184747646033314
ACH-000463,-0.08119390251215615
ACH-000464,0.11924469011341247
ACH-000466,-0.10629925982623016
ACH-000467,-0.06334640309439836
ACH-000468,0.006972121577256971
ACH-000469,-0.02232552565673956
ACH-000470,-0.00019079704329910184
ACH-000471,-0.023125988480415652
ACH-000472,0.01933626382155556
ACH-000473,0.05504400821773688
ACH-000475,0.03744518477907585
ACH-000476,-0.03104679058916988
ACH-000477,-0.16976274568669567
ACH-000479,-0.021494841712138817
ACH-000480,-0.1047480631180881
ACH-000481,-0.22314533373424847
ACH-000483,0.09792369690596303
ACH-000484,-0.0834403057298881
ACH-000485,-0.06117585795527442
ACH-000486,-0.028540282356406918
