,KDELR1 (10945)
ACH-000004,-0.011948952846331663
ACH-000005,0.15194890014956206
ACH-000007,-0.18834239437767933
ACH-000009,-0.466382696116041
ACH-000011,-0.1190329428771716
ACH-000012,-0.16336437856220454
ACH-000013,-0.29862615836199163
ACH-000014,-0.2132914938146366
ACH-000015,-0.2990826540073805
ACH-000017,0.00041489864932322157
ACH-000018,-0.257291140732926
ACH-000019,-0.16632135654746127
ACH-000021,-0.1628898509133259
ACH-000022,-0.10459844561163588
ACH-000025,-0.044383403063824704
ACH-000028,-0.11300275106250915
ACH-000030,-0.11788315694558175
ACH-000035,-0.417651880158823
ACH-000036,-0.29557311870411856
ACH-000037,0.08267626065059086
ACH-000039,-0.21627297139484267
ACH-000040,-0.07268972272512618
ACH-000041,-0.0891867010067665
ACH-000042,-0.0223297521759253
ACH-000045,-0.16814169569594375
ACH-000047,-0.0006686784446831446
ACH-000052,-0.2716313353508104
ACH-000053,-0.18150679755920152
ACH-000054,-0.15972367674159393
ACH-000055,-0.2745834503072393
ACH-000060,-0.03634382980675343
ACH-000067,-0.07873588258042939
ACH-000070,-0.015352618988883784
ACH-000075,-0.07735963836701285
ACH-000078,-0.2873167373510316
ACH-000082,-0.3348025615677126
ACH-000085,-0.2027306080586486
ACH-000086,-0.24599299318371304
ACH-000087,0.06563548677722053
ACH-000092,-0.13888606816281612
ACH-000095,-0.19810781300088706
ACH-000097,-0.09284877988016817
ACH-000098,-0.2913802001134703
ACH-000099,-0.1237067270982925
ACH-000108,-0.14260035378270847
ACH-000113,-0.06392791216981579
ACH-000116,0.05254167035030352
ACH-000118,-0.03220116858662842
ACH-000120,-0.1841867377874071
ACH-000123,-0.16578537414970576
ACH-000127,-0.2562418862888411
ACH-000128,-0.10266672517991787
ACH-000132,-0.11464975635027247
ACH-000133,-0.14225920154890856
ACH-000137,-0.2824386838196616
ACH-000138,-0.20849896742218468
ACH-000142,-0.1432864596319139
ACH-000143,0.05353955383248493
ACH-000146,-0.1314458422761576
ACH-000148,-0.05799808851811587
ACH-000150,-0.0063822554160505975
ACH-000152,-0.07046427343343377
ACH-000153,-0.1516508234051311
ACH-000159,-0.16253050476947406
ACH-000160,-0.2088385068092161
ACH-000163,-0.11333309060129465
ACH-000167,-0.2849993270328733
ACH-000168,0.03608987664026021
ACH-000169,0.036161336531026114
ACH-000178,-0.12173155977632685
ACH-000183,-0.023394659822819942
ACH-000188,0.022000762742629985
ACH-000189,-0.450589255771113
ACH-000190,-0.23265115368803324
ACH-000198,-0.15515660445713095
ACH-000203,-0.11791779624183095
ACH-000204,-0.03717807574061971
ACH-000206,-0.10026949870768236
ACH-000207,-0.04518732262555794
ACH-000208,-0.07681919814134118
ACH-000210,-0.1848978006215168
ACH-000211,-0.3086858385018455
ACH-000215,-0.19344936198759305
ACH-000221,-0.14582818701883507
ACH-000222,-0.17943340088551255
ACH-000223,-0.11817537442945265
ACH-000226,-0.07971891689540818
ACH-000227,-0.16524611953346868
ACH-000228,-0.23979218111552955
ACH-000231,-0.06858229624422559
ACH-000232,-0.1863413814018689
ACH-000233,-0.008991101830184825
ACH-000234,-0.19950388189070734
ACH-000235,-0.13187951113921806
ACH-000237,-0.6535909969608665
ACH-000238,-0.21273570740643205
ACH-000242,-0.16853108673092068
ACH-000243,-0.07891807644641043
ACH-000244,-0.21715139263309916
ACH-000246,-0.08021635835777152
ACH-000248,-0.13873064652308867
ACH-000250,-0.358916596930235
ACH-000251,-0.17423678141976254
ACH-000252,-0.18155631856924206
ACH-000253,-0.2716940845407829
ACH-000255,-0.057024740364617875
ACH-000256,-0.2420349574138581
ACH-000257,-0.04607181442973552
ACH-000258,-0.01311352534693288
ACH-000259,-0.14810515468513255
ACH-000260,-0.08580897373482263
ACH-000261,-0.12408749070593104
ACH-000262,-0.16598454082974462
ACH-000263,0.08064808666358242
ACH-000264,-0.0735714072295374
ACH-000265,0.03225151660552568
ACH-000266,-0.16334847710513226
ACH-000272,-0.060282989725129035
ACH-000274,-0.1863559222958378
ACH-000277,-0.2558877112590496
ACH-000278,-0.19704615180838653
ACH-000279,-0.09119235353204258
ACH-000280,-0.2111130719649409
ACH-000281,-0.003065240200452352
ACH-000288,-0.16146399383997972
ACH-000291,-0.34347008527014505
ACH-000293,-0.1460056947914107
ACH-000294,-0.2347628329462535
ACH-000295,-0.33404882293363986
ACH-000296,-0.23475954015494666
ACH-000302,-0.20533954004386887
ACH-000304,-0.2941217661976765
ACH-000307,-0.04803925072925595
ACH-000308,-0.17373791013199136
ACH-000310,-0.2284618203631663
ACH-000311,-0.1922332505163815
ACH-000312,-0.031869862803579084
ACH-000315,-0.20964992072728736
ACH-000316,0.031344615362732475
ACH-000317,-0.0683232361098222
ACH-000318,-0.2351532284841593
ACH-000319,-0.31117617591766417
ACH-000320,0.020239943489371567
ACH-000322,0.2487893911738665
ACH-000323,-0.1401000234555236
ACH-000324,-0.1632376639283595
ACH-000329,-0.08644873527871305
ACH-000330,-0.11170677279148364
ACH-000331,-0.2896025831582155
ACH-000332,-0.196808531179464
ACH-000334,-0.3682057643743868
ACH-000335,-0.362904837134156
ACH-000336,-0.022981012693900196
ACH-000337,0.08774144012308692
ACH-000338,-0.022557047805492447
ACH-000339,-0.1842500281222241
ACH-000341,-0.14132465410784786
ACH-000348,-0.07928319016402972
ACH-000350,-0.08434699450187717
ACH-000352,-0.023099813507964532
ACH-000356,-0.2646453670632504
ACH-000361,0.13565561379129693
ACH-000362,-0.36930671581378105
ACH-000363,-0.14420124848739346
ACH-000364,-0.18578886612261244
ACH-000365,-0.13133312340687156
ACH-000366,-0.16233143670226158
ACH-000368,-0.038424274056344826
ACH-000374,-0.08665159232844796
ACH-000375,-0.16049222282980954
ACH-000376,-0.07080353794276187
ACH-000381,-0.21802265129116105
ACH-000383,-0.14126463323540958
ACH-000387,-0.13043436536471348
ACH-000389,0.0023205085265734647
ACH-000390,-0.09883089128410973
ACH-000393,-0.1817030362577124
ACH-000395,-0.5669389962667746
ACH-000396,-0.5266948681047121
ACH-000397,-0.1815270945037023
ACH-000401,-0.1532161061892502
ACH-000402,-0.12152973166265747
ACH-000403,-0.06125572487673541
ACH-000404,-0.10267612745991957
ACH-000406,-0.13818684828689715
ACH-000407,-0.08709237021521914
ACH-000408,-0.2657673676061921
ACH-000410,0.0008707633507511076
ACH-000411,-0.1696139506413085
ACH-000414,-0.1894811519891295
ACH-000415,-0.03526486157686517
ACH-000416,-0.1938971716508367
ACH-000420,-0.17038976795310629
ACH-000421,-0.10298339143477923
ACH-000424,-0.005382668227558217
ACH-000425,-0.2079422608522893
ACH-000426,-0.07104120335041307
ACH-000427,-0.10300671690571683
ACH-000433,-0.2854958193951803
ACH-000435,0.1883173988444453
ACH-000436,-0.3458125278741161
ACH-000444,-0.007320881226128732
ACH-000445,-0.2687573415100403
ACH-000448,-0.11195792253402426
ACH-000450,-0.15201252572450832
ACH-000452,-0.18471994251088106
ACH-000454,0.0799117816748139
ACH-000458,-0.14743262411215027
ACH-000459,-0.10239669185580393
ACH-000460,-0.20357163679820076
ACH-000461,-0.13294596022306832
ACH-000463,-0.050614781347344574
ACH-000464,-0.07500831582031206
ACH-000466,-0.25519705342309945
ACH-000467,-0.02315142294352328
ACH-000468,-0.263213119836422
ACH-000469,-0.18313232092404547
ACH-000470,-0.039884586008972316
ACH-000471,-0.1912917467302042
ACH-000472,-0.192288650256508
ACH-000473,0.0246350529509798
ACH-000475,-0.21068295225304728
ACH-000476,-0.044916466457277336
ACH-000477,-0.26695492403712595
ACH-000479,0.0021096908465888303
ACH-000480,-0.1924607338847184
ACH-000481,-0.041002300831452995
ACH-000483,-0.1876531370740164
ACH-000484,-0.151114915618054
ACH-000485,0.008144649691456425
ACH-000486,-0.2036834318153176
ACH-000487,-0.21851463038342106
ACH-000488,-0.05382537401364031
ACH-000490,-0.1310257223562563
ACH-000491,-0.18881622097860531
ACH-000495,-0.2479894045482096
ACH-000496,-0.08491225922654738
ACH-000499,-0.09589569656908724
ACH-000500,-0.4716341710098963
ACH-000502,-0.2419964530456072
ACH-000503,-0.28797510823206024
ACH-000505,-0.10818852849579502
ACH-000507,-0.14768604039409736
ACH-000510,-0.16672926515504852
ACH-000511,-0.1976601763568928
ACH-000512,-0.11718132379341475
ACH-000516,-0.12660163784211387
ACH-000517,-0.2364267770336905
ACH-000518,-0.14137142565925234
ACH-000520,-0.02536979906835837
ACH-000521,0.012663839508869696
ACH-000522,-0.16681615640021907
ACH-000524,-0.17294070435679612
ACH-000527,-0.15582526893800994
ACH-000528,-0.10581723665265318
ACH-000537,-0.12150651733813755
ACH-000541,-0.6468492200481857
ACH-000542,-0.08843124012298198
ACH-000544,-0.014222853927199762
ACH-000545,-0.03549242319194455
ACH-000547,0.06796446083108848
ACH-000548,-0.3328114473818813
ACH-000549,-0.10338565361550528
ACH-000550,-0.1634862645595818
ACH-000552,-0.20705799699758054
ACH-000556,-0.16885027235306
ACH-000557,-0.13932981983741766
ACH-000569,-0.02475997049810469
ACH-000570,-0.24150511544654335
ACH-000571,-0.1810213511171868
ACH-000573,-0.08973915908604778
ACH-000576,-0.22994031476398505
ACH-000579,-0.1818046075309753
ACH-000580,-0.14727486322496974
ACH-000584,-0.11002630405278924
ACH-000585,-0.10288203463733836
ACH-000588,-0.3605506086597615
ACH-000589,-0.10604773474984072
ACH-000591,-0.12085908664118156
ACH-000593,-0.05854984209090119
ACH-000600,-0.26483912305348445
ACH-000601,-0.037440571637434375
ACH-000605,-0.08083305216300005
ACH-000606,-0.014846578133233137
ACH-000608,-0.2327904796738028
ACH-000614,-0.10077733383713296
ACH-000616,-0.1940838883881979
ACH-000618,-0.08480283975614758
ACH-000619,-0.15413019791078808
ACH-000620,-0.2444510206613821
ACH-000621,-0.08712038176072255
ACH-000622,-0.11886791489301445
ACH-000623,-0.20493862757236325
ACH-000624,-0.16295596835956785
ACH-000627,-0.2016780561398304
ACH-000630,-0.1615535918580925
ACH-000631,-0.08628516120026916
ACH-000632,-0.2717174766571292
ACH-000633,-0.16401132297346258
ACH-000637,-0.258359025104944
ACH-000638,-0.0713742561830389
ACH-000646,-0.1304150292248447
ACH-000647,-0.04004187196012933
ACH-000648,-0.3111575471823119
ACH-000649,-0.06189073765181957
ACH-000651,-0.09367533691745296
ACH-000652,-0.3008244215204208
ACH-000653,-0.06420274030925492
ACH-000657,-0.14027859750185318
ACH-000658,-0.3675130122226231
ACH-000661,-0.06919269817781569
ACH-000662,-0.07411250743636437
ACH-000663,-0.1981737581619384
ACH-000665,-0.034968415442821664
ACH-000671,-0.12805438344265668
ACH-000672,0.06370051958946008
ACH-000673,-0.09028609485161596
ACH-000676,-0.1481843885615466
ACH-000677,-0.060051173656158426
ACH-000681,-0.1616644670054034
ACH-000683,-0.1226482518880499
ACH-000684,-0.015157025209820046
ACH-000688,-0.1067309582741082
ACH-000693,-0.10289928721429943
ACH-000694,-0.15920410914309174
ACH-000695,-0.3099160452524668
ACH-000696,-0.11002715547791696
ACH-000697,0.11548894610371913
ACH-000699,-0.28673031124987186
ACH-000701,-0.21431193899476986
ACH-000706,-0.06208617170212634
ACH-000711,-0.15588109503020722
ACH-000713,-0.8056497733465163
ACH-000714,-0.22838816112330454
ACH-000718,-0.11925885398134507
ACH-000720,-0.20217966705647414
ACH-000721,-0.18735325831303004
ACH-000724,-0.01855675123740122
ACH-000725,-0.2110356969981427
ACH-000732,0.015025290110617762
ACH-000734,-0.21244888596305933
ACH-000735,-0.08792929818861689
ACH-000736,-0.14044325161240506
ACH-000738,-0.01921547675764472
ACH-000746,-0.2325063511318072
ACH-000747,-0.12023020441604705
ACH-000748,-0.14654677091456314
ACH-000753,-0.072707516710712
ACH-000756,-0.13758444575745446
ACH-000757,-0.2553583479938181
ACH-000758,-0.04250011536890757
ACH-000760,-0.15555547289065824
ACH-000762,-0.1562636783604598
ACH-000763,-0.22499015499132027
ACH-000764,-0.1948611682382093
ACH-000765,-0.03735588766811932
ACH-000766,-0.18553815975104376
ACH-000767,-0.09089314682887087
ACH-000768,-0.08118043786504987
ACH-000769,-0.09660741940305152
ACH-000770,-1.104980063145219
ACH-000771,-0.029311522764087286
ACH-000773,-0.14195887545347616
ACH-000776,-0.31270221436067475
ACH-000777,-0.08711533608425286
ACH-000778,-0.13929711529084032
ACH-000781,-0.12175389384752852
ACH-000782,-0.02855932080124602
ACH-000783,-0.1015271252376843
ACH-000784,-0.09538119319163864
ACH-000785,-0.08357703980121743
ACH-000787,-0.26507059893502266
ACH-000788,-0.11955975134487845
ACH-000791,-0.06105644150808338
ACH-000792,-0.2246714699398031
ACH-000794,-0.13265679189990567
ACH-000796,-0.16626620334580305
ACH-000798,-0.03537677497527486
ACH-000799,-0.04678621140431905
ACH-000800,0.062005187177969004
ACH-000802,-0.13206462131370486
ACH-000804,-0.1348297200411793
ACH-000805,-0.23805698957341834
ACH-000809,-0.1464161330491127
ACH-000810,-0.3984125675563926
ACH-000811,-0.207007833424745
ACH-000817,-0.2468441427486791
ACH-000819,-0.005806892449764841
ACH-000820,0.04980854341724197
ACH-000821,-0.025301278222903498
ACH-000822,-0.34581179410614843
ACH-000823,-0.12343087116231145
ACH-000824,-0.3005326380806745
ACH-000827,-0.04375886302233965
ACH-000829,-0.1950756549639699
ACH-000831,0.031169481085323338
ACH-000832,-0.049116179047528234
ACH-000833,-0.017177946115135203
ACH-000834,-0.13656174549528424
ACH-000835,-0.16588128057711524
ACH-000836,-0.18220676725500626
ACH-000837,-0.102526631116382
ACH-000838,-0.3478693606771384
ACH-000839,0.056164845850146576
ACH-000840,-0.1008251901695294
ACH-000841,0.01183536817709678
ACH-000843,-0.10614034243879628
ACH-000846,-0.2271290805952097
ACH-000847,-0.1248420320311614
ACH-000848,0.11408584074391227
ACH-000849,-0.11442741302347186
ACH-000851,-0.05043335552759492
ACH-000855,-0.008999587164234426
ACH-000856,-0.028945155662902775
ACH-000858,-0.1628260631388517
ACH-000859,-0.19456183507027391
ACH-000861,-0.13541362092472994
ACH-000862,-0.2651794080048782
ACH-000865,-0.0811204168272681
ACH-000866,-0.06220751784680657
ACH-000867,-0.14252089306769272
ACH-000869,-0.15171760991367433
ACH-000872,-0.1851693745412955
ACH-000873,-0.30564622728423063
ACH-000876,-0.18847926963225534
ACH-000878,-0.19227917424133573
ACH-000880,-0.1862155985426775
ACH-000881,0.03449742343296145
ACH-000882,-0.04526804898229711
ACH-000884,-0.07749648979462145
ACH-000885,-0.1812026102227152
ACH-000887,-0.11697769011754534
ACH-000889,-0.11284698459901757
ACH-000896,-0.0545137203579011
ACH-000898,-0.1849656574477811
ACH-000900,-0.18573488376472036
ACH-000901,-0.2680275783652252
ACH-000905,-0.05410128593049529
ACH-000906,-0.14324746268245545
ACH-000907,-0.16457634726839232
ACH-000910,-0.06663682419863748
ACH-000911,0.01860721288881573
ACH-000912,-0.15540082598107316
ACH-000913,-0.092898354366654
ACH-000915,-0.08705779626771427
ACH-000916,-0.1096051035567442
ACH-000917,-0.3470966496195578
ACH-000920,-0.4472603787183612
ACH-000921,-0.14132455821219414
ACH-000924,-0.11977905632083682
ACH-000926,-0.016740051001893408
ACH-000928,-0.3059624269117823
ACH-000929,-0.07999964179835246
ACH-000932,-0.2186997185746527
ACH-000935,-0.06162341642301826
ACH-000936,-0.002906690466359115
ACH-000937,-0.15520225236231494
ACH-000938,-0.09166368207793088
ACH-000939,-0.4110373141697629
ACH-000941,-0.13334086450501376
ACH-000943,-0.11339438742128682
ACH-000946,-0.09433318567797626
ACH-000947,-0.033738387604946414
ACH-000948,-0.021940196350472143
ACH-000950,-0.3677213066208592
ACH-000953,-0.12430919514957853
ACH-000954,-0.07458770819018151
ACH-000957,-0.1066503739810027
ACH-000958,-0.07443531327985561
ACH-000960,-0.15058688642051588
ACH-000963,-0.15098535244643546
ACH-000968,-0.05745497319149711
ACH-000969,-0.1424693941270301
ACH-000972,-0.03551927796729985
ACH-000973,-0.15411284897437288
ACH-000974,-0.06356375616335266
ACH-000978,-0.14414500857558915
ACH-000984,-0.13127628315980422
ACH-000986,-0.08336091989520028
ACH-000988,-0.2401690827480128
ACH-000993,-0.290599048097304
ACH-000994,-0.11381818120173755
ACH-000996,-0.2265145406378869
ACH-001001,-0.14411244442214238
ACH-001020,-0.059899836672493365
ACH-001028,-0.06103597312846298
ACH-001031,-0.09694503504019512
ACH-001038,-0.11327774788138885
ACH-001048,-0.2527469329291919
ACH-001050,-0.14777427206700594
ACH-001053,-0.17283199959915502
ACH-001054,-0.21176492971178948
ACH-001061,-0.14601860320448729
ACH-001067,-0.16906863269634265
ACH-001075,-0.16955921513945105
ACH-001096,0.03579675826733104
ACH-001111,0.006130427154473972
ACH-001119,-0.2988689966696283
ACH-001128,-0.5695908200504683
ACH-001134,-0.21472519106484825
ACH-001151,-0.1674089845915557
ACH-001163,-0.08908201542413796
ACH-001164,-0.4168787553962247
ACH-001183,-0.03262922199355979
ACH-001192,-0.08364959705890447
ACH-001193,-0.0741051022430402
ACH-001196,-0.046377072026348914
ACH-001197,-0.1582899738517097
ACH-001205,-0.12518480050664854
ACH-001211,-0.1278848195152132
ACH-001212,-0.10334325821697993
ACH-001228,-0.10086895997935688
ACH-001232,-0.1561838108660311
ACH-001239,-0.02474209169232684
ACH-001270,0.09335126229188333
ACH-001274,-0.1758335735092413
ACH-001275,-0.14272027851956534
ACH-001277,0.021257735924531448
ACH-001278,-0.09932740876533276
ACH-001280,-0.08122425185283674
ACH-001283,0.044600106080143344
ACH-001289,-0.10123661118939316
ACH-001300,-0.1054447694574207
ACH-001301,-0.1658359870432274
ACH-001302,0.04003100987118555
ACH-001306,-0.06573925533276037
ACH-001318,-0.17749680590054973
ACH-001322,0.036692646553741264
ACH-001328,-0.20851748144480864
ACH-001332,-0.1919688012640834
ACH-001336,-0.17458212249502414
ACH-001346,-0.10568045126789076
ACH-001353,-0.12268720600937387
ACH-001354,-0.10354575023318616
ACH-001367,-0.13942167804851996
ACH-001368,-0.020969105489665282
ACH-001374,-0.2381253629987559
ACH-001377,-0.06304548588095105
ACH-001380,-0.1448739444473917
ACH-001391,-0.08034307580217777
ACH-001408,-0.06839846345788032
ACH-001430,-0.25473125729497303
ACH-001431,-0.03915290070584497
ACH-001450,-0.3034758725683174
ACH-001496,-0.3319316313339964
ACH-001500,-0.19131152237362656
ACH-001523,-0.0027709805111431392
ACH-001532,-0.1290541853771207
ACH-001550,-0.1981883944190596
ACH-001552,-0.17549653832050585
ACH-001554,-0.20253963449913331
ACH-001654,-0.07671967444804773
ACH-001735,-0.06356458801012134
ACH-001736,-0.13884273939848196
ACH-001737,-0.2104897798176989
ACH-001740,-0.1856251346535431
ACH-001745,-0.14640331975728155
ACH-001765,-0.18718878032908864
