,LONP1 (9361)
ACH-000242,-1.1540130502247632
ACH-000243,-1.2634424201799808
ACH-000244,-0.9053154843296368
ACH-000246,-1.1337417734405315
ACH-000248,-1.386254910025106
ACH-000250,-0.8581774395000525
ACH-000251,-1.2118535399451231
ACH-000252,-0.9002184530389172
ACH-000253,-1.2311630046743802
ACH-000255,-1.2659323367493436
ACH-000256,-1.1568688170271884
ACH-000257,-1.2575541164802744
ACH-000258,-0.9081335228089348
ACH-000259,-1.2508744050442877
ACH-000260,-1.17179964190924
ACH-000261,-0.8145980770868537
ACH-000262,-1.3612374556889508
ACH-000263,-1.0400748847364478
ACH-000264,-0.7133778813586156
ACH-000265,-1.2016378390789604
ACH-000266,-0.787001663082408
ACH-000272,-0.9664864195767912
ACH-000274,-1.0013461813952222
ACH-000277,-1.035543918143481
ACH-000278,-1.050570163730464
ACH-000279,-1.0864092944230086
ACH-000280,-1.237287552562361
ACH-000281,-1.4032324875623186
ACH-000288,-1.1624409786078211
ACH-000291,-0.9263514573394426
ACH-000293,-1.1753777097084959
ACH-000294,-1.6518682911378395
ACH-000295,-1.4021477891862748
ACH-000296,-1.133620329504316
ACH-000302,-1.3492336161039709
ACH-000304,-0.968465057163743
ACH-000307,-1.2979357306052623
ACH-000308,-0.7774758344639076
ACH-000310,-0.8291045387915102
ACH-000311,-0.9963077073979208
ACH-000312,-1.0612980424592038
ACH-000315,-1.3014024362970429
ACH-000316,-1.5126002339761726
ACH-000317,-1.3222605497214093
ACH-000318,-1.376259537520612
ACH-000319,-1.5370857621264231
ACH-000320,-1.0951103282643944
ACH-000322,-1.17921293390553
ACH-000323,-1.3720833164424269
ACH-000324,-1.33481939332893
ACH-000329,-1.091015945962213
ACH-000330,-1.0819292613304217
ACH-000331,-0.9985219613528236
ACH-000332,-1.0540852299225916
ACH-000334,-0.9379143397390538
ACH-000335,-1.1682180065008363
ACH-000336,-1.2186149586841677
ACH-000337,-1.0000551247510563
ACH-000338,-1.34786131432662
ACH-000339,-1.313155841331217
ACH-000341,-0.6548636760950086
ACH-000348,-1.4714527194078943
ACH-000350,-0.8439555715032483
ACH-000352,-1.419819559812242
ACH-000356,-1.3801003248801098
ACH-000361,-1.1515918071915885
ACH-000362,-0.7922883631985326
ACH-000363,-0.5307734017632577
ACH-000364,-1.2786604707157518
ACH-000365,-1.0559149909754448
ACH-000366,-1.1183539102863034
ACH-000368,-1.2105671039695531
ACH-000374,-1.203552007304449
ACH-000375,-1.0214225231642338
ACH-000376,-1.2142225701144
ACH-000381,-1.116411144130785
ACH-000383,-1.0349288790304518
ACH-000387,-1.3355304466894131
ACH-000389,-1.0466796115505428
ACH-000390,-0.9979043630263577
ACH-000393,-0.6410011611224186
ACH-000395,-1.126820102224572
ACH-000396,-1.0434414645203107
ACH-000397,-0.5383750859769872
ACH-000401,-1.5294668833691183
ACH-000402,-0.8973157665916243
ACH-000403,-1.0906545999508168
ACH-000404,-1.3728245754677961
ACH-000406,-1.1672491089707029
ACH-000407,-0.9311515120907682
ACH-000408,-1.2383301272529272
ACH-000410,-1.2936711823512832
ACH-000411,-0.7442191812999939
ACH-000414,-1.4421601944186984
ACH-000415,-1.3560768116797248
ACH-000416,-0.9113501372081162
ACH-000420,-1.2651615336561126
ACH-000421,-1.1532402605396923
ACH-000424,-1.2620787239356597
ACH-000425,-0.913181547851453
ACH-000426,-0.7398688633849632
ACH-000427,-0.7834017993963208
ACH-000433,-1.1804754459574327
ACH-000435,-0.9742306877191508
ACH-000436,-0.8194920895927336
ACH-000444,-0.895149358804486
ACH-000445,-1.2305902673173137
ACH-000448,-1.0496058994675836
ACH-000450,-1.169368801795367
ACH-000452,-1.497172136721903
ACH-000454,-1.3107119479369531
ACH-000458,-1.2139845488205223
ACH-000459,-1.3332799757035383
ACH-000460,-1.230735733478878
ACH-000461,-1.3634391141034792
ACH-000463,-1.1676374958620226
ACH-000464,-1.0994309116738274
ACH-000466,-1.3751362210264313
ACH-000467,-1.2706483772352724
ACH-000468,-1.253275394684831
ACH-000469,-1.2762944453442715
ACH-000470,-0.8931134935928184
ACH-000471,-0.7812950608738374
ACH-000472,-1.2590243977043805
ACH-000473,-1.5303325060824442
ACH-000475,-0.8936105042467613
ACH-000476,-1.1899076704357163
ACH-000477,-1.0059288182137922
ACH-000479,-1.2666903097057776
ACH-000480,-1.1855093140236872
ACH-000481,-0.8133911583609807
ACH-000483,-1.3993907008198607
ACH-000484,-0.5256967820646822
ACH-000485,-1.1053660757916517
ACH-000486,-1.0453837288300547
ACH-000487,-1.094366699085226
ACH-000488,-1.0697134895405191
ACH-000490,-1.0261267204707416
ACH-000491,-1.3235776267392168
ACH-000495,-1.4351302648899231
ACH-000496,-1.0792562781541626
ACH-000499,-1.5054031984755143
ACH-000500,-1.053681379787795
ACH-000502,-1.2580547264713882
ACH-000503,-1.2686579946891898
ACH-000505,-0.9094437595969584
ACH-000507,-1.154992524849113
ACH-000510,-1.322328443374854
ACH-000511,-1.4091198806820568
ACH-000512,-1.2222698918237622
ACH-000516,-1.1377792645452243
ACH-000517,-1.0628710107144759
ACH-000518,-1.5215677873309108
ACH-000520,-1.0600937011456302
ACH-000521,-1.5378516485806557
ACH-000522,-1.2009908943009229
ACH-000524,-0.9441647565730172
ACH-000527,-1.06651858797084
ACH-000528,-1.3101815909671846
ACH-000537,-1.3324677392831883
ACH-000541,-0.8902440961730587
ACH-000542,-1.1123843995715406
ACH-000544,-1.2035595557270724
ACH-000545,-1.3861007125243139
ACH-000547,-1.6069667697339414
ACH-000548,-1.4213451731224234
ACH-000549,-1.4662940482497506
ACH-000550,-1.2860449748135319
ACH-000552,-1.388635058405258
ACH-000556,-0.9425993392103869
ACH-000557,-0.9511405923019836
ACH-000569,-0.9823253765824728
ACH-000570,-1.1980818725451687
ACH-000571,-1.1294478505592775
ACH-000573,-1.1953947608020992
ACH-000576,-0.8694676896682435
ACH-000579,-0.6622603611868008
ACH-000580,-0.9676394425896754
ACH-000584,-1.3478316246178237
ACH-000585,-1.334787500864368
ACH-000588,-1.1083073163346626
ACH-000589,-1.2187782534374134
ACH-000591,-1.2697993676573331
ACH-000593,-1.2300317456077194
ACH-000600,-1.1225440961909603
ACH-000601,-0.9821686422795972
ACH-000605,-1.4949987883444344
ACH-000606,-1.2804351883862817
ACH-000608,-1.068703828055402
ACH-000614,-0.9825428337429072
ACH-000616,-1.307830573049944
ACH-000618,-1.331536085885874
ACH-000619,-1.2599705811282838
ACH-000620,-1.2232338018634183
ACH-000621,-0.8926951524710169
ACH-000622,-0.9778929250305136
ACH-000623,-1.0613782703957937
ACH-000624,-1.0548744277711233
ACH-000627,-1.2204812266634948
ACH-000630,-1.2563553734730413
ACH-000631,-1.192227851653271
ACH-000632,-1.336233276101165
ACH-000633,-1.2103301824773218
ACH-000637,-1.308881281173046
ACH-000638,-1.1770269207183577
ACH-000646,-0.7106833860906597
ACH-000647,-1.2121511063403272
ACH-000648,-1.1592445348699187
ACH-000649,-1.2168885619429786
ACH-000651,-1.3184829413619972
ACH-000652,-1.1789885497673276
ACH-000653,-0.9679667077598649
ACH-000657,-1.0391238312488582
ACH-000658,-0.8226917906847264
ACH-000661,-1.3209347302424264
ACH-000662,-1.255554044377269
ACH-000663,-1.0413304363884794
ACH-000665,-1.0881019234411973
ACH-000671,-1.1503125479259455
ACH-000672,-1.255732657861719
ACH-000673,-1.1288514633466404
ACH-000676,-1.109337718451456
ACH-000677,-0.7521724573771421
ACH-000681,-1.1458654906168797
ACH-000683,-0.9984939927673452
ACH-000684,-1.2808784248574203
ACH-000688,-1.0560418517886336
ACH-000693,-1.2174083352967646
ACH-000694,-1.2805536117101552
ACH-000695,-0.8574224191987827
ACH-000696,-1.1591896900847556
ACH-000697,-0.9271802288202616
ACH-000699,-0.9343512997298205
ACH-000701,-1.1614183923757069
ACH-000706,-1.6210199618299048
ACH-000711,-1.0849467465933582
ACH-000713,-1.5094937083370683
ACH-000714,-0.7785708368538126
ACH-000718,-1.1206986781663208
ACH-000720,-1.1260120239022209
ACH-000721,-1.0243247696450084
ACH-000724,-0.9042083160797242
ACH-000725,-0.9638098321545919
ACH-000732,-1.1464023831135548
ACH-000734,-1.1540180558807516
ACH-000735,-1.2356288242863065
ACH-000736,-1.0765048944046376
ACH-000738,-1.0403476475568902
ACH-000746,-0.934961298732846
ACH-000747,-1.1748698421261707
ACH-000748,-1.301478896158349
ACH-000753,-1.2621704009274015
ACH-000756,-1.0098722419858357
ACH-000757,-1.0143283627994064
ACH-000758,-1.5043826264829392
ACH-000760,-1.2529302081161309
ACH-000762,-1.1115624680890577
ACH-000763,-0.7066889889409702
ACH-000764,-1.1701728015509474
ACH-000765,-1.0568710274426123
ACH-000766,-0.9439540279264356
ACH-000767,-1.2760574223163332
ACH-000768,-1.1661102956733007
ACH-000769,-1.2691341733565988
ACH-000770,-1.1286744827197204
ACH-000771,-1.1947220166020998
ACH-000773,-1.1116804760788521
ACH-000776,-1.4122405246563976
ACH-000777,-1.2475526907792809
ACH-000778,-0.8641159141283993
ACH-000781,-1.448012844255949
ACH-000782,-1.257905059902686
ACH-000783,-0.8839576863052188
ACH-000784,-1.127918913758163
ACH-000785,-1.1393644084290675
ACH-000787,-1.3742581031879246
ACH-000788,-1.147298285002512
ACH-000791,-1.0993058867438146
ACH-000792,-1.1788758939575614
ACH-000794,-1.0618427656549152
ACH-000796,-0.8398918165678827
ACH-000798,-0.8598995752214526
ACH-000799,-1.0362575101093607
ACH-000800,-0.9742020989471748
ACH-000802,-1.334668964994689
ACH-000804,-1.2188890674566766
ACH-000805,-1.2324013141926988
ACH-000809,-1.0334363790222512
ACH-000810,-0.9970124232779508
ACH-000811,-0.7439803846042009
ACH-000817,-0.9449373091382518
ACH-000819,-1.3702838721649149
ACH-000820,-2.0698452720324063
ACH-000821,-1.0806109180028791
ACH-000822,-0.8978627892378057
ACH-000823,-1.1384809665719011
ACH-000824,-0.9420795840470638
ACH-000827,-1.2229426102931902
ACH-000829,-0.8984331979432274
ACH-000831,-1.272520990489385
ACH-000832,-1.2348861813973444
ACH-000833,-1.3025551649022125
ACH-000834,-1.3101708814238
ACH-000835,-1.2699547046595607
ACH-000836,-1.418950746878084
ACH-000837,-1.206569436255061
ACH-000838,-0.8715255332882671
ACH-000839,-1.2753208928800035
ACH-000840,-1.1567878010016512
ACH-000841,-1.0727546018430807
ACH-000843,-1.450560606502179
ACH-000846,-1.0787167889626483
ACH-000847,-1.049825234433024
ACH-000848,-1.3570793372073038
ACH-000849,-1.2439386104644752
ACH-000851,-1.3189258465225937
ACH-000855,-1.488099021303107
ACH-000856,-0.9568482905778656
ACH-000858,-1.3235354671833501
ACH-000859,-1.2340913707555032
ACH-000861,-1.465604254560433
ACH-000862,-1.3330981552399932
ACH-000865,-1.3345510993456935
ACH-000866,-1.1996826146100932
ACH-000867,-1.0123464781731093
ACH-000869,-1.5437358716046146
ACH-000872,-1.7091414690997693
ACH-000873,-1.3794335619624256
ACH-000876,-1.6651891197716278
ACH-000878,-1.635479114488777
ACH-000880,-1.0086685902869623
ACH-000881,-1.3812681061726215
ACH-000882,-1.1009348203818858
ACH-000884,-1.2137488006152797
ACH-000885,-1.1250489343087382
ACH-000887,-1.133655663120624
ACH-000889,-1.2068571666559218
ACH-000896,-1.4186052688633148
ACH-000898,-1.0042050836554663
ACH-000900,-1.1360883877119097
ACH-000901,-0.8757476880359165
ACH-000905,-1.299456190203674
ACH-000906,-1.143535047127653
ACH-000907,-1.4250462011659877
ACH-000910,-1.3409703802715782
ACH-000911,-1.126559566533209
ACH-000912,-1.163924845678293
ACH-000913,-1.3217131861888851
ACH-000915,-1.0734168684130594
ACH-000916,-1.3376491622820343
ACH-000917,-1.3963659406390232
ACH-000920,-1.1750257222435267
ACH-000921,-1.2540199136466157
ACH-000924,-1.1323788593222872
ACH-000926,-0.7453926610371078
ACH-000928,-1.1597801403006112
ACH-000929,-1.1129424902720189
ACH-000932,-0.881517546522101
ACH-000935,-0.9927720823687176
ACH-000936,-1.2780648536444117
ACH-000937,-1.0543938786597302
ACH-000938,-1.0980834133839965
ACH-000939,-1.437191986245026
ACH-000941,-1.0104045933614176
ACH-000943,-1.2513666831487087
ACH-000946,-1.013556409143183
ACH-000947,-1.2596554768400878
ACH-000948,-1.1454476557024311
ACH-000950,-1.5051379355542158
ACH-000953,-1.0961662167152046
ACH-000954,-0.8727649426905068
ACH-000957,-0.9409723787900004
ACH-000958,-0.9348784274047732
ACH-000960,-1.0072583398138644
ACH-000963,-0.6580438050563261
ACH-000968,-1.3492636131065008
ACH-000969,-0.98816723703359
ACH-000972,-0.6866502336766913
ACH-000973,-1.1016008499809475
ACH-000974,-0.9221802492763638
ACH-000978,-1.3828276889265203
ACH-000984,-0.7455641045794416
ACH-000986,-1.105816198492921
ACH-000988,-0.9942205348035542
ACH-000993,-0.902346027888672
ACH-000994,-1.466718679791465
ACH-000996,-0.900941648337238
ACH-001001,-1.1324561362124337
ACH-001020,-0.9956632873551126
ACH-001028,-1.0807154010067637
ACH-001031,-1.1349140122976848
ACH-001038,-1.1648335437689217
ACH-001048,-1.16222246303929
ACH-001050,-1.0363646973070155
ACH-001053,-0.9189170553468052
ACH-001054,-1.2699333988293886
ACH-001061,-1.1753338297541274
ACH-001067,-0.9406775881543076
ACH-001075,-1.482203179418714
ACH-001096,-0.9639099172775664
ACH-001111,-1.0427831106407368
ACH-001119,-1.3155352137234315
ACH-001128,-1.2002258553413776
ACH-001134,-0.9316236087215236
ACH-001151,-0.8633165497113106
ACH-001163,-1.0714323929905296
ACH-001164,-0.9563186575116228
ACH-001183,-1.441688012838474
ACH-001192,-1.417511855758287
ACH-001193,-1.5290701201616983
ACH-001196,-1.2767166644043222
ACH-001197,-1.1685622105431208
ACH-001205,-1.308652775054148
ACH-001211,-1.1019035248194882
ACH-001212,-1.1214408815102197
ACH-001228,-1.0393587197240346
ACH-001232,-1.1588439271015538
ACH-001239,-1.1841204874499025
ACH-001270,-1.230695440488142
ACH-001274,-0.977277576670214
ACH-001275,-1.092425803005732
ACH-001277,-1.7107665738329707
ACH-001278,-1.3305159973251153
ACH-001280,-1.0851389610381441
ACH-001283,-1.1355139799542564
ACH-001289,-1.0639548184558902
ACH-001300,-1.118169215320748
ACH-001301,-0.8502097297172444
ACH-001302,-1.2279115563952705
ACH-001306,-1.2160802946833131
ACH-001318,-1.4394153785940078
ACH-001322,-0.9182405163265808
ACH-001328,-1.0809065490270644
ACH-001332,-0.9895630281074056
ACH-001336,-1.3557493661229352
ACH-001346,-1.3474077841350276
ACH-001353,-1.1162997544862945
ACH-001354,-0.9159217009243394
ACH-001367,-1.0307910591075309
ACH-001368,-1.1809110259837257
ACH-001374,-0.9569201347824754
ACH-001377,-1.0425611153855578
ACH-001380,-1.1813974386638335
ACH-001391,-0.8638388112073164
ACH-001408,-1.2654103358587006
ACH-001430,-1.192465074830521
ACH-001431,-0.8777032735759764
ACH-001450,-1.157161323356116
ACH-001496,-1.3231441853868595
ACH-001500,-1.1987958051184784
ACH-001523,-1.478878794844685
ACH-001532,-1.016955424140146
ACH-001550,-1.3483402582790474
ACH-001552,-1.2243415603764032
ACH-001554,-1.1129592770821828
ACH-001654,-1.1164359601057534
ACH-001735,-0.9509726994485712
ACH-001736,-1.1010104308379118
ACH-001737,-0.8244616299088727
ACH-001740,-1.41639876562303
ACH-001745,-1.3177651032192883
ACH-001765,-1.2438132303628977
