,ADAD2 (161931)
ACH-000004,-0.0466246917974322
ACH-000005,-0.06446524988805888
ACH-000007,-0.11314832756640696
ACH-000009,0.05354199552591213
ACH-000011,-0.08270443629532286
ACH-000012,-0.20093256005588092
ACH-000013,-0.1761020527516557
ACH-000014,-0.03480321879345168
ACH-000015,0.07653263928478411
ACH-000017,-0.02307997881576222
ACH-000018,-0.1527009909619591
ACH-000019,0.15781979926220022
ACH-000021,-0.015319835967678394
ACH-000022,-0.08066269558216513
ACH-000025,-0.22832793635508605
ACH-000028,0.08689725693774696
ACH-000030,-0.01693508246181533
ACH-000035,-0.04794598298605292
ACH-000036,-0.03632230235734472
ACH-000037,-0.0976209847012627
ACH-000039,-0.010405066210629848
ACH-000040,-0.018034675116168325
ACH-000041,-0.089997231289582
ACH-000042,-0.05145782707570345
ACH-000045,-0.0803999284093776
ACH-000047,-0.07230081586331692
ACH-000052,-0.09823654119244304
ACH-000053,-0.16824035060086398
ACH-000054,-0.04366791010093907
ACH-000055,0.1045777980232094
ACH-000060,-0.031412928572465894
ACH-000067,-0.05594250152839977
ACH-000070,-0.13829654204502725
ACH-000075,0.10616844342391436
ACH-000078,-0.14612273951568394
ACH-000082,-0.03949598202026554
ACH-000085,-0.18479415396040494
ACH-000086,0.007534534144882494
ACH-000087,-0.038426252473128863
ACH-000092,-0.02305103122337643
ACH-000095,-0.02330465791764296
ACH-000097,-0.1197265047379778
ACH-000098,-0.1331681485046644
ACH-000099,-0.13295773807064304
ACH-000108,-0.11722202314482386
ACH-000113,-0.15588017048354338
ACH-000116,0.04224149553157232
ACH-000118,0.013731655108423831
ACH-000120,-0.005788731017235646
ACH-000123,-0.01781403238325039
ACH-000127,-0.12690846802764946
ACH-000128,-0.10975909958898687
ACH-000132,0.026692769936383816
ACH-000133,-0.18396492883864116
ACH-000137,-0.062325169779982315
ACH-000138,-0.13036085658048222
ACH-000142,0.001850889729934006
ACH-000143,0.040843589602459665
ACH-000146,-0.07101907607176561
ACH-000148,-0.07963584171036196
ACH-000150,-0.08044884208601169
ACH-000152,-0.022375759566667455
ACH-000153,-0.044570777498411936
ACH-000159,0.010257769020957543
ACH-000160,0.011020547774257221
ACH-000163,0.031962621020645086
ACH-000167,-0.01713586147305788
ACH-000168,-0.08053955815274867
ACH-000169,-0.0966127121907479
ACH-000178,-0.10381438252540913
ACH-000183,-0.09300169356597196
ACH-000188,-0.013988649399344293
ACH-000189,-0.1825605994594004
ACH-000190,0.038349577014097545
ACH-000198,-0.06979277377347856
ACH-000203,0.018595000600468217
ACH-000204,-0.15437000094712042
ACH-000206,-0.1703510188414061
ACH-000207,-0.013175152398965986
ACH-000208,-0.3489092901122893
ACH-000210,-0.28439257213369923
ACH-000211,-0.07220226017338488
ACH-000215,-0.06483537377254593
ACH-000221,-0.20621384497853326
ACH-000222,-0.1698493656480939
ACH-000223,-0.09348463302549766
ACH-000226,-0.16002161849697938
ACH-000227,0.08512585568295981
ACH-000228,-0.14746281436417907
ACH-000231,-0.08431204153633015
ACH-000232,-0.04850392242078716
ACH-000233,-0.14495463108973838
ACH-000234,0.009370623842251263
ACH-000235,-0.09720685976171584
ACH-000237,-0.2548491731415592
ACH-000238,-0.062565005015615
ACH-000242,-0.3734372404672284
ACH-000243,-0.025516895984159745
ACH-000244,0.03206716547151927
ACH-000246,0.09210113479105836
ACH-000248,-0.1838399144030039
ACH-000250,-0.05477624379649023
ACH-000251,0.1339715314796487
ACH-000252,-0.11560016805126473
ACH-000253,-0.13507425200486362
ACH-000255,-0.06783622029536779
ACH-000256,0.03659580046153104
ACH-000257,-0.18922351877983865
ACH-000258,0.10105223069908664
ACH-000259,-0.0039240647697181795
ACH-000260,-0.20320782100334975
ACH-000261,0.034960197781171376
ACH-000262,-0.1398627232455146
ACH-000263,0.014721889536690924
ACH-000264,-0.09074680239145344
ACH-000265,0.08489921091065859
ACH-000266,-0.07341836465524927
ACH-000272,-0.019857263685216058
ACH-000274,-0.07719680298156667
ACH-000277,-0.12828896176510388
ACH-000278,-0.2319041965344016
ACH-000279,-0.05847120643805655
ACH-000280,-0.07227316655518988
ACH-000281,-0.3354414012807903
ACH-000288,-0.12218332942655485
ACH-000291,0.10075243817538072
ACH-000293,0.04089902817485897
ACH-000294,-0.19815096779757266
ACH-000295,0.08225249148882932
ACH-000296,-0.06884037637724745
ACH-000302,-0.0757926993685137
ACH-000304,0.16995074505747382
ACH-000307,-0.0600117028899429
ACH-000308,-0.038276114560182914
ACH-000310,-0.0468320591433154
ACH-000311,-0.0911652854002206
ACH-000312,-0.08225112973201401
