,ACSL3 (2181)
ACH-000004,-0.5416304893596999
ACH-000005,-0.18296874807221744
ACH-000007,-0.3132672081532328
ACH-000009,-0.3520309764186414
ACH-000011,-0.22440855629304424
ACH-000012,-0.6765012593569466
ACH-000013,-0.011017223573109384
ACH-000014,-0.5494355947913533
ACH-000015,-0.8699030156039196
ACH-000017,-0.36333273696588136
ACH-000018,-0.8913894964714237
ACH-000019,-0.30333962441566265
ACH-000021,-0.4298635794142059
ACH-000022,-0.14335113913345449
ACH-000025,-0.6177434348240436
ACH-000028,-0.2381172975430951
ACH-000030,-0.7174053018239963
ACH-000035,-0.19989699124269367
ACH-000036,-0.3495256636949048
ACH-000037,-0.3904775609411703
ACH-000039,-0.42430184184444397
ACH-000040,-0.6763822117089167
ACH-000041,-0.260674023542964
ACH-000042,-0.2760047328597188
ACH-000045,0.2521619717064469
ACH-000047,-1.0276815755231266
ACH-000052,-1.0910950485091848
ACH-000053,-0.08978164025188815
ACH-000054,-0.8129288092107347
ACH-000055,-0.7519968141547981
ACH-000060,-0.07039445131844978
ACH-000067,-0.07309056728035712
ACH-000070,-0.029417419054017607
ACH-000075,-0.29650841094530433
ACH-000078,-0.3068703817258389
ACH-000082,-0.4031693326905044
ACH-000085,-0.6102324362823779
ACH-000086,-0.6475087005917243
ACH-000087,-0.4538079248042458
ACH-000092,-0.6128062706861036
ACH-000095,-0.3661236241191267
ACH-000097,-0.3561699855177479
ACH-000098,-0.3524743513370474
ACH-000099,-0.1662235143146356
ACH-000108,-1.1226801496732113
ACH-000113,-0.19739482346513565
ACH-000116,-0.035249870008247086
ACH-000118,-0.9744316515626212
ACH-000120,-0.2817302163776773
ACH-000123,-0.2917804454454581
ACH-000127,-1.1477216258527836
ACH-000128,-0.2762033103930684
ACH-000132,-0.052851334785863166
ACH-000133,-0.6319325993612072
ACH-000137,-0.24363765871981055
ACH-000138,-0.6588910397213037
ACH-000142,-0.10066381103492823
ACH-000143,-0.7494006623269084
ACH-000146,-0.3800075690386262
ACH-000148,-0.2991450206112974
ACH-000150,-0.32653213465443565
ACH-000152,-0.7819535724437402
ACH-000153,-0.7217855168596039
ACH-000159,-0.332849019157022
ACH-000160,-0.07354851499212256
ACH-000163,-0.6112093541394957
ACH-000167,-0.08826067081659174
ACH-000168,-0.11721334777366148
ACH-000169,-0.6783606452285785
ACH-000178,-0.4466646531768255
ACH-000183,-0.0991988396407623
ACH-000188,-0.592371983804266
ACH-000189,-0.4670043607490057
ACH-000190,-0.5611871296554106
ACH-000198,-0.0750002713175941
ACH-000203,0.032324141967590224
ACH-000204,-0.9758986022721988
ACH-000206,-0.11991251861082915
ACH-000207,-0.12810947792400515
ACH-000208,-0.6519498383869068
ACH-000210,-0.6578497342206592
ACH-000211,-0.0896632797515407
ACH-000215,-0.14819522434240814
ACH-000221,-0.5666095723035085
ACH-000222,-0.2838198119444944
ACH-000223,-0.07460897697480519
ACH-000226,-0.1655626660311348
ACH-000227,-0.2290319610566303
ACH-000228,-0.23970255524621506
ACH-000231,-0.264010882346114
ACH-000232,-1.0203543765901446
ACH-000233,-0.2927772273068731
ACH-000234,-0.4072542045022971
ACH-000235,-0.2193160559023768
ACH-000237,-0.10912863864720518
ACH-000238,-1.2906100598713108
ACH-000242,-0.4017906889883354
ACH-000243,-0.30760129494817035
ACH-000244,-0.3145424530022111
ACH-000246,-0.2343439822343501
ACH-000248,-0.12829993635407985
ACH-000250,-0.06391567087411963
ACH-000251,-0.6995667835259282
ACH-000252,-0.39227603279194817
ACH-000253,-0.12270016882228928
ACH-000255,-0.6673292334412767
ACH-000256,-0.3899769970787269
ACH-000257,-0.13747176367428554
ACH-000258,-0.4842051967297584
ACH-000259,-0.07879942765688533
ACH-000260,-0.7240088234183821
ACH-000261,-0.023811973362980517
ACH-000262,-0.2686533499931164
ACH-000263,-0.29073358826603113
ACH-000264,-0.1170135766249428
ACH-000265,-0.6079153147784389
ACH-000266,-0.4794320186809125
ACH-000272,-0.3750603906795522
ACH-000274,-0.17484969520239915
ACH-000277,-0.1488496659298863
ACH-000278,-0.027775403268084118
ACH-000279,-0.4676532512300815
ACH-000280,-0.2921341337649805
ACH-000281,-0.21713781695184511
ACH-000288,-0.2497956312396337
ACH-000291,-1.0497894241909065
ACH-000293,-0.1333835374694689
