,BRD1 (23774)
ACH-000004,-0.3743541078657965
ACH-000005,-0.4999185117614254
ACH-000007,-0.3488977043708316
ACH-000009,-0.13537463152960766
ACH-000011,-0.21515650461887675
ACH-000012,-0.3573505533750735
ACH-000013,-0.3349319171911318
ACH-000014,-0.3793809831146843
ACH-000015,-0.1261177096964649
ACH-000017,-0.1769071805542755
ACH-000018,-0.2449701126080307
ACH-000019,0.024145200390147416
ACH-000021,-0.09673862465844282
ACH-000022,-0.1384529909797384
ACH-000025,-0.4537319423171751
ACH-000028,-0.3682677602776761
ACH-000030,-0.470374755798829
ACH-000035,-0.30906418610027464
ACH-000036,-0.09998723547989856
ACH-000037,-0.3999286586658611
ACH-000039,-0.16339791940872864
ACH-000040,-0.28037220408576435
ACH-000041,-0.1701968124059306
ACH-000042,-0.3932625656220041
ACH-000045,-0.6673490996737601
ACH-000047,0.2635265420886072
ACH-000052,0.1426132349618101
ACH-000053,-0.30607384991334297
ACH-000054,-0.4071354879008959
ACH-000055,-0.10037018845539074
ACH-000060,-0.4345768888899229
ACH-000067,-0.3241054632108483
ACH-000070,-0.5249150327853862
ACH-000075,-0.2293196535208551
ACH-000078,-0.4376949108724407
ACH-000082,-0.10180653204671432
ACH-000085,-0.5351239992971203
ACH-000086,-0.07777814110564303
ACH-000087,-0.4688614688620456
ACH-000092,-0.09304566836770604
ACH-000095,-0.5387360632824768
ACH-000097,-0.2607290373884993
ACH-000098,-0.05234197311184224
ACH-000099,-0.38128800767534615
ACH-000108,-0.18745676674152967
ACH-000113,-0.15639503567914798
ACH-000116,-0.26809724146112696
ACH-000118,-0.06749646796649474
ACH-000120,-0.2409368212164377
ACH-000123,-0.13129237293851095
ACH-000127,-0.18703098747998986
ACH-000128,-0.3085074922298163
ACH-000132,-0.08277693002479793
ACH-000133,-0.21805604236288212
ACH-000137,-0.33151548782431584
ACH-000138,-0.2080594171558764
ACH-000142,-0.18983323708564356
ACH-000143,-0.2407934478933424
ACH-000146,-0.18020960322090146
ACH-000148,-0.2526187160127081
ACH-000150,-0.13821219859778194
ACH-000152,-0.2449996579259388
ACH-000153,0.018927072375327827
ACH-000159,-0.1054866769839148
ACH-000160,0.04779299791940155
ACH-000163,-0.2015545274683584
ACH-000167,0.27741920035604506
ACH-000168,-0.4602080141283979
ACH-000169,-0.03035316384709188
ACH-000178,-0.06279019118672005
ACH-000183,-0.29293419499736606
ACH-000188,-0.2369445982131801
ACH-000189,-0.30071085068018955
ACH-000190,-0.07054804412640152
ACH-000198,-0.7796783426900343
ACH-000203,0.3702484005930284
ACH-000204,-0.2626990094629865
ACH-000206,-0.5410620289332537
ACH-000207,0.023572153800342915
ACH-000208,0.31920927547943145
ACH-000210,-0.2501902695123834
ACH-000211,-0.3386969334658828
ACH-000215,-0.1764306823249848
ACH-000221,-0.16329680037626676
ACH-000222,-0.3604841261053076
ACH-000223,-0.12888106447379574
ACH-000226,-0.41461527482045857
ACH-000227,-0.3698714234245856
ACH-000228,-0.3575296248269181
ACH-000231,-0.14096777427526955
ACH-000232,-0.2285270715069184
ACH-000233,-0.30247873354007965
ACH-000234,-0.2936912079064117
ACH-000235,-0.3205395845609878
ACH-000237,-0.2325831218687477
ACH-000238,-0.4867586392371566
ACH-000242,0.041506436304426006
ACH-000243,-0.2294327667474016
ACH-000244,-0.5342581044013598
ACH-000246,-0.4027826836567629
ACH-000248,-0.3134406890216353
ACH-000250,-0.2329452705315864
ACH-000251,0.045045880991994997
ACH-000252,-0.22057455003386986
ACH-000253,-0.3224458517664881
