,OTOR (56914)
ACH-000248,-0.0013419197114197825
ACH-000250,-0.10900137075479834
ACH-000251,-0.02220158417234894
ACH-000252,-0.10365527432522326
ACH-000253,-0.06703325503358819
ACH-000255,-0.04419716360147311
ACH-000256,0.10768130576168022
ACH-000257,-0.13712934442044133
ACH-000258,-0.14943056454916176
ACH-000259,-0.12131672743513015
ACH-000260,-0.032847792676968336
ACH-000261,-0.11121528222500654
ACH-000262,-0.008561799373232152
ACH-000263,-0.016496658744301156
ACH-000264,-0.08009524844960439
ACH-000265,-0.17567566344627564
ACH-000266,-0.08744927704734673
ACH-000272,-0.0697818397709806
ACH-000274,-0.13474367947209465
ACH-000277,-0.12411809952002895
ACH-000278,-0.09385488896087964
ACH-000279,-0.02594406922031661
ACH-000280,-0.0306196054105496
ACH-000281,-0.20502801221441225
ACH-000288,-0.04552965089751214
ACH-000291,-0.13746369617229545
ACH-000293,-0.07179095194513296
ACH-000294,-0.33280348032616325
ACH-000295,-0.12977550731267568
ACH-000296,-0.19396204937024866
ACH-000302,0.011518177372593336
ACH-000304,0.04427160331576517
ACH-000307,-0.006846203847465192
ACH-000308,-0.052147952857153665
ACH-000310,-0.1312210354382283
ACH-000311,-0.026956632538289168
ACH-000312,-0.07500575165323707
ACH-000315,-0.0902696848169888
ACH-000316,-0.08471613447078015
ACH-000317,-0.0213080466269057
ACH-000318,-0.01956258303902078
ACH-000319,-0.008931560961943318
ACH-000320,-0.1749539679787983
ACH-000322,-0.0819182885801696
ACH-000323,-0.11571488838993547
ACH-000324,-0.06713259074764913
ACH-000329,-0.114749619529459
ACH-000330,-0.08519171545886772
ACH-000331,-0.13698353064358054
ACH-000332,-0.11037834741685493
ACH-000334,-0.2728352633129161
ACH-000335,-0.03124380613064705
ACH-000336,-0.15269695204660194
ACH-000337,0.12787867213198895
ACH-000338,0.04680144688968176
ACH-000339,-0.12340264071631067
ACH-000341,0.010032997145804766
ACH-000348,-0.02222021227957903
ACH-000350,-0.11967481921161108
ACH-000352,-0.09696896148948016
ACH-000356,-0.114892571156847
ACH-000361,-0.15346765738413415
ACH-000362,0.004552465404465861
ACH-000363,-0.023966850466065063
ACH-000364,-0.12739977002311162
ACH-000365,-0.1317886548795632
ACH-000366,-0.043685646561703234
ACH-000368,-0.11470661456924175
ACH-000374,-0.055815563844440516
ACH-000375,-0.11618424372886653
ACH-000376,-0.21044663673604705
ACH-000381,-0.16618785968777547
ACH-000383,-0.06144100664371921
ACH-000387,-0.07165155221883095
ACH-000389,-0.09832132899269204
ACH-000390,-0.053362206401091836
ACH-000393,-0.09491311548414977
ACH-000395,-0.09317653198594177
ACH-000396,-0.004141044544174424
ACH-000397,-0.02705759467347613
ACH-000401,-0.04456083777453635
ACH-000402,-0.14355051410955064
ACH-000403,-0.09386201857013374
ACH-000404,-0.0011943311980103278
ACH-000406,-0.0992240051598953
ACH-000407,-0.17132978594000073
ACH-000408,-0.2395794487085081
ACH-000410,-0.1141375431353863
ACH-000411,-0.06010617317671114
ACH-000414,-0.061660220813023685
ACH-000415,-0.13703132630518042
ACH-000416,-0.0057169048895144466
ACH-000420,-0.17142951232948095
ACH-000421,-0.040077915494926265
ACH-000424,0.15035715107994455
ACH-000425,-0.015336597328225997
ACH-000426,-0.17292068843842065
ACH-000427,-0.2517375009427354
ACH-000433,0.06857263459116826
ACH-000435,0.2948426126846711
ACH-000436,0.046866127219740206
ACH-000444,-0.1466773474152174
ACH-000445,0.013802323365802262
ACH-000448,-0.1390573428018953
ACH-000450,-0.011112301180105302
ACH-000452,-0.10039179290461464
ACH-000454,-0.04675469963329069
ACH-000458,-0.06666078353384146
ACH-000459,-0.1840582297191692
ACH-000460,-0.04957800299994693
ACH-000461,-0.005473872417459094
ACH-000463,-0.13911011115870772
ACH-000464,-0.0589402515319639
ACH-000466,-0.11140928808694248
ACH-000467,0.020499915099598674
ACH-000468,-0.04207462387025948
ACH-000469,-0.19748747549204035
ACH-000470,-0.1646914666233003
ACH-000471,-0.08271711790430243
ACH-000472,-0.13912411006442568
ACH-000473,-0.04510062685102905
ACH-000475,-0.0431047121211328
ACH-000476,-0.11290485669981372
ACH-000477,-0.026278918668702654
ACH-000479,0.04034336447588624
ACH-000480,0.054219527553298966
ACH-000481,-0.10770454403956324
ACH-000483,-0.014093105154631956
ACH-000484,-0.3636993681127732
ACH-000485,-0.17972544596787549
ACH-000486,-0.1466763366002779
ACH-000487,-0.06967833832238336
ACH-000488,-0.0942077511196473
ACH-000490,-0.08258246723857028
ACH-000491,-0.22432792768807194
ACH-000495,-0.17011472293420815
ACH-000496,-0.13115077668342146
ACH-000499,-0.10689707384960437
ACH-000500,-0.20190675768042396
ACH-000502,-0.09131810496153016
ACH-000503,0.07058990316719316
ACH-000505,-0.062017265434103776
ACH-000507,-0.08382156399733277
ACH-000510,-0.05946644012599973
ACH-000511,-0.16031503033769268
ACH-000512,0.005615466810837246
ACH-000516,-0.0926150134702091
ACH-000517,-0.1209012558908183
ACH-000518,-0.0372930712468815
ACH-000520,0.074069845467994
ACH-000521,-0.1804068221606172
ACH-000522,-0.021864645192432825
ACH-000524,-0.0995276324545514
ACH-000527,-0.07794547867049645
ACH-000528,-0.1598026412070668
ACH-000537,0.006810596562429584
ACH-000541,-8.567227333200123e-05
ACH-000542,-0.07975291109244187
ACH-000544,0.055336776971484
ACH-000545,-0.09957252818283867
ACH-000547,-0.027188573063048716
ACH-000548,0.020640972804638863
ACH-000549,0.0003597787422036944
ACH-000550,-0.08059928802173663
ACH-000552,-0.05575413961405245
ACH-000556,-0.11933657600108608
ACH-000557,-0.20937232485871327
ACH-000569,0.1065619289964871
ACH-000570,-0.042436080259130135
ACH-000571,-0.1148753559971604
ACH-000573,-0.05548503098738538
ACH-000576,-0.03397891729275772
ACH-000579,0.1197378994907652
ACH-000580,-0.1609037497539549
ACH-000584,0.0035166745578953922
ACH-000585,-0.060427509229394
ACH-000588,-0.19248404738031047
ACH-000589,-0.010033199820454598
ACH-000591,-0.015368134157622068
ACH-000593,-0.06353010536797449
ACH-000600,-0.17055892759840488
ACH-000601,0.004452652079565209
ACH-000605,-0.015324053071249372
ACH-000606,-0.05481232342239586
ACH-000608,-0.1420538053734671
ACH-000614,-0.1359292105286193
ACH-000616,-0.019106990398167937
ACH-000618,-0.131906880127923
ACH-000619,0.035695219949624435
ACH-000620,-0.08867240842939242
ACH-000621,-0.0820049683512138
ACH-000622,-0.04173879367252202
ACH-000623,-0.1098935557610949
ACH-000624,-0.13707977724658196
ACH-000627,-0.10625410822894144
ACH-000630,-0.002468510023820899
ACH-000631,0.01683241141325
ACH-000632,0.010490447350096542
ACH-000633,-0.09669957346145099
ACH-000637,0.03888054934543544
ACH-000638,-0.12272603963675753
ACH-000646,-0.08387315037135258
ACH-000647,-0.08071723238999395
ACH-000648,0.1000123133880092
ACH-000649,-0.11667131917471185
ACH-000651,-0.06510438759395443
ACH-000652,-0.2310815559658774
ACH-000653,-0.04678612987525548
ACH-000657,-0.12879967845730966
ACH-000658,-0.28874235972108325
ACH-000661,-0.061889095001269614
ACH-000662,-0.07114190472093976
ACH-000663,-0.00155340269075173
ACH-000665,-0.06763608781177792
ACH-000671,-0.12112527112394493
ACH-000672,0.05936189492357245
ACH-000673,-0.04350009779272243
ACH-000676,0.03311418902449375
ACH-000677,-0.06285635979478939
ACH-000681,-0.12760969891168975
ACH-000683,-0.06050579030496544
ACH-000684,-0.058290958700739165
ACH-000688,-0.07567719360405567
ACH-000693,-0.11752520212566188
ACH-000694,-0.10944426736316663
ACH-000695,-0.08757029998588786
ACH-000696,-0.06782664516711158
ACH-000697,0.005856693794495211
ACH-000699,-0.11567896273548778
ACH-000701,-0.2143387374835951
ACH-000706,-0.05552499740340388
ACH-000711,-0.09728794660378767
ACH-000713,-0.1009944917810845
ACH-000714,-0.0531881348980909
ACH-000718,-0.20831415076888388
ACH-000720,-0.10745842092901617
ACH-000721,-0.11019400029083266
ACH-000724,-0.05922273693628281
ACH-000725,-0.17299091831734445
ACH-000732,0.08259686241064187
ACH-000734,-0.015606743968661603
ACH-000735,-0.0025535958015014664
ACH-000736,-0.0636198093977473
ACH-000738,0.061438825874146785
ACH-000746,0.002872698746774375
ACH-000747,-0.06320054352811641
ACH-000748,-0.07340934535951835
ACH-000753,-0.06765255147671373
ACH-000756,-0.03288877323827485
ACH-000757,-0.060130310036522625
ACH-000758,-0.06754985752988936
ACH-000760,-0.09644963630440846
ACH-000762,0.03081386435305396
ACH-000763,-0.18577620290533547
ACH-000764,0.016626646942315842
ACH-000765,-0.03246089954026583
ACH-000766,-0.09441111607058096
ACH-000767,-0.14259436166236486
ACH-000768,-0.03989010993905129
ACH-000769,-0.08058960023252001
ACH-000770,-0.02657450965175086
ACH-000771,-0.12676588713630785
ACH-000773,-0.033680027669995866
ACH-000776,-0.08501957413332219
ACH-000777,-0.08783621429223712
ACH-000778,-0.0704371443669857
ACH-000781,-0.06750269812645911
ACH-000782,-0.04971622678977475
ACH-000783,-0.08295339701134227
ACH-000784,-0.10356125669836523
ACH-000785,0.0
ACH-000787,-0.0693817624945119
ACH-000788,-0.11891712361791043
ACH-000791,-0.058403002070159714
ACH-000792,-0.043887452843373205
ACH-000794,-0.035649293826248034
ACH-000796,-0.0985718441265242
ACH-000798,-0.17382356937261606
ACH-000799,0.023067129907867592
ACH-000800,-0.021536904101887976
ACH-000802,-0.02027006748888269
ACH-000804,0.028627847394342106
ACH-000805,-0.1387438351298464
ACH-000809,-0.02919579734580909
ACH-000810,-0.027337297580613155
ACH-000811,-0.12926936120902285
ACH-000817,0.1256717377844309
ACH-000819,-0.05242491505288312
ACH-000820,0.009242459096981645
ACH-000821,-0.13460500701828731
ACH-000822,-0.11442902964408586
ACH-000823,-0.1968841316942392
ACH-000824,-0.07560303469200916
ACH-000827,-0.032122573808473366
ACH-000829,0.02511786517807339
ACH-000831,-0.005125816843392123
ACH-000832,0.004435173314149274
ACH-000833,0.11631684898744192
ACH-000834,-0.06162094571129885
ACH-000835,-0.11208640473344593
ACH-000836,-0.07768102471117265
ACH-000837,-0.10974048306328953
ACH-000838,0.0
ACH-000839,-0.08170518585768184
ACH-000840,-0.034835054065817425
ACH-000841,-0.07811277567428154
ACH-000843,-0.10589473709295244
ACH-000846,-0.11152993662161813
ACH-000847,-0.1295874608137476
ACH-000848,-0.03108790489271065
ACH-000849,-0.110527512179782
ACH-000851,0.1000652550833218
ACH-000855,-0.07145153708126042
ACH-000856,-0.19024081277364988
ACH-000858,-0.0640894749774125
ACH-000859,-0.03403941466028329
ACH-000861,-0.1124327373002922
ACH-000862,-0.112938754854193
ACH-000865,-0.08547269685361293
ACH-000866,-0.13599089975947715
ACH-000867,-0.1266178053924516
ACH-000869,-0.04513216045919359
ACH-000872,0.07726392900289611
ACH-000873,-0.029056032844158367
ACH-000876,-0.03412971601500984
ACH-000878,-0.05074176249795603
ACH-000880,0.0
ACH-000881,0.08504720065694378
ACH-000882,-0.00045012086463397263
ACH-000884,-0.03341738160034748
ACH-000885,-0.037329072657742116
ACH-000887,-0.05356113639819848
ACH-000889,-0.01589928089473101
ACH-000896,0.02650918903424927
ACH-000898,-0.11037955744137253
ACH-000900,0.10528951556011353
ACH-000901,-0.044971878174783916
ACH-000905,-0.06305873632167414
ACH-000906,-0.07883818344346953
ACH-000907,-0.13031222520136046
ACH-000910,0.04389275958269576
ACH-000911,-0.11674015029339195
ACH-000912,-0.08617370982360376
ACH-000913,-0.053926682747657634
ACH-000915,-0.0686247597031107
ACH-000916,-0.1258204261770608
ACH-000917,0.006586181056869198
ACH-000920,0.3768468632624716
ACH-000921,-0.07690950324013092
ACH-000924,-0.048569755241664465
ACH-000926,0.014821818326324782
ACH-000928,-0.08768773681230374
ACH-000929,-0.021446635599689144
ACH-000932,-0.1253084629831508
ACH-000935,-0.0377454488592311
ACH-000936,0.03529753526732336
ACH-000937,-0.14292580786024697
ACH-000938,-0.23984574350416976
ACH-000939,-0.11834876761119573
ACH-000941,-0.03893770173161401
ACH-000943,-0.03663990652914298
ACH-000946,-0.02988197994439697
ACH-000947,-0.042390065778232136
ACH-000948,-0.039901221047338335
ACH-000950,-0.14538775361175338
ACH-000953,-0.1354753165901198
ACH-000954,0.1683065284837668
ACH-000957,-0.11253731594941732
ACH-000958,-0.17678392649672792
ACH-000960,-0.16948081184959962
ACH-000963,-0.09393667564625556
ACH-000968,-0.07305660631154744
ACH-000969,-0.10826510163340793
ACH-000972,-0.1970229661755189
ACH-000973,0.013987205208882272
ACH-000974,-0.10926543168784694
ACH-000978,-0.2507789846354892
ACH-000984,-0.12060581634029835
ACH-000986,-0.017982841580996545
ACH-000988,-0.17927920466070182
ACH-000993,-0.057340027286930426
ACH-000994,-0.20417576859206304
ACH-000996,-0.17435124148925316
ACH-001001,-0.03355052904380018
ACH-001020,-0.0755633913991335
ACH-001028,-0.12971031153162854
ACH-001031,-0.05717415686869471
ACH-001038,-0.10971573765343348
ACH-001048,-0.008248244672947021
ACH-001050,-0.007578905378058883
ACH-001053,-0.10099185305125027
ACH-001054,-0.12125862995177684
ACH-001061,-0.11939839468642223
ACH-001067,-0.014531678230773075
ACH-001075,-0.0822636499289142
ACH-001096,-0.012375082568833323
ACH-001111,0.13371638220354234
ACH-001119,-0.05884834211089806
ACH-001128,-0.09111010220730448
ACH-001134,-0.11903015037547855
ACH-001151,-0.10302811335371276
ACH-001163,-0.17043191518165055
ACH-001164,0.02658865658502961
ACH-001183,-0.10407545497385877
ACH-001192,-0.10352776897097353
ACH-001193,-0.0729014781415374
ACH-001196,-0.1508097286573641
ACH-001197,-0.08357766825287193
ACH-001205,-0.2108389354107724
ACH-001211,-0.07621969864088463
ACH-001212,-0.1879162520012539
ACH-001228,-0.048994887621760685
ACH-001232,-0.055937549662403815
ACH-001239,0.0238659809125128
ACH-001270,-0.10185987964269444
ACH-001274,-0.03571673908416802
ACH-001275,-0.15425268061208394
ACH-001277,-0.07688471067018424
ACH-001278,-0.05186914276608191
ACH-001280,-0.20664821262611716
ACH-001283,-0.07974137327778479
ACH-001289,-0.0758778151518009
ACH-001300,-0.10557579368668274
ACH-001301,0.037165607816583984
ACH-001302,-0.2043410345369241
ACH-001306,-0.0706425511460958
ACH-001318,-0.14139956657465164
ACH-001322,-0.13175945255941673
ACH-001328,-0.0429619294300588
ACH-001332,0.14114261059571606
ACH-001336,0.08975950316817374
ACH-001346,-0.06356078483835087
ACH-001353,-0.055440762619680825
ACH-001354,-0.13205816678610036
ACH-001367,0.1946272854090797
ACH-001368,-0.0527352553243168
ACH-001374,-0.1294484871893126
ACH-001377,0.0019159612576931239
ACH-001380,-0.010385631725955123
ACH-001391,-0.12565799231678346
ACH-001408,-0.12850484148845348
ACH-001430,-0.4741762821484181
ACH-001431,-0.11620318432376335
ACH-001450,-0.16636661676048456
ACH-001496,-0.0673884140624467
ACH-001500,-0.11596652339492708
ACH-001523,-0.1611901011098451
ACH-001532,0.03291034960787402
ACH-001550,-0.14202331038652286
ACH-001552,-0.04741008159965865
ACH-001554,-0.02232184022872826
ACH-001654,-0.09675782716996324
ACH-001735,-0.13622742334835505
ACH-001736,-0.15095833606124928
ACH-001737,-0.4463327448753252
ACH-001740,0.030837565123600738
ACH-001745,-0.1371019694930896
ACH-001765,0.09169645022191528
