,CNPY2 (10330)
ACH-000223,-0.1793875022195968
ACH-000226,-0.10750497394603037
ACH-000227,-0.4033324479553089
ACH-000228,-0.299915707432771
ACH-000231,-0.2512750803857295
ACH-000232,-0.13008167596916598
ACH-000233,-0.1112522400706112
ACH-000234,-0.3967854539598379
ACH-000235,-0.3111383669357191
ACH-000237,-0.17925438005640726
ACH-000238,-0.24951360838369854
ACH-000242,-0.0061822515436289385
ACH-000243,-0.2322505954838246
ACH-000244,-0.4378491091890224
ACH-000246,-0.26335067558913144
ACH-000248,-0.046335714650703914
ACH-000250,-0.1799129423594573
ACH-000251,-0.2215765704036952
ACH-000252,-0.19472491321032886
ACH-000253,-0.19437013492537392
ACH-000255,-0.25566530915425656
ACH-000256,-0.2578015058601963
ACH-000257,-0.4427672350269438
ACH-000258,-0.13483036657450653
ACH-000259,-0.22165416447003164
ACH-000260,-0.3748154599066374
ACH-000261,-0.29982025613163976
ACH-000262,-0.22658051120625244
ACH-000263,-0.26534401518920864
ACH-000264,-0.2976379153514048
ACH-000265,-0.1379417996054806
ACH-000266,-0.3786737362586027
ACH-000272,-0.08664128888068305
ACH-000274,-0.3115001585919632
ACH-000277,-0.2103848500397288
ACH-000278,-0.34594176881359795
ACH-000279,-0.2518169531273423
ACH-000280,-0.23049167694939984
ACH-000281,-0.27824097955876564
ACH-000288,-0.21893758294845173
ACH-000291,-0.2284311043123172
ACH-000293,-0.2035400490392039
ACH-000294,-0.2474893042766343
ACH-000295,-0.13711096601210204
ACH-000296,-0.2578220256449718
ACH-000302,-0.2983614678160815
ACH-000304,-0.4521722464864283
ACH-000307,-0.13776253227427868
ACH-000308,-0.3044337205024244
ACH-000310,-0.1932310381907383
ACH-000311,-0.2180864136263518
ACH-000312,-0.26239904956676896
ACH-000315,0.10651447733167496
ACH-000316,-0.1584687276366869
ACH-000317,-0.3168914467511657
ACH-000318,-0.38039281704731737
ACH-000319,-0.3764739768050049
ACH-000320,-0.13564726321792486
ACH-000322,-0.2763439466366477
ACH-000323,-0.001314805065646767
ACH-000324,-0.20347367367014607
ACH-000329,-0.2295450207390091
ACH-000330,-0.15948851689975355
ACH-000331,-0.2182497473333541
ACH-000332,-0.28117733039071985
ACH-000334,-0.04426432772535521
ACH-000335,-0.38827041404277257
ACH-000336,-0.21065008850848388
ACH-000337,-0.2825189502549918
ACH-000338,-0.6558621668480707
ACH-000339,-0.19033731907806936
ACH-000341,-0.2511725279286891
ACH-000348,-0.20378915409060894
ACH-000350,-0.2509934092321921
ACH-000352,-0.07143479814114452
ACH-000356,-0.2906304529524444
ACH-000361,-0.2860944889572067
ACH-000362,-0.12948395282558187
ACH-000363,-0.3961202180003596
ACH-000364,-0.4386472001730993
ACH-000365,-0.15931575784169966
ACH-000366,-0.4390799527723138
ACH-000368,-0.3183349425767117
ACH-000374,-0.24845192102526684
ACH-000375,-0.19636039966806654
ACH-000376,-0.23225617119575734
ACH-000381,-0.1979084563667726
ACH-000383,-0.1027957665920624
ACH-000387,-0.1424503486043408
ACH-000389,-0.032016782323386554
ACH-000390,-0.3341268557833006
ACH-000393,-0.2779046332310772
ACH-000395,-0.39032548915104504
ACH-000396,-0.3122904497157528
ACH-000397,-0.1680464683697173
ACH-000401,-0.16623982745710786
ACH-000402,-0.08003212339637343
ACH-000403,-0.2996872841332201
ACH-000404,-0.2592226115572226
ACH-000406,-0.15503073793434174
ACH-000407,-0.27398037985842216
ACH-000408,-0.060181993861006526
ACH-000410,-0.6098532781670091
ACH-000411,-0.3075198708340054
ACH-000414,-0.28209746024708304
ACH-000415,-0.12125696043883508
ACH-000416,-0.2508223644418249
ACH-000420,-0.22276344654360647
ACH-000421,-0.27552594392337354
ACH-000424,-0.8261052843007727
ACH-000425,-0.2067612034082765
ACH-000426,-0.5489218785865633
ACH-000427,-0.16293166455814373
ACH-000433,-0.35102879978926804
ACH-000435,-0.29583188179463704
ACH-000436,-0.4192386335013406
ACH-000444,-0.27291351881303993
ACH-000445,-0.1944165671111544
ACH-000448,-0.2441789252648871
ACH-000450,-0.10195983538862928
ACH-000452,-0.4146678307141829
ACH-000454,-0.3132295804127037
ACH-000458,-0.2940173724676253
ACH-000459,-0.2063139692632816
ACH-000460,-0.25354225097777755
ACH-000461,-0.29817336658465643
ACH-000463,-0.21081619538095595
ACH-000464,-0.41580867251643616
ACH-000466,-0.2315322877491504
ACH-000467,-0.3695205880854812
ACH-000468,-0.3633540159109147
ACH-000469,-0.0966302189108157
ACH-000470,-0.025880209051191
ACH-000471,-0.21293928721290412
ACH-000472,-0.2573484394326641
ACH-000473,-0.4265707121423073
ACH-000475,-0.3852804978535408
ACH-000476,-0.3235423241910307
ACH-000477,-0.1629197320081615
ACH-000479,-0.07790632269525581
ACH-000480,-0.3331531103272292
ACH-000481,-0.32059584721185763
ACH-000483,-0.4522715348487665
ACH-000484,-0.06457690433069066
ACH-000485,-0.30951143691988714
ACH-000486,-0.3049621724018929
ACH-000487,-0.1888033385322764
ACH-000488,-0.3532826819488161
ACH-000490,-0.18658201921947715
ACH-000491,-0.24964023016954345
ACH-000495,-0.23113163521552346
ACH-000496,-0.4901731597770412
ACH-000499,-0.4846790425128816
ACH-000500,-0.09415855863151004
ACH-000502,-0.5943238753943259
ACH-000503,-0.08372479587413377
ACH-000505,-0.13169055477770505
ACH-000507,-0.5372422367031642
ACH-000510,-0.2153493246994753
ACH-000511,-0.2264961997019635
ACH-000512,-0.6569224560952349
ACH-000516,-0.4963956572732606
ACH-000517,-0.2905263320064538
ACH-000518,0.002901167558639909
ACH-000520,-0.4451345800699969
ACH-000521,-0.06502915737625553
ACH-000522,-0.062074052451841874
ACH-000524,-0.2182651399260443
ACH-000527,-0.19740092208928944
ACH-000528,-0.15929260082146124
ACH-000537,-0.3693029199253266
ACH-000541,-0.523054647763611
ACH-000542,-0.21535724977805745
ACH-000544,-0.3040414857384367
ACH-000545,-0.1474261674007485
ACH-000547,-0.4854564952477068
ACH-000548,-0.2720305092498875
ACH-000549,-0.1867999192305376
ACH-000550,-0.2958135078946741
ACH-000552,-0.4515004534182204
ACH-000556,-0.13248333073663854
ACH-000557,-0.2104833808231998
ACH-000569,-0.2884963615264253
ACH-000570,-0.05165977235816015
ACH-000571,-0.19013199185415766
ACH-000573,-0.2612242314617081
ACH-000576,-0.5186859410967352
ACH-000579,-0.1313602236076245
ACH-000580,-0.05504530478229711
ACH-000584,-0.1882110620368108
ACH-000585,-0.3175997997995055
ACH-000588,-0.6552549147443578
ACH-000589,-0.35152108408359817
ACH-000591,-0.12188226441584488
ACH-000593,-0.21142210768716968
ACH-000600,-0.11218564562215608
ACH-000601,-0.3652451317799909
ACH-000605,-0.15839504567338272
ACH-000606,-0.2547203684020834
ACH-000608,-0.3187467608130479
ACH-000614,-0.2651981109610251
ACH-000616,-0.3304748726599184
ACH-000618,-0.2249223524637217
ACH-000619,-0.18337413791294066
ACH-000620,-0.17781783842139295
ACH-000621,-0.2895282500072284
ACH-000622,-0.27458384384168405
ACH-000623,-0.3015141404294687
ACH-000624,-0.1307814047432724
ACH-000627,-0.14202322289477748
ACH-000630,-0.2763372356129373
ACH-000631,-0.02722506837409741
ACH-000632,-0.2275796171061725
ACH-000633,-0.2050126030545461
ACH-000637,-0.20310088844720814
ACH-000638,-0.3860005654552937
ACH-000646,-0.07603187330141388
ACH-000647,-0.3402457203130943
ACH-000648,-0.0839197140006772
ACH-000649,-0.20999554774552529
ACH-000651,-0.2401876946940341
ACH-000652,-0.47573791830496504
ACH-000653,-0.32375155474106937
ACH-000657,-0.137762690023305
ACH-000658,-0.6479152447191476
ACH-000661,-0.09399162118052556
ACH-000662,-0.5481044412229508
ACH-000663,-0.3918817034733396
ACH-000665,-0.3738322714609112
ACH-000671,-0.5720698195170565
ACH-000672,-0.3127552635202061
ACH-000673,-0.21361899011232546
ACH-000676,-0.2241799287608416
ACH-000677,-0.2769375257885192
ACH-000681,-0.31754593394414965
ACH-000683,-0.13590284149737614
ACH-000684,-0.15233598022410538
ACH-000688,-0.4286297001855434
ACH-000693,-0.2499351622446936
ACH-000694,-0.1822649596931289
ACH-000695,-0.18476866408508266
ACH-000696,-0.20017116660987194
ACH-000697,-0.16061182227099086
ACH-000699,-0.2535549343970341
ACH-000701,-0.2991927602405814
ACH-000706,-0.2408059279734349
ACH-000711,-0.16244308413944755
ACH-000713,-0.22150557675927726
ACH-000714,-0.5554513967807938
ACH-000718,-0.27151344173174025
ACH-000720,-0.1757125061177035
ACH-000721,-0.22112456862712354
ACH-000724,-0.17129376488207138
ACH-000725,-0.14228299216181642
ACH-000732,-0.1316032248485177
ACH-000734,-0.34096929977692786
ACH-000735,-0.3616889401709316
ACH-000736,-0.3389658596661311
ACH-000738,-0.5088842258348985
ACH-000746,-0.3207823353511904
ACH-000747,-0.1339323096193102
ACH-000748,-0.5906600146548351
ACH-000753,-0.2618370534206389
ACH-000756,-0.1893722347068096
ACH-000757,-0.28726242031256577
ACH-000758,-0.15974137313624207
ACH-000760,-0.15542649972519446
ACH-000762,-0.26160747805933066
ACH-000763,-0.4977058329761948
ACH-000764,-0.39345682416862504
ACH-000765,-0.3067825751922755
ACH-000766,-0.44505205183728586
ACH-000767,-0.31457442177080025
ACH-000768,-0.260684785229243
ACH-000769,-0.3932368821497525
ACH-000770,-0.1515815337650774
ACH-000771,-0.19444841886566674
ACH-000773,-0.2250829285699999
ACH-000776,-0.16776065833651133
ACH-000777,-0.1933225849218312
ACH-000778,-0.19484414719122845
ACH-000781,-0.3405431520823117
ACH-000782,-0.2508912967787745
ACH-000783,-0.2298119022664136
ACH-000784,-0.1884025635533577
ACH-000785,-0.3011882756772392
ACH-000787,-0.3453432331296733
ACH-000788,-0.2135895034623483
ACH-000791,-0.23830678653256004
ACH-000792,-0.27969690036415545
ACH-000794,-0.1848548717109632
ACH-000796,-0.11922908512025375
ACH-000798,-0.2427864967492153
ACH-000799,-0.4613473369666126
ACH-000800,-0.25235822822899945
ACH-000802,-0.3704138470713408
ACH-000804,-0.14759461545971125
ACH-000805,-0.5071834916167776
ACH-000809,-0.2655479849266547
ACH-000810,-0.2113915112942438
ACH-000811,-0.27289107261937684
ACH-000817,-0.3885080102444896
ACH-000819,-0.10741161618596548
ACH-000820,-0.093289613973359
ACH-000821,-0.365097677014012
ACH-000822,-0.14270533913153127
ACH-000823,-0.1752674479909658
ACH-000824,-0.10756891519716186
ACH-000827,-0.18204645820483706
ACH-000829,-0.289227170854021
ACH-000831,-0.1780320670327976
ACH-000832,-0.205995423742177
ACH-000833,-0.3252232370919356
ACH-000834,-0.3637621500381676
ACH-000835,-0.14012746601226933
ACH-000836,-0.29796517839833186
ACH-000837,-0.1206776781409656
ACH-000838,-0.6546023897268378
ACH-000839,-0.31678958185592965
ACH-000840,-0.37523230361172943
ACH-000841,-0.31921249646368105
ACH-000843,-0.05468525971267603
ACH-000846,-0.30087712786664444
ACH-000847,-0.29620163137931443
ACH-000848,-0.3339698020170566
ACH-000849,-0.222001490341484
ACH-000851,-0.09498913926908717
ACH-000855,-0.15839352606819734
ACH-000856,-0.1512097512501034
ACH-000858,-0.2727173854385313
ACH-000859,-0.2261958871487311
ACH-000861,-0.3552338365923328
ACH-000862,-0.3095867274336832
ACH-000865,-0.29952824797610833
ACH-000866,-0.1302596709926859
ACH-000867,-0.19945779613156592
ACH-000869,-0.2506324329102222
ACH-000872,-0.2425107817064633
ACH-000873,-0.3214344550293344
ACH-000876,-0.1764976690399439
ACH-000878,-0.31768704111565305
ACH-000880,-0.31749265182351144
ACH-000881,-0.3012417560360628
ACH-000882,-0.29981368190037244
ACH-000884,-0.4347479158243466
ACH-000885,-0.08762069674473379
ACH-000887,-0.3115409038116637
ACH-000889,-0.4547751501331827
ACH-000896,-0.206946707973218
ACH-000898,-0.6041901551626744
ACH-000900,-0.4371709221887142
ACH-000901,-0.2591581566174703
ACH-000905,-0.2190261959094613
ACH-000906,-0.1812292255533676
ACH-000907,-0.12832296283055766
ACH-000910,-0.09971361901289316
ACH-000911,-0.21202264953159175
ACH-000912,-0.16868469584535312
ACH-000913,-0.1693378351494536
ACH-000915,-0.4197258580855098
ACH-000916,-0.3982127405620714
ACH-000917,-0.15600743669748593
ACH-000920,-0.20861529652986224
ACH-000921,-0.2775535152059094
ACH-000924,-0.2779800806223961
ACH-000926,-0.39408532344148095
ACH-000928,-0.08360576968117958
ACH-000929,-0.3614563631097327
ACH-000932,-0.3182872569661072
ACH-000935,-0.3356304046455183
ACH-000936,-0.1316788872325989
ACH-000937,-0.17328858363303828
ACH-000938,-0.1881412621058416
ACH-000939,-0.1368688012051676
ACH-000941,-0.09440268625472843
ACH-000943,-0.1697169517250719
ACH-000946,-0.22159303627050947
ACH-000947,-0.11437678785840932
ACH-000948,-0.27152955649597393
ACH-000950,-0.21432837218799108
ACH-000953,-0.2306197759091111
ACH-000954,-0.06075456887380201
ACH-000957,0.03796426072415904
ACH-000958,-0.3655802310808373
ACH-000960,-0.1426163709055643
ACH-000963,-0.3239907840044339
ACH-000968,-0.2959632363963073
ACH-000969,-0.2000994937715438
ACH-000972,-0.1009779259317244
ACH-000973,-0.2571388163812058
ACH-000974,-0.08171104590682815
ACH-000978,0.010780400685396388
ACH-000984,-0.17332209449787572
ACH-000986,-0.2797767604743842
ACH-000988,-0.16407413432895968
ACH-000993,-0.14992790723240768
ACH-000994,-0.2690882831491304
ACH-000996,-0.3322967041008514
ACH-001001,-0.13950195240845534
ACH-001020,-0.07563670847605965
ACH-001028,-0.1882482364432033
ACH-001031,-0.15468580318687672
ACH-001038,-0.25554064758804196
ACH-001048,-0.3389692370873016
ACH-001050,-0.2451115185951016
ACH-001053,-0.4054530326819476
ACH-001054,-0.4769455205860543
ACH-001061,-0.1278796273636797
ACH-001067,-0.001162733614809305
ACH-001075,-0.3504126050417053
ACH-001096,-0.3636359143593606
ACH-001111,-0.0721321610313958
ACH-001119,-0.3616729865287026
ACH-001128,-0.3526176916684006
ACH-001134,-0.4464599479310034
ACH-001151,-0.2877050224058543
ACH-001163,-0.15475923324200255
ACH-001164,-0.23222794856440646
ACH-001183,-0.14393462719055974
ACH-001192,-0.4513456293271844
ACH-001193,-0.3738937140079561
ACH-001196,-0.6294423560082164
ACH-001197,-0.4157640780083346
ACH-001205,-0.4020126835750864
ACH-001211,-0.3819479239289904
ACH-001212,-0.33987853619259123
ACH-001228,-0.16170374683325567
ACH-001232,-0.3733199020806654
ACH-001239,-0.1731036871828169
ACH-001270,-0.2605286324705262
ACH-001274,-0.3364688962032362
ACH-001275,-0.2175589814422687
ACH-001277,-0.30532105507797275
ACH-001278,-0.20270409879837853
ACH-001280,-0.3484652587484647
ACH-001283,-0.6988636224967508
ACH-001289,-0.09120912118336506
ACH-001300,-0.2020664845988624
ACH-001301,-0.2355251598209561
ACH-001302,-0.3266471495045288
ACH-001306,-0.294593708022042
ACH-001318,-0.32313711835604697
ACH-001322,-0.1561745373531528
ACH-001328,-0.29741037600128845
ACH-001332,-0.3929397187346059
ACH-001336,-0.17047127737255813
ACH-001346,-0.2605020691005209
ACH-001353,-0.1705693189896215
ACH-001354,-0.19294988271641697
ACH-001367,-0.09857986120894198
ACH-001368,-0.3272286874236697
ACH-001374,-0.5209863563295895
ACH-001377,-0.12056000414630433
ACH-001380,-0.32493724229155313
ACH-001391,-0.2409189546210897
ACH-001408,-0.15912419648892964
ACH-001430,-0.2783079717706523
ACH-001431,-0.4643044511795426
ACH-001450,-0.05582106384180879
ACH-001496,-0.21606910985598415
ACH-001500,-0.0783712747158019
ACH-001523,-0.2502833021421433
ACH-001532,-0.09883648671485104
ACH-001550,-0.3096444612447864
ACH-001552,-0.24131744605924485
ACH-001554,-0.2502367660759465
ACH-001654,-0.2991157035970349
ACH-001735,-0.15171150922210375
ACH-001736,-0.4514418239844674
ACH-001737,-0.19516774744361945
ACH-001740,-0.2335170160013281
ACH-001745,-0.3690246619859115
ACH-001765,-0.2851202518946459
