,MOB4 (25843)
ACH-000153,-0.6619205552540196
ACH-000159,-0.6014622701728005
ACH-000160,-0.6162828342430592
ACH-000163,-0.6028298596773378
ACH-000167,-1.094552930954635
ACH-000168,-0.6356762830499836
ACH-000169,-0.4600821681075266
ACH-000178,-0.6133591294461356
ACH-000183,-0.7657112584624765
ACH-000188,-0.6560948913047435
ACH-000189,-0.442870835955782
ACH-000190,-0.6912897238890225
ACH-000198,-0.7069848595876408
ACH-000203,-0.6832624103533887
ACH-000204,-0.5163502526349966
ACH-000206,-0.6053992028593841
ACH-000207,-0.6311715115836494
ACH-000208,-0.39254662805446144
ACH-000210,-0.5569726786020421
ACH-000211,-0.6320291185298843
ACH-000215,-0.5426520658962457
ACH-000221,-0.27097506920421005
ACH-000222,-0.5246103733029456
ACH-000223,-0.6456471389537513
ACH-000226,-0.35572900706753363
ACH-000227,-0.5098094564678137
ACH-000228,-0.5191579045713348
ACH-000231,-0.7578347508771911
ACH-000232,-0.7220079953195475
ACH-000233,-0.650252372390829
ACH-000234,-0.5262796334949786
ACH-000235,-0.7135221989689061
ACH-000237,-0.6730832748293298
ACH-000238,-0.530934809674765
ACH-000242,-0.34389257424070385
ACH-000243,-0.7013602853676434
ACH-000244,-0.5787629035930686
ACH-000246,-0.5788140695598215
ACH-000248,-0.4513532079631058
ACH-000250,-0.4535211295134559
ACH-000251,-0.846647753797807
ACH-000252,-0.7904095368066134
ACH-000253,-0.5459079239831299
ACH-000255,-0.8308302313571551
ACH-000256,-0.6359234802483268
ACH-000257,-0.5850836906471112
ACH-000258,-0.26285788474957794
ACH-000259,-0.4686960032001413
ACH-000260,-0.4835015876089161
ACH-000261,-0.3738203898212311
ACH-000262,-0.6688988924092613
ACH-000263,-0.6887322553718963
ACH-000264,-0.5731544828950423
ACH-000265,-0.5180978037268065
ACH-000266,-0.7306438717277891
ACH-000272,-0.6734639310318156
ACH-000274,-0.5606160422006679
ACH-000277,-0.4219690642092545
ACH-000278,-0.5319544155470535
ACH-000279,-0.5251307536186043
ACH-000280,-0.8095228185081077
ACH-000281,-0.6912541002846287
ACH-000288,-0.9176413484058332
ACH-000291,-0.7949630765407678
ACH-000293,-0.4879569890323197
ACH-000294,-0.662876547576616
ACH-000295,-0.6908778589024761
ACH-000296,-0.43262470705239336
ACH-000302,-0.4791127108931394
ACH-000304,-0.5938861842820715
ACH-000307,-0.6863064317898212
ACH-000308,-0.7050513513581438
ACH-000310,-0.41655210464788267
ACH-000311,-0.5007409247533626
ACH-000312,-0.4857512799089688
ACH-000315,-0.7345761904324897
ACH-000316,-0.6038080092123168
ACH-000317,-0.6954095518850454
ACH-000318,-0.5211160220127329
ACH-000319,-0.7068936853597387
ACH-000320,-0.668846806375539
ACH-000322,-0.4735225902345186
ACH-000323,-0.7111684212407753
ACH-000324,-0.686201663473683
ACH-000329,-0.33614673514868315
ACH-000330,-0.5598083631268186
ACH-000331,-0.6159778435897264
ACH-000332,-0.4657357176898561
ACH-000334,-0.5673535497244755
ACH-000335,-0.7214338980973434
ACH-000336,-0.4449790470490707
ACH-000337,-0.5844463025911829
ACH-000338,-0.08907687884028916
ACH-000339,-0.6554276118508751
ACH-000341,-0.4283718180341276
ACH-000348,-0.4085789719886976
ACH-000350,-0.2774329955612015
ACH-000352,-0.2683799482399843
ACH-000356,-0.5818260392602101
ACH-000361,-0.4520262982929884
ACH-000362,-0.5160532426171018
ACH-000363,-0.3339205430466872
ACH-000364,-0.8695875041511306
ACH-000365,-0.5216682963609338
ACH-000366,-0.2706671684137705
ACH-000368,-0.5993145542063918
ACH-000374,-0.8295597458781373
ACH-000375,-0.6081098439761775
ACH-000376,-0.6323864571484448
ACH-000381,-0.5590963732965534
ACH-000383,-0.6282398420228125
ACH-000387,-0.5465269462069242
ACH-000389,-0.5410207038488622
ACH-000390,-0.34496764932895635
ACH-000393,-0.7599139646433317
ACH-000395,-0.870694965193318
ACH-000396,-0.6498214807823918
ACH-000397,-0.8085207201385549
ACH-000401,-0.5533129965472362
ACH-000402,-0.36926939164320893
ACH-000403,-0.6761630878934409
ACH-000404,-0.6045146472521885
ACH-000406,-0.4304662826095884
ACH-000407,-0.6745433145646339
ACH-000408,-0.6874090508302896
ACH-000410,-0.6231896214840195
ACH-000411,-0.5004893801853437
ACH-000414,-0.497900482764551
ACH-000415,-0.5636115291017819
ACH-000416,-0.4038938317202873
ACH-000420,-0.7151578103851163
ACH-000421,-0.4930301026214639
ACH-000424,-0.5545312898944034
ACH-000425,-0.6685827511589989
ACH-000426,-0.4809999265001009
ACH-000427,-0.6482540387279377
ACH-000433,-0.6013254497228604
ACH-000435,-0.5980139125810248
ACH-000436,-0.34363253175537994
ACH-000444,-0.7689757241913119
ACH-000445,-0.6008064058608578
ACH-000448,-0.5723056309023508
ACH-000450,-0.2977480924787536
ACH-000452,-0.7111338274899174
ACH-000454,-0.6029571032382666
ACH-000458,-0.6888982697571572
ACH-000459,-0.2111673990086495
ACH-000460,-0.7624768975087463
ACH-000461,-0.6165533019117244
ACH-000463,-0.35657445572200797
ACH-000464,-0.6495710851713502
ACH-000466,-0.7428193655362945
ACH-000467,-0.6417670141201927
ACH-000468,-0.781864896197541
ACH-000469,-0.9420936262176594
ACH-000470,-0.5202042670484208
ACH-000471,-0.6973055787549074
ACH-000472,-0.6366199412496341
ACH-000473,-0.5663466337644936
ACH-000475,-0.2962702336578953
ACH-000476,-0.6436845402034165
ACH-000477,-0.5394130019395195
ACH-000479,-0.6305217653705179
ACH-000480,-0.6324417034687675
ACH-000481,-0.4212361266675092
ACH-000483,-0.8044481433711808
ACH-000484,-0.5969501122186478
ACH-000485,-0.6470884384876797
ACH-000486,-0.7678783533700886
ACH-000487,-0.5574519628376868
ACH-000488,-0.4803265484601828
ACH-000490,-0.6491797020482869
ACH-000491,-0.5071046425050181
ACH-000495,-0.6226537162364403
ACH-000496,-0.6833492835051443
ACH-000499,-0.5973532760359002
ACH-000500,-0.5014173335930756
ACH-000502,-0.6705830378198232
ACH-000503,-0.3798893062519961
ACH-000505,-0.734027145754078
ACH-000507,-0.5686491610774588
ACH-000510,-0.6052469601776407
ACH-000511,-0.7220904688832936
ACH-000512,-0.6694838175565511
ACH-000516,-0.6900351799837949
ACH-000517,-0.8456882731305578
ACH-000518,-0.6102793593547807
ACH-000520,-0.5398910664863599
ACH-000521,-0.6394705772279446
ACH-000522,-0.8191096312878466
ACH-000524,-0.679324811410573
ACH-000527,-0.6568766253858526
ACH-000528,-0.5685616479168255
ACH-000537,-0.7652578902238156
ACH-000541,-0.5486935202297105
ACH-000542,-0.8599468240975324
ACH-000544,-0.4960606326170038
ACH-000545,-0.5860351190081045
ACH-000547,-0.5859666236938015
ACH-000548,-0.5680702253563366
ACH-000549,-0.5726728562765785
ACH-000550,-0.917449295751832
ACH-000552,-0.6334357721600605
ACH-000556,-0.3921821642721821
ACH-000557,-0.3870988113242752
ACH-000569,-0.5122837024209557
ACH-000570,-0.599124090765455
ACH-000571,-0.3894342229726882
ACH-000573,-0.3210979039612073
ACH-000576,-0.4456779872960171
ACH-000579,-0.4425473469798878
ACH-000580,-0.3290292587371089
ACH-000584,-0.3722100080515569
ACH-000585,-0.7117526039484644
ACH-000588,-0.6156861320199172
ACH-000589,-0.506688637393259
ACH-000591,-0.6226358516921514
ACH-000593,-0.5745661540592905
ACH-000600,-0.6334718590361306
ACH-000601,-0.5545126973530059
ACH-000605,-0.4679979313603509
ACH-000606,-0.6296191001022927
ACH-000608,-0.5671281878984183
ACH-000614,-0.5270328537986021
ACH-000616,-0.6766186120088449
ACH-000618,-0.4205071212027412
ACH-000619,-0.6880308144244726
ACH-000620,-0.6563039503624587
ACH-000621,-0.4597986471812329
ACH-000622,-0.4529701255034301
ACH-000623,-0.6713995407394321
ACH-000624,-0.5885329947027508
ACH-000627,-0.7732297439783927
ACH-000630,-0.7297370043965654
ACH-000631,-0.7792508154284901
ACH-000632,-0.8164874736338738
ACH-000633,-0.5344448659050232
ACH-000637,-0.4657155027469857
ACH-000638,-0.3794732591044331
ACH-000646,-0.6903298790626403
ACH-000647,-0.5725881050947487
ACH-000648,-0.5492274085544515
ACH-000649,-0.5008723687321445
ACH-000651,-0.595800051095057
ACH-000652,-0.5487020677709266
ACH-000653,-0.5277966267195142
ACH-000657,-0.5476900703613982
ACH-000658,-0.7421840388393335
ACH-000661,-0.4920222067433442
ACH-000662,-0.6944849983087245
ACH-000663,-0.7735061258124897
ACH-000665,-0.4968545022117445
ACH-000671,-0.4876617650823882
ACH-000672,-0.7091484976787445
ACH-000673,-0.6269149571248763
ACH-000676,-0.37517821400560863
ACH-000677,-0.8349262212795034
ACH-000681,-0.3064706630649193
ACH-000683,-0.40910545683631705
ACH-000684,-0.5207488924128284
ACH-000688,-0.9772801502366766
ACH-000693,-0.5104421655390521
ACH-000694,-0.6643477238572166
ACH-000695,-0.376903878395151
ACH-000696,-0.5132486896504209
ACH-000697,-0.4641582036933682
ACH-000699,-0.7283766933257542
ACH-000701,-0.6598252582828988
ACH-000706,-0.5660643682887572
ACH-000711,-0.6176265500107627
ACH-000713,-0.5111104775529414
ACH-000714,-0.4106052802493464
ACH-000718,-0.4428505044283944
ACH-000720,-0.6533552092483752
ACH-000721,-0.704525217779922
ACH-000724,-0.4651108291207842
ACH-000725,-0.2906525935685915
ACH-000732,-0.4883535624705875
ACH-000734,-0.39853683709782334
ACH-000735,-0.7970630440505793
ACH-000736,-0.4631026467521922
ACH-000738,-0.8141484590713897
ACH-000746,-0.03968794955038555
ACH-000747,-0.5616545666740499
ACH-000748,-0.5486524748917614
ACH-000753,-0.6104144001588866
ACH-000756,-0.6867091312968621
ACH-000757,-0.4607734242834636
ACH-000758,-0.5312591813857648
ACH-000760,-0.2666028267818184
ACH-000762,-0.5017273545078735
ACH-000763,-0.7124615383304099
ACH-000764,-0.7648409677760931
ACH-000765,-0.6705807671645899
ACH-000766,-0.5924527060841563
ACH-000767,-0.4382007197927043
ACH-000768,-0.7924259732985796
ACH-000769,-0.4839805595887971
ACH-000770,-0.6285355630940342
ACH-000771,-0.6055052715808087
ACH-000773,-0.29274243363167235
ACH-000776,-0.4589118758268492
ACH-000777,-0.572692603152891
ACH-000778,-0.607939235582874
ACH-000781,-0.5991100561232824
ACH-000782,-0.7186915308245433
ACH-000783,-0.2716458151864907
ACH-000784,-0.34946229964110936
ACH-000785,-0.4621564899220724
ACH-000787,-0.6113999446060377
ACH-000788,-0.7060880432112108
ACH-000791,-0.5387792010696527
ACH-000792,-0.5232953393672921
ACH-000794,-0.6921478112447509
ACH-000796,-0.6854856258559674
ACH-000798,-0.3001817654974939
ACH-000799,-0.4917664700952835
ACH-000800,-0.4609729806463985
ACH-000802,-0.6617600315961136
ACH-000804,-0.5292300175314458
ACH-000805,-0.5165086941126468
ACH-000809,-0.4889043011340342
ACH-000810,-0.3809080852196437
ACH-000811,-0.5850887132775213
ACH-000817,-0.610515824844854
ACH-000819,-0.6284909757526519
ACH-000820,-0.7288866252658225
ACH-000821,-0.31613953036967146
ACH-000822,-0.5067740581855569
ACH-000823,-0.4413803661433517
ACH-000824,-0.2483162681418727
ACH-000827,-0.6154837653364105
ACH-000829,-0.7752110709572275
ACH-000831,-0.2860605514030273
ACH-000832,-0.5834070914355994
ACH-000833,-0.4138993356942737
ACH-000834,-0.4708230449897536
ACH-000835,-0.7201713442500616
ACH-000836,-0.7854316624535376
ACH-000837,-0.6361913058455363
ACH-000838,-0.4672969018062954
ACH-000839,-0.6641308076378949
ACH-000840,-0.5380458219993957
ACH-000841,-0.5507519376547265
ACH-000843,-0.5850291372738156
ACH-000846,-0.3982482376397817
ACH-000847,-0.7689065503244651
ACH-000848,-0.4665853669031784
ACH-000849,-0.4906949459294226
ACH-000851,-0.8278968913327489
ACH-000855,-0.4432967350764207
ACH-000856,-0.3818134968592816
ACH-000858,-0.45831744723361895
ACH-000859,-0.5140964841393747
ACH-000861,-0.4689732765555182
ACH-000862,-0.4323084251518105
ACH-000865,-0.3951250173000328
ACH-000866,-0.4648793614621299
ACH-000867,-0.05883832726610168
ACH-000869,-0.7589213536353433
ACH-000872,-0.650622637750397
ACH-000873,-0.5071822889204116
ACH-000876,-0.21420908872314834
ACH-000878,-0.4859264763311008
ACH-000880,-0.6692297112338716
ACH-000881,-0.5087994018902995
ACH-000882,-0.4999318556472028
ACH-000884,-0.6938032432358799
ACH-000885,-0.6078407682468209
ACH-000887,-0.4968826743103476
ACH-000889,-0.4867888187446126
ACH-000896,-0.5956146527406198
ACH-000898,-0.4707018783805511
ACH-000900,-0.32734950546301195
ACH-000901,-0.2530201832484653
ACH-000905,-0.7986741825975611
ACH-000906,-0.5132139724600912
ACH-000907,-0.6155344353594067
ACH-000910,-0.3939996760181056
ACH-000911,-0.6395106177135192
ACH-000912,-0.6480122834066113
ACH-000913,-0.6974330123806377
ACH-000915,-0.7092456552416999
ACH-000916,-0.6555278882731588
ACH-000917,-0.5150409701288468
ACH-000920,-0.7975210866950464
ACH-000921,-0.6933210411458758
ACH-000924,-0.3971107975020404
ACH-000926,-0.4941726870090668
ACH-000928,-0.4281106522799481
ACH-000929,-0.5362971400938459
ACH-000932,-0.6273363871579306
ACH-000935,-0.6684595600253314
ACH-000936,-0.6467425384633333
ACH-000937,-0.4030570590037917
ACH-000938,-0.4197272782744737
ACH-000939,-0.6128199622421185
ACH-000941,-0.6908452945325756
ACH-000943,-0.5939992675855088
ACH-000946,-0.5254882439454844
ACH-000947,-0.0828874886513852
ACH-000948,-0.4748221820082193
ACH-000950,-0.6739330574091144
ACH-000953,-0.5028550224108953
ACH-000954,-0.5789664934199984
ACH-000957,-0.6716299780020615
ACH-000958,-0.4149772238365688
ACH-000960,-0.4276540873339789
ACH-000963,-0.5795134701575646
ACH-000968,-0.6648913548316948
ACH-000969,-0.4779671273628477
ACH-000972,-0.5634501873652068
ACH-000973,-0.7768825686801719
ACH-000974,-0.6386544754765731
ACH-000978,-0.5215169446230004
ACH-000984,-0.6439467283352444
ACH-000986,-0.4659954843989447
ACH-000988,-0.4411447079561021
ACH-000993,-0.6086623480036958
ACH-000994,-0.4320964339964751
ACH-000996,-0.5542403387549644
ACH-001001,-0.5584455835405739
ACH-001020,-0.6563834021529869
ACH-001028,-0.3194263665067852
ACH-001031,-0.411228969191128
ACH-001038,-0.38127471653948347
ACH-001048,-0.7257352739892461
ACH-001050,-0.8524772688211949
ACH-001053,-0.6117268110137832
ACH-001054,-0.4072314324085719
ACH-001061,-0.5952084775033806
ACH-001067,-0.6253728755905215
ACH-001075,-0.5842961363575528
ACH-001096,-0.6442124898581991
ACH-001111,-0.5473309600750552
ACH-001119,-0.507975050039443
ACH-001128,-0.53484790120518
ACH-001134,-0.647693109927628
ACH-001151,-0.5457203941028717
ACH-001163,-0.5063998913980431
ACH-001164,-0.4536861490804133
ACH-001183,-0.6119819339099309
ACH-001192,-0.3807313653369319
ACH-001193,-0.620210060857438
ACH-001196,-0.6524059828928029
ACH-001197,-0.6113083475934098
ACH-001205,-0.5432472297584288
ACH-001211,-0.6449328459327259
ACH-001212,-0.5528796498499969
ACH-001228,-0.414433740402744
ACH-001232,-0.7266724465078941
ACH-001239,-0.524042350676465
ACH-001270,-0.4443267516538015
ACH-001274,-0.6598049253843632
ACH-001275,-0.5264075668578964
ACH-001277,-0.4913444126007021
ACH-001278,-0.4496365450463224
ACH-001280,-0.4279146218843042
ACH-001283,-0.4698906222221298
ACH-001289,-0.3986960371849085
ACH-001300,-0.5067236063651378
ACH-001301,-0.5064000769434611
ACH-001302,-0.4528992568939802
ACH-001306,-0.5466229018028106
ACH-001318,-0.33168838802774064
ACH-001322,-0.6265561097222838
ACH-001328,-0.6162259348850029
ACH-001332,-0.5123009589507883
ACH-001336,-0.7840010271052376
ACH-001346,-0.580558849775576
ACH-001353,-0.8161527871099489
ACH-001354,-0.5751957017871814
ACH-001367,-0.34976301426737666
ACH-001368,-0.11572152971827315
ACH-001374,-0.5441515786761261
ACH-001377,-0.380543492156021
ACH-001380,-0.7286164679554841
ACH-001391,-0.33995478401378104
ACH-001408,-0.5435071217806217
ACH-001430,-0.5407650528307483
ACH-001431,-0.5831254156293558
ACH-001450,-0.57384270846223
ACH-001496,-0.5484799478728758
ACH-001500,-0.5240703949971063
ACH-001523,-0.7601253458697065
ACH-001532,-0.3749743603256741
ACH-001550,-0.6283529616386483
ACH-001552,-0.7728301801398637
ACH-001554,-0.3679155499355948
ACH-001654,-0.7012251609257748
ACH-001735,-0.5978118990478586
ACH-001736,-0.4901548429025884
ACH-001737,-0.9111113930319946
ACH-001740,-0.3409894041120504
ACH-001745,-0.26364998983343885
ACH-001765,-0.4016729134518863
