,CSNK1A1 (1452)
ACH-000411,-0.6493145949151382
ACH-000414,-0.6153295081700836
ACH-000415,-0.4807665754634525
ACH-000416,-0.4271780315019893
ACH-000420,-0.5045199722356919
ACH-000421,-0.4986224020768114
ACH-000424,-0.3595040030417482
ACH-000425,-0.4142673593134052
ACH-000426,-0.1538918749632919
ACH-000427,-0.4678405262898363
ACH-000433,-0.2133247253234144
ACH-000435,-0.5614489505593349
ACH-000436,-0.5706841011185035
ACH-000444,-0.7000959722366374
ACH-000445,-0.7359799650190632
ACH-000448,-0.6628211808739694
ACH-000450,-0.2995748970573641
ACH-000452,-0.385420281259256
ACH-000454,-0.6417332598071702
ACH-000458,-0.4253789862941872
ACH-000459,-0.4408042139077341
ACH-000460,-0.7623571753931392
ACH-000461,-0.4848298970897262
ACH-000463,-0.6545450933462742
ACH-000464,-0.6744207375863174
ACH-000466,-0.5631311439092566
ACH-000467,-0.6100950923139783
ACH-000468,-0.5028348610620833
ACH-000469,-0.7214955405629918
ACH-000470,-0.013984705692577865
ACH-000471,-0.4575705406712748
ACH-000472,-0.4715242514638594
ACH-000473,-0.5404167619471917
ACH-000475,-0.4374834222915378
ACH-000476,-0.7033129039944408
ACH-000477,-0.5215449818474335
ACH-000479,-0.2158549244309648
ACH-000480,-0.4718528662354141
ACH-000481,-0.4561597733332831
ACH-000483,-0.519049892559784
ACH-000484,-0.5559809504624793
ACH-000485,-0.714790848839952
ACH-000486,-0.6114285944782314
ACH-000487,-0.564571587366823
ACH-000488,-0.7767836563342032
ACH-000490,-0.8610632887820743
ACH-000491,-0.3045731642696147
ACH-000495,-0.5034819097456705
ACH-000496,-0.391104983529036
ACH-000499,-0.4189056278042811
ACH-000500,-0.5215784954744224
ACH-000502,-0.3894183243906378
ACH-000503,-0.44163950012979003
ACH-000505,-0.6170619374035625
ACH-000507,-0.6558035461310223
ACH-000510,-0.3805529961500854
ACH-000511,-0.4354928842291374
ACH-000512,-0.6293568132241155
ACH-000516,-0.5611580609708429
ACH-000517,-0.4282408688841736
ACH-000518,-0.5855643424201624
ACH-000520,-0.3386700924733207
ACH-000521,0.18202237218545972
ACH-000522,-0.3098785518457758
ACH-000524,-0.7328535458421431
ACH-000527,-0.4818397481046358
ACH-000528,-0.6363634713487749
ACH-000537,-0.6505296984175855
ACH-000541,-0.20397649257950515
ACH-000542,-0.5502464913165271
ACH-000544,-0.6462984560993904
ACH-000545,-0.5873731616912438
ACH-000547,-0.4924381654401853
ACH-000548,-0.703394130942112
ACH-000549,-0.19658752001239327
ACH-000550,-0.5872963346160706
ACH-000552,-0.7461485722918108
ACH-000556,-0.3922987069637369
ACH-000557,-0.2407987871599584
ACH-000569,-0.7448193195558779
ACH-000570,-0.6595776229841085
ACH-000571,-0.3021125961535979
ACH-000573,-0.3125535944845382
ACH-000576,-0.315200917944968
ACH-000579,-0.2237602316992884
ACH-000580,-0.5857109973155658
ACH-000584,-0.4170598066618689
ACH-000585,-0.6794725270759232
ACH-000588,-0.43994142961705257
ACH-000589,-0.6432247185260477
ACH-000591,-0.5941660623279001
ACH-000593,-0.3307578867799742
ACH-000600,-0.4985643379277888
ACH-000601,-0.3683640797128521
ACH-000605,-0.6245009730105564
ACH-000606,-0.6135435589916917
ACH-000608,-0.2653547327590852
ACH-000614,-0.4561068118841656
ACH-000616,-0.16113191260147147
ACH-000618,-0.4871526221105065
ACH-000619,-0.5323988098015664
ACH-000620,-0.5772356225312458
ACH-000621,-0.4198688521878791
ACH-000622,-0.6517175400521956
ACH-000623,-0.6404373683993102
ACH-000624,-0.3637054098517682
ACH-000627,-0.4318132990495287
ACH-000630,-0.7267224827882243
ACH-000631,-0.7472553607501489
ACH-000632,-0.7158099349945044
ACH-000633,-0.44166392684447975
ACH-000637,-0.455654490140109
ACH-000638,-0.5481383006790842
ACH-000646,-0.6361243915292334
ACH-000647,-0.5333751411490467
ACH-000648,-0.7460300020678529
ACH-000649,-0.4534359737128656
ACH-000651,-0.2369405315147036
ACH-000652,-0.4771077481362168
ACH-000653,0.057720920971012474
ACH-000657,-0.3851786809363768
ACH-000658,-0.2869380218395093
ACH-000661,-0.4151298029265172
ACH-000662,-0.30692252616503424
ACH-000663,-0.4739595162305027
ACH-000665,-0.5959821873391302
ACH-000671,-0.464958251944177
ACH-000672,-0.34410700015607104
ACH-000673,-0.6301548427573909
ACH-000676,-0.3933182987334241
ACH-000677,-0.33646526505904506
ACH-000681,-0.5812246452459714
ACH-000683,-0.6543480413279972
ACH-000684,-0.8768473621893387
ACH-000688,-0.8087579083344728
ACH-000693,-0.4562456056280347
ACH-000694,-0.5010198018895008
ACH-000695,-0.056569585802128834
ACH-000696,-0.4309358008107454
ACH-000697,-0.6693830825051066
ACH-000699,-0.7997435735766191
ACH-000701,-0.5520374226842133
ACH-000706,-0.2466011882997066
ACH-000711,-0.6798161927089652
ACH-000713,-0.5274898623220561
ACH-000714,-0.5590825637290984
ACH-000718,-0.4156111947309381
ACH-000720,-0.7059707822493305
ACH-000721,-0.08569576083869393
ACH-000724,-0.2994511631132593
ACH-000725,-0.5408890001269392
ACH-000732,-0.37651585239110064
ACH-000734,-0.573059301680787
ACH-000735,-0.7432300337280349
ACH-000736,-0.05969523904812282
ACH-000738,-0.524079688430176
ACH-000746,-0.33474951101894124
ACH-000747,-0.42538546729782
ACH-000748,-0.4202428610549052
ACH-000753,-0.5850472691378111
ACH-000756,-0.7726757314989577
ACH-000757,-0.4045100385977315
ACH-000758,-0.4834815808628907
ACH-000760,-0.8653170760394321
ACH-000762,-0.4887300562288943
ACH-000763,-0.35419781026200525
ACH-000764,-0.4101737171812248
ACH-000765,-0.5397532770783304
ACH-000766,-0.2985962606150737
ACH-000767,-0.2704798066229826
ACH-000768,-0.5756675995074684
ACH-000769,-0.16875900342583106
ACH-000770,-0.399187795964135
ACH-000771,-0.6867839479726742
ACH-000773,-0.5527452048667604
ACH-000776,-0.6803872551860202
ACH-000777,-0.3209477480871553
ACH-000778,-0.30362866132773425
ACH-000781,-0.3736272414723141
ACH-000782,-0.442947028600432
ACH-000783,-0.3757838332901749
ACH-000784,-0.4233612269595245
ACH-000785,-0.21169650233197365
ACH-000787,-0.4943456517818271
ACH-000788,-0.6363799318876564
ACH-000791,-0.5242550858062719
ACH-000792,-0.6232168584025113
ACH-000794,-0.6822563294187318
ACH-000796,-0.19551554841326316
ACH-000798,-0.9535072406729408
ACH-000799,-0.721034583685598
ACH-000800,-0.8252445014839449
ACH-000802,-0.6145444502181467
ACH-000804,-0.6212638897474856
ACH-000805,-0.4825599630328636
ACH-000809,-0.6745417600284961
ACH-000810,-0.4250575381349621
ACH-000811,-0.44860980746434304
ACH-000817,-0.3539550859989227
ACH-000819,-0.4632019116167195
ACH-000820,-0.26799616995181863
ACH-000821,-0.5111089013115695
ACH-000822,-0.4122942106565001
ACH-000823,-0.6311448217223479
ACH-000824,-0.3556910206488413
ACH-000827,-0.670553839362624
ACH-000829,-0.6430496648165176
ACH-000831,-0.3697601833711013
ACH-000832,-0.5671430649129476
ACH-000833,-0.4935614923419474
ACH-000834,-0.5802314919029389
ACH-000835,-0.5132657920500182
ACH-000836,-0.5304961880264437
ACH-000837,-0.3563143817041001
ACH-000838,-0.5337857685914366
ACH-000839,-0.5832784443617508
ACH-000840,-0.7267987696646221
ACH-000841,-0.5172388876751877
ACH-000843,-0.4274726661239673
ACH-000846,-0.4745644730041613
ACH-000847,-0.5210352664635945
ACH-000848,-0.5106853359173317
ACH-000849,-0.5821021271718433
ACH-000851,-0.7131360772058633
ACH-000855,-0.4530393548401602
ACH-000856,-0.3684846573662167
ACH-000858,-0.7425168557262173
ACH-000859,-0.6385305695934107
ACH-000861,-0.6272726830798173
ACH-000862,-0.5303516457319031
ACH-000865,-0.4261381403726559
ACH-000866,-0.6719624300463173
ACH-000867,-0.2088317885536469
ACH-000869,-0.7162202550573562
ACH-000872,-0.6006282157604688
ACH-000873,-0.2688998600845948
ACH-000876,-0.3822681165252549
ACH-000878,-0.4728212196783723
ACH-000880,-0.5660095840128785
ACH-000881,-0.5259435968900236
ACH-000882,-0.6075883687178809
ACH-000884,-0.4451418227997268
ACH-000885,-0.6304078655204526
ACH-000887,-0.5374695772313132
ACH-000889,-0.3050263365190069
ACH-000896,-0.6620749639863879
ACH-000898,-0.6343326090055751
ACH-000900,-0.4065892434529144
ACH-000901,-0.4244703397987297
ACH-000905,-1.0032756886321808
ACH-000906,-0.28599729196284635
ACH-000907,-0.5328998360772
ACH-000910,-0.2774351313446549
ACH-000911,-0.5538842074546677
ACH-000912,-0.5019639389791434
ACH-000913,-0.2830881674707703
ACH-000915,-0.5582487475498771
ACH-000916,-0.4029600907465515
ACH-000917,-0.5799737909670145
ACH-000920,-0.3174103738963093
ACH-000921,-0.4844175664203506
ACH-000924,-0.6249142871047617
ACH-000926,-0.6321578263337408
ACH-000928,-0.3755110101599063
ACH-000929,-0.5324777594682942
ACH-000932,-0.5903247399961334
ACH-000935,-0.5998615254288443
ACH-000936,-0.5374284166492783
ACH-000937,-0.16836895723840095
ACH-000938,-0.721932596488235
ACH-000939,-0.5687598343586767
ACH-000941,-0.34319346800352496
ACH-000943,-0.3940821468772253
ACH-000946,-0.5813905811408729
ACH-000947,-0.3895338191594697
ACH-000948,-0.5806946264686016
ACH-000950,-0.5458993504676742
ACH-000953,-0.5256483626023457
ACH-000954,-0.3084650849426388
ACH-000957,-0.5463909308216578
ACH-000958,-0.33283216617980405
ACH-000960,-0.961922167315902
ACH-000963,-1.0450298179806845
ACH-000968,-0.7920736528862888
ACH-000969,-0.4940998001367449
ACH-000972,-0.6839487142850966
ACH-000973,-0.4404108150864061
ACH-000974,-0.6248963714726179
ACH-000978,-0.3682908206470635
ACH-000984,-0.234858719832566
ACH-000986,-0.78024610366009
ACH-000988,-0.6791252292963506
ACH-000993,-0.7322233593471227
ACH-000994,-0.1403438993575301
ACH-000996,-0.5625093658706191
ACH-001001,-0.2372133614018638
ACH-001020,-0.5207963830812763
ACH-001028,-0.12761967690584478
ACH-001031,-0.3459505452081005
ACH-001038,-0.34067487109324857
ACH-001048,-0.547675609003478
ACH-001050,-0.6098212070763775
ACH-001053,-0.8267040927472097
ACH-001054,-0.3770258556698872
ACH-001061,-0.4828952569215387
ACH-001067,-0.3959424707367092
ACH-001075,-0.7263376163714025
ACH-001096,-0.4240934082136186
ACH-001111,-0.4551761360734196
ACH-001119,-0.20260448358582964
ACH-001128,-0.5773192968470694
ACH-001134,-0.6339114232639707
ACH-001151,-0.23747849029968246
ACH-001163,-0.24165624935478355
ACH-001164,-0.7271089462297898
ACH-001183,-0.4829284816736182
ACH-001192,-0.4313484160394181
ACH-001193,-0.4561556316212514
ACH-001196,-0.5342069613677352
ACH-001197,0.015597300504434818
ACH-001205,-0.5726234656569404
ACH-001211,-0.6126447151893449
ACH-001212,-0.7498016383415433
ACH-001228,-0.5571303518470736
ACH-001232,-0.7361958611367052
ACH-001239,-0.5337878564155429
ACH-001270,-0.5961902698661605
ACH-001274,-0.5339279774943771
ACH-001275,-0.44745296399793705
ACH-001277,-0.5924729127342788
ACH-001278,-0.3077581708537197
ACH-001280,-0.3484722871388952
ACH-001283,-0.4263181858470123
ACH-001289,-0.4523117539364476
ACH-001300,-0.6025048863311409
ACH-001301,-0.8205871803662044
ACH-001302,-0.7768368701159976
ACH-001306,-0.7247622750208961
ACH-001318,-0.7379335015883896
ACH-001322,-0.5763549699813894
ACH-001328,-0.8283698157320947
ACH-001332,-0.478418959784497
ACH-001336,-0.60686198129718
ACH-001346,-0.4815462687843094
ACH-001353,-0.7070067007732121
ACH-001354,-0.684722891541036
ACH-001367,-0.3822196744127961
ACH-001368,-0.4855008153177834
ACH-001374,-0.2012356637882257
ACH-001377,-0.3988508954058175
ACH-001380,-0.5367079491556923
ACH-001391,-0.6647929070409211
ACH-001408,-0.6142099616670635
ACH-001430,-0.6123200737721141
ACH-001431,-0.5233831728625254
ACH-001450,-0.6679900593185393
ACH-001496,-0.5891286609807354
ACH-001500,-0.4411192461983491
ACH-001523,-0.6131717397875662
ACH-001532,-0.5163186348040832
ACH-001550,-0.4590679628009111
ACH-001552,-0.4989543132253111
ACH-001554,-0.637951211055245
ACH-001654,-0.659583500171693
ACH-001735,-0.5963286167627004
ACH-001736,-0.0981001275725495
ACH-001737,-0.26582947292809245
ACH-001740,-0.5361041935449191
ACH-001745,-0.5059107096404881
ACH-001765,-0.3752201024097642
