,AARS2 (57505)
ACH-000261,-0.43492473764081535
ACH-000262,-0.42185124253664463
ACH-000263,-0.5382470873095277
ACH-000264,-0.5498821754958385
ACH-000265,-0.8335431924827836
ACH-000266,-0.3916200529217629
ACH-000272,-0.5082566961533761
ACH-000274,-0.4822539745418937
ACH-000277,-0.5890775068449517
ACH-000278,-0.25671343497987503
ACH-000279,-0.9134503291083286
ACH-000280,-0.6318788641177072
ACH-000281,-0.9071904709399224
ACH-000288,-0.820191332752919
ACH-000291,-0.5918208010033051
ACH-000293,-0.5678690110503732
ACH-000294,-0.7259106486264896
ACH-000295,-0.4357074538019279
ACH-000296,-0.4949160939328544
ACH-000302,-0.5552220851937314
ACH-000304,-0.4585667800199263
ACH-000307,-0.7335064666717905
ACH-000308,-0.4311348636957861
ACH-000310,-0.41308758099531817
ACH-000311,-0.4730099192837429
ACH-000312,-0.6738126667036858
ACH-000315,-0.7282276886942678
ACH-000316,-0.5738287687957173
ACH-000317,-1.0419135323597617
ACH-000318,-0.4905757301955128
ACH-000319,-0.3637814824366519
ACH-000320,-0.5320857031896762
ACH-000322,-0.576941929934448
ACH-000323,-0.7856143686946407
ACH-000324,-0.4212379959443908
ACH-000329,-0.6617486636045867
ACH-000330,-0.7660858246107063
ACH-000331,-0.5810876868491122
ACH-000332,-0.2876072808582233
ACH-000334,-0.5104017873032989
ACH-000335,-0.636302789950958
ACH-000336,-0.6800883356734699
ACH-000337,-0.8269362307700991
ACH-000338,-0.3681887601184445
ACH-000339,-0.7025641669606998
ACH-000341,-0.4633632447758698
ACH-000348,-0.5504838431260894
ACH-000350,-0.5205262195590465
ACH-000352,-0.6736880428341797
ACH-000356,-0.5544781564971668
ACH-000361,-0.8148647159823873
ACH-000362,-0.2539091646797731
ACH-000363,-0.5865103511728101
ACH-000364,-0.6364139711322412
ACH-000365,-0.7113256958430811
ACH-000366,-0.42737416838090825
ACH-000368,-0.6353418908675303
ACH-000374,-0.7670297639260575
ACH-000375,-0.6783560397889176
ACH-000376,-0.8358998272863671
ACH-000381,-0.7724381532551221
ACH-000383,-0.5300933830232702
ACH-000387,-0.5500934518346843
ACH-000389,-0.2740963422552173
ACH-000390,-0.5760491637654677
ACH-000393,-0.6146253949787149
ACH-000395,-0.4086968043509455
ACH-000396,-0.5429796680703882
ACH-000397,-0.3394913813016405
ACH-000401,-0.6230995039102134
ACH-000402,-0.598826195717281
ACH-000403,-0.3592717736719834
ACH-000404,-1.0403025840818685
ACH-000406,-0.6995326426272878
ACH-000407,-0.7162932318825441
ACH-000408,-0.8854481926407868
ACH-000410,-0.6175904721884438
ACH-000411,-0.3325352657703124
ACH-000414,-0.6035948276462084
ACH-000415,-0.6363736343548323
ACH-000416,-0.2610488930366147
ACH-000420,-0.6366960795756268
ACH-000421,-0.5121385046961583
ACH-000424,-0.7838737160979079
ACH-000425,-0.4890850291276284
ACH-000426,-0.4576689931251717
ACH-000427,-0.6185160405634438
ACH-000433,-0.5778164680732941
ACH-000435,-0.6664532744142994
ACH-000436,-0.4753771035086617
ACH-000444,-0.4996527815773128
ACH-000445,-0.5484478446418367
ACH-000448,-0.46822933601127403
ACH-000450,-0.726337761797979
ACH-000452,-0.5088500350904966
ACH-000454,-1.0095236914133745
ACH-000458,-0.910649212731338
ACH-000459,-1.218036812098242
ACH-000460,-0.6424289331866698
ACH-000461,-0.6657402084648628
ACH-000463,-0.4992216760060876
ACH-000464,-0.4959429504823731
ACH-000466,-0.6602979367102532
ACH-000467,-0.7575798534232728
ACH-000468,-0.6458825179207074
ACH-000469,-0.7823364028292542
ACH-000470,-0.5369951502323396
ACH-000471,-0.4535613051636271
ACH-000472,-0.5415908887098629
ACH-000473,-0.7263785234889044
ACH-000475,-0.5847594094357916
ACH-000476,-0.4083695774836721
ACH-000477,-0.5049558383860733
ACH-000479,-0.5655143551258205
ACH-000480,-0.7796621980628721
ACH-000481,-0.6928398757099097
ACH-000483,-0.7006234758180804
ACH-000484,-0.3641421756438076
ACH-000485,-0.4955010452671634
ACH-000486,-0.5649208619974422
ACH-000487,-0.5341099517288912
ACH-000488,-0.6756183253255087
ACH-000490,-0.6805748054931225
ACH-000491,-0.7101858892692055
ACH-000495,-0.5353895773386356
ACH-000496,-0.5188849685850745
ACH-000499,-0.8933684932322795
ACH-000500,-1.06118263818444
ACH-000502,-0.4038481645462367
ACH-000503,-0.8518182716899199
ACH-000505,-0.4036279282806564
ACH-000507,-0.6296842401927001
ACH-000510,-0.5821996176941594
ACH-000511,-0.5521579174437461
ACH-000512,-0.7339207701859114
ACH-000516,-0.4738770953075129
ACH-000517,-0.4514972370908871
ACH-000518,-0.5479623785974652
ACH-000520,-0.4166172337208951
ACH-000521,-0.609492878260268
ACH-000522,-0.7101659794945684
ACH-000524,-0.4860085361239845
ACH-000527,-0.3525170152080394
ACH-000528,-0.7338304740999569
ACH-000537,-0.8415427191882756
ACH-000541,-0.6536143982951231
ACH-000542,-0.4641660668612053
ACH-000544,-0.9116643579298372
ACH-000545,-0.7820083801306713
ACH-000547,-1.041039533930465
ACH-000548,-0.4866344605037285
ACH-000549,-0.6485711513556155
ACH-000550,-0.5530728130934829
ACH-000552,-0.7052670348175598
ACH-000556,-0.5625511736152105
ACH-000557,-0.3386522180428778
ACH-000569,-0.6955929687536784
ACH-000570,-0.6816829239044264
ACH-000571,-0.4990330377980672
ACH-000573,-0.7084082931228172
ACH-000576,-0.3648003964644078
ACH-000579,-0.7366183530018787
ACH-000580,-0.3749862793468083
ACH-000584,-0.6279017866281518
ACH-000585,-0.4994726827006025
ACH-000588,-0.8728645322232617
ACH-000589,-0.8765998066256461
ACH-000591,-0.7048668615543883
ACH-000593,-0.6727688629854449
ACH-000600,-0.421775333384729
ACH-000601,-0.6969079192541331
ACH-000605,-0.760301751310993
ACH-000606,-0.8596639870423202
ACH-000608,-0.4470918522194168
ACH-000614,-0.744001930586449
ACH-000616,-0.6043368336131348
ACH-000618,-0.7454117079975409
ACH-000619,-0.6454016952468474
ACH-000620,-0.5139490610610585
ACH-000621,-0.5865282213579655
ACH-000622,-0.5831435679967822
ACH-000623,-0.5214543151783169
ACH-000624,-0.4624388019799837
ACH-000627,-0.3744456485798873
ACH-000630,-0.8878535970487182
ACH-000631,-0.8248234201731001
ACH-000632,-0.4596387682807541
ACH-000633,-0.7445142533476047
ACH-000637,-0.9082864428136912
ACH-000638,-0.4368402221838141
ACH-000646,-0.7602685724286214
ACH-000647,-0.6318351880591838
ACH-000648,-0.6221672595758878
ACH-000649,-0.7542366876438514
ACH-000651,-0.9854383641083218
ACH-000652,-0.7459996022625961
ACH-000653,-0.533248004970021
ACH-000657,-0.6529331735067222
ACH-000658,-0.5694724710017135
ACH-000661,-0.7109414832532411
ACH-000662,-0.8030188809851869
ACH-000663,-0.6434431117628496
ACH-000665,-0.5064691652008839
ACH-000671,-1.0014493005590932
ACH-000672,-1.0907056992641566
ACH-000673,-0.25657822734882285
ACH-000676,-0.8161964595844091
ACH-000677,-1.0220966460117358
ACH-000681,-0.6717559392828916
ACH-000683,-0.6441188018885764
ACH-000684,-0.561942806364646
ACH-000688,-0.6389358555694886
ACH-000693,-0.8394061978180691
ACH-000694,-0.87040429007684
ACH-000695,-0.6620162719237478
ACH-000696,-0.6176789109308418
ACH-000697,-0.6138215007656858
ACH-000699,-0.3852141642725181
ACH-000701,-0.6254194264975257
ACH-000706,-0.7917611247418186
ACH-000711,-0.5831552460971046
ACH-000713,-0.5729412920844104
ACH-000714,-0.15596623488792427
ACH-000718,-0.5693699794686135
ACH-000720,-0.7548733529828979
ACH-000721,-0.9125126648607076
ACH-000724,-0.6674092664308444
ACH-000725,-0.8198120127087463
ACH-000732,-0.6453111193917658
ACH-000734,-0.9295512683354522
ACH-000735,-0.4981104664822738
ACH-000736,-0.5107045227767992
ACH-000738,-0.8943349968837349
ACH-000746,-0.7441537766304207
ACH-000747,-0.6443078993643885
ACH-000748,-0.4209690221322968
ACH-000753,-0.7619266086338461
ACH-000756,-0.6007529285882329
ACH-000757,-0.6270929699207224
ACH-000758,-0.9709137218855244
ACH-000760,-0.5741633710906544
ACH-000762,-0.6787179457965814
ACH-000763,-0.6039358071280612
ACH-000764,-0.7352269800793371
ACH-000765,-0.7218843565956432
ACH-000766,-0.5291033284887348
ACH-000767,-0.5782555142736747
ACH-000768,-0.8115844398190873
ACH-000769,-0.5894272022006773
ACH-000770,-0.5527663948849871
ACH-000771,-0.6297934620524118
ACH-000773,-0.4745693064604135
ACH-000776,-0.5264610617618133
ACH-000777,-0.7466014416026101
ACH-000778,-0.5643662461631379
ACH-000781,-0.5952535750907593
ACH-000782,-0.5859873681579306
ACH-000783,-0.3941700564950323
ACH-000784,-0.9774075776515267
ACH-000785,-0.5840176962212368
ACH-000787,-0.7106185451278304
ACH-000788,-0.2637975508791526
ACH-000791,-0.5674255677692972
ACH-000792,-0.3956908240911718
ACH-000794,-0.6150834397594388
ACH-000796,-0.5725611233324563
ACH-000798,-0.5870679546453014
ACH-000799,-0.4384580582803607
ACH-000800,-0.7441949611345695
ACH-000802,-0.7504799055888481
ACH-000804,-0.759439099170278
ACH-000805,-0.6916095528496061
ACH-000809,-0.7186535056633829
ACH-000810,-0.3335913637405606
ACH-000811,-0.4366713099625283
ACH-000817,-0.6793563555587191
ACH-000819,-0.7051415003165498
ACH-000820,-0.8236682866162957
ACH-000821,-0.9434364346861251
ACH-000822,-0.4773579029726464
ACH-000823,-0.7119445469324637
ACH-000824,-0.424653598786422
ACH-000827,-0.3017030087492934
ACH-000829,-0.5705739818643681
ACH-000831,-0.5805605238590945
ACH-000832,-0.6053329563651756
ACH-000833,-0.6840621646399134
ACH-000834,-0.9432814720712908
ACH-000835,-0.5768003194544787
ACH-000836,-0.6326308319986285
ACH-000837,-0.8258298067192965
ACH-000838,-0.5109961032885457
ACH-000839,-0.4215514048856869
ACH-000840,-0.3408306000651211
ACH-000841,-0.5141348577824497
ACH-000843,-0.8961191986635163
ACH-000846,-0.5550784939065867
ACH-000847,-0.7716953441113371
ACH-000848,-0.9675666755317054
ACH-000849,-0.8438868261771197
ACH-000851,-0.9581279066541646
ACH-000855,-0.9819644399705512
ACH-000856,-0.8048616610881704
ACH-000858,-0.8697946401588059
ACH-000859,-0.6389946654390057
ACH-000861,-0.4621489437256324
ACH-000862,-0.8132138775676728
ACH-000865,-0.947582860549942
ACH-000866,-0.8005226158629981
ACH-000867,-0.475086780171435
ACH-000869,-0.6606259571311907
ACH-000872,-0.6570384735232471
ACH-000873,-0.8157396802797443
ACH-000876,-0.9876776241179978
ACH-000878,-0.7334047166562029
ACH-000880,-0.4872304490374399
ACH-000881,-0.7578904245647706
ACH-000882,-0.8105255341608396
ACH-000884,-0.7250083890160016
ACH-000885,-0.7081641555631152
ACH-000887,-0.4135052799413269
ACH-000889,-0.8196998954158248
ACH-000896,-0.4953337792424841
ACH-000898,-0.7499944994482869
ACH-000900,-0.6979533974690484
ACH-000901,-0.6412210734503275
ACH-000905,-0.688290834418686
ACH-000906,-0.7277439445965623
ACH-000907,-0.665101768271548
ACH-000910,-0.8870718056604159
ACH-000911,-0.6766564853067979
ACH-000912,-0.8114572186785151
ACH-000913,-0.8460784126865085
ACH-000915,-0.7504888408832009
ACH-000916,-0.7229625019313831
ACH-000917,-0.8400010891690101
ACH-000920,-0.8140586763817063
ACH-000921,-0.7679342299941084
ACH-000924,-0.6868549840654813
ACH-000926,-0.6757043670957052
ACH-000928,-0.6004027717325812
ACH-000929,-0.4780996045879569
ACH-000932,-0.6902820150827423
ACH-000935,-0.7851478294400963
ACH-000936,-0.9137303881881456
ACH-000937,-0.7057817676741898
ACH-000938,-0.5708274306311186
ACH-000939,-0.7566734979361655
ACH-000941,-0.7915402411358728
ACH-000943,-0.7534723156156112
ACH-000946,-0.5459642850760574
ACH-000947,-0.7891729808739185
ACH-000948,-0.5892919863593215
ACH-000950,-0.5435800283884256
ACH-000953,-0.4214750861550965
ACH-000954,-0.6015401046248381
ACH-000957,-0.9605444762529524
ACH-000958,-0.3918798890977875
ACH-000960,-0.5693110755194027
ACH-000963,-0.39572098509089576
ACH-000968,-0.9258780289720248
ACH-000969,-0.7540968583573976
ACH-000972,-0.490865160697277
ACH-000973,-0.8817955797666274
ACH-000974,-0.4892836152481738
ACH-000978,-0.4475910068440528
ACH-000984,-0.5399221731092269
ACH-000986,-0.6103197628258223
ACH-000988,-0.35069785870397435
ACH-000993,-0.3027806264625568
ACH-000994,-0.9288844523845644
ACH-000996,-0.15711660692445092
ACH-001001,-0.8986818962940211
ACH-001020,-0.5125319784518433
ACH-001028,-0.7050603738335316
ACH-001031,-0.5041952337691136
ACH-001038,-0.6445303245066056
ACH-001048,-0.6554548929141808
ACH-001050,-0.28855298910532995
ACH-001053,-0.5152122148181951
ACH-001054,-0.652186748939221
ACH-001061,-0.8114136324662299
ACH-001067,-0.6241147041862268
ACH-001075,-0.6346851559428587
ACH-001096,-0.7408814489472481
ACH-001111,-0.9670199634561892
ACH-001119,-0.5222362741489505
ACH-001128,-0.6519815990823322
ACH-001134,-0.4467268188285908
ACH-001151,-0.5505457029586384
ACH-001163,-0.9169815754120914
ACH-001164,-0.5529089877762831
ACH-001183,-0.6608143447270453
ACH-001192,-0.7387432121957938
ACH-001193,-0.7062392410895008
ACH-001196,-0.843257047308317
ACH-001197,-0.26700373697128194
ACH-001205,-0.3834247690983958
ACH-001211,-0.6476549729082978
ACH-001212,-0.4320842921932103
ACH-001228,-0.5522909926589604
ACH-001232,-0.5096251178245922
ACH-001239,-0.5619092837848438
ACH-001270,-0.6601681134266689
ACH-001274,-0.5308450670447303
ACH-001275,-0.9811936306538172
ACH-001277,-0.5794970442565035
ACH-001278,-0.7160389550496582
ACH-001280,-0.4231737889418244
ACH-001283,-0.6709940134436966
ACH-001289,-0.4585505418588656
ACH-001300,-0.6180520229791328
ACH-001301,-0.41559114532876495
ACH-001302,-0.6233756657638347
ACH-001306,-0.5853949612094901
ACH-001318,-0.6985179163640839
ACH-001322,-0.6380345059757022
ACH-001328,-0.5264717519443136
ACH-001332,-0.9145043432538028
ACH-001336,-0.7109070297087321
ACH-001346,-0.8246733626892386
ACH-001353,-0.3059515367146136
ACH-001354,-0.4388645890652579
ACH-001367,-0.5577136986740132
ACH-001368,-0.7200444599678775
ACH-001374,-0.2792810831077253
ACH-001377,-0.5920199296508547
ACH-001380,-0.7881634331004249
ACH-001391,-0.4624744175240463
ACH-001408,-0.4763532530087482
ACH-001430,-0.4510258259373919
ACH-001431,-0.5290911916845443
ACH-001450,-0.7278160386523419
ACH-001496,-0.83638996466542
ACH-001500,-0.7789532740534227
ACH-001523,-0.8956368272867127
ACH-001532,-0.5726546188845041
ACH-001550,-0.7044123648909977
ACH-001552,-0.4363715053758691
ACH-001554,-0.8101098118004079
ACH-001654,-0.5045504603850772
ACH-001735,-0.4758444409452984
ACH-001736,-0.587751696819154
ACH-001737,-0.5736641016273825
ACH-001740,-0.5366119131113207
ACH-001745,-0.3454360901377005
ACH-001765,-0.8088915044841437
