,CTTN (2017)
ACH-000246,-0.17047673208825814
ACH-000248,-0.20372760668804915
ACH-000250,-0.14344800498901028
ACH-000251,-0.025113848224976084
ACH-000252,-0.04020177658663845
ACH-000253,-0.09883419148442828
ACH-000255,-0.07514390509448364
ACH-000256,-0.29103159674443685
ACH-000257,-0.15960443455580706
ACH-000258,0.07283531529166097
ACH-000259,-0.07827863122219689
ACH-000260,-0.14211624846340004
ACH-000261,-0.19141552645817286
ACH-000262,-0.08243896128809476
ACH-000263,-0.3242456406112474
ACH-000264,-0.2316915520387199
ACH-000265,-0.16712308762369796
ACH-000266,-0.16013566858998166
ACH-000272,-0.03884404663412557
ACH-000274,-0.07732571791854383
ACH-000277,-0.4590109334999756
ACH-000278,-0.22358194690428684
ACH-000279,-0.09879500599874988
ACH-000280,-0.08175911933156113
ACH-000281,-0.12423198381745575
ACH-000288,-0.1781470953264751
ACH-000291,-0.10187968129111284
ACH-000293,-0.1821018856207479
ACH-000294,-0.07224794673267408
ACH-000295,0.13452560782082446
ACH-000296,0.029641535292904867
ACH-000302,-0.09852009922954212
ACH-000304,-0.13307708364552018
ACH-000307,-0.06545222724086845
ACH-000308,-0.2137892656015008
ACH-000310,-0.11828178443042107
ACH-000311,-0.012272051470846843
ACH-000312,-0.12226560950135965
ACH-000315,-0.012563239973135984
ACH-000316,-0.37560936097593545
ACH-000317,-0.08763011629875937
ACH-000318,-0.5287057008126311
ACH-000319,-0.22966182384698594
ACH-000320,-0.12179102284980002
ACH-000322,-0.31432317558577233
ACH-000323,-0.18194286459039968
ACH-000324,-0.034224906475048056
ACH-000329,-0.0153357862974624
ACH-000330,-0.08020238393374728
ACH-000331,-0.023023611571954008
ACH-000332,-0.2631927546385613
ACH-000334,-0.08585591654973634
ACH-000335,-0.08635250474646827
ACH-000336,-0.5071434030215871
ACH-000337,-0.4380118135533424
ACH-000338,-0.2281811839776698
ACH-000339,-0.15775843359865116
ACH-000341,-0.046279486161358366
ACH-000348,-0.08373676148027802
ACH-000350,-0.13485934730137208
ACH-000352,-0.16864551705990788
ACH-000356,-0.2768487811432773
ACH-000361,-0.1644695806359335
ACH-000362,-0.12850847522603193
ACH-000363,-0.2074810588395489
ACH-000364,-0.16581086893240882
ACH-000365,-0.16146030673468575
ACH-000366,-0.2762646652688096
ACH-000368,0.00013573189568045558
ACH-000374,-0.19588140703080886
ACH-000375,-0.05130352009745112
ACH-000376,-0.15425250358568188
ACH-000381,-0.2688955657686935
ACH-000383,-0.14933385681378372
ACH-000387,0.0015387093368433842
ACH-000389,0.02692407025971706
ACH-000390,-0.15209009675343166
ACH-000393,-0.2864749012800318
ACH-000395,-0.2691786898644494
ACH-000396,-0.27123388007108434
ACH-000397,-0.1702972985388149
ACH-000401,0.04670005553845012
ACH-000402,-0.3971969319683437
ACH-000403,-0.2994735230588705
ACH-000404,-0.13160606917234444
ACH-000406,-0.21781301179239232
ACH-000407,-0.11104674359254428
ACH-000408,-0.2043006643715777
ACH-000410,-0.15409800852377584
ACH-000411,-0.2861501653881006
ACH-000414,-0.10564275281679787
ACH-000415,-0.2262582011492016
ACH-000416,-0.09798153880683223
ACH-000420,-0.30569256238772763
ACH-000421,-0.07475472592462201
ACH-000424,-0.1753295599556602
ACH-000425,-0.03768853151730507
ACH-000426,0.10298908047211172
ACH-000427,-0.2638908581884241
ACH-000433,-0.09426099366510313
ACH-000435,0.07945832896897488
ACH-000436,-0.19354944386039785
ACH-000444,-0.12631225733452506
ACH-000445,-0.08691385942133859
ACH-000448,-0.2223713416214152
ACH-000450,-0.0450791259856932
ACH-000452,-0.28544327997871805
ACH-000454,-0.30017143288014025
ACH-000458,-0.2865466508571292
ACH-000459,0.1420063108228889
ACH-000460,-0.04452830693801275
ACH-000461,-0.3077615445181167
ACH-000463,-0.0921015530623724
ACH-000464,-0.04958244627170685
ACH-000466,-0.04304631614428793
ACH-000467,-0.0652891534978011
ACH-000468,-0.10289485247241956
ACH-000469,-0.23443321927921215
ACH-000470,-0.13825292977361794
ACH-000471,-0.22426961233885295
ACH-000472,-0.16877114323283104
ACH-000473,-0.386303673563579
ACH-000475,-0.0984750024214209
ACH-000476,-0.04031808700485935
ACH-000477,-0.17599348211683902
ACH-000479,-0.23398797092899065
ACH-000480,-0.3354115094770487
ACH-000481,-0.13148487140648224
ACH-000483,-0.11572277085940125
ACH-000484,-0.11637233983012613
ACH-000485,-0.06406538357116817
ACH-000486,-0.324576542925486
ACH-000487,-0.0756389068977072
ACH-000488,-0.4993728376940778
ACH-000490,-0.1912362486794876
ACH-000491,-0.1384270658546596
ACH-000495,-0.019049425760371018
ACH-000496,-0.2741504217660939
ACH-000499,-0.2763262321161093
ACH-000500,-0.17059658144079448
ACH-000502,-0.15496487227690214
ACH-000503,-0.2769102625495899
ACH-000505,-0.17422107186590752
ACH-000507,-0.393032158852524
ACH-000510,-0.1032177566946796
ACH-000511,-0.17855520238969946
ACH-000512,-0.2321550434541501
ACH-000516,-0.029829173387553767
ACH-000517,-0.11585865664633158
ACH-000518,-0.16606981036662385
ACH-000520,-0.09540892097269356
ACH-000521,0.026737014440242863
ACH-000522,-0.023763611282701
ACH-000524,-0.1481885844283657
ACH-000527,-0.16787605034755776
ACH-000528,-0.11606247009056918
ACH-000537,-0.034697496105399434
ACH-000541,-0.14642760579760694
ACH-000542,-0.0781189876757369
ACH-000544,-0.5636653172069327
ACH-000545,-0.24591599978439485
ACH-000547,-0.1598428495989074
ACH-000548,-0.3814022638315165
ACH-000549,-0.2169558857155401
ACH-000550,-0.09642845609314142
ACH-000552,-0.14139343759601009
ACH-000556,-0.1407250105682293
ACH-000557,-0.13535360537238594
ACH-000569,-0.3673193703735808
ACH-000570,-0.16662160754719352
ACH-000571,-0.1781797682411022
ACH-000573,-0.10350497065499653
ACH-000576,-0.16944558284794506
ACH-000579,-0.19821527512327508
ACH-000580,-0.04820998198171706
ACH-000584,-0.2274018435814681
ACH-000585,-0.2347975915789415
ACH-000588,-0.030429589812283407
ACH-000589,-0.11856015363135575
ACH-000591,-0.20752762535316804
ACH-000593,-0.14253639174713115
ACH-000600,-0.19924683370583146
ACH-000601,-0.20295531515841236
ACH-000605,-0.23816757899091695
ACH-000606,-0.5177026792684931
ACH-000608,-0.15023721572046014
ACH-000614,-0.022404410510187267
ACH-000616,0.008906091607549283
ACH-000618,-0.2733465123603919
ACH-000619,-0.3888185388997337
ACH-000620,-0.13698116377638558
ACH-000621,-0.12538650624262698
ACH-000622,-0.11722269253161267
ACH-000623,-0.24426233138335934
ACH-000624,-0.2385114397659145
ACH-000627,-0.16534359274405944
ACH-000630,-0.6593228488558492
ACH-000631,-0.03579158395457959
ACH-000632,-0.12746055834378306
ACH-000633,-0.08182588900629678
ACH-000637,-0.18223782025017907
ACH-000638,-0.2447565558545282
ACH-000646,-0.05482034782522014
ACH-000647,-0.2541173874942585
ACH-000648,-0.013149683754378584
ACH-000649,-0.14150782502577064
ACH-000651,-0.1412224384702651
ACH-000652,-0.17805757976328138
ACH-000653,-0.07180279188239959
ACH-000657,-0.11729460268222912
ACH-000658,0.0036821350324691047
ACH-000661,-0.28224888211445925
ACH-000662,0.03509204010612517
ACH-000663,-0.2179871766965385
ACH-000665,-0.29680492811142944
ACH-000671,0.10927893828949573
ACH-000672,-0.2824723318343474
ACH-000673,-0.1555568849620362
ACH-000676,-0.05613708242581082
ACH-000677,-0.0960210618923391
ACH-000681,-0.2135532636977006
ACH-000683,-0.12403996841917428
ACH-000684,-0.039578341678020816
ACH-000688,-0.09953450777696277
ACH-000693,-0.2772078597618418
ACH-000694,-0.4118336513988653
ACH-000695,-0.3009968628450809
ACH-000696,-0.11451225102719832
ACH-000697,-0.10350709679535572
ACH-000699,-0.2499920148233629
ACH-000701,-0.11241033480558828
ACH-000706,-0.19217184050335173
ACH-000711,-0.05538688752248818
ACH-000713,-0.2799347643324815
ACH-000714,-0.02850608285436633
ACH-000718,-0.06631440877422201
ACH-000720,-0.03258877401123157
ACH-000721,-0.1401627927715393
ACH-000724,-0.2799986635561897
ACH-000725,-0.23873359802286215
ACH-000732,-0.2399545035326069
ACH-000734,-0.3362408152105157
ACH-000735,-0.15288769453394166
ACH-000736,-0.14363363568258444
ACH-000738,-0.20526022709225086
ACH-000746,-0.1600789426570552
ACH-000747,-0.24355332492743295
ACH-000748,-0.3084573025442707
ACH-000753,-0.07676560510615972
ACH-000756,-0.2823126636646091
ACH-000757,-0.10952900334380636
ACH-000758,-0.1104813613491038
ACH-000760,-0.093992738158507
ACH-000762,-0.3612692522483568
ACH-000763,0.0408934155830672
ACH-000764,-0.4867923812213271
ACH-000765,-0.24201329418000464
ACH-000766,-0.15641116671688474
ACH-000767,-0.30435229983663176
ACH-000768,-0.1285955532986721
ACH-000769,0.09119306605102537
ACH-000770,-0.09838588920153978
ACH-000771,-0.2704266218240134
ACH-000773,-0.17417809984210542
ACH-000776,-0.3793993203786635
ACH-000777,-0.19066549023878016
ACH-000778,-0.3040582001439851
ACH-000781,-0.19013284418602774
ACH-000782,-0.2266133199118423
ACH-000783,-0.3571401893068162
ACH-000784,-0.16651760254673265
ACH-000785,-0.1841207345038945
ACH-000787,-0.0687168063698961
ACH-000788,-0.09304120592709132
ACH-000791,-0.10142682198603244
ACH-000792,-0.2909104705648909
ACH-000794,-0.3201458123857617
ACH-000796,-0.08868589544932905
ACH-000798,-0.08520215951813045
ACH-000799,-0.050554501569360005
ACH-000800,-0.13712406255898435
ACH-000802,-0.21636543035140496
ACH-000804,-0.1418795964278011
ACH-000805,0.15415870777618187
ACH-000809,-0.2177081424058354
ACH-000810,0.02601414733744039
ACH-000811,-0.16357770759146334
ACH-000817,-0.17284734674507676
ACH-000819,-0.10761775851736882
ACH-000820,-0.3760412320347343
ACH-000821,0.04125071682855043
ACH-000822,-0.2310195551106754
ACH-000823,-0.1069460832956024
ACH-000824,-0.1826154702191346
ACH-000827,-0.16717156604443886
ACH-000829,-0.011850337762720178
ACH-000831,-0.1822880083647754
ACH-000832,-0.3076341005231681
ACH-000833,-0.13355329937877233
ACH-000834,-0.0547449823148448
ACH-000835,-0.10100521051987403
ACH-000836,-0.15173338445481666
ACH-000837,-0.11110377377766327
ACH-000838,-0.2228838170800739
ACH-000839,-0.3828257487412229
ACH-000840,-0.1556782176306022
ACH-000841,-0.04809159105596268
ACH-000843,-0.13366158512332352
ACH-000846,0.032860035982636544
ACH-000847,-0.31888930680058536
ACH-000848,-0.4308785700369949
ACH-000849,-0.10240205800657977
ACH-000851,0.06406230749135257
ACH-000855,0.09389701585573147
ACH-000856,-0.14726454002477574
ACH-000858,-0.13456839939349174
ACH-000859,-0.4549944862777563
ACH-000861,-0.1811273874439401
ACH-000862,-0.010321492620705062
ACH-000865,-0.2274127774321668
ACH-000866,-0.11516877260825087
ACH-000867,-0.15688847643701004
ACH-000869,-0.21768008246938347
ACH-000872,-0.07834028360975599
ACH-000873,-0.013562559446415148
ACH-000876,-0.2644206187884716
ACH-000878,-0.13211293486173542
ACH-000880,-0.1871966132155023
ACH-000881,-0.21561811065838915
ACH-000882,-0.06657916357100298
ACH-000884,0.001851202030953684
ACH-000885,-0.20083899836577404
ACH-000887,-0.23621472927267764
ACH-000889,-0.06249914090663039
ACH-000896,-0.18072561764977976
ACH-000898,-0.2253636666874894
ACH-000900,-0.3865069038031874
ACH-000901,-0.16428236029513008
ACH-000905,-0.06674227954779062
ACH-000906,-0.3616064321077046
ACH-000907,-0.18889947942983926
ACH-000910,-0.1894148277499208
ACH-000911,-0.12829487973483578
ACH-000912,-0.2347624393861736
ACH-000913,-0.05456124835055325
ACH-000915,-0.1910686005566088
ACH-000916,-0.266055607094601
ACH-000917,-0.215210355618504
ACH-000920,0.07651506347536052
ACH-000921,-0.16931646687782653
ACH-000924,-0.11740014913410884
ACH-000926,-0.2332973307744429
ACH-000928,0.025887469399946225
ACH-000929,-0.09694096901829223
ACH-000932,-0.12210962364052527
ACH-000935,-0.322351987653736
ACH-000936,-0.29148784985868703
ACH-000937,-0.1322034921059954
ACH-000938,-0.13232591225385235
ACH-000939,-0.20719452161877966
ACH-000941,-0.16127206850461898
ACH-000943,-0.10213602446171988
ACH-000946,-0.2339872654187257
ACH-000947,-0.12019175250019774
ACH-000948,-0.20253055025180053
ACH-000950,-0.010361045726140859
ACH-000953,-0.19706248759869865
ACH-000954,-0.6445716313259849
ACH-000957,-0.3568769894806255
ACH-000958,-0.33604185529243497
ACH-000960,-0.17754162805172088
ACH-000963,-0.3819554678229012
ACH-000968,-0.344825258834605
ACH-000969,-0.0564810201505593
ACH-000972,-0.4919168883518709
ACH-000973,-0.2986975868659009
ACH-000974,-0.07626306386354256
ACH-000978,-0.08467691750649509
ACH-000984,-0.23117183113499085
ACH-000986,-0.2703277030726252
ACH-000988,-0.1652527686040002
ACH-000993,-0.3027043501833297
ACH-000994,-0.254634122682022
ACH-000996,-0.14337034922908348
ACH-001001,-0.15937387632573213
ACH-001020,-0.1269881504738656
ACH-001028,-0.18106804949392707
ACH-001031,-0.17145583680220675
ACH-001038,-0.18289420534693135
ACH-001048,-0.07459669053779996
ACH-001050,-0.2461758880569843
ACH-001053,0.07760052207709997
ACH-001054,-0.16542598650396045
ACH-001061,-0.21688114108949744
ACH-001067,-0.1935647623743989
ACH-001075,-0.0518091266630799
ACH-001096,-0.04834877126525392
ACH-001111,-0.35350660440990195
ACH-001119,-0.02261418434976881
ACH-001128,-0.2816682843076892
ACH-001134,-0.0991200390943156
ACH-001151,-0.09946537738349784
ACH-001163,-0.16017598424402665
ACH-001164,-0.21441161077643228
ACH-001183,-0.1358052675199374
ACH-001192,-0.18398776360764604
ACH-001193,-0.12434034298531925
ACH-001196,-0.008100559071748831
ACH-001197,-0.32373364026513035
ACH-001205,-0.1453027613753786
ACH-001211,-0.34520806373655194
ACH-001212,-0.13526205672404598
ACH-001228,-0.2601201604634743
ACH-001232,-0.12504698781435902
ACH-001239,-0.04036693400605183
ACH-001270,-0.2835197472810519
ACH-001274,-0.2941823069283205
ACH-001275,-0.0986231465650884
ACH-001277,0.015190649640068438
ACH-001278,-0.12245529581486747
ACH-001280,0.03408721108532131
ACH-001283,-0.2446758217764595
ACH-001289,-0.16738778221022393
ACH-001300,-0.21864638378423445
ACH-001301,-0.02352696535244189
ACH-001302,-0.043084259223062714
ACH-001306,-0.13388959482223808
ACH-001318,0.08197789498464399
ACH-001322,-0.33326784884995203
ACH-001328,-0.2755273942861118
ACH-001332,-0.21641719492922012
ACH-001336,-0.18389423633730956
ACH-001346,-0.3318733082613655
ACH-001353,-0.14345340650550253
ACH-001354,-0.1730326565348261
ACH-001367,-0.14084203095501216
ACH-001368,-0.22882226235297565
ACH-001374,-0.2542062105430522
ACH-001377,-0.04771816785817252
ACH-001380,-0.2316708390096842
ACH-001391,-0.2459925757292836
ACH-001408,-0.1718170481033615
ACH-001430,0.040382714036862034
ACH-001431,-0.04871216559586175
ACH-001450,-0.1101521245588438
ACH-001496,-0.10360558861189223
ACH-001500,-0.17997513483205824
ACH-001523,-0.008118187794344431
ACH-001532,-0.12561585064341274
ACH-001550,-0.9089491474132048
ACH-001552,-0.024294272453839957
ACH-001554,-0.2533666166719191
ACH-001654,-0.03661897963701618
ACH-001735,-0.1263572330615299
ACH-001736,-0.09782394682939197
ACH-001737,-0.047168713823685364
ACH-001740,0.041375371370859684
ACH-001745,-0.22060799045293572
ACH-001765,-0.07185099994610714
