,HSD17B3 (3293)
ACH-000004,-0.2063512454907178
ACH-000005,-0.4689028725299904
ACH-000007,-0.2345005445005295
ACH-000009,-0.3708729018109623
ACH-000011,-0.17684471375839547
ACH-000012,-0.33592583727655057
ACH-000013,-0.2610207919162516
ACH-000014,-0.16161122374546852
ACH-000015,-0.39480667907506706
ACH-000017,-0.04912455903053884
ACH-000018,0.04420200967654025
ACH-000019,-0.01213893591281425
ACH-000021,-0.20309137633179056
ACH-000022,-0.1061589068202437
ACH-000025,-0.06617888899860565
ACH-000028,-0.05562024111833415
ACH-000030,-0.15963783654383368
ACH-000035,-0.10516061068079237
ACH-000036,-0.11306880185074178
ACH-000037,-0.15575669917959512
ACH-000039,-0.06282028308165367
ACH-000040,-0.15503694998035525
ACH-000041,-0.1851617539569285
ACH-000042,-0.1752693547918666
ACH-000045,-0.1852483908427497
ACH-000047,-0.22320233839881914
ACH-000052,-0.3116765445765001
ACH-000053,-0.12749532350725126
ACH-000054,-0.20950368558858254
ACH-000055,0.08417547481833103
ACH-000060,-0.2301761929759357
ACH-000067,-0.21093021051609587
ACH-000070,-0.2493573853550358
ACH-000075,-0.34191005443572386
ACH-000078,-0.3016194580061448
ACH-000082,-0.06561651407133531
ACH-000085,-0.07217778947820036
ACH-000086,-0.22083977963309445
ACH-000087,-0.2319985894535771
ACH-000092,-0.07758363787233871
ACH-000095,-0.09585414572646543
ACH-000097,-0.11666337618316415
ACH-000098,-0.09182797141420504
ACH-000099,-0.21282708255880056
ACH-000108,-0.2614479430304422
ACH-000113,-0.16853064979946544
ACH-000116,0.02550070643092961
ACH-000118,-0.2176679076809692
ACH-000120,-0.012608091856529651
ACH-000123,-0.21964823711661205
ACH-000127,-0.21826037318582608
ACH-000128,-0.28550997415550644
ACH-000132,-0.264851253524665
ACH-000133,-0.035617665133349886
ACH-000137,-0.12969508058993628
ACH-000138,-0.15096393699029614
ACH-000142,-0.1370774716139951
ACH-000143,-0.2386303599557973
ACH-000146,-0.2035266620015557
ACH-000148,-0.09244914643084122
ACH-000150,-0.0686209675213607
ACH-000152,-0.028939939027064637
ACH-000153,-0.34643217084328515
ACH-000159,-0.2340423101446493
ACH-000160,-0.06836603861128374
ACH-000163,-0.13332999589939307
ACH-000167,0.09170740804856896
ACH-000168,-0.06053210885048903
ACH-000169,-0.1678996489252063
ACH-000178,-0.17722998755939492
ACH-000183,-0.1082482677190308
ACH-000188,-0.20372571347504326
ACH-000189,-0.36816974320715096
ACH-000190,-0.4899654667186986
ACH-000198,-0.3082540748566434
ACH-000203,-0.1030949703676505
ACH-000204,-0.06684017330439783
ACH-000206,0.10704557696917692
ACH-000207,-0.1145642233000792
ACH-000208,-0.2269451258111908
ACH-000210,-0.16585950268537922
ACH-000211,-0.043147522448602135
ACH-000215,-0.14862758709485827
ACH-000221,-0.2828156415752463
ACH-000222,-0.0028685656707045986
ACH-000223,-0.06531166953731962
ACH-000226,-0.17208047631583073
ACH-000227,-0.2357481752914835
ACH-000228,-0.1712709908446909
ACH-000231,-0.09532319657039934
ACH-000232,-0.2466023630177919
ACH-000233,-0.1321111441158245
ACH-000234,0.04468509127643063
ACH-000235,-0.1346511158256562
ACH-000237,-0.1084269760261836
ACH-000238,-0.2118165053868392
ACH-000242,-0.9541049998331448
ACH-000243,-0.04037612672353715
ACH-000244,-0.24963634214427546
ACH-000246,-0.1877362448509315
ACH-000248,-0.12043633770090552
ACH-000250,-0.20933567725545307
ACH-000251,-0.006187937109432738
ACH-000252,-0.3682673275834689
ACH-000253,-0.2981520886638037
ACH-000255,-0.26123269367767404
ACH-000256,-0.2117088349519322
ACH-000257,-0.1617962481323976
ACH-000258,-0.09582989044449908
ACH-000259,-0.1738775769396053
ACH-000260,-0.11781246893778273
ACH-000261,-0.0864924837166515
ACH-000262,-0.3293053288016133
ACH-000263,0.1464774604975217
ACH-000264,-0.1153288197627928
ACH-000265,-0.13017943211107147
ACH-000266,-0.14414183979101652
ACH-000272,-0.1497732180061332
ACH-000274,-0.14968080899613787
ACH-000277,-0.05175113669414013
ACH-000278,-0.0867125484724479
ACH-000279,-0.18097764143684686
ACH-000280,-0.11208479792544558
ACH-000281,-0.013081118736512404
ACH-000288,-0.14803364650920564
ACH-000291,-0.14394464841784438
ACH-000293,0.028862860960282257
ACH-000294,-0.32114615622553666
ACH-000295,-0.2771662800461789
ACH-000296,-0.052828384573378184
ACH-000302,-0.07633060172818099
ACH-000304,-0.10541742871091464
ACH-000307,-0.12626168774885285
ACH-000308,-0.2261184396930339
ACH-000310,-0.1785485182817826
ACH-000311,-0.05157146960367597
ACH-000312,-0.1875232032858746
ACH-000315,0.01100870867015985
ACH-000316,-0.16701181583894384
ACH-000317,-0.1380599994077027
ACH-000318,-0.09681146148198216
ACH-000319,-0.09003410085163623
ACH-000320,-0.012287608485798315
ACH-000322,-0.09050383369984348
ACH-000323,-0.2955348534882224
ACH-000324,-0.2459155423663106
ACH-000329,-0.1507743129840867
ACH-000330,-0.07403816606742056
ACH-000331,-0.1983087205345432
ACH-000332,-0.011390279829113413
ACH-000334,-0.28639415037917226
ACH-000335,-0.19630666846565314
ACH-000336,-0.12192572107455275
ACH-000337,-0.09707619268888948
ACH-000338,-0.4075526293301545
ACH-000339,-0.20581098161970746
ACH-000341,-0.06888042724409013
ACH-000348,-0.02050524892750703
ACH-000350,-0.2501328226222109
ACH-000352,-0.2042466260249278
ACH-000356,-0.04600531226118566
ACH-000361,-0.29028738410739224
ACH-000362,-0.22414524880775066
ACH-000363,-0.14409968830963535
ACH-000364,-0.18264819628304468
ACH-000365,-0.17081581881525662
ACH-000366,-0.21553342965148145
ACH-000368,-0.08877888743444294
ACH-000374,-0.010199971967254407
