,HEATR5B (54497)
ACH-000167,-0.08972607198756066
ACH-000168,-0.3888090424263058
ACH-000169,-0.08927570519104118
ACH-000178,-0.21421891596154352
ACH-000183,-0.0722153981929429
ACH-000188,-0.16804046762047714
ACH-000189,-0.17125074130938084
ACH-000190,-0.02337482432716189
ACH-000198,-0.1684350860063242
ACH-000203,-0.16297429682893208
ACH-000204,-0.275032601354597
ACH-000206,-0.12202478455431112
ACH-000207,-0.2811675828969199
ACH-000208,-0.3304880414763601
ACH-000210,-0.1170086284941789
ACH-000211,-0.09672086577721367
ACH-000215,-0.1826704621647001
ACH-000221,0.04940306352562301
ACH-000222,-0.28506978483380113
ACH-000223,-0.3002733671175103
ACH-000226,-0.10957906194175476
ACH-000227,-0.3036348318208628
ACH-000228,-0.18015220845560884
ACH-000231,-0.200061065145587
ACH-000232,-0.2657648402661723
ACH-000233,-0.2047468017508361
ACH-000234,-0.1929998164257468
ACH-000235,-0.1297607919505543
ACH-000237,-0.1462411943529584
ACH-000238,-0.19653431243955705
ACH-000242,-0.048533899969452295
ACH-000243,-0.08110303320454065
ACH-000244,-0.04264398863283668
ACH-000246,-0.18771172949259696
ACH-000248,-0.34994354654071125
ACH-000250,-0.06436456061634553
ACH-000251,-0.08713556064546993
ACH-000252,-0.18432504707710964
ACH-000253,-0.15324729406235207
ACH-000255,-0.18848883997394905
ACH-000256,-0.16232701924796675
ACH-000257,-0.030459028454394018
ACH-000258,0.03182356081212168
ACH-000259,-0.09778330605928943
ACH-000260,-0.08286908772986683
ACH-000261,-0.08271046343851632
ACH-000262,-0.16997909344609727
ACH-000263,-0.2725434904055313
ACH-000264,-0.20443417708342315
ACH-000265,-0.04030579524790188
ACH-000266,0.0019693868831663847
ACH-000272,-0.24967614030306165
ACH-000274,-0.08780690648842683
ACH-000277,-0.09719159956887434
ACH-000278,-0.030954468005462588
ACH-000279,-0.08353209675705121
ACH-000280,-0.048070590084204175
ACH-000281,-0.3336786440861105
ACH-000288,-0.14229587612986733
ACH-000291,-0.2045330298314115
ACH-000293,-0.240247207383206
ACH-000294,-0.2576308047474216
ACH-000295,-0.26632081756544546
ACH-000296,0.6844113512815714
ACH-000302,-0.0839856193161028
ACH-000304,-0.06120104137278164
ACH-000307,-0.2783626089345483
ACH-000308,-0.15821755546316615
ACH-000310,0.00802127176303767
ACH-000311,-0.06263565931421408
ACH-000312,-0.08505389555526137
ACH-000315,-0.1810658788796928
ACH-000316,-0.0861261848338015
ACH-000317,-0.06448973270190872
ACH-000318,-0.1641850657812962
ACH-000319,-0.09976106208245443
ACH-000320,-0.22075432009506354
ACH-000322,-0.29701244133602256
ACH-000323,-0.157089913550277
ACH-000324,-0.2986431486239419
ACH-000329,-0.1158584127748982
ACH-000330,-0.19923433237628765
ACH-000331,-0.08615650245266154
ACH-000332,-0.07270365265325948
ACH-000334,-0.15393308254796634
ACH-000335,-0.21484072483249214
ACH-000336,-0.10057843406697474
ACH-000337,-0.1800859866554654
ACH-000338,0.19891933151557095
ACH-000339,-0.16173778297421432
ACH-000341,-0.06315486856510617
ACH-000348,-0.1703689265903286
ACH-000350,-0.11944773859602685
ACH-000352,-0.13515285237337202
ACH-000356,-0.408561187020984
ACH-000361,-0.3343168198912821
ACH-000362,-0.41318322262196827
ACH-000363,-0.1708902300005972
ACH-000364,-0.15004190825545236
ACH-000365,-0.3019165446319725
ACH-000366,-0.2835645343605798
ACH-000368,-0.1420450117183035
ACH-000374,-0.11149174102130788
ACH-000375,-0.06399493668107774
ACH-000376,-0.19154706611749606
ACH-000381,-0.2867707065233961
ACH-000383,-0.2424965915885672
ACH-000387,-0.20890375590309396
ACH-000389,-0.19615751104426046
ACH-000390,-0.30841253325380363
ACH-000393,-0.2594019109217195
ACH-000395,-0.2689344690716645
ACH-000396,-0.06896484256287218
ACH-000397,-0.036172807375153736
ACH-000401,-0.10256085763043356
ACH-000402,-0.04761578454990735
ACH-000403,-0.09826601923963953
ACH-000404,-0.1220282839952992
ACH-000406,-0.19754409108611334
ACH-000407,-0.19772305239852386
ACH-000408,-0.16384997543826127
ACH-000410,-0.26435367720453473
ACH-000411,-0.28586620117495193
ACH-000414,-0.14012719444715513
ACH-000415,-0.18209331421680952
ACH-000416,-0.11369207648460238
ACH-000420,-0.007741230662208977
ACH-000421,-0.2448684627865909
ACH-000424,-0.1175611947866357
ACH-000425,-0.12350679025711225
ACH-000426,-0.19591849294655087
ACH-000427,-0.1942323656045801
ACH-000433,-0.24644509218943866
ACH-000435,0.30368370655457905
ACH-000436,-0.15686777039581645
ACH-000444,-0.13203613984857585
ACH-000445,-0.18381880049689825
ACH-000448,-0.22472229999689247
ACH-000450,-0.06825432697361833
ACH-000452,-0.040401154582445316
ACH-000454,-0.23673651981583005
ACH-000458,-0.305453955992333
ACH-000459,-0.08108368772020974
ACH-000460,-0.0175331406955263
ACH-000461,-0.23463857850324024
ACH-000463,-0.15606582388451307
ACH-000464,-0.1928801000120224
ACH-000466,-0.05480821815596465
ACH-000467,-0.1383571137111191
ACH-000468,-0.15146296163055514
ACH-000469,-0.2417615019298698
ACH-000470,-0.07212889249743201
ACH-000471,-0.12779497970131126
ACH-000472,-0.23014632115004974
ACH-000473,-0.02436842980273275
ACH-000475,-0.00013656629692379175
ACH-000476,-0.115690015388144
ACH-000477,-0.19921305240577625
ACH-000479,-0.2986556374874704
ACH-000480,0.014690650509873657
ACH-000481,-0.041082954131832966
ACH-000483,-0.1762205317183069
ACH-000484,-0.0995963278653407
ACH-000485,0.01981846169595684
ACH-000486,-0.17139576978496082
ACH-000487,0.10888692332871702
ACH-000488,-0.13475832457566025
ACH-000490,-0.11445875901251737
ACH-000491,-0.3457807003948797
ACH-000495,-0.3124627039912369
ACH-000496,-0.11658581986894505
ACH-000499,-0.15646248576812502
ACH-000500,0.040570900301512884
ACH-000502,-0.20196774630238792
ACH-000503,-0.06539890176714812
ACH-000505,-0.1729152482858621
ACH-000507,-0.18007944816702784
ACH-000510,-0.10563898103710163
ACH-000511,-0.18476740997460828
ACH-000512,-0.19357944758084786
ACH-000516,-0.1850518218769828
ACH-000517,-0.11800209088564152
ACH-000518,-0.2948851012852989
ACH-000520,-0.1909322443953093
ACH-000521,-0.07613219601434673
ACH-000522,-0.22572566903785155
ACH-000524,-0.15554711707557492
ACH-000527,-0.2348396926593691
ACH-000528,-0.19987522869337598
ACH-000537,-0.13096113200334847
ACH-000541,-0.34388205000315114
ACH-000542,-0.10968425276892166
ACH-000544,-0.07260248202298468
ACH-000545,-0.17942852016691646
ACH-000547,0.0012722405434613595
ACH-000548,-0.2383450506577241
ACH-000549,-0.08124737287473863
ACH-000550,-0.2714534927043458
ACH-000552,-0.13839226905337176
ACH-000556,-0.13109006306132476
ACH-000557,-0.3759975531714339
ACH-000569,0.06390262788582472
ACH-000570,-0.14757744427032027
ACH-000571,-0.10278464385224684
ACH-000573,-0.0976986498405823
ACH-000576,-0.251602728911483
ACH-000579,-0.19561181389084126
ACH-000580,0.011681283187194476
ACH-000584,0.005547395642852722
ACH-000585,-0.3379311725915171
ACH-000588,-0.0991438980499482
ACH-000589,-0.20785519980333955
ACH-000591,-0.2123238352624875
ACH-000593,-0.335574526869957
ACH-000600,-0.08258474014066566
ACH-000601,-0.14341723423387204
ACH-000605,-0.04867787659208015
ACH-000606,-0.16087509224435645
ACH-000608,-0.21439535146569672
ACH-000614,-0.21081877864095064
ACH-000616,-0.1893195966996601
ACH-000618,-0.037583725985616205
ACH-000619,-0.1966725115062175
ACH-000620,-0.0900764885781286
ACH-000621,-0.19855075825778065
ACH-000622,-0.20770318498448428
ACH-000623,-0.19393542982746528
ACH-000624,-0.17327569430838669
ACH-000627,-0.3308359369717637
ACH-000630,-0.21124069964848136
ACH-000631,-0.12809283419915804
ACH-000632,-0.1815642214759232
ACH-000633,-0.19249161570059145
ACH-000637,0.056814651191940777
ACH-000638,-0.011302229208654804
ACH-000646,-0.23710329025229904
ACH-000647,-0.1301559706539811
ACH-000648,-0.162027776264586
ACH-000649,-0.16169330038619273
ACH-000651,-0.28027811311273576
ACH-000652,-0.11253487832096
ACH-000653,-0.1839445245145079
ACH-000657,-0.07788797616629049
ACH-000658,-0.13018548740693706
ACH-000661,-0.056621225927438526
ACH-000662,-0.038330295387768484
ACH-000663,-0.1165243181404894
ACH-000665,-0.2869863583523091
ACH-000671,-0.17814216841795275
ACH-000672,-0.20784733141231296
ACH-000673,-0.2108289081172622
ACH-000676,-0.10567769884065563
ACH-000677,-0.06976155040802336
ACH-000681,-0.29335411439524195
ACH-000683,-0.17920970854174248
ACH-000684,-0.015669955913318243
ACH-000688,-0.2216428609521721
ACH-000693,-0.10609945868553268
ACH-000694,-0.2184775918054502
ACH-000695,-0.03415373279155748
ACH-000696,-0.17426543828323146
ACH-000697,-0.06387536703301107
ACH-000699,-0.10349675485089706
ACH-000701,-0.2310824944183244
ACH-000706,-0.1364559151229476
ACH-000711,-0.0965238914788564
ACH-000713,-0.2640932956535721
ACH-000714,-0.35229929897469897
ACH-000718,-0.1991899045448196
ACH-000720,-0.19039981277204998
ACH-000721,-0.15823840217421295
ACH-000724,-0.054506579051914535
ACH-000725,-0.2256696110638697
ACH-000732,0.04478883104946242
ACH-000734,-0.13174651886936015
ACH-000735,-0.2270855681870664
ACH-000736,0.14412120732930087
ACH-000738,-0.06100495872689447
ACH-000746,-0.14987625621662515
ACH-000747,-0.07683518143080073
ACH-000748,-0.11429718301356477
ACH-000753,-0.26671861295448435
ACH-000756,-0.3263992533024987
ACH-000757,-0.113269077867781
ACH-000758,-0.05100819721288951
ACH-000760,-0.15085358934167942
ACH-000762,-0.20353175492812653
ACH-000763,-0.1143684763481306
ACH-000764,-0.42440249735651103
ACH-000765,-0.1613538355877273
ACH-000766,-0.09427056106279494
ACH-000767,-0.22237838787341865
ACH-000768,-0.07195018704606042
ACH-000769,-0.2233220198056356
ACH-000770,-0.3138665143799224
ACH-000771,-0.17595982928534035
ACH-000773,-0.08561898431286408
ACH-000776,-0.1518724094676861
ACH-000777,-0.1451425074816585
ACH-000778,-0.29774324690371395
ACH-000781,-0.13686249787631366
ACH-000782,-0.2512389581250103
ACH-000783,-0.10636759917289697
ACH-000784,-0.08161135153333889
ACH-000785,-0.2108038963313587
ACH-000787,-0.21220648851991336
ACH-000788,-0.11163964956069693
ACH-000791,-0.16487006296596668
ACH-000792,-0.15795610271259544
ACH-000794,-0.3764818640818272
ACH-000796,-0.08670375443283232
ACH-000798,0.07518650257729
ACH-000799,-0.2841476497530413
ACH-000800,-0.1320895662396674
ACH-000802,-0.2831268073172606
ACH-000804,-0.18049473204727845
ACH-000805,-0.16381271612355638
ACH-000809,-0.21117187936346435
ACH-000810,-0.3391170562979686
ACH-000811,-0.2300079374630915
ACH-000817,-0.03159128659238919
ACH-000819,-0.0698501978109551
ACH-000820,-0.06534767729504498
ACH-000821,-0.16559617530376725
ACH-000822,-0.2287779714246709
ACH-000823,-0.16632646088753714
ACH-000824,-0.12349246257606165
ACH-000827,-0.09549186996838767
ACH-000829,-0.5164403168365416
ACH-000831,-0.192730073216444
ACH-000832,-0.10952496147485856
ACH-000833,0.07049504240353532
ACH-000834,-0.14790580139778522
ACH-000835,-0.223732054246323
ACH-000836,-0.26939932686827434
ACH-000837,-0.2559296166884591
ACH-000838,-0.0769073319131445
ACH-000839,-0.12451085118878362
ACH-000840,-0.09503051953966517
ACH-000841,-0.34039726189000863
ACH-000843,-0.10907456480258544
ACH-000846,0.0007865966810681862
ACH-000847,-0.1898152070788226
ACH-000848,0.0239510421188338
ACH-000849,0.021538193720534303
ACH-000851,0.029970867911777405
ACH-000855,-0.041400364875404126
ACH-000856,-0.1492607291672099
ACH-000858,-0.20729487769495916
ACH-000859,-0.028799782621691705
ACH-000861,-0.10306423552099098
ACH-000862,-0.1486145802971981
ACH-000865,-0.18872104481420746
ACH-000866,-0.1423559345621441
ACH-000867,-0.17198389824974092
ACH-000869,-0.2976573934462744
ACH-000872,-0.037404480064010766
ACH-000873,-0.13239257366070928
ACH-000876,-0.2621733510138459
ACH-000878,-0.1795349499732692
ACH-000880,-0.0027243968470152748
ACH-000881,-0.05515228166048032
ACH-000882,-0.24397326052667254
ACH-000884,0.0011370679839141193
ACH-000885,-0.2758690743903178
ACH-000887,-0.04692381801055843
ACH-000889,-0.18018104647374225
ACH-000896,-0.1642585434623481
ACH-000898,-0.06882161710424915
ACH-000900,-0.15284241995039566
ACH-000901,-0.20146391643099307
ACH-000905,-0.08545466281758554
ACH-000906,-0.06852549841297613
ACH-000907,-0.16372474868536666
ACH-000910,-0.09142660417481188
ACH-000911,-0.1126562159553903
ACH-000912,-0.04258542898517962
ACH-000913,-0.1849286047925613
ACH-000915,-0.04310437160942504
ACH-000916,-0.1736343688209637
ACH-000917,-0.1820582656947232
ACH-000920,-0.3916519864161759
ACH-000921,-0.015236622316246215
ACH-000924,-0.08045625336663785
ACH-000926,-0.14177142277767027
ACH-000928,-0.04841108673421059
ACH-000929,-0.21105360000836945
ACH-000932,-0.10894493478199788
ACH-000935,-0.09617139804667994
ACH-000936,-0.09713490317925152
ACH-000937,-0.28596793848207097
ACH-000938,-0.07295470358703011
ACH-000939,0.03741546591010224
ACH-000941,-0.09067255812273582
ACH-000943,-0.1034729694044796
ACH-000946,-0.2132458483523607
ACH-000947,0.07230810045189415
ACH-000948,-0.20446126213993954
ACH-000950,-0.034959485760521686
ACH-000953,-0.07610220035473347
ACH-000954,-0.14155821479811204
ACH-000957,0.03438712839246364
ACH-000958,-0.3435957329497423
ACH-000960,-0.108202340888382
ACH-000963,-0.1573103263796794
ACH-000968,-0.20345535798861814
ACH-000969,-0.09700690279332423
ACH-000972,-0.3073403564910311
ACH-000973,-0.2516323614999659
ACH-000974,-0.16247510038813387
ACH-000978,-0.10402173905700804
ACH-000984,-0.2652564917272432
ACH-000986,-0.21363906086254544
ACH-000988,-0.02674074877148376
ACH-000993,-0.3383459602971536
ACH-000994,-0.2466249010098428
ACH-000996,-0.23607284180921745
ACH-001001,-0.1488881791395181
ACH-001020,-0.34856988430831337
ACH-001028,-0.14522996589167106
ACH-001031,-0.2360686208495685
ACH-001038,-0.09876951455960503
ACH-001048,-0.2128362644331333
ACH-001050,-0.12559169006921286
ACH-001053,-0.3054662154253028
ACH-001054,-0.3040900837307073
ACH-001061,-0.22872271248640846
ACH-001067,-0.06697700822287811
ACH-001075,-0.20701310792504107
ACH-001096,-0.06341829168326951
ACH-001111,-0.055571062132975364
ACH-001119,-0.15817336959425546
ACH-001128,0.08612296846120215
ACH-001134,-0.03089253760085357
ACH-001151,-0.3439610625864413
ACH-001163,0.0059661844535033245
ACH-001164,-0.03541626900177458
ACH-001183,-0.17533493136134307
ACH-001192,-0.08998928479164835
ACH-001193,-0.10691183556386304
ACH-001196,-0.16450487026521649
ACH-001197,-0.2947588547383198
ACH-001205,-0.030998006038101374
ACH-001211,-0.11868161997903445
ACH-001212,-0.10155239776189257
ACH-001228,-0.1691940740937448
ACH-001232,-0.1863491825348739
ACH-001239,-0.1275229019118862
ACH-001270,-0.13624193248244693
ACH-001274,-0.3663324964301134
ACH-001275,-0.12311771652064228
ACH-001277,-0.22228528014367646
ACH-001278,-0.1803609905656344
ACH-001280,-0.12310851518533665
ACH-001283,-0.08453893586775271
ACH-001289,0.0015361522265130785
ACH-001300,-0.13036913437395073
ACH-001301,-0.06578021889148457
ACH-001302,-0.17200197621413746
ACH-001306,-0.11740261195087305
ACH-001318,0.012490860588371792
ACH-001322,-0.1579587786175448
ACH-001328,-0.20514671509576446
ACH-001332,-0.007787817469747747
ACH-001336,-0.027297432992487814
ACH-001346,-0.11940204354819114
ACH-001353,-0.16902262037000826
ACH-001354,-0.2716674671370902
ACH-001367,-0.05038671533137582
ACH-001368,-0.13934046952276702
ACH-001374,-0.19075595922215435
ACH-001377,-0.16055840190050685
ACH-001380,-0.21471038936049575
ACH-001391,-0.15993975441651376
ACH-001408,-0.2458201812931159
ACH-001430,-0.3466510467702689
ACH-001431,-0.22823507216356095
ACH-001450,-0.3234081055879644
ACH-001496,-0.42083029997295773
ACH-001500,-0.26408888025381194
ACH-001523,-0.2731804436331691
ACH-001532,-0.08293868810337279
ACH-001550,-0.198042287251754
ACH-001552,-0.3373974293774097
ACH-001554,-0.07107304560512417
ACH-001654,-0.12004248837604985
ACH-001735,-0.4439234483083714
ACH-001736,-0.4022306002886832
ACH-001737,-0.2018752053963851
ACH-001740,-0.13944074788728866
ACH-001745,-0.3429483827796576
ACH-001765,-0.05342489758087757
