,CARS2 (79587)
ACH-000647,-0.4157987848925657
ACH-000648,-0.3401505944663762
ACH-000649,-0.1333413768923551
ACH-000651,-0.7013287865208608
ACH-000652,-0.3533516487599272
ACH-000653,-0.6095340644827701
ACH-000657,-0.4387612714702833
ACH-000658,-0.3199892642487175
ACH-000661,-0.2530312944795405
ACH-000662,-0.8544094386679607
ACH-000663,-0.463212196028121
ACH-000665,-0.2576799547479256
ACH-000671,-0.7063294485334412
ACH-000672,-0.5352967224738296
ACH-000673,-0.07123148311318936
ACH-000676,-0.4142243385831815
ACH-000677,-0.7338766599741966
ACH-000681,-0.3569351455513152
ACH-000683,-0.33906715506526897
ACH-000684,-0.4965906921164727
ACH-000688,-0.3813122677039045
ACH-000693,-0.5812743101159953
ACH-000694,-0.7145438128462249
ACH-000695,-0.3064729727683426
ACH-000696,-0.20693323903295194
ACH-000697,-0.47719555416198
ACH-000699,-0.3520181504019267
ACH-000701,-0.2942862948033759
ACH-000706,-0.5240187127075201
ACH-000711,-0.004234320199601339
ACH-000713,-0.10141288083502274
ACH-000714,-0.1671499642154172
ACH-000718,-0.3982094591196624
ACH-000720,-0.24568133814950954
ACH-000721,-0.436865252517832
ACH-000724,-0.3347607924831978
ACH-000725,-0.3088661828340893
ACH-000732,-0.2933578573495402
ACH-000734,-0.5432691341265666
ACH-000735,-0.28308982308585234
ACH-000736,-0.12157334746496692
ACH-000738,-0.6131097775629221
ACH-000746,-0.4807908857136349
ACH-000747,-0.683414218899963
ACH-000748,-0.26819199427193313
ACH-000753,-0.4782658293022372
ACH-000756,-0.2759427910164805
ACH-000757,-0.3437046050013097
ACH-000758,-0.6210310831591271
ACH-000760,-0.43819970217013016
ACH-000762,-0.209658502070412
ACH-000763,-0.3724237463575021
ACH-000764,-0.4178416368343073
ACH-000765,-0.3545752368218047
ACH-000766,-0.1741942086166179
ACH-000767,-0.5286857918398719
ACH-000768,-0.39597382773660494
ACH-000769,-0.4868032638172514
ACH-000770,-0.2224299163222862
ACH-000771,-0.17733044860750918
ACH-000773,-0.1582538287620719
ACH-000776,-0.13891552004500313
ACH-000777,-0.528221348682075
ACH-000778,-0.3890170165943868
ACH-000781,-0.2549452487808778
ACH-000782,-0.8463524473583522
ACH-000783,-0.1293691815401744
ACH-000784,-0.4616589303193338
ACH-000785,-0.3801757450784111
ACH-000787,-0.4058500838077376
ACH-000788,-0.22405217937846256
ACH-000791,-0.3718241582579941
ACH-000792,-0.2778162381380224
ACH-000794,-0.24805671723069625
ACH-000796,-0.32905662516336504
ACH-000798,-0.28833090823484075
ACH-000799,0.013601039225010995
ACH-000800,-0.5851796989881569
ACH-000802,-0.4504295355603205
ACH-000804,-0.5655385996358475
ACH-000805,-0.28687473612080394
ACH-000809,-0.5263967379593921
ACH-000810,-0.46226564154139205
ACH-000811,-0.29405369044410706
ACH-000817,-0.25781736408891714
ACH-000819,-0.2601395621211235
ACH-000820,-0.20289474856631445
ACH-000821,-0.5565390646978439
ACH-000822,-0.25626442796955
ACH-000823,-0.4216357193101124
ACH-000824,-0.1514406412075446
ACH-000827,-0.08998503825049428
ACH-000829,-0.4873718862624115
ACH-000831,-0.9397284652202296
ACH-000832,-0.2743779071449727
ACH-000833,-0.643489626215379
ACH-000834,-0.8337090749523051
ACH-000835,-0.2872637433765806
ACH-000836,-0.21585738038782806
ACH-000837,-0.38090547068742425
ACH-000838,-0.1446032415396018
ACH-000839,-0.26170356938101985
ACH-000840,-0.27194154114812064
ACH-000841,-0.20338962371438551
ACH-000843,-0.658906689905711
ACH-000846,-0.17400874181760426
ACH-000847,-0.5534008997836494
ACH-000848,-0.6952691207681835
ACH-000849,-0.1884416149554214
ACH-000851,-0.5269114632033506
ACH-000855,-0.4462644564204997
ACH-000856,-0.3392182914736345
ACH-000858,-0.6957759851711122
ACH-000859,-0.21818045289242846
ACH-000861,-0.3197164436391419
ACH-000862,-0.4863806885009225
ACH-000865,-0.4570555508220808
ACH-000866,-0.33681872813381025
ACH-000867,-0.13681379344251546
ACH-000869,-0.4397398497314329
ACH-000872,-0.4046438105522244
ACH-000873,-0.5544404680669928
ACH-000876,-0.4030008029336457
ACH-000878,-0.4909296723260677
ACH-000880,-0.21513616298738347
ACH-000881,-0.26180788491084417
ACH-000882,-0.3777461105686725
ACH-000884,-0.27757890109253297
ACH-000885,-0.7354173097380342
ACH-000887,-0.3798918684760461
ACH-000889,-0.7117481199659013
ACH-000896,-0.21016815192796487
ACH-000898,-0.5251114206082084
ACH-000900,-0.3729576090748098
ACH-000901,-0.2568167168402044
ACH-000905,-0.4773842622225046
ACH-000906,-0.550326882324667
ACH-000907,-0.4139542091747441
ACH-000910,-0.686876404449589
ACH-000911,-0.5755105464244671
ACH-000912,-0.35829890742087794
ACH-000913,-0.4754983339454401
ACH-000915,-0.5994568744188646
ACH-000916,-0.25981102907014425
ACH-000917,-0.2244365289882124
ACH-000920,-0.6379321998136385
ACH-000921,-0.5074673071283023
ACH-000924,-0.5762776252086119
ACH-000926,-0.2978497112338215
ACH-000928,-0.4435180474826764
ACH-000929,-0.31695750336897205
ACH-000932,-0.4339931043980282
ACH-000935,-0.5570467748445427
ACH-000936,-0.6925231638972679
ACH-000937,-0.4726280874102219
ACH-000938,-0.6126086950589466
ACH-000939,-0.34822582264538554
ACH-000941,-0.42502195271503457
ACH-000943,-0.5826362155648931
ACH-000946,-0.15114516631202882
ACH-000947,-0.466850130263765
ACH-000948,-0.392676748854841
ACH-000950,-0.5952051018965135
ACH-000953,-0.1558035244626062
ACH-000954,-0.5319737784644871
ACH-000957,-0.22588152105159226
ACH-000958,-0.16025891007846155
ACH-000960,-0.13574666997119111
ACH-000963,-0.0720846922464832
ACH-000968,-0.642290364989836
ACH-000969,-0.4871476056649742
ACH-000972,-0.18067106255154644
ACH-000973,-0.3485622787474855
ACH-000974,-0.3753703296338276
ACH-000978,-0.4823738649945394
ACH-000984,-0.2620546375020399
ACH-000986,-0.5549609429870592
ACH-000988,-0.2609821758982536
ACH-000993,-0.16417212315923416
ACH-000994,-0.4921675130039467
ACH-000996,0.12798170950114046
ACH-001001,-0.7294948895431866
ACH-001020,-0.239836546867113
ACH-001028,-0.4746570358222325
ACH-001031,-0.22377268140157755
ACH-001038,-0.33049911732229864
ACH-001048,-0.233236640107487
ACH-001050,-0.13493418962944445
ACH-001053,-0.21667634231530805
ACH-001054,-0.4842411525778611
ACH-001061,-0.5561434737514378
ACH-001067,-0.31642833260444103
ACH-001075,-0.13073941867268066
ACH-001096,-0.5295002083966531
ACH-001111,-0.6758577437433086
ACH-001119,-0.4421546200856459
ACH-001128,-0.12731106443836834
ACH-001134,-0.2717335718557095
ACH-001151,-0.21574268422231968
ACH-001163,-0.4741844643580241
ACH-001164,-0.31249316785839776
ACH-001183,-0.3481184671101894
ACH-001192,-0.4321485399668736
ACH-001193,-0.4130700406432299
ACH-001196,-0.6267036055261924
ACH-001197,-0.24153781003234856
ACH-001205,-0.3797616237967931
ACH-001211,0.2016347116715842
ACH-001212,-0.33435514972908553
ACH-001228,-0.21647447393252486
ACH-001232,-0.18648536037931748
ACH-001239,-0.4454948798551708
ACH-001270,-0.12474796667623017
ACH-001274,-0.2196902839172471
ACH-001275,-0.7187765731643612
ACH-001277,-0.3546086438004447
ACH-001278,-0.5538470379329622
ACH-001280,-0.2198972049482311
ACH-001283,-0.30419034624151065
ACH-001289,-0.2974810571117734
ACH-001300,-0.36178293133292105
ACH-001301,-0.17640613999972013
ACH-001302,-0.4605736313835556
ACH-001306,-0.32309721286006154
ACH-001318,-0.4692132435644845
ACH-001322,-0.3219122685850573
ACH-001328,-0.17984804578270674
ACH-001332,-0.4916090772276789
ACH-001336,-0.28719707462659977
ACH-001346,-0.23881767424845
ACH-001353,-0.08621352975061918
ACH-001354,-0.3286627474634185
ACH-001367,-0.6055657504725127
ACH-001368,-0.3908750704432721
ACH-001374,-0.15896892937732907
ACH-001377,-0.2929966092363425
ACH-001380,-0.7820518122421641
ACH-001391,-0.3564507859048704
ACH-001408,-0.2128376683877701
ACH-001430,-0.15595929439185555
ACH-001431,-0.10477441857801276
ACH-001450,-0.343411036322016
ACH-001496,-0.2712607334393624
ACH-001500,-0.6441150301151304
ACH-001523,-0.4229185512877255
ACH-001532,-0.12951045503269193
ACH-001550,-0.5907247620521309
ACH-001552,-0.3184073435869213
ACH-001554,-0.4562195155161157
ACH-001654,-0.2798084182342059
ACH-001735,-0.4149073823142121
ACH-001736,-0.6796649694266147
ACH-001737,-0.05148820126122135
ACH-001740,-0.2524485222642285
ACH-001745,-0.3525182935133153
ACH-001765,-0.340200021168201
