,HIST2H2AC (8338)
ACH-000941,-0.708532590250611
ACH-000943,-0.7570931994430579
ACH-000946,-0.633278054665922
ACH-000947,-0.5909599497049933
ACH-000948,-0.7286979569569385
ACH-000950,-0.4088739601375056
ACH-000953,-0.8165399749105173
ACH-000954,-0.5266137673930945
ACH-000957,-0.6610558912551109
ACH-000958,-0.4492070963183821
ACH-000960,-0.7689665707507225
ACH-000963,-0.8230691582365225
ACH-000968,-0.6958008564439367
ACH-000969,-0.7544289481885486
ACH-000972,-0.09624320476507063
ACH-000973,-0.6503933201477711
ACH-000974,-0.5276281465461504
ACH-000978,-1.5079322946614366
ACH-000984,-0.5390154219791025
ACH-000986,-0.5157710527294265
ACH-000988,-0.6950909188573557
ACH-000993,-0.6110315892995996
ACH-000994,-0.4715680535838978
ACH-000996,-0.5705290143487802
ACH-001001,-0.6797585563577373
ACH-001020,-0.6727919548322021
ACH-001028,-0.6428572155879185
ACH-001031,-0.5627576138877911
ACH-001038,-0.5662865077482349
ACH-001048,-0.5394131588354056
ACH-001050,-0.490487911706628
ACH-001053,-0.7599423060636114
ACH-001054,-0.4548907572086349
ACH-001061,-0.5227952344029607
ACH-001067,-0.4086879491555981
ACH-001075,-0.3602881500650723
ACH-001096,-0.920997927563972
ACH-001111,-0.3333432235752489
ACH-001119,-0.5086853515287518
ACH-001128,-0.4167135406925959
ACH-001134,-0.4989880684416693
ACH-001151,-0.6549721221031739
ACH-001163,-0.7551816820030971
ACH-001164,-0.6254118937364191
ACH-001183,-0.47229936654161403
ACH-001192,-0.6455631856924233
ACH-001193,-0.6544323103702275
ACH-001196,-0.6575927193966813
ACH-001197,-0.6681072684269903
ACH-001205,-0.4492760158772293
ACH-001211,-0.6236229466753166
ACH-001212,-0.7875400861113773
ACH-001228,-0.7687808936433559
ACH-001232,-0.655972456113966
ACH-001239,-0.7111407968754929
ACH-001270,-0.4558628470256462
ACH-001274,-0.44651366809016496
ACH-001275,-0.5351355321572222
ACH-001277,-0.5397920608128398
ACH-001278,-0.7156820555462384
ACH-001280,-0.5010320969376157
ACH-001283,-0.6038433671166409
ACH-001289,-0.5651885121724224
ACH-001300,-0.5872941464657392
ACH-001301,-0.6855258950340649
ACH-001302,-0.6895298477464132
ACH-001306,-0.512947308111497
ACH-001318,-0.9184883042829732
ACH-001322,-0.3581520813048446
ACH-001328,-0.7513023967905723
ACH-001332,-0.7983510429167755
ACH-001336,-0.5560506223969138
ACH-001346,-0.6770681398712013
ACH-001353,-0.7197703115157167
ACH-001354,-1.3521002715613872
ACH-001367,-0.6233663613831807
ACH-001368,-0.6310013011892606
ACH-001374,-0.33475658598723457
ACH-001377,-0.7939018451839203
ACH-001380,-0.6129072595017084
ACH-001391,-0.5583384164700705
ACH-001408,-0.8699141340138288
ACH-001430,-0.3337427115330181
ACH-001431,-0.7104728626580908
ACH-001450,-0.5237468618195391
ACH-001496,-0.6253582262223905
ACH-001500,-0.4462517484092967
ACH-001523,-0.4572198978472618
ACH-001532,-0.609398855134947
ACH-001550,-0.5340833724178805
ACH-001552,-0.5198921418319108
ACH-001554,-0.7151898718642372
ACH-001654,-0.7921391315317925
ACH-001735,-0.8219642520149791
ACH-001736,-0.6666395564392152
ACH-001737,-0.9340378259474736
ACH-001740,-0.8882642442615958
ACH-001745,-0.6469593102193749
ACH-001765,-0.9130800817778996
