,MMRN1 (22915)
ACH-000004,0.06600335444130485
ACH-000005,0.3633618580186925
ACH-000007,0.05197859018244067
ACH-000009,0.15305464422231432
ACH-000011,0.13319464848158732
ACH-000012,0.10292634567653933
ACH-000013,0.1329992291139967
ACH-000014,0.11008161470566608
ACH-000015,-0.004122546632500815
ACH-000017,0.10931050341241068
ACH-000018,0.13528201013735447
ACH-000019,0.12016516345271405
ACH-000021,0.10060923121589027
ACH-000022,0.14998937606257967
ACH-000025,0.14624976131149953
ACH-000028,0.06198311109115956
ACH-000030,0.131018222637164
ACH-000035,0.030547087757506683
ACH-000036,-0.018646651144395558
ACH-000037,0.20007105735068054
ACH-000039,0.07088894476921405
ACH-000040,0.08284331338950181
ACH-000041,0.16465813719006794
ACH-000042,0.03804201729463444
ACH-000045,0.20137807180979145
ACH-000047,0.14942297403500795
ACH-000052,0.06298597317775716
ACH-000053,0.16980530590078205
ACH-000054,0.08421543438899383
ACH-000055,0.0406154708670562
ACH-000060,0.03447607262800132
ACH-000067,0.242677817108802
ACH-000070,0.221861706326722
ACH-000075,0.09616898040021266
ACH-000078,0.31772698964925866
ACH-000082,0.0656838499569202
ACH-000085,0.11964203424726838
ACH-000086,-0.05237621253490097
ACH-000087,0.18449521518991244
ACH-000092,0.05740888638632685
ACH-000095,0.15733885134300538
ACH-000097,0.12123750194981693
ACH-000098,0.08848750249700169
ACH-000099,0.07845601485798144
ACH-000108,0.125249859012441
ACH-000113,-0.05771502253752811
ACH-000116,0.053091495083548525
ACH-000118,0.1607225022640687
ACH-000120,0.17990841135816402
ACH-000123,0.10093105397955197
ACH-000127,0.09435677445779367
ACH-000128,0.02233974370031586
ACH-000132,0.13488017289014326
ACH-000133,0.12702159659205198
ACH-000137,0.10765680511455766
ACH-000138,0.1676069603235664
ACH-000142,0.12265065321801095
ACH-000143,0.12069456450805455
ACH-000146,0.21499967322143965
ACH-000148,0.01925446595791748
ACH-000150,0.058593990893403974
ACH-000152,0.10841427024253432
ACH-000153,0.016638441419443067
ACH-000159,0.05756365509502645
ACH-000160,0.005962737585633311
ACH-000163,0.14719566005773713
ACH-000167,0.0852310855040988
ACH-000168,0.22760227568023214
ACH-000169,0.15816483388753896
ACH-000178,0.1122079205520084
ACH-000183,-0.07202952229639988
ACH-000188,0.0863827804995673
ACH-000189,0.2849823291558302
ACH-000190,0.140347071985651
ACH-000198,0.20025969062681084
ACH-000203,-0.3324388990607654
ACH-000204,-0.04875702452639488
ACH-000206,0.0233086192304861
ACH-000207,0.2091503373304179
ACH-000208,0.052286336401962764
ACH-000210,0.13336937095578927
ACH-000211,0.019296042822534318
ACH-000215,0.1429251665601826
ACH-000221,0.1340357257423906
ACH-000222,0.2475562174800532
ACH-000223,0.11677318711290767
ACH-000226,0.12715682529059955
ACH-000227,0.06931819457567576
ACH-000228,0.06771721188178988
ACH-000231,0.14403064271034693
ACH-000232,0.09204740263302408
ACH-000233,0.18038058694127126
ACH-000234,0.18848766525695795
ACH-000235,0.10391974477623546
ACH-000237,0.101123877292285
ACH-000238,0.1699907232740886
ACH-000242,0.06162456241710364
ACH-000243,-0.006960169733179338
ACH-000244,0.04996621401915538
ACH-000246,0.17251914359938503
ACH-000248,0.010308856353259269
ACH-000250,0.10276097507798602
ACH-000251,0.08376309412940347
ACH-000252,0.020341088980597468
ACH-000253,0.1922171946827413
ACH-000255,0.10967366264353873
ACH-000256,0.17969706885107942
ACH-000257,0.3026474056320003
ACH-000258,0.11765019301446288
ACH-000259,0.059560788881999074
ACH-000260,0.13798511657717075
ACH-000261,0.06687691046362472
ACH-000262,0.09649014930323356
ACH-000263,0.009394509644289856
ACH-000264,0.05901902403638865
ACH-000265,0.011818458668674444
ACH-000266,0.11686113963038865
ACH-000272,0.02357456005666748
ACH-000274,0.10333331800323718
ACH-000277,0.08734933965863037
ACH-000278,0.1818974725272308
ACH-000279,0.14979019573157085
ACH-000280,0.07741990766694339
ACH-000281,0.1504850857010574
ACH-000288,0.20246770243326012
ACH-000291,0.2252917439173615
ACH-000293,0.08871795811028693
ACH-000294,0.13854453273040648
ACH-000295,0.0022294930769857528
ACH-000296,0.14689929268806284
ACH-000302,0.03611174082342118
ACH-000304,0.13472228772694628
ACH-000307,0.08967608322577968
ACH-000308,0.1183464428684338
ACH-000310,0.14103735648198407
ACH-000311,0.17488532432492093
ACH-000312,0.09456490244232348
ACH-000315,0.2325174601579835
ACH-000316,0.0029515066979904194
ACH-000317,0.07337054958395467
ACH-000318,0.05017958882599119
ACH-000319,0.050019069938813936
ACH-000320,0.27813432337450394
ACH-000322,0.250386469026309
ACH-000323,0.07706936442044761
ACH-000324,0.06122267616951947
ACH-000329,0.07335730324006487
ACH-000330,0.09465734957962438
ACH-000331,0.2103541657216951
ACH-000332,0.106669997687886
ACH-000334,0.12132539494301507
ACH-000335,0.16508691248633536
ACH-000336,0.2295375809106037
ACH-000337,-0.1197347000995154
ACH-000338,-0.048392172886849175
ACH-000339,0.12078277206369145
ACH-000341,0.05174400139656021
ACH-000348,0.06521651517255844
ACH-000350,0.10611141042400164
ACH-000352,0.0350822477490548
ACH-000356,0.1504442294609596
ACH-000361,0.20422368744765226
ACH-000362,0.13388064233384311
ACH-000363,0.10732953256015162
ACH-000364,0.1462064620215759
ACH-000365,0.02241593774342613
ACH-000366,0.1235637764087345
ACH-000368,-0.01578484045446359
ACH-000374,0.2347430730380166
ACH-000375,0.046458352896214285
ACH-000376,0.0388216749919898
ACH-000381,0.0833316552967625
ACH-000383,0.1457248443254397
ACH-000387,0.07725795146278243
ACH-000389,0.14417222091407966
ACH-000390,0.1345534136380709
ACH-000393,0.05972451897176598
ACH-000395,0.08846706805973886
ACH-000396,0.1099229136229124
ACH-000397,0.056741432973261875
ACH-000401,0.16554785771130442
