,PABPN1 (8106)
ACH-000242,-0.6057596071312673
ACH-000243,-0.9775798811829248
ACH-000244,-0.99009818090478
ACH-000246,-0.9739046456211892
ACH-000248,-1.1981326042095972
ACH-000250,-1.0319769292021863
ACH-000251,-1.2199748477227934
ACH-000252,-0.9659651719812734
ACH-000253,-1.0496928647617392
ACH-000255,-0.8768580092323752
ACH-000256,-1.1983312413426075
ACH-000257,-0.8480200949943426
ACH-000258,-0.8799610912041645
ACH-000259,-0.7866640113355768
ACH-000260,-1.0065073148185448
ACH-000261,-0.9529878109532688
ACH-000262,-0.9099936129063958
ACH-000263,-0.857605440992544
ACH-000264,-0.6980190196484193
ACH-000265,-0.9283530914851054
ACH-000266,-0.8250095178896895
ACH-000272,-1.0312362213552804
ACH-000274,-0.7942329277417315
ACH-000277,-0.8495142210560199
ACH-000278,-1.0049633465478025
ACH-000279,-0.9628295692253206
ACH-000280,-0.5484245538699026
ACH-000281,-1.112629749355362
ACH-000288,-0.7614848444959399
ACH-000291,-1.077901518429486
ACH-000293,-0.9713317485314756
ACH-000294,-1.1232903641575502
ACH-000295,-0.8365254387819635
ACH-000296,-1.2224838180350126
ACH-000302,-0.8367254904059842
ACH-000304,-0.6268441689156501
ACH-000307,-0.9932777681324408
ACH-000308,-1.0617926424661392
ACH-000310,-0.6311347031390241
ACH-000311,-0.9600212336638404
ACH-000312,-0.8386250675568311
ACH-000315,-1.0736075147653246
ACH-000316,-0.9825656907607196
ACH-000317,-1.2150305983646943
ACH-000318,-0.9069625719666076
ACH-000319,-0.9031740819251832
ACH-000320,-0.8497628638995393
ACH-000322,-0.8934528679574867
ACH-000323,-1.0593382317684292
ACH-000324,-0.9999320734720254
ACH-000329,-0.8442161646628377
ACH-000330,-1.1980253780391603
ACH-000331,-1.196290755284219
ACH-000332,-0.8311110548514897
ACH-000334,-1.24580099892297
ACH-000335,-0.7921690992333362
ACH-000336,-0.994610759786112
ACH-000337,-1.0145226621609127
ACH-000338,-0.5983229373160436
ACH-000339,-0.8998101112805622
ACH-000341,-0.9008861930572706
ACH-000348,-1.1678103196875649
ACH-000350,-0.8067063270984797
ACH-000352,-0.9705589423985128
ACH-000356,-1.011067921244853
ACH-000361,-0.9959166532969936
ACH-000362,-1.1097348896365222
ACH-000363,-1.050481506937971
ACH-000364,-0.8103841378851014
ACH-000365,-1.1712859103638675
ACH-000366,-0.8429708713326929
ACH-000368,-0.9956720620158676
ACH-000374,-0.9155377924552998
ACH-000375,-0.7875585225908837
ACH-000376,-1.0128550278002475
ACH-000381,-0.877975984005543
ACH-000383,-0.8129540284464899
ACH-000387,-0.9482800565095664
ACH-000389,-0.982603768052118
ACH-000390,-0.8308275445774446
ACH-000393,-1.1282200939129972
ACH-000395,-0.9643947076345964
ACH-000396,-0.9992774124440562
ACH-000397,-0.8134282414129168
ACH-000401,-0.8734039870414059
ACH-000402,-0.5240285313299956
ACH-000403,-1.0948955201735084
ACH-000404,-1.187655294176457
ACH-000406,-1.1046548874658892
ACH-000407,-1.0621802963975735
ACH-000408,-1.1605649159335825
ACH-000410,-0.8531620419579233
ACH-000411,-1.2778275772384673
ACH-000414,-1.0602631607466153
ACH-000415,-0.6890723686301128
ACH-000416,-1.1030887551950668
ACH-000420,-1.2024736091264
ACH-000421,-0.8420825722696862
ACH-000424,-0.7521947688851051
ACH-000425,-0.8726616786913107
ACH-000426,-1.0829030008878946
ACH-000427,-1.178629902860866
ACH-000433,-1.2125199426967446
ACH-000435,-1.0214554662501183
ACH-000436,-0.9357552523421664
ACH-000444,-0.9019588337896616
ACH-000445,-1.2093940292868923
ACH-000448,-0.8839493439481635
ACH-000450,-1.3339445437436623
ACH-000452,-0.8229333186691533
ACH-000454,-0.9071482078659581
ACH-000458,-0.622947345368222
ACH-000459,-1.4878226511776222
ACH-000460,-0.8962404789900896
ACH-000461,-0.5798920485155639
ACH-000463,-0.973699482602512
ACH-000464,-0.7707277939939328
ACH-000466,-0.91511782913254
ACH-000467,-0.9995223433328998
ACH-000468,-0.8815186418263897
ACH-000469,-0.8998223623297077
ACH-000470,-1.0036908140065708
ACH-000471,-0.9742245037125932
ACH-000472,-0.8984265027383029
ACH-000473,-1.1433622102915215
ACH-000475,-0.8692136151972261
ACH-000476,-1.16051455006268
ACH-000477,-1.0402595064567242
ACH-000479,-1.123933740135416
ACH-000480,-1.0602930759674871
ACH-000481,-0.8873763405452029
ACH-000483,-0.9897392056421308
ACH-000484,-1.094200115905557
ACH-000485,-0.8239297197173202
ACH-000486,-0.9897418591941182
ACH-000487,-1.1051393554014033
ACH-000488,-0.8548737091048854
ACH-000490,-0.8150592583782456
ACH-000491,-0.9024387732216128
ACH-000495,-1.3918895796057944
ACH-000496,-0.9968191828041776
ACH-000499,-1.1984500918140202
ACH-000500,-0.8968751417674066
ACH-000502,-1.22542529280444
ACH-000503,-1.2314852190487184
ACH-000505,-0.6809691144421955
ACH-000507,-1.0082346594126508
ACH-000510,-0.9040296576220864
ACH-000511,-0.9404628198207786
ACH-000512,-1.3199647721239307
ACH-000516,-1.2506200237156864
ACH-000517,-0.7647103306595209
ACH-000518,-0.8074964738154987
ACH-000520,-0.813775730870405
ACH-000521,-0.725322838472479
ACH-000522,-0.8825236196972587
ACH-000524,-0.7566533938620078
ACH-000527,-0.8206294215796206
ACH-000528,-1.2244735215587341
ACH-000537,-0.9194828378908544
ACH-000541,-1.2404146784259853
ACH-000542,-0.7680708982261217
ACH-000544,-0.9710312649815236
ACH-000545,-0.958454646753872
ACH-000547,-1.1745045806169276
ACH-000548,-1.0126763699659949
ACH-000549,-1.2233889459169072
ACH-000550,-0.9406159272995024
ACH-000552,-1.009731852173341
ACH-000556,-1.0040704805921659
ACH-000557,-0.7482682318665174
ACH-000569,-0.9798350560091726
ACH-000570,-1.0989320257021111
ACH-000571,-1.1397783272664603
ACH-000573,-0.8006285252444573
ACH-000576,-1.1832859575944434
ACH-000579,-1.0168257729561925
ACH-000580,-0.8770328470602936
ACH-000584,-0.9482158363734371
ACH-000585,-0.7485854305430609
ACH-000588,-1.0757115349297748
ACH-000589,-1.1989753383646322
ACH-000591,-1.0003078652050459
ACH-000593,-0.7882657332039329
ACH-000600,-1.0552505933939926
ACH-000601,-0.8899958009562569
ACH-000605,-0.7419196392408269
ACH-000606,-0.95495826836779
ACH-000608,-1.4798821356082674
ACH-000614,-0.6508475461893566
ACH-000616,-0.7604716768307674
ACH-000618,-1.0354356343773434
ACH-000619,-1.0434294003529632
ACH-000620,-0.9790550503645018
ACH-000621,-0.733483512306984
ACH-000622,-1.0175583699750756
ACH-000623,-1.250446135836745
ACH-000624,-0.8887404990148965
ACH-000627,-1.0145528686476295
ACH-000630,-0.7857250046331405
ACH-000631,-0.5488595566997784
ACH-000632,-0.9911915634198226
ACH-000633,-1.1407535735401233
ACH-000637,-1.0408009573473471
ACH-000638,-0.9020927642482924
ACH-000646,-0.6812958784891451
ACH-000647,-0.7161633571907915
ACH-000648,-1.2955031767041223
ACH-000649,-1.0126471666374814
ACH-000651,-0.9932411085302008
ACH-000652,-0.8910418582872442
ACH-000653,-1.2642596365328778
ACH-000657,-0.905388480279986
ACH-000658,-1.2790356386417956
ACH-000661,-0.8230642696751714
ACH-000662,-0.7703034406176242
ACH-000663,-0.8198751769485038
ACH-000665,-1.1573518432257095
ACH-000671,-1.1890098648585772
ACH-000672,-0.7763434157062491
ACH-000673,-1.0541414138010408
ACH-000676,-0.8862865075914925
ACH-000677,-0.8998942305984968
ACH-000681,-1.0029675191628216
ACH-000683,-0.7139722485480641
ACH-000684,-1.1137753110562016
ACH-000688,-1.1167288009779954
ACH-000693,-0.6159115773631452
ACH-000694,-0.6920819897180867
ACH-000695,-0.575070164366797
ACH-000696,-0.8669709247251706
ACH-000697,-1.0297449306246496
ACH-000699,-0.9581379440146944
ACH-000701,-0.9071126182905458
ACH-000706,-1.1244935544976984
ACH-000711,-0.9812208661311421
ACH-000713,-0.8845768772332567
ACH-000714,-1.1598963994932459
ACH-000718,-0.8112645362130453
ACH-000720,-0.975655782687458
ACH-000721,-0.94165223991228
ACH-000724,-1.435306373714215
ACH-000725,-0.8555400023937231
ACH-000732,-0.9565490619827992
ACH-000734,-0.8062430582858539
ACH-000735,-0.6945159828866427
ACH-000736,-1.1375646649350524
ACH-000738,-0.9303434470387124
ACH-000746,-1.131860674959144
ACH-000747,-1.1998865751584658
ACH-000748,-1.0244613871620634
ACH-000753,-0.9978704866166664
ACH-000756,-0.9369513304425808
ACH-000757,-0.7813946185302106
ACH-000758,-0.9396559844410376
ACH-000760,-1.0585083770254455
ACH-000762,-0.7856925344458977
ACH-000763,-1.6195401123855608
ACH-000764,-1.2081843242501609
ACH-000765,-1.2120674732617724
ACH-000766,-0.8889200391644054
ACH-000767,-0.9237193222035824
ACH-000768,-1.0872190589388786
ACH-000769,-0.7257677360667573
ACH-000770,-0.8454195778627392
ACH-000771,-1.1787753124839229
ACH-000773,-0.7357301868962101
ACH-000776,-0.7909876100836943
ACH-000777,-0.992817457395086
ACH-000778,-0.6139470859956441
ACH-000781,-1.0966461992089973
ACH-000782,-0.9228952419091178
ACH-000783,-1.1067035135515229
ACH-000784,-0.9861075199304696
ACH-000785,-1.0879503261756749
ACH-000787,-0.8654399917867549
ACH-000788,-1.0560980867855327
ACH-000791,-0.9139513331639454
ACH-000792,-1.1526514623106787
ACH-000794,-0.7064752469172134
ACH-000796,-0.93829096160256
ACH-000798,-0.9579165718782624
ACH-000799,-1.170767460694113
ACH-000800,-1.1305152654617718
ACH-000802,-0.8348349128771035
ACH-000804,-0.993284696051406
ACH-000805,-0.9659857153433148
ACH-000809,-1.1712313232316964
ACH-000810,-1.2973607451428284
ACH-000811,-0.8359462399085439
ACH-000817,-1.4486146654349383
ACH-000819,-0.8546640506171974
ACH-000820,-0.8218590806258514
ACH-000821,-1.173357697911757
ACH-000822,-0.878959753618967
ACH-000823,-0.8470861261168734
ACH-000824,-0.8278789055241026
ACH-000827,-0.9818240965826048
ACH-000829,-1.052334535453443
ACH-000831,-1.141879102284552
ACH-000832,-1.0670746883065918
ACH-000833,-0.7094279681853264
ACH-000834,-0.934171436536954
ACH-000835,-0.9753005230266486
ACH-000836,-0.6165783793371803
ACH-000837,-0.7213249210666122
ACH-000838,-1.0747880604467879
ACH-000839,-1.0569292865133848
ACH-000840,-1.177623701420636
ACH-000841,-0.9370087035765796
ACH-000843,-0.8892598695260157
ACH-000846,-0.9291941642553584
ACH-000847,-1.0285189328858548
ACH-000848,-1.089170689662891
ACH-000849,-1.0276345084813137
ACH-000851,-0.9530785476608076
ACH-000855,-0.9831293213707708
ACH-000856,-1.0938366761163434
ACH-000858,-0.8463584065432362
ACH-000859,-1.0291434092432452
ACH-000861,-1.045008321440725
ACH-000862,-0.8083395160943242
ACH-000865,-0.8431767459237177
ACH-000866,-0.9984023725796848
ACH-000867,-1.0700769093324665
ACH-000869,-1.015987861164952
ACH-000872,-1.1424106427796583
ACH-000873,-1.124605810002846
ACH-000876,-0.7795131740820205
ACH-000878,-0.9484975215960828
ACH-000880,-0.6965177098992672
ACH-000881,-0.9941675371186572
ACH-000882,-1.0588673598776484
ACH-000884,-0.8560710598254567
ACH-000885,-0.881607705908923
ACH-000887,-0.9036319841254552
ACH-000889,-1.1614565180443974
ACH-000896,-1.0166412443911357
ACH-000898,-0.9290411257654818
ACH-000900,-0.90814336966544
ACH-000901,-0.8375952489341985
ACH-000905,-1.039625110121971
ACH-000906,-0.8238807638296125
ACH-000907,-0.8628299311789158
ACH-000910,-0.7904588820511551
ACH-000911,-0.9322934628960404
ACH-000912,-0.9455630232539116
ACH-000913,-0.7843939983807908
ACH-000915,-1.0625517548009462
ACH-000916,-1.1876555311834167
ACH-000917,-0.6078884303985519
ACH-000920,-1.1507394996935365
ACH-000921,-0.8669136271454639
ACH-000924,-0.7781166813026179
ACH-000926,-0.9944854849389608
ACH-000928,-0.8931406284422707
ACH-000929,-1.1121143407007898
ACH-000932,-0.8897515249563165
ACH-000935,-0.9507197971502273
ACH-000936,-1.1592447429246335
ACH-000937,-0.9735115736837467
ACH-000938,-0.9124295142128148
ACH-000939,-0.8845362784530211
ACH-000941,-1.0858115909983637
ACH-000943,-1.1191308717783996
ACH-000946,-1.0055937376772717
ACH-000947,-0.8959124377124963
ACH-000948,-1.0651800325339342
ACH-000950,-0.8233830525249324
ACH-000953,-0.9790273163467014
ACH-000954,-0.7209329952639925
ACH-000957,-1.0249955656320364
ACH-000958,-0.916847119165055
ACH-000960,-0.7879053247263
ACH-000963,-0.918159254321768
ACH-000968,-1.0574739631592271
ACH-000969,-1.1162550485939915
ACH-000972,-0.6899716055428153
ACH-000973,-0.7642118079252807
ACH-000974,-0.9007392942595004
ACH-000978,-0.7819357293007958
ACH-000984,-1.0048811368846902
ACH-000986,-0.9617781214699076
ACH-000988,-1.0974438717863744
ACH-000993,-1.1928136343749167
ACH-000994,-0.8600381225194023
ACH-000996,-1.017893952326869
ACH-001001,-0.8706014240120897
ACH-001020,-0.5268359529707255
ACH-001028,-0.8028123096880394
ACH-001031,-0.8242729241327664
ACH-001038,-1.0828126169872443
ACH-001048,-0.8291809398901583
ACH-001050,-1.0247136699290649
ACH-001053,-1.3610331779298197
ACH-001054,-1.0007397466419476
ACH-001061,-0.9139840616217068
ACH-001067,-0.8067995876643315
ACH-001075,-1.255049565486194
ACH-001096,-0.8529054807850218
ACH-001111,-0.5781233028574815
ACH-001119,-0.9420264168932656
ACH-001128,-0.21271855512408394
ACH-001134,-0.9949888975813196
ACH-001151,-0.8979934474372628
ACH-001163,-1.0468937912160128
ACH-001164,-1.071523668960497
ACH-001183,-0.8918849752891952
ACH-001192,-1.1299864402852318
ACH-001193,-0.7940966535237354
ACH-001196,-1.034514207405635
ACH-001197,-1.1352039997581054
ACH-001205,-0.7348405145663405
ACH-001211,-0.7297698570345058
ACH-001212,-1.1402620785417643
ACH-001228,-0.9694814196677534
ACH-001232,-0.9509815783418708
ACH-001239,-0.78666965659163
ACH-001270,-0.9005692432648985
ACH-001274,-0.6990171334366246
ACH-001275,-0.8614494696453114
ACH-001277,-1.1212801046735408
ACH-001278,-1.1853928614063165
ACH-001280,-0.9987902893067678
ACH-001283,-1.0877821117793265
ACH-001289,-1.0537785536392936
ACH-001300,-0.9394767132750692
ACH-001301,-0.8962772009183526
ACH-001302,-0.5865474704125391
ACH-001306,-0.8132749367655054
ACH-001318,-1.2350633998743104
ACH-001322,-1.3535287305834005
ACH-001328,-0.7076924794083469
ACH-001332,-1.2843075282495782
ACH-001336,-1.024288488926868
ACH-001346,-0.9539655763504776
ACH-001353,-0.8914164533822209
ACH-001354,-1.2549146776108246
ACH-001367,-1.0949835898618998
ACH-001368,-0.9503293481381692
ACH-001374,-0.8496914656650172
ACH-001377,-0.8750673784312024
ACH-001380,-1.227814440473203
ACH-001391,-0.8203767836502516
ACH-001408,-1.132481828357682
ACH-001430,-1.2562244041331163
ACH-001431,-0.9235185114991524
ACH-001450,-1.0998199826276625
ACH-001496,-0.9418595078902576
ACH-001500,-1.051205432965135
ACH-001523,-0.989097031723546
ACH-001532,-0.903809568372588
ACH-001550,-0.5271382294175925
ACH-001552,-1.111242257479644
ACH-001554,-1.1563064947138793
ACH-001654,-0.8326120316093293
ACH-001735,-1.0583608403883429
ACH-001736,-1.1071399372874542
ACH-001737,-1.5009435419229906
ACH-001740,-0.8187516250114917
ACH-001745,-0.7552600686004757
ACH-001765,-0.7952425092709692
