,TIMMDC1 (51300)
ACH-000618,-0.8043089941815337
ACH-000619,-0.2653885428147143
ACH-000620,-0.47454845283284797
ACH-000621,-0.19589448247232225
ACH-000622,-0.2262093198831588
ACH-000623,-0.08111739683037554
ACH-000624,-0.03985343606295157
ACH-000627,-0.0627093819723723
ACH-000630,-0.2054514962913499
ACH-000631,-0.0523726487096321
ACH-000632,-0.1850150834585066
ACH-000633,-0.6233295235876429
ACH-000637,-0.407903479961827
ACH-000638,-0.24584003859750245
ACH-000646,-0.36091902173937307
ACH-000647,-0.28813096191340104
ACH-000648,-0.1829563590536715
ACH-000649,0.004243360914894093
ACH-000651,-0.7139304062841785
ACH-000652,-0.2161070823434812
ACH-000653,-0.14988038905726245
ACH-000657,-0.3370300668606985
ACH-000658,-0.30089598699418824
ACH-000661,-0.3323025385664565
ACH-000662,-0.3007555653650657
ACH-000663,-0.25296774915002146
ACH-000665,-0.16705711652941202
ACH-000671,-0.3835078747424819
ACH-000672,-0.4851065264650453
ACH-000673,-0.06045671162437306
ACH-000676,-0.31123985333866605
ACH-000677,-0.9344049426569558
ACH-000681,-0.10062614016642474
ACH-000683,-0.1889190024337466
ACH-000684,-0.2633117911124786
ACH-000688,-0.2537730923142077
ACH-000693,-0.3259278382438459
ACH-000694,-0.4212451699293706
ACH-000695,-0.13382442551341
ACH-000696,-0.16189678159197599
ACH-000697,-0.3689305718686801
ACH-000699,-0.1957469892121248
ACH-000701,-0.19098257769674268
ACH-000706,-0.6020590820889548
ACH-000711,-0.047124781881182166
ACH-000713,-0.17268939706182876
ACH-000714,0.008863492517764006
ACH-000718,-0.2113836170148069
ACH-000720,-0.16705908318814489
ACH-000721,-0.15359638357027253
ACH-000724,-0.4972604682158317
ACH-000725,-0.4062260651166272
ACH-000732,-0.0471186605279448
ACH-000734,-0.43546753051631815
ACH-000735,-0.2863159120070582
ACH-000736,-0.3507211204538085
ACH-000738,-0.6555421642517737
ACH-000746,-0.7080577901262605
ACH-000747,-0.3751664161858633
ACH-000748,-0.22026405631358287
ACH-000753,-0.16523248075087116
ACH-000756,-0.13025802374746887
ACH-000757,-0.21967474666200196
ACH-000758,-0.4369565045542645
ACH-000760,-0.3805793434843462
ACH-000762,-0.19054151618449547
ACH-000763,-0.3876357668446703
ACH-000764,-0.03661932230678062
ACH-000765,-0.17163913246121773
ACH-000766,-0.14762299258685907
ACH-000767,-0.3026177942211894
ACH-000768,-0.42532307491163107
ACH-000769,-0.2814999656798005
ACH-000770,-0.04864101747033837
ACH-000771,0.07802285547718356
ACH-000773,-0.015044925177027813
ACH-000776,-0.1864046191257052
ACH-000777,-0.016349625905376388
ACH-000778,-0.0106336137241962
ACH-000781,-0.006510714472006566
ACH-000782,-0.2180090059430833
ACH-000783,-0.04003731955361598
ACH-000784,-0.3309886382426068
ACH-000785,-0.24232956386727916
ACH-000787,-0.2373477133285933
ACH-000788,-0.19433135564234966
ACH-000791,-0.2605297555505035
ACH-000792,-0.16025446480568256
ACH-000794,-0.026710344211120063
ACH-000796,-0.3677657206297648
ACH-000798,-0.14716653227788748
ACH-000799,0.008889774496456953
ACH-000800,-0.7925306622587058
ACH-000802,-0.2917902553120585
ACH-000804,-0.5037317113618892
ACH-000805,-0.15882173599438484
ACH-000809,-0.2591736144980884
ACH-000810,-0.22903727451606815
ACH-000811,-0.16039303858477952
ACH-000817,0.011472888602534736
ACH-000819,-0.13433085182764395
ACH-000820,-0.2256886590152728
ACH-000821,-0.27649411685341513
ACH-000822,-0.22001890671267965
ACH-000823,-0.10781119948308793
ACH-000824,-0.15354926736348784
ACH-000827,-0.0972715810641561
ACH-000829,-0.14707518443389153
ACH-000831,-0.5978665480567917
ACH-000832,-0.0595878886196081
ACH-000833,-0.3810466485707936
ACH-000834,-0.4570418267796733
ACH-000835,-0.14135294966517525
ACH-000836,-0.0309178433173872
ACH-000837,-0.4251111361741814
ACH-000838,-0.21365116855008304
ACH-000839,-0.00015864300122145748
ACH-000840,-0.14527820518069298
ACH-000841,-0.060304047537338035
ACH-000843,-0.568949744535015
ACH-000846,-0.3390090359000445
ACH-000847,-0.32527710190983355
ACH-000848,-0.6256681138927337
ACH-000849,-0.2551916305716109
ACH-000851,-0.4682684350127696
ACH-000855,-0.4507632078388815
ACH-000856,-0.10806841606167422
ACH-000858,-0.6664569869711342
ACH-000859,-0.1853849436950133
ACH-000861,-0.28601196850326244
ACH-000862,-0.5546647111243752
ACH-000865,-0.23402374895614397
ACH-000866,-0.32199230371900034
ACH-000867,-0.15598954799977874
ACH-000869,-0.11064320716286616
ACH-000872,-0.0758896076785784
ACH-000873,-0.015318441961585575
ACH-000876,-0.6606368335079879
ACH-000878,-0.2082516582119887
ACH-000880,-0.14317210834660002
ACH-000881,-0.1844960569545446
ACH-000882,-0.1822158898637101
ACH-000884,-0.22144298631009898
ACH-000885,-0.7019165111956847
ACH-000887,-0.3266891707040627
ACH-000889,-0.3298118323303349
ACH-000896,-0.20708415038186906
ACH-000898,-0.4675668619934534
ACH-000900,-0.2405159212705805
ACH-000901,-0.1654350335718374
ACH-000905,-0.3737157254162386
ACH-000906,-0.34093754475896115
ACH-000907,-0.2746222701111851
ACH-000910,-0.7280462806862358
ACH-000911,-0.34386471484127
ACH-000912,-0.07088378902122427
ACH-000913,-0.2260208338714281
ACH-000915,-0.5727494161260147
ACH-000916,-0.0195345494214291
ACH-000917,-0.21224404056697746
ACH-000920,-0.1953101472630976
ACH-000921,-0.3110284715956048
ACH-000924,-0.3869654404779129
ACH-000926,-0.3341295427937884
ACH-000928,-0.7056400217124743
ACH-000929,-0.4182141483208761
ACH-000932,-0.16953443273100127
ACH-000935,-0.3479065085315132
ACH-000936,-0.3717760093677322
ACH-000937,-0.1789419407956895
ACH-000938,-0.3078803071191272
ACH-000939,-0.4909465409613084
ACH-000941,-0.2635257902436287
ACH-000943,-0.7532344547563735
ACH-000946,-0.3037925093133342
ACH-000947,-0.7650716115875695
ACH-000948,-0.5019514545948752
ACH-000950,-0.14317483796904382
ACH-000953,-0.11832401244184045
ACH-000954,-0.14393234698746235
ACH-000957,-0.5685410690542161
ACH-000958,-0.12606237351362198
ACH-000960,-0.1331241672022481
ACH-000963,-0.3947835520700085
ACH-000968,-0.4799412548858681
ACH-000969,-0.677010485447526
ACH-000972,-0.05748406149178083
ACH-000973,-0.14093831651204214
ACH-000974,-0.19545368799582893
ACH-000978,-0.4483402045997908
ACH-000984,-0.25728650785081697
ACH-000986,-0.15379776047067062
ACH-000988,-0.0783208931982471
ACH-000993,0.17979688168261215
ACH-000994,-0.756922124061763
ACH-000996,-0.023538917341721786
ACH-001001,-0.4991312268269824
ACH-001020,0.2932070273652472
ACH-001028,-0.29163513736877905
ACH-001031,-0.25632139506017865
ACH-001038,-0.483260180905601
ACH-001048,-0.2874694532842574
ACH-001050,-0.0952767030415452
ACH-001053,-0.11423763853187108
ACH-001054,-0.20733247944830355
ACH-001061,-0.21797199503400072
ACH-001067,-0.1697113864952587
ACH-001075,-0.2333018678404125
ACH-001096,-0.4479366528344723
ACH-001111,0.00913942394178799
ACH-001119,-0.2564057565662634
ACH-001128,-0.11004803595872427
ACH-001134,-0.1945432567036218
ACH-001151,-0.12366830933023205
ACH-001163,-0.15471610037191025
ACH-001164,-0.2647118953484973
ACH-001183,-0.1897723367130711
ACH-001192,-0.3527809190534639
ACH-001193,-0.11044962964357576
ACH-001196,-0.18867558662570344
ACH-001197,0.043515488992972085
ACH-001205,-0.08941331872078243
ACH-001211,-0.20293816222027855
ACH-001212,-0.24659085652457285
ACH-001228,-0.3165026142620102
ACH-001232,-0.15752891332361835
ACH-001239,-0.29649210520628483
ACH-001270,-0.15113184216317466
ACH-001274,-0.06537254083337066
ACH-001275,-0.522818196725824
ACH-001277,-0.3625908882165213
ACH-001278,-0.6094530923108115
ACH-001280,-0.0008031412935184626
ACH-001283,-0.4905078356587825
ACH-001289,-0.13954553460059288
ACH-001300,-0.3780572276225467
ACH-001301,-0.17725632454465987
ACH-001302,-0.06433479374641013
ACH-001306,-0.14047674893791168
ACH-001318,-0.4484411256699872
ACH-001322,-0.12491305905888968
ACH-001328,-0.1800010864772885
ACH-001332,-0.08941626392765455
ACH-001336,-0.2315814775371305
ACH-001346,-0.18873981157504705
ACH-001353,0.042693856645496187
ACH-001354,-0.18781446117305334
ACH-001367,-0.4272320956262741
ACH-001368,-0.17966632867573631
ACH-001374,0.23744324425819166
ACH-001377,-0.3241170832572993
ACH-001380,-0.424087166880264
ACH-001391,-0.17149765858014307
ACH-001408,-0.009586737560117384
ACH-001430,-0.34611633948528936
ACH-001431,-0.13053982000744352
ACH-001450,-0.3194529107176062
ACH-001496,-0.2258451856087141
ACH-001500,-0.5372360701413119
ACH-001523,-0.3622792363776229
ACH-001532,-0.3340962998295907
ACH-001550,-0.4482973301541619
ACH-001552,-0.3122302733664669
ACH-001554,-0.30056350898314393
ACH-001654,-0.17765483917806052
ACH-001735,-0.03378738276715392
ACH-001736,-0.09583557857753583
ACH-001737,-0.4445291686880477
ACH-001740,-0.14608651038785214
ACH-001745,-0.1612142299530492
ACH-001765,-0.17059668959154212
