,SPATA31A3 (727830)
ACH-000004,0.0775186493920121
ACH-000005,0.13409495928625648
ACH-000007,0.03442073713896773
ACH-000009,0.05734177158430175
ACH-000011,0.068843768584794
ACH-000012,0.15044266921539848
ACH-000013,0.04964957336993656
ACH-000014,-0.08256190528148409
ACH-000015,-0.1514353764538014
ACH-000017,0.1342715506598185
ACH-000018,0.1083153004267238
ACH-000019,0.1425175671313782
ACH-000021,-0.05181327837050858
ACH-000022,0.18226071167726413
ACH-000025,-0.08278463825474898
ACH-000028,0.14097737682131578
ACH-000030,0.10501785497279807
ACH-000035,0.12448397610315122
ACH-000036,0.044703066601600006
ACH-000037,-0.012980160042210236
ACH-000039,0.3177923450833743
ACH-000040,0.0499871369003988
ACH-000041,-0.039367419207032066
ACH-000042,0.09993182348888552
ACH-000045,0.2612597622132268
ACH-000047,-0.041530065508388087
ACH-000052,-0.09176230168542722
ACH-000053,0.18027452765654045
ACH-000054,0.05545966102502757
ACH-000055,0.20828847446962573
ACH-000060,0.15796194234250438
ACH-000067,0.3340322535445467
ACH-000070,-0.031272617316240856
ACH-000075,0.24890298240941566
ACH-000078,0.22506092678643855
ACH-000082,0.03641463807922881
ACH-000085,-0.10694057319886408
ACH-000086,0.11702668267551646
ACH-000087,-0.15840842910009229
ACH-000092,-0.016191587245599066
ACH-000095,0.16235706758770088
ACH-000097,-0.06898101870873191
ACH-000098,0.13052495642028605
ACH-000099,0.1471407074218963
ACH-000108,0.09061594614789177
ACH-000113,0.20078719575607
ACH-000116,0.08717764440978851
ACH-000118,0.033791844268296414
ACH-000120,0.0937628281956814
ACH-000123,0.023663301516160383
ACH-000127,0.023160985180504183
ACH-000128,-0.014956877869655771
ACH-000132,0.055493587806988605
ACH-000133,-0.07362156087334493
ACH-000137,0.06962961303438257
ACH-000138,-0.1877814988440596
ACH-000142,0.15787244467538772
ACH-000143,0.06985179399776427
ACH-000146,0.01456028684527859
ACH-000148,0.012541606232228593
ACH-000150,-0.029116198914353162
ACH-000152,0.07171855468658139
ACH-000153,0.18803584350671998
ACH-000159,-0.05306150563872788
ACH-000160,0.13010853709775322
ACH-000163,-0.061435015177862
ACH-000167,0.305318817556598
ACH-000168,0.08436433186412359
