,CCBL1 (883)
ACH-000004,-0.10524156461344387
ACH-000005,-0.17198363608639536
ACH-000007,-0.12226860351910525
ACH-000009,-0.14691031048207054
ACH-000011,-0.09080252420058668
ACH-000012,-0.023699108587381282
ACH-000013,-0.189954719465722
ACH-000014,-0.06877724826945372
ACH-000015,-0.2321911423806301
ACH-000017,-0.007974705138623205
ACH-000018,-0.1414541346701395
ACH-000019,-0.033718852030560284
ACH-000021,-0.15603220674637788
ACH-000022,-0.14451693303060348
ACH-000025,0.027420019060874084
ACH-000028,0.03081080083586925
ACH-000030,-0.002399973039406405
ACH-000035,-0.048072415572840435
ACH-000036,-0.06192903897014359
ACH-000037,-0.029549078116068706
ACH-000039,0.034224502372259616
ACH-000040,-0.034317876579200296
ACH-000041,-0.1725869416500087
ACH-000042,-0.15772611799419445
ACH-000045,0.012411886669461015
ACH-000047,0.04345571589767466
ACH-000052,-0.07233066248628639
ACH-000053,0.05051531659710557
ACH-000054,-0.0003791411676012852
ACH-000055,-0.12102965853824955
ACH-000060,-0.05960598547893614
ACH-000067,-0.017772238989698624
ACH-000070,0.25084395498222395
ACH-000075,-0.2254873159329152
ACH-000078,-0.083597472291429
ACH-000082,-0.002632294258034652
ACH-000085,-0.2282100684741719
ACH-000086,-0.059924832449884065
ACH-000087,-0.5324370361011949
ACH-000092,-0.03268981853770018
ACH-000095,-0.06584938344857573
ACH-000097,0.05507874119984494
ACH-000098,0.05844114815195778
ACH-000099,-0.1272671197143793
ACH-000108,-0.13109956195893735
ACH-000113,-0.026175066328104696
ACH-000116,0.04510893386096797
ACH-000118,-0.10876650461946714
ACH-000120,0.029695599707626138
ACH-000123,-0.0524465017786766
ACH-000127,-0.05386109846581598
ACH-000128,-0.06499602088670534
ACH-000132,0.032163636948655004
ACH-000133,-0.1107161345550892
ACH-000137,0.12907653216025566
ACH-000138,-0.04832396140263575
ACH-000142,-0.21049804099707026
ACH-000143,-0.09394472760489912
ACH-000146,0.07609837845850374
ACH-000148,-0.18340645582490564
ACH-000150,-0.12417149721921013
ACH-000152,-0.02257869280244713
ACH-000153,0.17487199698025882
ACH-000159,-0.057855621835088425
ACH-000160,0.3492002954005676
ACH-000163,0.021809795201100917
ACH-000167,0.5132601925354296
ACH-000168,-0.2393354320270036
ACH-000169,-0.16378501500218848
ACH-000178,-0.058362938986979314
ACH-000183,-0.1430815073979552
ACH-000188,-0.15922385237423414
ACH-000189,0.04068651660368775
ACH-000190,0.3082672864556504
ACH-000198,-0.07927881962171167
ACH-000203,0.4116392960872377
ACH-000204,0.041598454258068095
ACH-000206,-0.053364448229512
ACH-000207,-0.2277001840182447
ACH-000208,-0.1805265429021006
ACH-000210,0.015127847363923029
ACH-000211,-0.030385186815792067
ACH-000215,-0.04363106679864095
ACH-000221,0.02005553552447266
ACH-000222,-0.09484624921394133
ACH-000223,-0.029025037952653675
ACH-000226,0.05910840870334795
ACH-000227,-0.08522744260097734
ACH-000228,-0.07162391266225299
ACH-000231,-0.023756902828262202
ACH-000232,-0.011133191888541184
ACH-000233,-0.07409848930568629
ACH-000234,0.028406613402444762
ACH-000235,-0.0031695815640662467
ACH-000237,-0.15006231965563915
ACH-000238,0.0007642963731617735
ACH-000242,-0.19024650607246624
ACH-000243,0.022562033569607103
ACH-000244,-0.0932933136722842
ACH-000246,-0.13053595634249626
ACH-000248,-0.057244873442714124
ACH-000250,-0.16303680448742675
ACH-000251,-0.042094194373311584
ACH-000252,0.09378677467825712
ACH-000253,-0.0632317718031259
ACH-000255,-0.1465988120814616
ACH-000256,0.09814155360852443
ACH-000257,-0.014430448007133471
ACH-000258,-0.018483495481148682
ACH-000259,-0.028361049229256294
ACH-000260,-0.045596742173151815
ACH-000261,-0.032222258418770494
ACH-000262,-0.09074640500906456
ACH-000263,-0.12105723190012566
ACH-000264,-0.11961401523148557
ACH-000265,-0.05646212671899305
ACH-000266,-0.03989085636880444
ACH-000272,-0.009963133444653828
ACH-000274,-0.09701184790649163
ACH-000277,-0.12577847059183206
ACH-000278,-0.06094491852800577
ACH-000279,0.0069457243893044545
ACH-000280,-0.1429017194439916
ACH-000281,-0.225883354292578
ACH-000288,0.12292954328066995
ACH-000291,0.08036961331916351
ACH-000293,0.058114162898974336
ACH-000294,0.24773930337596065
ACH-000295,-0.31274855160420345
ACH-000296,0.015957192773279394
ACH-000302,0.016344937652498254
ACH-000304,-0.08587428618713673
ACH-000307,-0.019765292650291942
ACH-000308,-0.030204748073084375
ACH-000310,-0.03865206281984704
ACH-000311,0.02366037960835376
ACH-000312,-0.03685636406348837
ACH-000315,-0.12121114855080267
ACH-000316,-0.1345238761294448
ACH-000317,0.04727063115813361
ACH-000318,-0.15413742208043546
ACH-000319,-0.09459846777945707
ACH-000320,0.005593506469513865
ACH-000322,0.06331979550189341
ACH-000323,-0.060327398784822635
ACH-000324,-0.1860976280349398
ACH-000329,-0.014213905079306791
ACH-000330,0.009226753536355268
ACH-000331,-0.012260375796474396
ACH-000332,-0.08848173075591885
ACH-000334,-0.051891518482304014
ACH-000335,-0.07393829356282405
ACH-000336,-0.2247426315664233
ACH-000337,-0.2211976860410468
ACH-000338,-0.1926785680971872
ACH-000339,-0.08041658953796303
ACH-000341,0.04245230409226188
ACH-000348,0.0849258994297861
ACH-000350,0.013092018465093024
ACH-000352,0.009608005593390666
ACH-000356,0.03796054328494634
ACH-000361,0.14502550006958806
ACH-000362,0.08514058691216721
ACH-000363,-0.03707140865905808
ACH-000364,0.06266536708752803
ACH-000365,-0.1095650183065903
ACH-000366,-0.20234510085669533
ACH-000368,-0.0760688475931072
ACH-000374,0.013816553375316657
ACH-000375,0.039138036432440015
ACH-000376,0.009232211269765592
ACH-000381,-0.054385212478886
ACH-000383,-0.03615224471014898
ACH-000387,-0.008538445341403427
ACH-000389,-0.1530367248109861
ACH-000390,0.01781753465970393
ACH-000393,-0.20929601037191448
ACH-000395,-0.08246644818995605
ACH-000396,0.13308237859411726
ACH-000397,-0.006217185014660746
ACH-000401,-0.12121329855795937
ACH-000402,0.13986996204581764
ACH-000403,-0.029583496199961583
ACH-000404,0.07477451247150968
ACH-000406,-0.032285442208153416
ACH-000407,-0.12871617951130904
ACH-000408,0.011923553461938016
ACH-000410,-0.020427836775044873
ACH-000411,0.07796444073616349
ACH-000414,-0.08795851904588997
ACH-000415,-0.08237983014641997
ACH-000416,-0.1131793719927114
ACH-000420,-0.061833565433249735
ACH-000421,0.08119867913877839
ACH-000424,0.030956527101615894
ACH-000425,-0.013452314654977196
ACH-000426,0.15047995644155768
ACH-000427,-0.15913773428245268
ACH-000433,-0.006934211470693121
ACH-000435,-0.3292945401171113
ACH-000436,0.041510637974173085
ACH-000444,-0.13350362499453694
ACH-000445,-0.1867622267974448
ACH-000448,-0.09804728125499823
ACH-000450,-0.11712247950147135
ACH-000452,-0.009612386336999963
ACH-000454,-0.07369061931077668
ACH-000458,-0.20063882490772125
ACH-000459,0.15081286268113364
ACH-000460,-0.025058735727627127
ACH-000461,-0.053663462280273216
ACH-000463,-0.0412062801582244
ACH-000464,-0.07731250940678104
ACH-000466,-0.0708102580217112
ACH-000467,-0.02633663342572273
ACH-000468,-0.022022953553301108
ACH-000469,-0.06884671986003874
ACH-000470,-0.07044740300596435
ACH-000471,-0.1087644396854524
ACH-000472,-0.05784027803010409
ACH-000473,-0.08297154027210868
ACH-000475,-0.05228875056698353
ACH-000476,0.041246912266236085
ACH-000477,-0.06174486090178553
ACH-000479,0.0014332824957290346
ACH-000480,0.07901886885856843
ACH-000481,0.009694086005052628
ACH-000483,-0.09665155412280996
ACH-000484,0.06993446344941008
ACH-000485,0.11051237476867376
ACH-000486,-0.03920848756483731
ACH-000487,-0.04249130305141589
ACH-000488,-0.2795790724553055
ACH-000490,-0.12720777556177426
ACH-000491,0.07267437843810236
ACH-000495,0.06653598167402583
ACH-000496,0.13380313661786106
ACH-000499,0.045147050058028916
ACH-000500,0.09725866309648737
ACH-000502,-0.04298161112223186
ACH-000503,-0.03296661461008068
ACH-000505,-0.05506970198456521
ACH-000507,-0.2170820339471987
ACH-000510,-0.006261797179557615
ACH-000511,0.03808626695914295
ACH-000512,-0.18228469559068225
ACH-000516,-0.022046379996182097
ACH-000517,-0.012232473996344908
ACH-000518,-0.12042106361691787
ACH-000520,-0.12015784410057898
ACH-000521,-0.17580920772223693
ACH-000522,0.07808690718036658
ACH-000524,-0.06136789167136144
ACH-000527,-0.13917089196472418
ACH-000528,-0.03638350431691498
ACH-000537,-0.15981334853575405
ACH-000541,-0.03048028463871674
ACH-000542,-0.11580982758839554
ACH-000544,-0.02034456078551878
ACH-000545,-0.08715901605156645
ACH-000547,-0.10698151405423167
ACH-000548,-0.11247551770074292
ACH-000549,-0.0911555216709425
ACH-000550,-0.012458990819956377
ACH-000552,-0.1456875760370743
ACH-000556,-0.11773951384140817
ACH-000557,0.05017825859599046
ACH-000569,-0.005855803257573627
ACH-000570,-0.12941574774997952
ACH-000571,-0.07723200382311374
ACH-000573,0.09321650667368332
ACH-000576,-0.07165279076312499
ACH-000579,-0.1327027744427291
ACH-000580,0.09544562441869603
ACH-000584,-0.019133856334319303
ACH-000585,-0.05902171281581092
ACH-000588,-0.2272703429940505
ACH-000589,-0.09790840646416653
ACH-000591,-0.04853018845589089
ACH-000593,-0.062458875860647176
ACH-000600,-0.043410612904888936
ACH-000601,-0.06321147880993419
ACH-000605,-0.04727873892840539
ACH-000606,0.00717770762111182
ACH-000608,-0.11175968725617057
ACH-000614,-0.023231646656938325
ACH-000616,-0.031233459918109618
ACH-000618,-0.1923341982552095
ACH-000619,0.07081212806361244
ACH-000620,-0.018726382873027383
ACH-000621,-0.10972005028778853
ACH-000622,-0.13009284152932926
ACH-000623,0.06193802808339197
ACH-000624,0.0036944005319063883
ACH-000627,-0.01601032394953952
ACH-000630,-0.04576541017290674
ACH-000631,-0.10677514605697504
ACH-000632,0.03695489299087009
ACH-000633,0.06930498080946848
ACH-000637,-0.17991316078356573
ACH-000638,-0.10140301547715733
ACH-000646,-0.009528470186908531
ACH-000647,-0.001877613449290287
ACH-000648,-0.09944372618998204
ACH-000649,0.005411017149952681
ACH-000651,-0.12458398063010735
ACH-000652,-0.27873953152550746
ACH-000653,-0.07809150197844489
ACH-000657,-0.00977157567907587
ACH-000658,-0.20645375961903087
ACH-000661,-0.03231172283885566
ACH-000662,0.10881254196273993
ACH-000663,-0.047879583544987024
ACH-000665,-0.04640374838006309
ACH-000671,-0.10690378415715644
ACH-000672,-0.3688068140841228
ACH-000673,-0.0007698572521808872
ACH-000676,-0.15414830266070925
ACH-000677,-0.041364031941333465
ACH-000681,-0.11376799806925834
ACH-000683,-0.07195348724418005
ACH-000684,0.04692437569468205
ACH-000688,-0.12507772646238755
ACH-000693,-0.02912066778652292
ACH-000694,-0.08058321464974673
ACH-000695,0.2889182749959153
ACH-000696,-0.05405437341377285
ACH-000697,-0.2484997383857364
ACH-000699,0.006668959951907022
ACH-000701,0.0006140178527853928
ACH-000706,-0.012243534670328605
ACH-000711,-0.022798258461725528
ACH-000713,-0.06834486578508828
ACH-000714,-0.14495170811104846
ACH-000718,-0.045022932514866665
ACH-000720,-0.13862781713864356
ACH-000721,-0.1232553789883181
ACH-000724,-0.011765186500816179
ACH-000725,0.016290795399638614
ACH-000732,-0.1323089085962848
ACH-000734,0.018728802145833768
ACH-000735,0.0511069275280212
ACH-000736,-0.008988784791379784
ACH-000738,-0.15353544091937174
ACH-000746,-0.023524609880649118
ACH-000747,-0.0925051011155641
ACH-000748,-0.08048548343886376
ACH-000753,-0.09053838952870008
ACH-000756,-0.01015609481023435
ACH-000757,-0.19816972603137986
ACH-000758,-0.14125378188270654
ACH-000760,-0.031126307363232776
ACH-000762,-0.007700453741590891
ACH-000763,-0.0234212047935422
ACH-000764,-0.11176154053962704
ACH-000765,-0.16833022498079858
ACH-000766,-0.057449458077038225
ACH-000767,-0.11083283843637497
ACH-000768,-0.07597525693795842
ACH-000769,0.05350559691573866
ACH-000770,-0.05555672043843319
ACH-000771,-0.1334671330640238
ACH-000773,0.07279744297930209
ACH-000776,-0.1340032596097692
ACH-000777,-0.0989204150001807
ACH-000778,0.059442015838556565
ACH-000781,-0.10578810173091213
ACH-000782,-0.019811479096153904
ACH-000783,-0.08322090221677754
ACH-000784,-0.013215471728935778
ACH-000785,-0.03373031572097578
ACH-000787,0.006944258917708167
ACH-000788,-0.06927379546738564
ACH-000791,-0.13151387585081462
ACH-000792,0.06520266937500536
ACH-000794,-0.16607690152505702
ACH-000796,-0.11638366421521648
ACH-000798,-0.11198151384896264
ACH-000799,-0.06062383430905726
ACH-000800,-0.034881532461921536
ACH-000802,0.027303959618383392
ACH-000804,0.10134676043573686
ACH-000805,0.04716197441239673
ACH-000809,-0.1364214316697302
ACH-000810,0.1549403086429358
ACH-000811,0.03324347929960045
ACH-000817,-0.048257253222919176
ACH-000819,-0.1741583073458121
ACH-000820,-0.10465203059771708
ACH-000821,-0.1779390167946347
ACH-000822,-0.03920831958638684
ACH-000823,-0.02273264748975717
ACH-000824,-0.034234745662908524
ACH-000827,0.00039156364419950314
ACH-000829,-0.014089304556829128
ACH-000831,-0.14626479100456646
ACH-000832,-0.16425519496944554
ACH-000833,0.04290073229182665
ACH-000834,-0.130455713874053
ACH-000835,-0.12856158799243705
ACH-000836,0.2928777350251784
ACH-000837,-0.01780458973203569
ACH-000838,0.04382934401400137
ACH-000839,-0.14699395042360033
ACH-000840,-0.27691186587211825
ACH-000841,-0.0372934467536612
ACH-000843,0.027862573926156167
ACH-000846,-0.05616970750043021
ACH-000847,-0.1863309193905905
ACH-000848,-0.22759394156315985
ACH-000849,-0.1431773946264165
ACH-000851,0.12561480654889678
ACH-000855,-0.03127757046501304
ACH-000856,-0.13235612529201515
ACH-000858,-0.06320880878492627
ACH-000859,-0.04928646464566671
ACH-000861,-0.002229006350603427
ACH-000862,-0.10990937447469352
ACH-000865,-0.16314553099750964
ACH-000866,0.003871944330151675
ACH-000867,0.007544062901647794
ACH-000869,0.0030086994256190657
ACH-000872,-0.1395451164993058
ACH-000873,-0.24388607266369075
ACH-000876,0.024395208791837437
ACH-000878,0.02070638921225831
ACH-000880,-0.21544252859671564
ACH-000881,0.02385952206557986
ACH-000882,0.06353289201763299
ACH-000884,0.0300870864753398
ACH-000885,0.0854195416024732
ACH-000887,-0.2082962021867458
ACH-000889,-0.028221591457501364
ACH-000896,-0.007544346216946758
ACH-000898,-0.11922703217773033
ACH-000900,-0.0913319527055078
ACH-000901,-0.02377223461904217
ACH-000905,-0.07745184358199024
ACH-000906,-0.06614498325374152
ACH-000907,0.11172807317220902
ACH-000910,0.004345768987066971
ACH-000911,-0.1197871188644213
ACH-000912,-0.02710688162331329
ACH-000913,-0.18428799293925635
ACH-000915,0.038808263834937774
ACH-000916,-0.0014286124762135787
ACH-000917,0.04952952249304327
ACH-000920,-0.1024550967059357
ACH-000921,-0.1008886480218372
ACH-000924,0.08676883049105939
ACH-000926,-0.0062161711791692
ACH-000928,-0.3447800696840198
ACH-000929,0.08018885913774336
ACH-000932,-0.2120571232065364
ACH-000935,0.06030564693934287
ACH-000936,-0.007816262986276705
ACH-000937,-0.08858709986823439
ACH-000938,-0.025827231695953183
ACH-000939,0.4453553388025129
ACH-000941,-0.08201451000645033
ACH-000943,-0.06810829111238477
ACH-000946,-0.11147845039444187
ACH-000947,-0.11926737538001984
ACH-000948,-0.08086924656373186
ACH-000950,-0.06641434227323073
ACH-000953,-0.03146448361307575
ACH-000954,-0.14089526056371626
ACH-000957,-0.1946648042673164
ACH-000958,0.06240222496489981
ACH-000960,0.011033266458612854
ACH-000963,0.07331143781437771
ACH-000968,-0.08961408183991948
ACH-000969,-0.13558058031597045
ACH-000972,-0.002926122409296641
ACH-000973,-0.026797546058124337
ACH-000974,0.07012132946696042
ACH-000978,0.0196528436329373
ACH-000984,-0.17862385468929276
ACH-000986,-0.05779239547538721
ACH-000988,-0.06018600316806458
ACH-000993,-0.12208254720074255
ACH-000994,-0.21593530566959654
ACH-000996,-0.17091933177181928
ACH-001001,0.00987005372538679
ACH-001020,0.2142391014005711
