,PCBD2 (84105)
ACH-000234,-0.13197591780796866
ACH-000235,-0.09326753521594544
ACH-000237,-0.03403451184320909
ACH-000238,-0.2365983059086272
ACH-000242,0.058418512206885265
ACH-000243,-0.18829570988422253
ACH-000244,-0.17165408759474035
ACH-000246,-0.200513573807077
ACH-000248,0.01921292425567827
ACH-000250,-0.009143780978186277
ACH-000251,-0.6260136744178767
ACH-000252,-0.14516514595790125
ACH-000253,-0.19397046165490334
ACH-000255,-0.11851959103121665
ACH-000256,-0.2098763686495614
ACH-000257,-0.2658832304530198
ACH-000258,-0.07083125265860639
ACH-000259,-0.0829485253926239
ACH-000260,-0.2318188192944203
ACH-000261,-0.12005328878175038
ACH-000262,-0.008925622978330881
ACH-000263,0.07509297172585981
ACH-000264,-0.2141507962050153
ACH-000265,-0.0017506904822628053
ACH-000266,-0.11394276857977745
ACH-000272,-0.14714379819109275
ACH-000274,-0.114230189013909
ACH-000277,-0.18357248061407191
ACH-000278,-0.05107791320869218
ACH-000279,-0.20822542243446732
ACH-000280,-0.18742027935596964
ACH-000281,0.09086302660546976
ACH-000288,-0.15038269319192374
ACH-000291,-0.08809907945804868
ACH-000293,-0.16426600618118511
ACH-000294,-0.15814528464002198
ACH-000295,-0.21747474973850264
ACH-000296,-0.3056106360327632
ACH-000302,-0.12960232536390418
ACH-000304,0.06090091029107445
ACH-000307,0.06377347728306315
ACH-000308,-0.13417407734703002
ACH-000310,-0.02607332239293033
ACH-000311,0.0704485568834758
ACH-000312,-0.014928943727594363
ACH-000315,-0.2469723837678356
ACH-000316,-0.19672288599184665
ACH-000317,-0.04139687367353954
ACH-000318,-0.0771054823945903
ACH-000319,-0.106748421214163
ACH-000320,-0.0075364041802578625
ACH-000322,-0.2221289246579501
ACH-000323,-0.2846705453222722
ACH-000324,-0.11076712801969167
ACH-000329,-0.11561217692905446
ACH-000330,-0.15602117857230835
ACH-000331,-0.09859494405569118
ACH-000332,-0.13094560244753553
ACH-000334,-0.20734832466214054
ACH-000335,0.06108753869086909
ACH-000336,-0.22663190778125605
ACH-000337,-0.11388489291549707
ACH-000338,-0.957111780248626
ACH-000339,-0.2287499784067079
ACH-000341,-0.3048580970849218
ACH-000348,-0.1566455890461582
ACH-000350,-0.10634260523432193
ACH-000352,-0.16874045379147526
ACH-000356,-0.23129920999294185
ACH-000361,-0.046466124876322484
ACH-000362,-0.1581849452322132
ACH-000363,-0.07420832854249422
ACH-000364,-0.0505647720511566
ACH-000365,-0.022727597457783938
ACH-000366,-0.10267426359031236
ACH-000368,-0.2108463832043812
ACH-000374,-0.03153774269917327
ACH-000375,-0.08282530129153279
ACH-000376,-0.19481894581090325
ACH-000381,-0.18643226701235896
ACH-000383,-0.11085189242607403
ACH-000387,0.018324540922215398
ACH-000389,-0.26966263845063626
ACH-000390,-0.09252879644084858
ACH-000393,-0.11914348841780398
ACH-000395,-0.17676324412202374
ACH-000396,-0.2244761560087073
ACH-000397,-0.3216148566372339
ACH-000401,-0.22766953672854795
ACH-000402,0.19412478687324372
ACH-000403,-0.0681083021548509
ACH-000404,-0.1540047412339036
ACH-000406,-0.10938148283411532
ACH-000407,-0.06632352204904915
ACH-000408,-0.1168914758265576
ACH-000410,-0.08638139280963499
ACH-000411,-0.13318181135644416
ACH-000414,-0.005703270509346096
ACH-000415,-0.12220941409428347
ACH-000416,-0.030649880863553025
ACH-000420,0.006182651675242006
ACH-000421,-0.06638978295078161
ACH-000424,-0.09570051267201256
ACH-000425,-0.16422115294884074
ACH-000426,-0.11206666339401826
ACH-000427,0.08399650307325197
ACH-000433,-0.1988424965835517
ACH-000435,-0.2089149130934423
ACH-000436,-0.14728621607724288
ACH-000444,-0.15746454277289346
ACH-000445,-0.2568823921732081
ACH-000448,0.07876503539754191
ACH-000450,0.015608850978338413
ACH-000452,-0.11010723300477374
ACH-000454,-0.1797046465375396
ACH-000458,-0.05673207422039162
ACH-000459,0.003523151904971553
ACH-000460,-0.10901048795716373
ACH-000461,-0.014620059520226375
ACH-000463,-0.1463786765607025
ACH-000464,-0.08093695885546623
ACH-000466,-0.1309750636012426
ACH-000467,-0.15308057299471833
ACH-000468,-0.1238066446692872
ACH-000469,-0.13097332080461915
ACH-000470,-0.2249680500939615
ACH-000471,-0.16137261475581208
ACH-000472,-0.08109900065891994
ACH-000473,-0.14765842999206671
ACH-000475,-0.07262946093575888
ACH-000476,-0.2343633591178525
ACH-000477,-0.1535634684592926
ACH-000479,-0.3678380521217288
ACH-000480,-0.054340983388978664
ACH-000481,-0.1060751588812471
ACH-000483,-0.06777550302995082
ACH-000484,-0.06474467358128833
ACH-000485,-0.07154218285144892
ACH-000486,-0.08269791886008103
ACH-000487,-0.1451923307936125
ACH-000488,-0.14288542598127696
ACH-000490,-0.12888224538763252
ACH-000491,-0.054602725638145035
ACH-000495,-0.14919959315572587
ACH-000496,-0.04320747355249345
ACH-000499,-0.07453473910481231
ACH-000500,0.1836169010266395
ACH-000502,-0.02985187260272238
ACH-000503,-0.2811313547022113
ACH-000505,-0.05748993297247267
ACH-000507,-0.22203673553209693
ACH-000510,-0.07843210114988905
ACH-000511,-0.22028948900198034
ACH-000512,0.0965878942592695
ACH-000516,-0.06917514162348852
ACH-000517,-0.11955924887200685
ACH-000518,-0.0576463937760347
ACH-000520,-0.08229401184865895
ACH-000521,0.006836893421347336
ACH-000522,-0.12838287943435192
ACH-000524,-0.059979852846903686
ACH-000527,-0.11458880703470907
ACH-000528,-0.1451596482488666
ACH-000537,-0.09525321097195584
ACH-000541,-0.04064744999216272
ACH-000542,-0.19804781548991385
ACH-000544,-0.25956622238113564
ACH-000545,-0.10146811231154593
ACH-000547,-0.3715259671631622
ACH-000548,-0.034850014537152835
ACH-000549,0.07765565463498456
ACH-000550,-0.15692166427056686
ACH-000552,-0.14544346672444347
ACH-000556,-0.08622915676087946
ACH-000557,-0.13121073572392422
ACH-000569,-0.2090505617757116
ACH-000570,-0.11213488984519558
ACH-000571,-0.1375323245162243
ACH-000573,-0.12411929123612422
ACH-000576,0.020737444302388063
ACH-000579,0.084830333463156
ACH-000580,-0.14827865311840085
ACH-000584,0.010442837869324342
ACH-000585,-0.1894965475958673
ACH-000588,-0.11485053318907593
ACH-000589,-0.060478965377218585
ACH-000591,-0.07209707683117961
ACH-000593,-0.17465858772747755
ACH-000600,0.04553620041076454
ACH-000601,-0.22037190736291168
ACH-000605,-0.04167166110790912
ACH-000606,-0.18031734406484687
ACH-000608,-0.0808806526057177
ACH-000614,-0.1378090542263959
ACH-000616,-0.10762766558142686
ACH-000618,-0.11252909308394801
ACH-000619,-0.21858462620831196
ACH-000620,-0.06559824903304542
ACH-000621,-0.08587548436406436
ACH-000622,-0.051260836165533986
ACH-000623,-0.01309186752819516
ACH-000624,-0.12229584118683658
ACH-000627,-0.1134683718129218
ACH-000630,-0.16302175961354365
ACH-000631,0.03741350386186094
ACH-000632,-0.07157964815289627
ACH-000633,-0.05719130638626967
ACH-000637,0.05811163212131563
ACH-000638,-0.03283548321323867
ACH-000646,-0.1964637079206952
ACH-000647,-0.07688421245780845
ACH-000648,-0.20700788953075794
ACH-000649,-0.08256403741189756
ACH-000651,-0.09877625096312913
ACH-000652,-0.09637769594362472
ACH-000653,-0.057904126490394635
ACH-000657,-0.12113596355816884
ACH-000658,-0.20744659144973124
ACH-000661,-0.253323855378614
ACH-000662,-0.5859193720454995
ACH-000663,0.018549131904024657
ACH-000665,-0.09349840489898396
ACH-000671,-0.04482115594265698
ACH-000672,-0.4344155904955046
ACH-000673,-0.1994209155471243
ACH-000676,-0.10776333679143923
ACH-000677,-0.0019712069272182155
ACH-000681,0.03010387124655312
ACH-000683,-0.0413052565364343
ACH-000684,0.05137144663450226
ACH-000688,-0.0842416126214804
ACH-000693,-0.12018455549834375
ACH-000694,-0.04998203663256154
ACH-000695,-0.23562415460031005
ACH-000696,-0.10234677269143927
ACH-000697,-0.12611343563687394
ACH-000699,-0.13026807544614058
ACH-000701,-0.24180118553579394
ACH-000706,-0.06779322530149356
ACH-000711,-0.10315554254147946
ACH-000713,-0.09993658168264877
ACH-000714,-0.12482255310464205
ACH-000718,-0.08244575621407635
ACH-000720,-0.07382767525079176
ACH-000721,-0.302340927769722
ACH-000724,0.029322367335784163
ACH-000725,-0.08030896362842174
ACH-000732,-0.15359590211633398
ACH-000734,-0.061574212248308925
ACH-000735,-0.1622524574406785
ACH-000736,-0.15303376692537396
ACH-000738,-0.14679437779378748
ACH-000746,-0.14765159670468386
ACH-000747,-0.019666784677237537
ACH-000748,-0.2086214705057748
ACH-000753,-0.17292205116977755
ACH-000756,-0.30280353971509016
ACH-000757,0.03699115571353741
ACH-000758,-0.11727335930390205
ACH-000760,-0.09541728914449256
ACH-000762,-0.03213652007471729
ACH-000763,-0.19567437683317904
ACH-000764,0.0862441997629326
ACH-000765,-0.10252745212179867
ACH-000766,-0.09498751572885457
ACH-000767,-0.1507442229611519
ACH-000768,-0.14100928279375072
ACH-000769,0.016918341789572418
ACH-000770,-0.20757479594767134
ACH-000771,-0.15038076391593727
ACH-000773,-0.15890595259995813
ACH-000776,0.018898171638093767
ACH-000777,-0.08658157218455269
ACH-000778,-0.12337499903313058
ACH-000781,-0.14858050323552152
ACH-000782,-0.06920528934735548
ACH-000783,-0.06875915940681848
ACH-000784,-0.11228033657511706
ACH-000785,-0.05199294173654475
ACH-000787,-0.06526572966406713
ACH-000788,-0.16491997013018245
ACH-000791,-0.15965071731853853
ACH-000792,-0.18958626378119864
ACH-000794,-0.15842378574021765
ACH-000796,-0.13945522869355495
ACH-000798,-0.22002442876359468
ACH-000799,-0.19939782322434635
ACH-000800,0.10103145489841482
ACH-000802,-0.10769222586779154
ACH-000804,-0.07554665583170007
ACH-000805,-0.09636950594124173
ACH-000809,-0.13052583089436687
ACH-000810,-0.009656515867358122
ACH-000811,-0.11861682661547207
ACH-000817,0.0686663974579276
ACH-000819,-0.1387722770647043
ACH-000820,-0.1582640797818462
ACH-000821,-0.13121793351949096
ACH-000822,-0.13009405867655016
ACH-000823,-0.033013447686014566
ACH-000824,-0.09114304177780963
ACH-000827,-0.040898525594948235
ACH-000829,0.04621928759693655
ACH-000831,0.059176879565838426
ACH-000832,-0.2147212321602546
ACH-000833,-0.3913316184695989
ACH-000834,-0.06154307897375656
ACH-000835,-0.1357422723512527
ACH-000836,-0.13570167416385345
ACH-000837,-0.14833683275460732
ACH-000838,0.07668454486398843
ACH-000839,-0.2484676303257856
ACH-000840,-0.12787633103257992
ACH-000841,-0.19377464704174246
ACH-000843,-0.0454914148045379
ACH-000846,-0.10326986111562417
ACH-000847,0.10480657729822516
ACH-000848,-0.16930414000736935
ACH-000849,-0.004942495123468949
ACH-000851,-0.23663419533775756
ACH-000855,-0.17982158279020702
ACH-000856,-0.26749515614058217
ACH-000858,-0.17378742087459365
ACH-000859,-0.12816400213462528
ACH-000861,-0.10196475361415228
ACH-000862,-0.2230195966892853
ACH-000865,-0.013912531525253636
ACH-000866,-0.1453352973077509
ACH-000867,-0.10842005799404812
ACH-000869,-0.1088538322885174
ACH-000872,-0.16955405019052122
ACH-000873,-0.17734577151502992
ACH-000876,-0.1472254337971043
ACH-000878,-0.1949555087355309
ACH-000880,-0.08050052367081735
ACH-000881,-0.06322914094773853
ACH-000882,-0.055335191405689856
ACH-000884,-0.08850981077462661
ACH-000885,-0.20060456858611497
ACH-000887,-0.03956111611251489
ACH-000889,-0.01979679418152756
ACH-000896,0.012649242898140121
ACH-000898,-0.2151979171571559
ACH-000900,-0.13634709751530044
ACH-000901,-0.12742503634064398
ACH-000905,-0.13241617827723567
ACH-000906,-0.12305122729437568
ACH-000907,-0.1110229408942463
ACH-000910,0.0016366441507871144
ACH-000911,0.01002074269399462
ACH-000912,-0.08898290802079865
ACH-000913,-0.18699746264680836
ACH-000915,-0.16148677646116885
ACH-000916,-0.24493473865542545
ACH-000917,-0.09799398889177544
ACH-000920,0.02610928170684546
ACH-000921,-0.15307715378383696
ACH-000924,-0.07763143481036335
ACH-000926,-0.2375518921709628
ACH-000928,-0.19599018434989232
ACH-000929,0.004795950989112129
ACH-000932,-0.1230384643310171
ACH-000935,-0.18061830129787476
ACH-000936,-0.049147777694085
ACH-000937,-0.08634044693895902
ACH-000938,-0.050737861459309336
ACH-000939,-0.07001238472291157
ACH-000941,-0.10302463879541032
ACH-000943,-0.1374399081721484
ACH-000946,-0.1918630001550328
ACH-000947,-0.15781533761423
ACH-000948,-0.0039633633433411655
ACH-000950,0.1639059435864098
ACH-000953,-0.11269148320419048
ACH-000954,-0.2923169477674168
ACH-000957,-0.09035067257052712
ACH-000958,-0.202328558023361
ACH-000960,-0.1323558290230821
ACH-000963,-0.1255275150613075
ACH-000968,-0.024446561230100892
ACH-000969,-0.2231515117532028
ACH-000972,-0.6739379373634823
ACH-000973,-0.0819358612424906
ACH-000974,-0.1476539229186433
ACH-000978,0.02082996884477379
ACH-000984,-0.2747998941408115
ACH-000986,-0.23013498463484236
ACH-000988,-0.02515658300626869
ACH-000993,0.13836458916572006
ACH-000994,-0.1644716143797964
ACH-000996,-0.21220055578864924
ACH-001001,-0.16569074119118068
ACH-001020,-0.024507591472030053
ACH-001028,-0.19512467978107054
ACH-001031,-0.16611453069320778
ACH-001038,-0.22009530300954566
ACH-001048,-0.08262800019711468
ACH-001050,-0.12128562152312562
ACH-001053,-0.006114156881287336
ACH-001054,-0.1384992092552002
ACH-001061,-0.09243694729071524
ACH-001067,-0.12150250392934185
ACH-001075,-0.12595595740321466
ACH-001096,-0.18627416757794835
ACH-001111,-0.31118767401415004
ACH-001119,0.0018357437502295047
ACH-001128,0.04234675994895702
ACH-001134,-0.16627597728689122
ACH-001151,-0.04033823295306612
ACH-001163,0.010286162121152385
ACH-001164,-0.025107789395204503
ACH-001183,0.030036345480932144
ACH-001192,-0.11785207315854992
ACH-001193,-0.2757912723337416
ACH-001196,-0.05256560080984506
ACH-001197,-0.18803310453806932
ACH-001205,-0.15360297430397948
ACH-001211,-0.3435355689787288
ACH-001212,0.07275669280176109
ACH-001228,-0.07824021262108384
ACH-001232,-0.2293387793023799
ACH-001239,-0.05550708404301127
ACH-001270,-0.2906921890904679
ACH-001274,-0.049183237103482345
ACH-001275,-0.15319859899074564
ACH-001277,-0.21684881776301596
ACH-001278,-0.02064160513085711
ACH-001280,-0.019629944672991232
ACH-001283,-0.10111967785747923
ACH-001289,-0.07721890736378187
ACH-001300,0.04297853500272139
ACH-001301,-0.10342602740782507
ACH-001302,0.05009352713904084
ACH-001306,-0.10886962641898762
ACH-001318,-0.04834455857925272
ACH-001322,0.4152669729804717
ACH-001328,-0.17503966969946794
ACH-001332,-0.25397322409600925
ACH-001336,-0.057676827463214266
ACH-001346,-0.26173978060790604
ACH-001353,-0.07178100677962139
ACH-001354,-0.2149239148064295
ACH-001367,0.009285923084190332
ACH-001368,-0.1099856628006209
ACH-001374,-0.2434129979149091
ACH-001377,-0.03235513200676414
ACH-001380,-0.17339213974780807
ACH-001391,-0.19808947636475616
ACH-001408,-0.3063508287301974
ACH-001430,-0.03498161744636783
ACH-001431,0.023952449208284918
ACH-001450,-0.11362736231899645
ACH-001496,-0.15647424141848595
ACH-001500,-0.24496172489126875
ACH-001523,-0.09119514413183634
ACH-001532,-0.057477794803155034
ACH-001550,-0.06511517391179977
ACH-001552,-0.21472404657070426
ACH-001554,0.03487770377325046
ACH-001654,-0.07836683369341771
ACH-001735,-0.11937994298301938
ACH-001736,-0.0973755767587573
ACH-001737,0.14049747579281152
ACH-001740,-0.10975591793975728
ACH-001745,-0.12181478131522652
ACH-001765,0.001697185024626665
