,TKT (7086)
ACH-000569,-0.035909869481245145
ACH-000570,-0.2908269409829993
ACH-000571,-0.5549247324911073
ACH-000573,-0.40367784317607225
ACH-000576,-0.5087300911917544
ACH-000579,-0.7089931307737977
ACH-000580,-0.6798458728743904
ACH-000584,-0.4530839841164366
ACH-000585,-0.5099480553343171
ACH-000588,-0.7122081983241403
ACH-000589,-0.5707949807921704
ACH-000591,-0.6076613954716178
ACH-000593,-0.9517383945503014
ACH-000600,-0.2689254378087029
ACH-000601,-0.7363418501459206
ACH-000605,-0.5397161127853493
ACH-000606,-0.3421663074643288
ACH-000608,-0.4716764374902425
ACH-000614,-0.9535315954309777
ACH-000616,-0.4813254973846789
ACH-000618,-1.0329273100402914
ACH-000619,-1.195473122534632
ACH-000620,-0.4537928172469812
ACH-000621,-0.3344603081081849
ACH-000622,-0.2935469530197705
ACH-000623,-0.2836764906564539
ACH-000624,-1.0936206107234134
ACH-000627,-0.3008198118721848
ACH-000630,-0.3164968564102546
ACH-000631,-0.4999681155190425
ACH-000632,-0.6384815444674167
ACH-000633,-0.5859972716910782
ACH-000637,-0.4157229356503692
ACH-000638,-0.7375947286006309
ACH-000646,-0.19570496022106945
ACH-000647,-0.5853695472515692
ACH-000648,-1.0046273399199888
ACH-000649,-0.4785082908549472
ACH-000651,-0.623359455962843
ACH-000652,-0.6620964864703524
ACH-000653,-0.19202146627458347
ACH-000657,-0.1120779167353167
ACH-000658,-0.495553955779733
ACH-000661,-0.9370597019412704
ACH-000662,-0.30405243073874644
ACH-000663,-0.4093046971111983
ACH-000665,-0.57653507957292
ACH-000671,-0.25288184361326616
ACH-000672,-0.6339868724866861
ACH-000673,-0.35181318845842546
ACH-000676,-0.6493410060148819
ACH-000677,-0.6268743085569222
ACH-000681,-0.6032050999745904
ACH-000683,-0.3222009992788484
ACH-000684,-0.5007864419817261
ACH-000688,-0.5240634078563813
ACH-000693,-0.765783466441758
ACH-000694,-0.8316081252674328
ACH-000695,-0.4168002022511616
ACH-000696,-0.5994090040889806
ACH-000697,-0.5932787008614577
ACH-000699,-0.4910484330222973
ACH-000701,-0.4132392784768592
ACH-000706,-0.5714248518258834
ACH-000711,-0.5730023765994952
ACH-000713,-0.9556496735117329
ACH-000714,-0.3997803836530109
ACH-000718,-0.2488488445625009
ACH-000720,-0.3513671365256624
ACH-000721,-0.7857449673014166
ACH-000724,-0.4489840099117505
ACH-000725,-0.5057439458870115
ACH-000732,-0.3684696896172741
ACH-000734,-0.8272606072200447
ACH-000735,-0.687834127074061
ACH-000736,-0.6615007791454917
ACH-000738,-0.3023957597978767
ACH-000746,-0.1897995863124965
ACH-000747,-0.5854194877567664
ACH-000748,-0.2616986655012363
ACH-000753,-0.7342746312497641
ACH-000756,-0.13653857328178287
ACH-000757,-0.3811815772740637
ACH-000758,-0.7168466368942426
ACH-000760,-0.5046328194644094
ACH-000762,-0.4995950565534882
ACH-000763,-0.16763075280440493
ACH-000764,-0.7404780446036209
ACH-000765,-0.7937667620769158
ACH-000766,-0.6704505112795051
ACH-000767,-0.4017636608480669
ACH-000768,-0.6023100431598719
ACH-000769,-0.3412945606223628
ACH-000770,-0.349850782866289
ACH-000771,-0.2476273975857041
ACH-000773,-0.2264777828096267
ACH-000776,-0.9159916390941584
ACH-000777,-0.5343408215184672
ACH-000778,-0.32487510891508586
ACH-000781,-0.9191661667752524
ACH-000782,-0.7719463408336442
ACH-000783,-0.5162587087955414
ACH-000784,-0.4560933575572925
ACH-000785,-0.6595286407218394
ACH-000787,-0.5457174100761292
ACH-000788,-0.480211145116119
ACH-000791,-0.4228482838545649
ACH-000792,-0.5754618385687308
ACH-000794,-0.6721456550187757
ACH-000796,-0.20456095372957514
ACH-000798,-0.4722654873063041
ACH-000799,-0.4486524219847444
ACH-000800,-0.5459876933399301
ACH-000802,-0.4215564847977107
ACH-000804,-0.7258249906891854
ACH-000805,-0.5863437276471487
ACH-000809,-0.66480694351028
ACH-000810,-0.7362177987361084
ACH-000811,-0.4245195919282837
ACH-000817,-0.5628568847363918
ACH-000819,-0.4547461336233689
ACH-000820,-0.4557910159442893
ACH-000821,-0.5904227542361302
ACH-000822,-0.5912935244906332
ACH-000823,-0.6253427974024643
ACH-000824,-0.18187807674419051
ACH-000827,-1.000540280538757
ACH-000829,0.016684503196828956
ACH-000831,-0.33259504907851706
ACH-000832,-0.6302415378795005
ACH-000833,-0.6846388243211433
ACH-000834,-0.14020339751568256
ACH-000835,-0.6820034167036041
ACH-000836,-0.3756671864601371
ACH-000837,-1.0139287802283456
ACH-000838,-0.20328954904426072
ACH-000839,-0.3174313852719618
ACH-000840,-0.3166466288994767
ACH-000841,-0.4996156434514421
ACH-000843,-1.1306599213635098
ACH-000846,-0.6503777676043675
ACH-000847,-0.5440062709765773
ACH-000848,-0.5410949303440376
ACH-000849,-0.6049382130043948
ACH-000851,-0.5787854062554312
ACH-000855,-0.5158712434033341
ACH-000856,-0.7916782891250165
ACH-000858,-0.2467474823956748
ACH-000859,-0.8130956464774338
ACH-000861,-0.2702004752749713
ACH-000862,-0.22321021491189555
ACH-000865,-0.2779689180479279
ACH-000866,-0.4536066646870311
ACH-000867,-0.4783729317167792
ACH-000869,-0.27031334428077164
ACH-000872,-1.004422070965178
ACH-000873,-0.7402656246967221
ACH-000876,-0.8184642985517997
ACH-000878,-0.8766960061621781
ACH-000880,-0.9620487268581616
ACH-000881,-0.4827703745130797
ACH-000882,-0.2846869975994393
ACH-000884,-0.311609180944382
ACH-000885,-0.0665847023406164
ACH-000887,-0.5818407957228223
ACH-000889,-0.4192059583260409
ACH-000896,-0.971396087016648
ACH-000898,-0.4566173916455408
ACH-000900,-0.6725533110397622
ACH-000901,-0.30925839907505354
ACH-000905,-0.3364863766507622
ACH-000906,-0.44111071563468857
ACH-000907,-0.3341396079093358
ACH-000910,-0.6943336489975668
ACH-000911,-0.4498608386005555
ACH-000912,-0.5543776184771799
ACH-000913,-0.14737718809521105
ACH-000915,-0.2411367813100597
ACH-000916,-1.3032530436916048
ACH-000917,-0.8188656029049972
ACH-000920,-0.8422130050750004
ACH-000921,-0.8428037584167303
ACH-000924,-0.6960844302112537
ACH-000926,-0.34838950978800154
ACH-000928,-0.8274859185813878
ACH-000929,-0.6849600236812399
ACH-000932,-0.2652254730095138
ACH-000935,-0.3535776266011086
ACH-000936,-0.5447687287484185
ACH-000937,-0.7537747551853966
ACH-000938,-0.9039780368385968
ACH-000939,-0.2589599552912601
ACH-000941,-0.24954116613066246
ACH-000943,-0.3618994694698109
ACH-000946,-0.4588132251985138
ACH-000947,-0.27380654275313404
ACH-000948,-0.14951185223314525
ACH-000950,-0.6881411628420655
ACH-000953,-0.6270644569393542
ACH-000954,-0.654675238390787
ACH-000957,-0.5053412038513442
ACH-000958,-0.3284901753929121
ACH-000960,-0.7169856070573822
ACH-000963,-0.2333177976338297
ACH-000968,-0.1251744790603686
ACH-000969,-0.15227175880064914
ACH-000972,-0.17391165273072628
ACH-000973,-0.7551440197835003
ACH-000974,-0.19469826194040085
ACH-000978,-0.5720642841541158
ACH-000984,-0.23390492014375264
ACH-000986,-0.5255833301201063
ACH-000988,-0.4045195133697607
ACH-000993,-0.2538692603996888
ACH-000994,-0.4099555041998865
ACH-000996,-0.2226782642175988
ACH-001001,-0.049927886086659615
ACH-001020,-0.3356176137217889
ACH-001028,-0.4590458102764883
ACH-001031,-0.5720139081877945
ACH-001038,-0.4290897470176297
ACH-001048,-0.6326414235565644
ACH-001050,-0.7671118170663541
ACH-001053,-0.420292513735169
ACH-001054,-0.4550536571668951
ACH-001061,-0.8872957750715696
ACH-001067,-0.29330082083420617
ACH-001075,-0.509643144424961
ACH-001096,-0.4178576091969739
ACH-001111,-0.6883669748274217
ACH-001119,-0.7621866436111985
ACH-001128,-0.5709983769980238
ACH-001134,-0.5701276506675891
ACH-001151,-0.6697153436422072
ACH-001163,-0.6316019417564663
ACH-001164,-0.7749919971528171
ACH-001183,-0.004512364901748458
ACH-001192,-0.5657548753321517
ACH-001193,-0.4085343689234936
ACH-001196,-0.8069428155255004
ACH-001197,-0.2984105010542998
ACH-001205,-0.6694368292400729
ACH-001211,-0.5856814936685232
ACH-001212,-0.014472279163192603
ACH-001228,-0.5994518925754756
ACH-001232,-0.3749745198377184
ACH-001239,-0.4056074181939794
ACH-001270,-0.4573728285227446
ACH-001274,-0.6096635748256723
ACH-001275,-0.6437904463558202
ACH-001277,-0.35713777560618004
ACH-001278,-0.6538395696082309
ACH-001280,-0.41797575319470703
ACH-001283,-0.486174594652472
ACH-001289,-0.5191325596033068
ACH-001300,-0.4845984745325028
ACH-001301,-0.16309589913035233
ACH-001302,-0.4548997621813913
ACH-001306,-0.4025621892988912
ACH-001318,-0.2818208109236591
ACH-001322,0.03566672286129589
ACH-001328,-0.332971665406471
ACH-001332,-0.6869730749855196
ACH-001336,-0.4588117318215377
ACH-001346,-0.3374614460011674
ACH-001353,-0.3882429499518387
ACH-001354,-0.8236874360838352
ACH-001367,-1.1038111019444798
ACH-001368,-0.6527958222926086
ACH-001374,-0.5437514553559476
ACH-001377,-0.07323596010910928
ACH-001380,-0.9242644671089078
ACH-001391,-0.3682883665515588
ACH-001408,-0.8489424668558659
ACH-001430,-0.5074920511052801
ACH-001431,-0.6750801336267899
ACH-001450,-0.5265106196332239
ACH-001496,-0.2910211035358997
ACH-001500,-0.8593398516137761
ACH-001523,-0.6026966006586232
ACH-001532,-0.46968203169290007
ACH-001550,-0.5076706392258081
ACH-001552,-0.3424613100080153
ACH-001554,-0.3924551814355835
ACH-001654,-0.2965237130588809
ACH-001735,-0.6044201721915707
ACH-001736,-0.976678808487776
ACH-001737,-0.3487421299454397
ACH-001740,-0.989927835535996
ACH-001745,-1.0185316899803032
ACH-001765,-0.8710017083412143
