,GGPS1 (9453)
ACH-000896,-0.9835193664369292
ACH-000898,-0.3154601388990985
ACH-000900,-0.9456939264128712
ACH-000901,-1.1091661939879065
ACH-000905,-1.0664679537657784
ACH-000906,-1.0835893763005626
ACH-000907,-0.855072413199362
ACH-000910,-0.8229452370915304
ACH-000911,-0.9100498045422356
ACH-000912,-0.9948102940288726
ACH-000913,-1.1524153825207455
ACH-000915,-1.221565214370356
ACH-000916,-0.6770913804852562
ACH-000917,-0.8767334248854303
ACH-000920,-0.9971038615726462
ACH-000921,-1.0130835266301903
ACH-000924,-0.9648656387864912
ACH-000926,-1.1389513112074867
ACH-000928,-1.0357717159937512
ACH-000929,-0.8627463464851588
ACH-000932,-0.9857618056826628
ACH-000935,-0.9707612662397851
ACH-000936,-1.1885700378165214
ACH-000937,-0.9564688262485704
ACH-000938,-1.11109478974344
ACH-000939,-1.081786175423482
ACH-000941,-1.2294049453164602
ACH-000943,-1.0425650052113438
ACH-000946,-0.8795858949251704
ACH-000947,-0.9454459451951116
ACH-000948,-0.8624092294250301
ACH-000950,-1.0037238094175474
ACH-000953,-0.968215413653584
ACH-000954,-1.1256539884296108
ACH-000957,-0.995223245433905
ACH-000958,-0.8444603802332379
ACH-000960,-0.8674196026543551
ACH-000963,-1.180560034031572
ACH-000968,-1.0505651465696637
ACH-000969,-0.7031108827769817
ACH-000972,-0.871745974869454
ACH-000973,-1.0813170742787208
ACH-000974,-1.0771077170322745
ACH-000978,-0.8670661652098425
ACH-000984,-0.9700749969335978
ACH-000986,-0.9306637082110436
ACH-000988,-0.9956259241208624
ACH-000993,-0.8154063290449725
ACH-000994,-0.8699409686088284
ACH-000996,-1.2533006611945008
ACH-001001,-1.0462506833504068
ACH-001020,-1.0802116821912624
ACH-001028,-1.1521656732060386
ACH-001031,-1.0196928099902764
ACH-001038,-1.2613121655303667
ACH-001048,-1.0086875471008996
ACH-001050,-1.1962684934138474
ACH-001053,-1.4004557907872937
ACH-001054,-1.4848964375966751
ACH-001061,-0.9061415199520124
ACH-001067,-1.0797823577893708
ACH-001075,-1.0245706098762295
ACH-001096,-1.1369676210159223
ACH-001111,-0.9909641058579828
ACH-001119,-0.9528716236373824
ACH-001128,-0.6912479286854702
ACH-001134,-0.9723419411967092
ACH-001151,-1.2559166106566508
ACH-001163,-1.1937934045398262
ACH-001164,-0.972446830797867
ACH-001183,-1.169865058697004
ACH-001192,-1.049372496953013
ACH-001193,-1.3009926788155248
ACH-001196,-1.1287697650449482
ACH-001197,-0.8092555836760426
ACH-001205,-0.7160067268972387
ACH-001211,-0.9327458192973822
ACH-001212,-1.1424206145443692
ACH-001228,-0.9183077989272675
ACH-001232,-1.1502988479238472
ACH-001239,-0.9621750996678246
ACH-001270,-1.2280161093116375
ACH-001274,-0.915418275914884
ACH-001275,-0.8317809095951274
ACH-001277,-1.0230439373083984
ACH-001278,-0.9628475956881428
ACH-001280,-0.6912723414772556
ACH-001283,-1.1682468324367266
ACH-001289,-0.9112859990810668
ACH-001300,-0.9542948149837219
ACH-001301,-1.0989305185657094
ACH-001302,-0.7056563938511564
ACH-001306,-1.217234191262241
ACH-001318,-0.8384010242790716
ACH-001322,-0.9846057621512109
ACH-001328,-1.0383242693104622
ACH-001332,-1.16550508883737
ACH-001336,-1.1198264828023616
ACH-001346,-1.005479801571052
ACH-001353,-1.2201784983297117
ACH-001354,-1.1269242846590612
ACH-001367,-1.174388199607317
ACH-001368,-1.0783027886022716
ACH-001374,-1.5331142668658462
ACH-001377,-0.913211268135895
ACH-001380,-0.9893589952096418
ACH-001391,-1.1728854030444769
ACH-001408,-0.9350860703921046
ACH-001430,-1.1699996445678662
ACH-001431,-0.9741309938884614
ACH-001450,-1.0653769221715716
ACH-001496,-0.9666907004381076
ACH-001500,-1.09846074983044
ACH-001523,-0.9535876265620956
ACH-001532,-0.9815162193350428
ACH-001550,-1.0602477640343684
ACH-001552,-0.9181239099516508
ACH-001554,-0.9776862638014314
ACH-001654,-1.0402324070665998
ACH-001735,-1.0068387465075708
ACH-001736,-0.9629027051768821
ACH-001737,-1.2197404878245697
ACH-001740,-1.2106324014294654
ACH-001745,-1.220545507133033
ACH-001765,-1.0130249695127043
